timeframe,param_id,exit_model,friction_case,entry_mode,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2026-05,38,4741.750889679715,0.47368421052631576,-0.46449187009468673,-17.650691063598096,,,0.4450608400330049,0.7864356990848864,-1.5903266823563025
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-05,414,5517.482326111744,0.3743961352657005,-0.37781265113197743,-156.41443756863865,,,0.5296945026205777,1.1365552428293508,-1.2840945953945482
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-06,551,6741.194696441033,0.3430127041742287,-0.536289161673508,-295.49532808210296,,,0.40856704450372694,1.0800568790135572,-1.3801825365073628
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-07,535,6400.2865916069595,0.33271028037383177,-0.5239259967399812,-280.3004082558899,,,0.41227610019846467,1.1046343286764233,-1.3359252626338747
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-08,491,5790.926337033299,0.3360488798370672,-0.46347297245686625,-227.56522947632132,,,0.4599809692915448,1.17476976403957,-1.2926449096406454
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-09,482,5890.8497734402235,0.36929460580912865,-0.5035631206987516,-242.71742417679832,,,0.4351778147561149,1.0505965070544956,-1.4135644816858504
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-10,465,5534.541751527495,0.4,-0.2932772019124777,-136.37389888930213,,,0.6105120959422468,1.149260845884413,-1.2549692337770713
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-11,525,6459.157894736842,0.38095238095238093,-0.32265033743372606,-169.39142715270617,,,0.5814388605253894,1.1765396867715345,-1.2452288138677328
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-12,465,5523.292682926829,0.34408602150537637,-0.5075815961061442,-236.02544218935702,,,0.42666324695733765,1.0977774078086078,-1.349737139143391
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-01,544,6561.684210526316,0.30330882352941174,-0.6493494649479905,-353.24610893170683,,,0.3259665731878715,1.0353449622692528,-1.3827916298314868
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-02,545,7208.5552621652205,0.4055045871559633,-0.2649471777131125,-144.39621185364632,,,0.6392168224363056,1.1576184579604492,-1.235277441552178
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-03,415,4936.078697421981,0.3228915662650602,-0.5199781675780725,-215.79093954490006,,,0.3977324449949865,1.0634815497871872,-1.2750799545067015
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-04,444,5522.673288400142,0.2882882882882883,-0.7378905751036678,-327.62341534602854,,,0.28538886275199515,1.022191356107236,-1.450835154834667
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-05,28,3493.9217081850534,0.35714285714285715,-0.6952368630655407,-19.46663216583514,,,0.30354679131589074,0.8484466232599598,-1.552838799913041
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-05,370,4978.388334612433,0.37567567567567567,-0.37687381750015314,-139.44331247505667,,,0.5305900574830951,1.133939056852432,-1.2859776683010593
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-06,481,5862.2815432742445,0.3367983367983368,-0.549363765258412,-264.24397108929617,,,0.3983902115492351,1.0801494237443285,-1.376890839297421
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-07,464,5550.902763561924,0.3254310344827586,-0.541870720890593,-251.42801449323514,,,0.396565763028904,1.094263690180895,-1.3311879607365824
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-08,448,5283.7780020181635,0.33482142857142855,-0.46771575198192933,-209.53665688790434,,,0.45535056101411625,1.1678782404156367,-1.2910013186249996
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-09,423,5169.770651795051,0.35933806146572106,-0.5342591072996771,-225.99160238776338,,,0.4135673837801895,1.0485203824245084,-1.4220173450785558
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-10,411,4891.820773930754,0.39902676399026765,-0.2966145268243978,-121.9085705248275,,,0.6064331052051456,1.1453935468498966,-1.2540611830291926
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-11,462,5698.054168132255,0.3917748917748918,-0.3083586301903085,-142.46168714792253,,,0.5959418450334554,1.1608591081686108,-1.2547230808770145
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-12,403,4786.8536585365855,0.37220843672456577,-0.4299042869116618,-173.2514276253997,,,0.4877786352274508,1.0998935321105512,-1.3368990412726576
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-01,477,5753.5356037151705,0.2851153039832285,-0.7083790293130183,-337.89679698230975,,,0.29500228826050245,1.039639672977746,-1.4055360484084551
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-02,483,6388.499434175783,0.40165631469979296,-0.2734224274354194,-132.06303245130758,,,0.6297336838738045,1.1577698992331753,-1.2341536086593203
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-03,378,4495.994572591588,0.3333333333333333,-0.500555149143511,-189.20984637624713,,,0.4138389410337333,1.0601994606184904,-1.2809324540245115
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-04,394,4900.750620787514,0.28426395939086296,-0.7469221486691264,-294.2873265756358,,,0.2793840941570768,1.0187118790947396,-1.4481668689157683
15m,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-05,24,2994.7900355871884,0.375,-0.6390653262327011,-15.337567829584826,,,0.3271990485082022,0.8287803050388435,-1.5197727049956278
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-05,308,4158.533692722372,0.38311688311688313,-0.3482672490039116,-107.26631269320477,,,0.5605821184152716,1.159692527977448,-1.2847896368133875
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-06,452,5529.9818562456385,0.2920353982300885,-0.6587021971348017,-297.73339310493037,,,0.32439035804739536,1.0829931601281813,-1.3771515320057823
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-07,435,5189.806056481797,0.34022988505747126,-0.5021191026900078,-218.4218096701534,,,0.42451613568215557,1.0886676969083815,-1.3224551526571215
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-08,389,4620.5609756097565,0.34704370179948585,-0.44769825953476083,-174.15462295902196,,,0.47639641788278303,1.1737270596389258,-1.3094794331113266
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-09,400,4898.917219699616,0.3575,-0.5193542686514178,-207.74170746056708,,,0.41315423453090255,1.022765082141799,-1.3774206778476434
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-10,391,4685.5857826384145,0.3631713554987212,-0.3992412714210756,-156.10333712564056,,,0.5098641833876911,1.1435677738792336,-1.2790761486606095
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-11,439,5399.1918625043845,0.39635535307517084,-0.29348032120758133,-128.8378610101282,,,0.6118377976048253,1.1671248535197607,-1.2525191906511945
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-12,443,5242.440769490381,0.3656884875846501,-0.4564495107518289,-202.2071332630602,,,0.4687260473929118,1.101240112272215,-1.354476980253235
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2026-01,486,5868.148760330579,0.2777777777777778,-0.7209251147418805,-350.3696057645539,,,0.2829566038856422,1.0241582080291631,-1.3921110081153587
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2026-02,487,6470.696475937855,0.4086242299794661,-0.25653759628783945,-124.9338093921778,,,0.6511687004332174,1.171938919758762,-1.2435751889728175
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2026-03,418,4973.448252460129,0.30861244019138756,-0.588526353939678,-246.0040159467854,,,0.3593461400016114,1.0696508080597793,-1.3286815577387436
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2026-04,418,5201.118523775727,0.2751196172248804,-0.7715027371889341,-322.48814414497446,,,0.26748281519286843,1.0239859089738055,-1.4529588240163767
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2026-05,28,3518.967741935484,0.4642857142857143,-0.5273235523065496,-14.765059464583388,,,0.4172383601545594,0.8131770650124075,-1.689090753982979
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-05,264,3564.4574509048903,0.38636363636363635,-0.35489034225656907,-93.69105035573423,,,0.5553104730904991,1.1470356050603334,-1.300547420196841
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-06,390,4771.444521981856,0.2846153846153846,-0.6778987054396282,-264.380495121455,,,0.31038565808176294,1.072017298984933,-1.3741018469848836
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-07,363,4345.589621031068,0.3278236914600551,-0.5225926486151037,-189.70113144728265,,,0.4076016871012309,1.0968446460628907,-1.312400181675273
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-08,341,4073.8752981260645,0.3343108504398827,-0.4855996882148305,-165.5894936812572,,,0.4467578241006677,1.1729643512190704,-1.3185349326882432
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-09,337,4144.709926341635,0.3620178041543027,-0.51094965281358,-172.19003299817643,,,0.4173002130609261,1.010769027878473,-1.3744365320900007
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-10,341,4086.406015037594,0.375366568914956,-0.3744464043782507,-127.68622389298349,,,0.5319765540502348,1.1338587503952553,-1.2808457462139726
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-11,350,4304.594878989828,0.40285714285714286,-0.27410494070708435,-95.93672924747953,,,0.634098340759907,1.1791200745708843,-1.2545103337893502
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-12,365,4319.392507593655,0.39452054794520547,-0.38918926329707615,-142.0540811034328,,,0.5295956562829015,1.1106169929842478,-1.3664385886568526
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2026-01,424,5119.537190082645,0.2665094339622642,-0.7501300476900237,-318.05514022057,,,0.2687904008656176,1.034655679885899,-1.3986213249121435
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2026-02,418,5553.903751420993,0.3875598086124402,-0.31009776926713156,-129.620867553661,,,0.5945835655077806,1.1734685658113182,-1.248917090683963
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2026-03,372,4432.146788990825,0.30376344086021506,-0.5989045336623023,-222.79248652237646,,,0.35235721890863386,1.0726789088158888,-1.328205417832324
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2026-04,371,4616.303761533002,0.2695417789757412,-0.794152107123418,-294.63043174278806,,,0.2559585209601941,1.0135613626819435,-1.4612050480110053
15m,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2026-05,24,3016.2580645161293,0.5,-0.44491425339692503,-10.6779420815262,,,0.4720111032789049,0.7954881964926076,-1.6853167032864576
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-05,221,2983.8829418559876,0.3755656108597285,-0.36383840793142286,-80.40828815284445,,,0.544174534125401,1.1565445157920062,-1.278271615678123
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-06,352,4306.534542916957,0.3039772727272727,-0.6159128739447801,-216.8013316285626,,,0.34918540895070965,1.0871187207416075,-1.359685856113937
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-07,335,4010.3926254694434,0.31343283582089554,-0.5853209203342238,-196.08250831196497,,,0.36424757917978423,1.0699369999287782,-1.340982144802116
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-08,297,3527.7804878048782,0.3602693602693603,-0.41109383461259374,-122.09486887994034,,,0.5093551442111331,1.1845873265367783,-1.3097142779967137
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-09,296,3643.012987012987,0.3614864864864865,-0.5096102007369094,-150.84461941812518,,,0.4183263081469121,1.0138689011308197,-1.3721089515297509
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-10,295,3537.5786593707253,0.3898305084745763,-0.33163762445223965,-97.8330992134107,,,0.5736927503536333,1.1448395251346883,-1.274942470021666
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-11,338,4173.10985915493,0.3905325443786982,-0.28977660023372387,-97.94449087899866,,,0.6194555626689175,1.2078440414031846,-1.249417011379704
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-12,308,3658.439024390244,0.38636363636363635,-0.3992409682748305,-122.9662182286478,,,0.5194197424396163,1.1168410854088722,-1.3538111502238284
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-01,372,4522.818307905686,0.28763440860215056,-0.7010185362906216,-260.7788955001112,,,0.2943866079006957,1.0168102101144627,-1.3946324074805991
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-02,379,5095.573619631901,0.41160949868073876,-0.25299433509885094,-95.88485300246451,,,0.6541898134917441,1.1627635353233416,-1.2433899753941966
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-03,260,3098.789938817131,0.3346153846153846,-0.5090890860383511,-132.3631623699713,,,0.4104444667322993,1.0591990131102675,-1.2977657601766739
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-04,305,3795.0745209368347,0.26885245901639343,-0.7869131470851883,-240.00850986098243,,,0.2605274650557305,1.0312032037841798,-1.4554581729654046
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-05,15,1885.1612903225807,0.4,-0.6302374226414114,-9.45356133962117,,,0.36815150897507887,0.9180320181727267,-1.6624170498508368
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-05,199,2686.8448209472467,0.36683417085427134,-0.387724755404257,-77.15722632544714,,,0.5241665016137373,1.1643083089596253,-1.286918514916665
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-06,311,3804.9211444521984,0.2990353697749196,-0.6344665025264479,-197.3190822857253,,,0.33592054427331003,1.0732543533797414,-1.3629896199543177
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-07,291,3483.6544895868897,0.3161512027491409,-0.5770830098094064,-167.93115585453725,,,0.36806227017243126,1.0631400150043033,-1.3353770715323274
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-08,276,3297.330153321976,0.35507246376811596,-0.4355196203905585,-120.20341522779415,,,0.489808004424441,1.1775597935821644,-1.3236195224654286
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-09,265,3261.4812214812214,0.3584905660377358,-0.5167236732259922,-136.93177340488793,,,0.41124156986090366,1.0067937182668085,-1.3681010390602044
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-10,263,3158.1616438356164,0.3916349809885932,-0.3344310939096045,-87.95537769822599,,,0.5706683371201929,1.1350527141937026,-1.2804112953761084
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-11,291,3592.8253521126762,0.4020618556701031,-0.2718337030029401,-79.10360757385557,,,0.6391603970830791,1.1975842896925954,-1.2598906291258003
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-12,270,3207.0731707317073,0.4185185185185185,-0.3210115384306267,-86.67311537626921,,,0.5933292139814197,1.1190737814918101,-1.3575060680563296
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-01,332,4036.493758668516,0.28012048192771083,-0.7292066265730895,-242.09660002226573,,,0.28479877720743046,1.0366105243043606,-1.4163237605965326
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-02,337,4530.892638036809,0.4065281899109792,-0.2627600635633009,-88.5501414208324,,,0.6429698981255524,1.1640040709450827,-1.2400934957015437
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-03,238,2836.5846363018354,0.3403361344537815,-0.49640780694066944,-118.14505805187933,,,0.420170678976693,1.0569540580289243,-1.2978238009695682
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-04,275,3421.788502484031,0.2581818181818182,-0.8208660907385964,-225.738174953114,,,0.24163472095777477,1.013042250808137,-1.459138111571038
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-05,12,1508.1290322580646,0.4166666666666667,-0.5784990938156063,-6.941989125787275,,,0.3923721244926076,0.8965497243572706,-1.6321053925105182
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-05,416,5597.323100537222,0.36778846153846156,-0.38666579843043425,-160.85297214706065,,,0.5227593018946598,1.1516007953228728,-1.281550927115818
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-06,551,6715.420229405631,0.3121597096188748,-0.6115911817034151,-336.98674111858173,,,0.35848342834677105,1.0948271823942075,-1.386007959077534
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-07,551,6569.283917035023,0.3430127041742287,-0.4893575396270575,-269.6360043345087,,,0.43748746205765715,1.1095566554387144,-1.3241497574928887
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-08,492,5802.720484359233,0.3475609756097561,-0.4422666110852194,-217.59517265392796,,,0.48094360691546717,1.1790514522307778,-1.3059594111694421
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-09,508,6210.778242677824,0.3661417322834646,-0.508021848750568,-258.0750991652885,,,0.4295264491714954,1.0446902864480456,-1.4049301007597048
