symbol,timeframe,param_id,exit_model,friction_case,entry_mode,signal_time,entry_time,exit_time,side,raw_entry,entry,raw_exit,exit,stop,target,atr_at_signal,risk,volume_z,candle_return,body_pct,close_location,gross_r,fee_r,net_r,exit_reason,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,atr_period,volume_z_lookback,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-15 14:45:00+00:00,2025-08-15 15:00:00+00:00,2025-08-15 16:15:00+00:00,short,117305.6,117246.94720000001,116742.43291428572,116800.80413074285,117583.29005714286,116742.43291428572,336.3428571428584,336.3428571428584,4.519581247140449,-0.0029337248364913818,0.6347426470588289,0.2897058823529251,1.326453230037421,0.2783442506481811,1.04810897938924,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-15 15:15:00+00:00,2025-08-15 15:30:00+00:00,2025-08-15 16:30:00+00:00,short,116.84,116.78158,117.73658,117.79544829,117.73658,115.34908000000001,0.9549999999999963,0.9549999999999963,4.472688756170502,-0.008442380751371886,0.5714285714285714,0.16571428571428928,-1.0616421884816698,0.09825215844607368,-1.1598943469277434,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-15 15:15:00+00:00,2025-08-15 15:30:00+00:00,2025-08-15 16:45:00+00:00,short,23.63,23.618185,23.812327857142858,23.82423402107143,23.812327857142858,23.326970714285714,0.19414285714285714,0.19414285714285714,2.616572436423309,-0.008723734429392208,0.6520376175548486,0.20689655172414406,-1.0613268193524683,0.09774744169168506,-1.1590742610441533,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-15 15:15:00+00:00,2025-08-15 15:30:00+00:00,2025-08-15 17:15:00+00:00,short,816.87,816.4615650000001,821.3537078571429,821.7643847110714,821.3537078571429,809.1233507142858,4.892142857142858,4.892142857142858,1.7227279523327415,-0.0059537495310816695,0.5857142857142824,0.1297619047619089,-1.0839462104686712,0.13394751523407797,-1.2178937257027491,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-15 15:15:00+00:00,2025-08-15 15:30:00+00:00,2025-08-15 17:30:00+00:00,short,4413.59,4411.383205,4448.447490714286,4450.671714459642,4448.447490714286,4355.786776428571,37.06428571428569,37.06428571428569,2.9859963816752826,-0.010655057303009748,0.7755400357316912,0.09241513724215733,-1.0600098909905407,0.09563982954128741,-1.1556497205318281,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-15 15:30:00+00:00,2025-08-15 15:45:00+00:00,2025-08-15 17:45:00+00:00,short,185.45,185.357275,185.76,185.85287999999997,187.29584642857142,182.44941785714286,1.9385714285714255,1.9385714285714255,3.0271094342641227,-0.00811304534708785,0.5118644067796599,0.05762711864407341,-0.25565475313190045,0.07659457877671345,-0.3322493319086139,time_stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-15 17:15:00+00:00,2025-08-15 17:30:00+00:00,2025-08-15 19:30:00+00:00,long,3.0601,3.0616300499999998,3.0691,3.0675654500000005,3.0379729071428567,3.0971157642857143,0.02365714285714295,0.02365714285714295,1.7705794179172614,0.00891589340554096,0.5921052631578897,0.7741228070175437,0.2508925120773233,0.10363374033816386,0.14725877173915947,time_stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 06:45:00+00:00,2025-08-16 07:00:00+00:00,2025-08-16 07:15:00+00:00,short,118.14,118.08093000000001,118.46235857142858,118.52158975071428,118.46235857142858,117.50878714285716,0.3814285714285707,0.3814285714285707,2.142219314411192,-0.004216562658121099,0.7042253521126822,0.028169014084501686,-1.15528773595503,0.2481224926224724,-1.4034102285775023,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 08:30:00+00:00,2025-08-16 08:45:00+00:00,2025-08-16 09:30:00+00:00,long,3.1396,3.1411698,3.1539198,3.1523428401,3.1326698,3.1539198,0.008500000000000016,0.008500000000000016,2.3538886138007737,0.004447146147939603,0.9144736842105217,0.9144736842105217,1.3144753058823606,0.2961653007105877,1.0183100051717728,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ADAUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 09:45:00+00:00,2025-08-16 10:00:00+00:00,2025-08-16 10:15:00+00:00,short,0.9197,0.91924015,0.9076365785714287,0.9080903968607144,0.9269758642857143,0.9076365785714287,0.00773571428571429,0.00773571428571429,6.049383785129133,-0.030749789385004216,0.9269841269841279,0.01269841269841131,1.4413346625115366,0.09448800611652812,1.3468466563950086,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 09:45:00+00:00,2025-08-16 10:00:00+00:00,2025-08-16 10:15:00+00:00,short,117249.5,117190.87525000001,117318.76810714287,117377.42749119643,117318.76810714287,116999.03596428572,127.89285714285714,127.89285714285714,2.062677350572653,-0.0029827167379893223,0.9470842332613225,0.027267818574530183,-1.4586603612118798,0.7336400420836081,-2.192300403295488,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 09:45:00+00:00,2025-08-16 10:00:00+00:00,2025-08-16 10:45:00+00:00,short,4391.47,4389.274265000001,4404.847122142858,4407.04954570393,4404.847122142858,4365.914979285715,15.572857142857044,15.572857142857044,6.064157092295545,-0.012158642187566801,0.8453125000000057,0.11578124999999773,-1.1414270702458664,0.22593988322145825,-1.3673669534673247,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 09:45:00+00:00,2025-08-16 10:00:00+00:00,2025-08-16 10:45:00+00:00,short,3.1374,3.1358313,3.120274157142857,3.1218342942214283,3.1462027285714287,3.120274157142857,0.010371428571428603,0.010371428571428603,5.5531672246028005,-0.00879030210713374,1.0,0.0,1.3495735599173735,0.24134247470826375,1.1082310852091097,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 09:45:00+00:00,2025-08-16 10:00:00+00:00,2025-08-16 11:00:00+00:00,short,186.22,186.12689,186.88046142857144,186.9739016592857,186.88046142857144,184.99653285714285,0.7535714285714273,0.7535714285714273,3.5100943855785154,-0.010694333599361484,0.8663793103448262,0.08189655172413719,-1.1239965146919237,0.1980440221129861,-1.3220405368049097,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 09:45:00+00:00,2025-08-16 10:00:00+00:00,2025-08-16 11:15:00+00:00,short,23.67,23.658165000000004,23.757736428571434,23.76961529678572,23.757736428571434,23.508807857142862,0.09957142857142871,0.09957142857142871,2.9797058212686736,-0.012953909155488792,0.9171597633136136,0.02958579881656208,-1.1192999677188065,0.19052766833715903,-1.3098276360559655,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 09:45:00+00:00,2025-08-16 10:00:00+00:00,2025-08-16 11:15:00+00:00,short,21.556,21.545222000000003,21.66736485714286,21.67819853957143,21.66736485714286,21.362007714285717,0.12214285714285696,0.12214285714285696,2.0805965105545416,-0.012435185610058313,0.9033333333333339,0.0033333333333255568,-1.0886968152046659,0.1415503830535675,-1.2302471982582335,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 11:15:00+00:00,2025-08-16 11:30:00+00:00,2025-08-16 12:30:00+00:00,short,117.38,117.32131,117.79630999999999,117.85520815499999,117.79630999999999,116.60881,0.47499999999999637,0.47499999999999637,3.8802976892196916,-0.007002446637981931,0.7980769230769167,0.06730769230769901,-1.1239961157894582,0.19804338370947522,-1.3220394994989335,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 14:15:00+00:00,2025-08-16 14:30:00+00:00,2025-08-16 15:15:00+00:00,long,23.854,23.865927,24.046141285714285,24.03411821507143,23.745784142857143,24.046141285714285,0.12014285714285704,0.12014285714285704,1.515336847534416,0.0058144434145107485,0.5948275862068902,0.8534482758620732,1.399926879310367,0.15947696385517257,1.2404499154551945,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 15:45:00+00:00,2025-08-16 16:00:00+00:00,2025-08-16 16:15:00+00:00,long,24.2,24.2121,24.07474285714286,24.06270548571429,24.07474285714286,24.418135714285714,0.13735714285714273,0.13735714285714273,4.7825175852391455,0.005401138393784643,0.6018518518518606,0.7500000000000082,-1.087635569422747,0.14058185684867408,-1.2282174262714212,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 18:45:00+00:00,2025-08-16 19:00:00+00:00,2025-08-16 19:15:00+00:00,long,120.06,120.12003,119.70788714285715,119.64803319928572,119.70788714285715,120.73824428571429,0.41214285714285787,0.41214285714285787,1.858811230232801,0.0037521887767863636,0.642857142857137,0.8428571428571411,-1.1452262062391514,0.23270383950017293,-1.3779300457393244,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 19:15:00+00:00,2025-08-16 19:30:00+00:00,2025-08-16 19:45:00+00:00,long,22.743,22.754371499999998,22.603585785714284,22.59228399282143,22.603585785714284,22.98055007142857,0.15078571428571458,0.15078571428571458,1.5120360917367577,0.009081646214503978,0.8333333333333309,0.9837398373983685,-1.074952676693492,0.12029430163893864,-1.1952469783324307,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-16 23:45:00+00:00,2025-08-17 00:00:00+00:00,2025-08-17 00:15:00+00:00,long,839.5,839.9197499999999,838.8104642857143,838.3910590535714,838.8104642857143,841.5836785714284,1.109285714285696,1.109285714285696,2.256994367597819,0.002186014286738229,0.7148437499999994,0.7148437499999994,-1.3780858499677346,0.6051861256085097,-1.9832719755762445,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 00:30:00+00:00,2025-08-17 00:45:00+00:00,2025-08-17 01:00:00+00:00,long,847.81,848.2339049999999,846.9503335714285,846.5268584046428,846.9503335714285,850.1592621428571,1.2835714285714144,1.2835714285714144,1.6049926936740229,0.0032166215942530238,0.7648725212464531,0.8980169971671375,-1.3299194398998577,0.5281391360637787,-1.8580585759636365,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 01:30:00+00:00,2025-08-17 01:45:00+00:00,2025-08-17 02:00:00+00:00,long,3.1037,3.1052518499999997,3.0990161357142854,3.0974666276464284,3.0990161357142854,3.114605421428571,0.006235714285714281,0.006235714285714281,1.5196366436607045,0.004150319380046162,0.633663366336652,0.7277227722772467,-1.2484892663229985,0.39788343041030955,-1.646372696733308,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 02:30:00+00:00,2025-08-17 02:45:00+00:00,2025-08-17 03:00:00+00:00,long,191.45,191.54572499999998,190.80715357142856,190.71174999464284,190.80715357142856,192.65358214285712,0.7385714285714329,0.7385714285714329,5.9089758051343795,0.010186309178234057,0.8283261802575194,0.9828326180257544,-1.1291731213732865,0.20702532494874154,-1.336198446322028,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 02:45:00+00:00,2025-08-17 03:00:00+00:00,2025-08-17 03:15:00+00:00,long,4438.14,4440.35907,4426.67407,4424.460732965001,4426.67407,4460.886570000001,13.685000000000011,13.685000000000011,2.1506910608667114,0.00375268938965003,0.7403932082216098,0.9861483467381412,-1.1617345294117427,0.2591105532470587,-1.4208450826588015,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 03:30:00+00:00,2025-08-17 03:45:00+00:00,2025-08-17 04:00:00+00:00,long,23.376,23.387688,23.593295142857144,23.581498495285718,23.250616571428573,23.593295142857144,0.1370714285714286,0.1370714285714286,5.133266095973815,0.018482915319409324,0.8409542743538801,0.9463220675944385,1.413937954142805,0.13706484855320478,1.2768731055896003,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ADAUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 03:15:00+00:00,2025-08-17 03:30:00+00:00,2025-08-17 04:15:00+00:00,long,0.9409,0.9413704499999999,0.9494061642857141,0.9489314612035713,0.936013307142857,0.9494061642857141,0.005357142857142854,0.005357142857142854,2.174420600690918,0.0075888985255854365,0.7070707070707063,0.919191919191917,1.4113887580000037,0.1411425427032001,1.2702462152968037,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 03:30:00+00:00,2025-08-17 03:45:00+00:00,2025-08-17 04:30:00+00:00,long,4450.43,4452.655215,4475.081286428571,4472.843745785357,4437.704500714285,4475.081286428571,14.95071428571425,14.95071428571425,2.509679655968538,0.005478759081393271,0.8452961672473998,0.9118466898954787,1.350338880106071,0.23879792738234257,1.1115409527237283,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 04:15:00+00:00,2025-08-17 04:30:00+00:00,2025-08-17 04:45:00+00:00,long,23.937,23.9489685,24.228075642857142,24.215961605035716,23.762897071428572,24.228075642857142,0.18607142857142886,0.18607142857142886,2.8843722985915217,0.010097153281574796,0.7880794701986751,0.9139072847682125,1.4348957660268804,0.10354073266341636,1.331355033363464,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 02:30:00+00:00,2025-08-17 02:45:00+00:00,2025-08-17 04:45:00+00:00,long,3.1185,3.1200592499999997,3.1331092499999995,3.131542695375,3.1113592499999996,3.1331092499999995,0.008699999999999994,0.008699999999999994,2.462964099452986,0.002929436003090429,0.6642335766423414,0.9270072992700813,1.3199362500000151,0.2874299745000002,1.032506275500015,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 04:45:00+00:00,2025-08-17 05:00:00+00:00,2025-08-17 05:15:00+00:00,long,24.741,24.7533705,24.638584785714286,24.62626549332143,24.638584785714286,24.92554907142857,0.11478571428571424,0.11478571428571424,1.5796454374869078,0.0070316013245574835,0.9398907103824996,0.9726775956284018,-1.1073242647790713,0.1720758939406348,-1.2794001587197061,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 04:45:00+00:00,2025-08-17 05:00:00+00:00,2025-08-17 05:15:00+00:00,long,118128.8,118187.86439999999,118074.03582857142,118014.99881065714,118074.03582857142,118358.60725714285,113.82857142857081,113.82857142857081,7.709105031876601,0.0024444582229519417,0.7007548088629291,0.7007548088629291,-1.518648500752969,0.8300301418045226,-2.3486786425574917,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 04:45:00+00:00,2025-08-17 05:00:00+00:00,2025-08-17 05:30:00+00:00,long,4484.57,4486.812284999999,4470.030142142856,4467.795127071785,4470.030142142856,4511.985499285714,16.782142857142844,16.782142857142844,2.9735162836024664,0.003448476624255005,0.6096595407759466,0.7680126682502129,-1.1331781698020782,0.21343180041541618,-1.3466099702174943,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 07:30:00+00:00,2025-08-17 07:45:00+00:00,2025-08-17 08:00:00+00:00,long,122.9,122.96145,122.52716428571429,122.46590070357144,122.52716428571429,123.61287857142857,0.43428571428571316,0.43428571428571316,4.502507642969827,0.009017871782259339,0.8799999999999955,0.9759999999999991,-1.1410674588815646,0.2260515072269743,-1.367118966108539,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 08:45:00+00:00,2025-08-17 09:00:00+00:00,2025-08-17 09:15:00+00:00,long,3.1288,3.1303644,3.123150114285714,3.1215885392285716,3.123150114285714,3.1411858285714285,0.007214285714285713,0.007214285714285713,3.416108888517808,0.004323597232897792,0.7377049180327913,0.7431693989070954,-1.2164559485148188,0.3466429352443566,-1.5630988837591753,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 08:45:00+00:00,2025-08-17 09:00:00+00:00,2025-08-17 09:30:00+00:00,long,118244.1,118303.22205,118188.85776428571,118129.76333540358,118188.85776428571,118474.76847857142,114.36428571428509,114.36428571428509,3.0324883425856526,0.002253135543043783,0.8995603652350443,0.9201893811295027,-1.516721007026334,0.8269469228394649,-2.343667929865799,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 08:45:00+00:00,2025-08-17 09:00:00+00:00,2025-08-17 09:30:00+00:00,long,4543.51,4545.781755,4532.3696121428575,4530.103427336786,4532.3696121428575,4565.899969285714,13.412142857142758,13.412142857142758,13.55999836280865,0.011836736515986122,0.9044857581442887,0.945420433225299,-1.1689651556957912,0.2706766630510006,-1.4396418187467916,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 08:45:00+00:00,2025-08-17 09:00:00+00:00,2025-08-17 09:30:00+00:00,long,192.67,192.76633499999997,192.1699064285714,192.07382147535714,192.1699064285714,193.66097785714283,0.596428571428571,0.596428571428571,2.5365680078975346,0.005670290797482201,0.8790322580645125,0.90322580645161,-1.1611005203592435,0.25809639236670673,-1.4191969127259503,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ADAUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 07:45:00+00:00,2025-08-17 08:00:00+00:00,2025-08-17 09:45:00+00:00,long,0.9548,0.9552773999999999,0.9657024,0.9652195488,0.9483273999999999,0.9657024,0.006949999999999988,0.006949999999999988,1.78311548759183,0.011605824013504969,0.8396946564885504,0.9236641221374046,1.4305250071942621,0.11053219849208651,1.3199928087021755,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 08:45:00+00:00,2025-08-17 09:00:00+00:00,2025-08-17 10:00:00+00:00,long,24.679,24.691339499999998,24.838982357142854,24.826562865964284,24.592910928571428,24.838982357142854,0.09842857142857143,0.09842857142857143,4.146453340684369,0.006882228375957015,0.7788018433179791,0.8617511520737431,1.3738222957184385,0.20123385576879532,1.1725884399496431,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 08:45:00+00:00,2025-08-17 09:00:00+00:00,2025-08-17 11:00:00+00:00,long,24.611,24.6233055,24.497,24.4847515,24.443234071428574,24.893412642857143,0.18007142857142863,0.18007142857142863,2.8089936512563423,0.011030467052117864,0.7369863013698544,0.7808219178082153,-0.7694391114637,0.1090857275684252,-0.8785248390321252,time_stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 10:45:00+00:00,2025-08-17 11:00:00+00:00,2025-08-17 11:45:00+00:00,short,24.688,24.675656,24.785727428571427,24.798120292285713,24.785727428571427,24.510548857142858,0.11007142857142808,0.11007142857142808,3.6176199878054915,-0.0035388265572847935,0.5207100591716018,0.08284023668638643,-1.1125892874756573,0.1797878956760553,-1.2923771831517126,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 10:45:00+00:00,2025-08-17 11:00:00+00:00,2025-08-17 12:00:00+00:00,long,4557.7,4559.9788499999995,4541.270278571428,4538.999643432143,4541.270278571428,4588.0417071428565,18.708571428571435,18.708571428571435,1.683871692524959,0.0033553065260383294,0.5016425755584967,0.7148488830486368,-1.121368707811518,0.19454138501534815,-1.315910092826866,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 13:30:00+00:00,2025-08-17 13:45:00+00:00,2025-08-17 14:15:00+00:00,long,24.75,24.762375,24.98544642857143,24.972953705357146,24.613660714285714,24.98544642857143,0.14871428571428602,0.14871428571428602,2.5774909500548557,0.014417202899731318,0.8388625592417115,0.9004739336492938,1.415995136887632,0.13377417903458186,1.2822209578530501,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 14:00:00+00:00,2025-08-17 14:15:00+00:00,2025-08-17 14:30:00+00:00,short,121.08,121.01946000000001,121.38303142857144,121.44372294428572,121.38303142857144,120.47410285714287,0.3635714285714298,0.3635714285714298,3.2339632877166644,-0.003529798062715421,0.6825396825396758,0.2698412698412745,-1.166931477406678,0.2667571364416494,-1.4336886138483274,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 14:30:00+00:00,2025-08-17 14:45:00+00:00,2025-08-17 15:15:00+00:00,long,25.596,25.608798,25.424869428571427,25.412156993857142,25.424869428571427,25.884690857142857,0.18392857142857189,0.18392857142857189,3.7893901389335087,0.011569718563593479,0.7706666666666706,0.8106666666666721,-1.0691161499029163,0.11095819338469877,-1.180074343287615,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-08-17 15:15:00+00:00,2025-08-17 15:30:00+00:00,2025-08-17 16:00:00+00:00,long,25.336,25.348667999999996,25.513239428571424,25.50048280885714,25.23895371428571,25.513239428571424,0.1097142857142853,0.1097142857142853,2.374873418280199,0.005814185018517813,0.7156862745098056,0.9705882352941166,1.3837287265625058,0.18538752899062566,1.19834119757188,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
