timeframe,param_id,exit_model,friction_case,entry_mode,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r,best_symbol_ev_share,best_symbol_total_ev_r,best_month_ev_share,best_month_total_ev_r
1h,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.5,2.5,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,731,742.4337851929093,0.42954856361149113,-0.11041621601835654,-80.71425390941863,-87.75984344566008,23,0.8319758222029872,1.272798090977978,-1.1519732721259082,,1.0102619760458524,,18.703070712191913
1h,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.5,2.5,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,914,928.29614181439,0.42669584245076586,-0.11673816743310861,-106.69868503386127,-118.13860417504767,31,0.8232226840377724,1.2740464247388472,-1.1518641043549842,,-9.018527547508356,,25.96574141224778
1h,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,424,433.2421028091852,0.4339622641509434,-0.11735585756664277,-49.75888360825653,-63.4546613323878,17,0.8220383653210213,1.2491612556327802,-1.1650189776862006,,3.6054101033199606,,9.179484293641933
1h,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,1.5,1.5,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,935,949.6246089676747,0.4203208556149733,-0.12286589473717936,-114.8796115792627,-137.4230993425605,29,0.8101325349674393,1.247256942171729,-1.1163313465917937,,-19.035755265815624,,20.098131993047406
1h,range3_ret3_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,463,473.092201888332,0.4298056155507559,-0.12735165172982002,-58.96381475090667,-65.7719871178665,17,0.8088011801941848,1.2533981973330066,-1.168144151591572,,1.6692709090056654,,6.9471157205103635
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,790,802.3566214807091,0.42278481012658226,-0.12760148446880398,-100.80517273035515,-123.50172988278591,26,0.8042063930785484,1.2396679278849996,-1.129066361061283,,3.677018064867408,,20.31789822434676
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,674,684.5422314911366,0.42136498516320475,-0.13048741804871256,-87.94851976483227,-98.14776528419944,22,0.803992656180307,1.2702521327627818,-1.1505131422293906,,-1.4802030238934365,,18.452060295557537
1h,range3_ret3_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,485,495.51398601398597,0.4268041237113402,-0.13393206427904822,-64.95705117533839,-71.94334317195204,18,0.8001253272567088,1.256192534016546,-1.1690248407077821,,-7.615800220174456,,6.633798033190883
1h,range2.5_ret2.5_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.5,2.5,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,607,616.4942648592283,0.4200988467874794,-0.13535194847143298,-82.15863272215982,-95.96050691819403,22,0.7966836892772592,1.2624864567208305,-1.1479905658692375,,-0.27529300640607757,,18.62074193711887
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,926,940.4838373305527,0.4190064794816415,-0.13550451245566272,-125.47717853394369,-141.68414025673766,27,0.793715721446252,1.24431939692609,-1.1306191534224286,,-0.7902527454491366,,20.678706582100308
1h,range2.5_ret2.5_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.5,2.5,2.0,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,849,862.2794577685089,0.41813898704358066,-0.13724736658481723,-116.52301423050983,-130.0215632835983,29,0.7948584548144562,1.2718020864646944,-1.1498233905374016,,-16.74461041082107,,22.920627254414367
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,1092,1109.080291970803,0.4184981684981685,-0.13727893278246392,-149.9085945984506,-167.55193766474798,29,0.7911691596109728,1.2427536466084175,-1.1304677340133815,,-31.869566940831373,,24.226163347543068
1h,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.5,2.5,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,799,811.497393117831,0.41802252816020025,-0.13781482778762352,-110.1140474023112,-117.36440791765295,24,0.7946412266155256,1.2757162585090525,-1.1531253284824403,,0.3849623774089683,,17.747146330034493
1h,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,1.5,1.5,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,1145,1162.9092805005214,0.41135371179039304,-0.13840973746658955,-158.47914939924505,-179.79631415251689,25,0.7885171830726898,1.2545480497959194,-1.1118268261915771,,-27.781952588801378,,15.058814966557652
1h,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,1.5,1.5,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,1181,1191.6029005524863,0.41320914479254867,-0.1393547240079795,-164.5779290534238,-195.48666377848937,27,0.7872901592225365,1.2482426331064946,-1.1164795584551128,,-25.357345069685028,,20.29642705128036
1h,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.5,2.5,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,762,773.9186652763295,0.4146981627296588,-0.14586997034781293,-111.15291740503346,-128.2495312486616,20,0.7824577247710157,1.2651761588981094,-1.1456246269435786,,-5.028407845909565,,24.42146889305496
1h,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.5,2.5,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,1042,1058.298227320125,0.4145873320537428,-0.14592833619794443,-152.0573263182581,-162.64642875980746,35,0.7839947570650724,1.2775340048321777,-1.1540196990258342,,-16.68600245352517,,24.342103076712657
1h,range3_ret3_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,584,595.9655413271246,0.4195205479452055,-0.14608451341244713,-85.31335583286912,-98.52314553271908,21,0.7841358519391598,1.2649161390558394,-1.165834247497197,,2.109845348266595,,13.240854907600008
1h,range3_ret3_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,609,621.4777648428405,0.4187192118226601,-0.1478280881321245,-90.02730567246383,-102.10300081755437,23,0.7821708491530052,1.2677093690976762,-1.1674949005434216,,3.4531744782190845,,16.128893192410892
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,1367,1379.2727900552486,0.4133138258961229,-0.14872637730703414,-203.30895777871567,-229.73238777838773,22,0.7756004861827508,1.2437246079317914,-1.1296924703992242,,-19.985987975382294,,28.78517816957583
1h,range3_ret3_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,536,546.9820721769499,0.417910447761194,-0.1488236058274548,-79.76945272351577,-97.26395555501993,18,0.7798505994681556,1.261486180671018,-1.1613537089545636,,4.301649874303801,,13.342235793196181
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.0,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,1172,1182.5220994475137,0.4112627986348123,-0.15101663607558283,-176.99149748058306,-201.29679147532164,22,0.7729806818135663,1.2502912468104015,-1.1299012731060822,,-22.676074094954707,,21.088508407844174
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,988,996.8701657458564,0.41194331983805665,-0.15102536863746757,-149.21306421381797,-177.22352998974577,23,0.772722466319348,1.2464632285945685,-1.129988981500529,,-5.697826712780135,,21.80259929358375
1h,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,1448,1470.648592283629,0.4053867403314917,-0.15342318310873332,-222.15676914144586,-242.5745239475104,21,0.7668955690615065,1.2451083603445643,-1.1068935849752672,,-13.477852157830712,,19.291861724788536
1h,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_open,1.5,1.5,2.0,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,1465,1478.1526243093922,0.40477815699658704,-0.15380242430357266,-225.32055160473396,-251.83477704461254,18,0.7674586073743376,1.2540094366075687,-1.1111790682488787,,-14.949889983497311,,10.078335407081255
1h,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,452,461.852430353188,0.41814159292035397,-0.1566594960528635,-70.8100922158943,-84.58769609055621,17,0.7692774924283824,1.2491840163433856,-1.1669424764440843,,2.286955523299322,,5.516437032904329
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,860,873.451511991658,0.40930232558139534,-0.15979317942615784,-137.42213430649574,-155.34764253191767,27,0.7611572222434572,1.2441601443037444,-1.132611230514594,,0.5936473703147891,,17.25513464138395
1h,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,1.5,1.5,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,1824,1840.375690607735,0.4029605263157895,-0.16088333322569098,-293.45119980366036,-323.1549458693345,22,0.756640833543755,1.2413396180030483,-1.107287253476493,,-23.961111912340815,,19.32166644643197
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,1219,1238.0667361835247,0.40689089417555374,-0.16134794109084963,-196.6831401897457,-213.4383828145215,31,0.7594080180633488,1.2516401486208144,-1.130700766121258,,-20.570536686691703,,21.2607522281592
1h,range3_ret3_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,584,595.9655413271246,0.4126712328767123,-0.16175851063665536,-94.46697021180674,-114.62995023755767,18,0.7633883028549147,1.2646554926968625,-1.16399109023834,,2.0956508066443837,,14.983449563553155
1h,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,637,650.0514551804424,0.41287284144427,-0.16256323569529368,-103.55278113790207,-119.4310480319988,23,0.7630612296927103,1.2680292648488758,-1.1685681224415947,,0.5705699161502712,,13.803328235196501
1h,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,1.5,1.5,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,1035,1051.1887382690302,0.4028985507246377,-0.16322645534534513,-168.9393812824322,-190.72571527726254,31,0.7556160474705076,1.252631510833345,-1.118586927669801,,-18.795685211441455,,13.914859133208196
1h,range3_ret3_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,666,679.6456344586729,0.4114114114114114,-0.16618515477692541,-110.67931308143233,-125.42348542076965,25,0.7588262782157938,1.270949424874932,-1.170712896676438,,-18.857554475131977,,16.691366520007385
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,728,739.3868613138686,0.4065934065934066,-0.166212887851976,-121.00298235623853,-130.18802555937432,23,0.7567291352423289,1.271612299144011,-1.1513894048677449,,-4.570265210375485,,18.659412950365923
1h,range3_ret3_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,495,505.78971908147804,0.41414141414141414,-0.16662260754045646,-82.47819073252595,-89.36818925001641,17,0.7570832279646788,1.2539245006764606,-1.170802459900691,,1.9176485872399693,,6.747216144387419
1h,range2.5_ret2.5_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.5,2.5,2.0,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,956,970.9530761209594,0.40585774058577406,-0.16699708870190408,-159.6492167990203,-172.29694915247183,33,0.7558634175080209,1.273929904956359,-1.1512922885952246,,-12.485188918014634,,22.38059192055322
1h,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.5,2.5,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,853,866.3420229405631,0.4056271981242673,-0.16884124338785192,-144.02158060983768,-160.39591506169785,24,0.7527537422097026,1.267286096785156,-1.1489202566025674,,-9.021760045363195,,26.062682663411934
1h,range2.5_ret2.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.5,2.5,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,652,662.1981230448384,0.40644171779141103,-0.16944105055163666,-110.4755649596671,-122.02409639895475,23,0.7519336623938204,1.2636652709212008,-1.1507670846351041,,-2.258996967863399,,18.828094591927254
1h,range3_ret3_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,517,528.2076923076922,0.4119922630560928,-0.17112461732486975,-88.47142715695766,-95.53954530410188,18,0.7515765623387968,1.2566203563888787,-1.1714854048282528,,-1.6287225773160228,,6.841150687999267
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,1017,1032.9071949947863,0.40216322517207476,-0.17371415647324137,-176.66729713328647,-191.72320656795472,28,0.7432278544463746,1.2502789643745347,-1.1316305815172223,,-6.11518092687732,,18.92362625641365
1h,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,1.5,1.5,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,1361,1373.2189226519338,0.39897134459955913,-0.17713925478219855,-241.08652575857224,-263.7905288873399,29,0.7370211982191442,1.2443207571556245,-1.1207245683301665,,-36.30928928914854,,13.232814219636975
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,1128,1138.1270718232045,0.4015957446808511,-0.1790490306430618,-201.96730656537372,-223.21987251928795,25,0.7364330764038478,1.2457338071400748,-1.1352366239997445,,-8.238933991648663,,19.10387340230061
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,1604,1618.400552486188,0.4002493765586035,-0.18098764939016604,-290.3041896218263,-309.0734657495623,23,0.732984320701591,1.2412984014202566,-1.1301639951493045,,-30.498095539258514,,21.699604671415873
1h,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,1.5,1.5,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,1277,1296.9739311783107,0.3923257635082224,-0.18122350346548416,-231.42241392542326,-254.90930785780955,28,0.7322076969539216,1.2630015777078374,-1.1136420159240332,,-31.370400751320307,,13.206298301020645
1h,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,1643,1668.6986444212723,0.3907486305538649,-0.18418020619464792,-302.60807877780655,-322.7021639200845,22,0.7270306899084844,1.255406613167082,-1.1074716527782948,,-10.092153317599287,,18.53739431528072
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.0,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,1357,1369.1830110497237,0.3949889462048637,-0.19077569378574918,-258.88261646726164,-276.94410578876824,24,0.7213240015065481,1.2501695506675043,-1.1315146109927452,,-18.341127976496367,,15.169996419885528
1h,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,1.5,1.5,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2172,2191.5,0.3867403314917127,-0.19896468285881136,-432.15129116933826,-455.4356575770689,26,0.7068815872582987,1.240680904430482,-1.106849287455663,,-48.32611733109301,,12.134148405397553
1h,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,1.5,1.5,2.0,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,1714,1729.3881215469614,0.3862310385064177,-0.20000476731292957,-342.8081711743613,-368.8868975554307,20,0.7072493968133209,1.2510306874193016,-1.1131088272299798,,-50.06774154566952,,3.9293875063581187
1h,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,stress,next_close,1.5,1.5,1.5,0.7,0.3,0.65,True,1.0,1.5,6,8.0,10.0,1745,1771.0628690517542,0.34326647564469914,-0.4491901777956147,-783.8368602533477,-796.2002699511464,23,0.44878512640032026,1.0654090646110215,-1.240852434516012,,-60.30477954359077,,-25.94740721901418
1h,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,stress,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.0,1.5,6,8.0,10.0,1409,1430.0444598819035,0.340667139815472,-0.45028966367976275,-634.4581361247857,-647.6844284338655,31,0.44835458924918836,1.0742944783696793,-1.2380188221121977,,-46.237618025490015,,-33.69467618290761
1h,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,stress,next_close,1.5,1.5,1.5,0.7,0.3,0.5,True,1.0,1.5,6,8.0,10.0,2050,2080.6182702327196,0.3404878048780488,-0.4593441388985601,-941.6554847420482,-955.2671967197685,21,0.4404339415924421,1.0618569994406097,-1.2446979810292853,,-78.8987243474483,,-131.67361717382968
1h,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,stress,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.0,1.5,6,8.0,10.0,1588,1611.7179576241751,0.33879093198992444,-0.4610538267356184,-732.153476856162,-743.9596289317989,31,0.4414515373087018,1.0755782863316623,-1.248394852288187,,-57.45292996147298,,-31.163981639130697
1h,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_a,stress,next_close,1.5,1.5,2.0,0.7,0.3,0.65,True,1.0,1.5,6,8.0,10.0,1412,1433.0892671066342,0.33640226628895187,-0.4726567401356849,-667.3913170715871,-675.7494398132038,23,0.4310953504568718,1.0646841729088772,-1.2519917814336219,,-46.63515547939125,,-41.956923045004274
1h,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_a,stress,next_close,1.5,1.5,2.0,0.8,0.2,0.65,True,1.0,1.5,6,8.0,10.0,1118,1134.698159083015,0.33184257602862255,-0.4835886216675596,-540.6520790243317,-546.5588384533589,26,0.4223343298806242,1.0654272341500575,-1.2529124268996024,,-41.95628337513978,,-32.11614313474855
1h,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_a,stress,next_close,1.5,1.5,2.0,0.7,0.3,0.5,True,1.0,1.5,6,8.0,10.0,1643,1667.5394234109067,0.33110164333536213,-0.4876562755710183,-801.2192607631831,-810.0860686329601,25,0.41828521715633493,1.059046177310262,-1.2532669528844091,,-69.75901669161073,,-58.18383117230676
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,8.0,10.0,1065,1080.9065647794373,0.3333333333333333,-0.48968800056263184,-521.5177205992029,-530.8041976026262,33,0.41963944521304625,1.0622313966135595,-1.2656476991507275,,-38.23523987084986,,-1.5725961461349431
1h,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_a,stress,next_close,1.5,1.5,2.0,0.8,0.2,0.5,True,1.0,1.5,6,8.0,10.0,1246,1264.609934004863,0.32825040128410915,-0.4949217742583533,-616.6725307259082,-623.9609990708045,27,0.4144523989653014,1.0671949150361288,-1.2582500011656927,,-65.45325873494177,,-83.1362586583217
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,8.0,10.0,1537,1559.9562348037514,0.33311646063760575,-0.4952418209717913,-761.1866788336432,-770.8279310347937,21,0.4179049672367441,1.067345094062627,-1.2757730409694714,,-83.42775836636474,,-89.79044170760142
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,8.0,10.0,1188,1205.7436609934005,0.3324915824915825,-0.4956881042884963,-588.8774678947336,-597.2192891243315,33,0.41652713206335906,1.0642666959996516,-1.2727147702580024,,-36.727310933864224,,-74.61051107133565
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,8.0,10.0,1319,1338.7002431399792,0.332827899924185,-0.4962000300083862,-654.4878395810614,-664.1290917822121,23,0.4160930887897888,1.0623899364650848,-1.2737238882832198,,-52.48476706380435,,-57.19151073692581
1h,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,stress,next_close,2.5,2.5,1.5,0.7,0.3,0.5,True,1.0,1.5,6,8.0,10.0,1021,1036.2493921500522,0.3418217433888345,-0.4985869338334148,-509.0572594439165,-516.4498117568739,25,0.42373280487874787,1.0725298760357649,-1.3145389675303547,,-34.57770617500966,,-96.2375574563907
1h,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,stress,next_close,2.5,2.5,1.5,0.7,0.3,0.65,True,1.0,1.5,6,8.0,10.0,900,913.4421674192429,0.3388888888888889,-0.49883279626660487,-448.94951663994436,-456.34206895290174,26,0.4214817691307381,1.0724064411850767,-1.3042579515989794,,-35.04879010765438,,-36.97660768515122
