entry_mode,exit_model,friction_case,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,average_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,return_volatility_pct,max_losing_streak,average_win_pct,average_loss_pct,best_month,worst_month,best_month_contribution,best_symbol,worst_symbol,best_symbol_contribution,positive_month_rate,positive_symbol_rate,average_concurrent_positions,max_concurrent_positions,p95_concurrent_positions,window,window_start,window_end
next_open,pure_horizon_12,base,12,4.0,5.0,LINKUSDT,11,10.977459016393443,4.070137244909489,5.38495723211824,0.8181818181818182,0.44771509694004386,-0.05687472432588003,2.8490511440964434,4.7381101299593515,1,5.612500514839883,-2.870497469777281,2024-04,2024-12,0.6882198933168647,LINKUSDT,LINKUSDT,1.0000000000000002,1.0,1.0,1.0454545454545454,4,3.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,base,12,4.0,5.0,LTCUSDT,9,8.98155737704918,3.1278223390626567,3.9670659520445377,0.8888888888888888,0.2815040105156391,-0.016866044337660785,3.1665288313593396,2.9633290953361695,1,3.729625685666249,-1.6866044337660793,2024-04,2024-07,0.5973471008922764,LTCUSDT,LTCUSDT,1.0,1.0,1.0,0.6111111111111112,2,1.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,base,12,4.0,5.0,XRPUSDT,12,11.975409836065573,3.3397464774217953,3.0753280080020784,0.9166666666666666,0.40076957729061546,-0.028826975121064226,3.025122101434807,3.824381555078461,1,3.9054232037425427,-2.8826975121064224,2024-04,2024-11,0.4083864520998221,XRPUSDT,XRPUSDT,1.0000000000000002,1.0,1.0,0.75,3,2.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,base,12,4.0,5.0,SOLUSDT,9,8.98155737704918,8.858082832002856,5.200581056126433,1.0,0.797227454880257,0.0,4.371993445439643,6.078291019335298,0,8.858082832002856,0.0,2024-08,2024-12,0.5501845644871499,SOLUSDT,SOLUSDT,0.9999999999999999,1.0,1.0,1.0555555555555556,3,2.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,base,12,4.0,5.0,BTCUSDT,3,2.9938524590163933,2.482272153245604,2.793088952564995,1.0,0.07446816459736812,0.0,1.9614554749307378,2.1919546696753867,0,2.482272153245604,0.0,2024-08,2024-04,0.624928455311532,BTCUSDT,BTCUSDT,1.0,1.0,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,base,12,4.0,5.0,ETHUSDT,5,4.989754098360656,1.7957638298799372,2.2986837507704827,0.8,0.08978819149399686,-0.01929684043192257,1.6980821521819547,2.3646971319893124,1,2.7271257981479855,-1.929684043192257,2024-08,2024-07,0.653226628171884,ETHUSDT,ETHUSDT,1.0,0.75,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,ADAUSDT,12,11.975409836065573,4.01380280357959,4.804269605288063,0.9166666666666666,0.4816563364295508,-0.02205594711411024,4.718120333193486,2.94698307648151,1,4.579202577669646,-2.205594711411025,2024-04,2024-12,0.7328875637348163,ADAUSDT,ADAUSDT,0.9999999999999999,1.0,1.0,1.3333333333333333,5,4.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,AVAXUSDT,15,14.969262295081968,5.705807822006075,6.862327777044769,0.8666666666666667,0.8558711733009112,-0.025616570379355164,4.83491199002875,4.57061032690238,1,6.884091219412245,-1.9530342611340297,2024-04,2024-06,0.6124572893717106,AVAXUSDT,AVAXUSDT,1.0000000000000004,1.0,1.0,1.2333333333333334,5,4.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,BNBUSDT,6,5.987704918032787,3.8647447899329537,4.6271776666180156,0.8333333333333334,0.23188468739597723,-0.026868046826590997,2.236320787126716,4.2331372028153895,1,5.175054684451365,-2.6868046826591003,2024-04,2024-07,0.652680487837802,BNBUSDT,BNBUSDT,1.0,1.0,1.0,0.6666666666666666,2,1.4499999999999993,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,LINKUSDT,11,10.977459016393443,3.6410670697507252,4.890273186363729,0.8181818181818182,0.4005173776725798,-0.06539664697594444,2.5714293563974806,4.6962415190749205,1,5.308470464676783,-3.862248207416536,2024-04,2024-12,0.8859635867847829,LINKUSDT,LINKUSDT,1.0,0.8333333333333334,1.0,1.0454545454545454,4,3.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,LTCUSDT,9,8.98155737704918,2.0206827321643814,2.6064569371185002,0.7777777777777778,0.1818614458947943,-0.026435576322990373,2.339263138372265,2.5914349254061744,1,3.015933359354964,-1.462694463002657,2024-04,2024-06,0.6921758349635803,LTCUSDT,LTCUSDT,1.0,1.0,1.0,0.6111111111111112,2,1.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,XRPUSDT,12,11.975409836065573,3.1953373709383803,2.851678978668031,0.8333333333333334,0.38344048451260565,-0.02499547498668947,3.050856762659792,3.6281524203475017,1,4.21793864515627,-1.9176690001510683,2024-04,2024-11,0.5949458468219885,XRPUSDT,XRPUSDT,0.9999999999999999,0.8333333333333334,1.0,0.75,3,2.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,SOLUSDT,9,8.98155737704918,8.017003509632772,10.100251468051363,0.8888888888888888,0.7215303158669495,-0.0008572923863086057,3.9467301411215825,6.093908037518749,1,9.029845103165727,-0.08572923863085599,2024-08,2024-12,0.5250537414922654,SOLUSDT,SOLUSDT,1.0,0.75,1.0,1.0555555555555556,3,2.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,BTCUSDT,3,2.9938524590163933,2.1023616925968738,3.3846983205400956,0.6666666666666666,0.06307085077790621,-0.005977558037664154,1.5565845321475265,2.3393507980196033,1,3.452420440778518,-0.5977558037664154,2024-04,2024-08,0.5366501765544218,BTCUSDT,BTCUSDT,1.0,1.0,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,ETHUSDT,5,4.989754098360656,1.3155578163444814,0.9795344022353093,0.6,0.06577789081722407,-0.01829255609982778,1.1623630956310547,2.5307726275328695,1,2.850969860794632,-0.9875602503307443,2024-08,2024-07,0.8456316417400012,ETHUSDT,ETHUSDT,1.0,0.5,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,ADAUSDT,12,11.975409836065573,4.630142334172174,5.301030211276374,0.8333333333333334,0.5556170801006608,-0.013549131601752917,4.277429117177569,3.7497485285523395,1,5.758649744576343,-1.0123947178486814,2024-04,2024-07,0.6369613276967613,ADAUSDT,ADAUSDT,0.9999999999999998,1.0,1.0,1.3333333333333333,5,4.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,AVAXUSDT,15,14.969262295081968,6.261581576377143,5.061102017759427,0.9333333333333333,0.9392372364565713,-0.025565782877163268,4.922795236346726,4.926266481119141,1,6.891450138098103,-2.556578287716322,2024-04,2024-07,0.5651713634156266,AVAXUSDT,AVAXUSDT,1.0000000000000002,1.0,1.0,1.2333333333333334,5,4.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,BNBUSDT,6,5.987704918032787,3.108460918389301,3.827650834815936,0.6666666666666666,0.18650765510335807,-0.028968739137386623,1.9737338622108709,3.8577354734685536,2,5.386909856018617,-1.448436956869332,2024-04,2024-07,0.5196098985714762,BNBUSDT,BNBUSDT,0.9999999999999999,0.75,1.0,0.6666666666666666,2,1.4499999999999993,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,LINKUSDT,11,10.977459016393443,3.8860391046856213,5.199544928331883,0.8181818181818182,0.42746430151541837,-0.05861817834627098,2.7229060246798618,4.733374385333835,1,5.4268607813719125,-3.047658440402685,2024-04,2024-08,0.6990454193233626,LINKUSDT,LINKUSDT,0.9999999999999999,1.0,1.0,1.0454545454545454,4,3.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,LTCUSDT,9,8.98155737704918,2.94466604329333,3.783070831655126,0.8888888888888888,0.2650199438963997,-0.018649487063681358,2.9840885933179817,2.9603672456847354,1,3.5458678870010125,-1.8649487063681365,2024-04,2024-07,0.6134882887603261,LTCUSDT,LTCUSDT,0.9999999999999998,1.0,1.0,0.6111111111111112,2,1.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,XRPUSDT,12,11.975409836065573,3.156378363317368,2.8922241803559783,0.8333333333333334,0.37876540359808414,-0.03059846288780361,2.861888835966424,3.82055908284826,1,4.1043900689214246,-1.583680164702917,2024-04,2024-11,0.4126672492802981,XRPUSDT,XRPUSDT,0.9999999999999999,1.0,1.0,0.75,3,2.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,SOLUSDT,9,8.98155737704918,8.669199136576717,5.015353036466124,1.0,0.7802279222919044,0.0,4.283048960249933,6.072215762906549,0,8.669199136576717,0.0,2024-08,2024-12,0.5523804302426857,SOLUSDT,SOLUSDT,1.0,1.0,1.0,1.0555555555555556,3,2.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,BTCUSDT,3,2.9938524590163933,2.2997610853707595,2.610267223066303,0.6666666666666666,0.06899283256112279,-0.0002868203373429072,1.8190560224537025,2.1897638093404472,1,3.4639826449232842,-0.028682033734290655,2024-08,2024-04,0.6216611021508951,BTCUSDT,BTCUSDT,1.0,1.0,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,ETHUSDT,5,4.989754098360656,1.613938927588767,2.1163561796415036,0.8,0.08069694637943836,-0.021077853575425305,1.5276746391973186,2.3623336154338435,1,2.544369998871592,-2.1077853575425305,2024-08,2024-07,0.6814732972079891,ETHUSDT,ETHUSDT,1.0,0.75,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,ADAUSDT,12,11.975409836065573,2.668964345022325,2.2970719201441137,0.75,0.320275721402679,-0.051842889770068123,2.261446251327059,4.0883411192777395,1,4.349452312239369,-2.372499556628802,2024-04,2024-12,0.717196267285165,ADAUSDT,ADAUSDT,1.0000000000000004,0.8333333333333334,1.0,1.3333333333333333,5,4.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,AVAXUSDT,15,14.969262295081968,2.9868782681585015,2.89871916597523,0.7333333333333333,0.44803174022377523,-0.06278039313608019,2.6246023044568374,4.407574347581302,2,4.835797974087031,-2.0976509231449505,2024-04,2024-12,0.6817445732796555,AVAXUSDT,AVAXUSDT,1.0000000000000004,0.8333333333333334,1.0,1.2333333333333334,5,4.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,BNBUSDT,6,5.987704918032787,2.417323599512027,1.5378012837252175,0.8333333333333334,0.14503941597072162,-0.006080554606662875,2.3447791573964394,2.5252737953228497,1,3.0223994115476893,-0.608055460666288,2024-04,2024-07,0.4288111812528524,BNBUSDT,BNBUSDT,0.9999999999999998,1.0,1.0,0.6666666666666666,2,1.4499999999999993,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,LINKUSDT,11,10.977459016393443,2.3490265066102642,1.8856320230501342,0.7272727272727273,0.2583929157271291,-0.0448586320305705,1.9007321891533626,4.098862317103071,1,4.195979379444426,-2.5761811542808335,2024-04,2024-12,0.7227461960669125,LINKUSDT,LINKUSDT,0.9999999999999996,0.8333333333333334,1.0,1.0454545454545454,4,3.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,LTCUSDT,9,8.98155737704918,2.0863365056730214,2.1904431828102666,0.7777777777777778,0.18777028551057193,-0.010591970763430075,2.456115533945412,2.548336766131203,1,2.9741348444450684,-1.0209576800291418,2024-04,2024-06,0.600276348763363,LTCUSDT,LTCUSDT,1.0000000000000002,1.0,1.0,0.6111111111111112,2,1.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,XRPUSDT,12,11.975409836065573,2.298051592925244,2.169708047520571,0.6666666666666666,0.2757661911510293,-0.014387595906386552,2.5987095562450926,3.0633220305791764,2,3.8513587965035927,-0.8085628142314536,2024-04,2024-11,0.4793967693100645,XRPUSDT,XRPUSDT,0.9999999999999998,0.8333333333333334,1.0,0.75,3,2.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,SOLUSDT,9,8.98155737704918,3.8198427088995444,1.0620648545630298,0.7777777777777778,0.343785843800959,-0.03505013477772545,1.83291819523011,6.252067417149498,1,5.8479923860406,-3.278681161094152,2024-08,2024-12,0.5729375779013341,SOLUSDT,SOLUSDT,1.0,0.75,1.0,1.0555555555555556,3,2.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,BTCUSDT,3,2.9938524590163933,2.022776601246818,1.1555945028244443,1.0,0.06068329803740454,0.0,1.774684092330765,1.9741833833195757,0,2.022776601246818,0.0,2024-08,2024-04,0.8095695948970756,BTCUSDT,BTCUSDT,1.0,1.0,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,ETHUSDT,5,4.989754098360656,0.5541299154099381,0.29290022964469037,0.6,0.0277064957704969,-0.034538204896616825,0.349857054716793,3.5416526336044605,1,2.3838975814085397,-2.190521583587965,2024-08,2024-12,2.3421573777949987,ETHUSDT,ETHUSDT,1.0,0.5,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,base,6,4.0,5.0,ADAUSDT,12,11.975409836065573,3.3043207576553164,3.9497385671696055,0.8333333333333334,0.396518490918638,-0.070527896815019,2.163644605000679,5.290380336526385,1,5.030192232087359,-5.325036614504889,2024-04,2024-12,0.5915758335534349,ADAUSDT,ADAUSDT,1.0000000000000002,0.8333333333333334,1.0,1.3333333333333333,5,4.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,base,6,4.0,5.0,AVAXUSDT,15,14.969262295081968,3.567981535074615,3.0588392018629307,0.8,0.5351972302611923,-0.07256953565259402,2.4652732530427586,5.605355531223086,1,5.490369932143598,-4.121572053201314,2024-04,2024-12,0.594629100492703,AVAXUSDT,AVAXUSDT,1.0000000000000002,1.0,1.0,1.2333333333333334,5,4.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,base,6,4.0,5.0,BNBUSDT,6,5.987704918032787,1.7078786329629063,1.7806464613046271,0.5,0.10247271797777438,-0.026295600227217088,1.1979490135234356,3.4921613074806825,2,4.6643020205284165,-1.2485447546026038,2024-08,2024-07,0.6261873233876851,BNBUSDT,BNBUSDT,1.0000000000000002,0.75,1.0,0.6666666666666666,2,1.4499999999999993,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,base,6,4.0,5.0,LINKUSDT,11,10.977459016393443,2.651758799788859,2.9851179667499084,0.7272727272727273,0.2916934679767745,-0.08234126614203494,1.5965027680017585,5.508846680191364,1,5.176083646660609,-4.079774125202474,2024-04,2024-12,0.47225758923060596,LINKUSDT,LINKUSDT,1.0,0.8333333333333334,1.0,1.0454545454545454,4,3.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,base,6,4.0,5.0,LTCUSDT,9,8.98155737704918,3.0176622307574634,1.5613017004826446,0.8888888888888888,0.27158960076817174,-0.002685767549156476,2.8048467953104446,3.2276225237715317,1,3.428442103966603,-0.2685767549156481,2024-04,2024-06,0.5539171856795685,LTCUSDT,LTCUSDT,1.0,1.0,1.0,0.6111111111111112,2,1.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,base,6,4.0,5.0,XRPUSDT,12,11.975409836065573,2.3078694275584692,2.1256736586151592,0.9166666666666666,0.27694433130701634,-0.08694620679896012,1.7472856854762198,4.575493451349026,1,3.3080958009634216,-8.694620679896012,2024-12,2024-07,0.28560135841776996,XRPUSDT,XRPUSDT,1.0,1.0,1.0,0.75,3,2.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,base,6,4.0,5.0,SOLUSDT,9,8.98155737704918,4.4833674227910345,2.7020178380604465,0.6666666666666666,0.4035030680511931,-0.0037418433650019123,1.959021536583688,6.865724555447492,1,7.700798389100988,-1.9514945098288712,2024-08,2024-12,0.6081541642756361,SOLUSDT,SOLUSDT,1.0,0.75,1.0,1.0555555555555556,3,2.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,base,6,4.0,5.0,BTCUSDT,3,2.9938524590163933,2.229869377672377,1.206246053937168,1.0,0.0668960813301713,0.0,1.5416141351920372,2.505326701541585,0,2.229869377672377,0.0,2024-08,2024-04,0.9404399125398986,BTCUSDT,BTCUSDT,1.0,1.0,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,base,6,4.0,5.0,ETHUSDT,5,4.989754098360656,0.8375112128209298,0.24372267275302398,0.6,0.041875560641046486,-0.012682316327076143,0.6359737040905016,2.94466892536707,1,2.221289532109396,-1.2381562661117704,2024-08,2024-12,1.5331486493059938,ETHUSDT,ETHUSDT,1.0,0.5,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,ADAUSDT,12,11.975409836065573,2.4862666781618943,2.114745960041025,0.6666666666666666,0.2983520013794273,-0.05359137311286838,2.108751974744087,4.084254819265319,1,4.695576445709823,-1.932352856933962,2024-04,2024-12,0.7329234022478511,ADAUSDT,ADAUSDT,1.0,0.8333333333333334,1.0,1.3333333333333333,5,4.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,AVAXUSDT,15,14.969262295081968,2.8038628460936676,2.7157918589990886,0.7333333333333333,0.42057942691405015,-0.06631824478604476,2.4662496880743316,4.403168973717965,2,4.650934555390584,-2.2755843544728522,2024-04,2024-12,0.6998347895891166,AVAXUSDT,AVAXUSDT,0.9999999999999999,0.8333333333333334,1.0,1.2333333333333334,5,4.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,BNBUSDT,6,5.987704918032787,2.2348774477653164,1.3562342151922135,0.8333333333333334,0.13409264686591899,-0.00787477743775207,2.1699771507851575,2.522749782272055,1,2.839348486073421,-0.7874777437752066,2024-04,2024-07,0.4365023771703867,BNBUSDT,BNBUSDT,1.0,1.0,1.0,0.6666666666666666,2,1.4499999999999993,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,LINKUSDT,11,10.977459016393443,2.166648617859087,1.7037172974325325,0.7272727272727273,0.23833134796449956,-0.04661409614421502,1.7549138078774948,4.094765501145536,1,4.01175545991279,-2.753636294284122,2024-04,2024-12,0.7450313919609194,LINKUSDT,LINKUSDT,1.0,0.8333333333333334,1.0,1.0454545454545454,4,3.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,LTCUSDT,9,8.98155737704918,1.9042211757746292,2.0082237982100675,0.7777777777777778,0.17137990581971663,-0.012381684430689835,2.243965211926245,2.545789701623793,1,2.7911321594417764,-1.1999672670603878,2024-04,2024-06,0.6255138374656205,LTCUSDT,LTCUSDT,0.9999999999999999,1.0,1.0,0.6111111111111112,2,1.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,XRPUSDT,12,11.975409836065573,2.1157246536384915,1.987509387703617,0.5833333333333334,0.25388695843661896,-0.017973816193446623,2.3949222027116233,3.0602602379140293,2,4.213589456810716,-0.8212860708026247,2024-04,2024-11,0.4918255158605806,XRPUSDT,XRPUSDT,0.9999999999999998,0.8333333333333334,1.0,0.75,3,2.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,SOLUSDT,9,8.98155737704918,3.6359947382519806,0.8809732849474773,0.6666666666666666,0.32723952644267823,-0.0368154024917246,1.7464459246232604,6.245818471080912,1,6.633864252854954,-2.359744290953968,2024-08,2024-12,0.5792996947300033,SOLUSDT,SOLUSDT,0.9999999999999998,0.75,1.0,1.0555555555555556,3,2.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,BTCUSDT,3,2.9938524590163933,1.8407247995205291,0.9744094502553803,1.0,0.05522174398561588,0.0,1.6165766199178495,1.9722101855485268,0,1.8407247995205291,0.0,2024-08,2024-04,0.8235460563307827,BTCUSDT,BTCUSDT,1.0,1.0,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,ETHUSDT,5,4.989754098360656,0.37354602714670504,0.11257744064812518,0.6,0.018677301357335252,-0.036303984284915616,0.23607905362182216,3.5381127491431332,1,2.2014848389919526,-2.3683621906211663,2024-08,2024-12,3.278177667893864,ETHUSDT,ETHUSDT,1.0,0.5,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,ADAUSDT,12,11.975409836065573,3.1209880515843462,3.765760765514374,0.8333333333333334,0.3745185661901215,-0.07225770447927576,2.045644338493869,5.285092597415544,1,4.845134516184366,-5.499744271415758,2024-04,2024-12,0.5968582634272634,ADAUSDT,ADAUSDT,0.9999999999999999,0.8333333333333334,1.0,1.3333333333333333,5,4.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,AVAXUSDT,15,14.969262295081968,3.3843852998590345,2.875751854790947,0.8,0.5076577949788551,-0.07429730269730256,2.34075823772354,5.599752974169108,1,5.304852268284552,-4.297482573843042,2024-04,2024-12,0.6049822608656352,AVAXUSDT,AVAXUSDT,1.0,0.8333333333333334,1.0,1.2333333333333334,5,4.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,BNBUSDT,6,5.987704918032787,1.5261415719919023,1.5988366688346678,0.5,0.09156849431951414,-0.028069618105059764,1.0715450797418782,3.488670889636917,2,4.479610012166069,-1.4273268681822648,2024-08,2024-07,0.6607336033961881,BNBUSDT,BNBUSDT,1.0,0.75,1.0,0.6666666666666666,2,1.4499999999999993,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,LINKUSDT,11,10.977459016393443,2.469078329883786,2.802104304107638,0.7272727272727273,0.2715986162872165,-0.08405926633479671,1.48800647052777,5.503340583806315,1,4.990880112179421,-4.255726422904574,2024-04,2024-12,0.4735490493631799,LINKUSDT,LINKUSDT,0.9999999999999998,0.8333333333333334,1.0,1.0454545454545454,4,3.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,LTCUSDT,9,8.98155737704918,2.834616040098948,1.3797111432654985,0.8888888888888888,0.2551154436089053,-0.004483383472453528,2.637345651181528,3.224396512640324,1,3.2449853385169853,-0.44833834724535376,2024-04,2024-06,0.5679267439745941,LTCUSDT,LTCUSDT,1.0,1.0,1.0,0.6111111111111112,2,1.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,XRPUSDT,12,11.975409836065573,2.125532675338643,1.943519011202937,0.9166666666666666,0.2550639210406372,-0.0886596043500843,1.6108487533135365,4.570920242215636,1,3.1247593217338316,-8.86596043500843,2024-12,2024-07,0.29567498229887923,XRPUSDT,XRPUSDT,0.9999999999999998,1.0,1.0,0.75,3,2.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,SOLUSDT,9,8.98155737704918,4.298856258694705,2.51928713420893,0.6666666666666666,0.38689706328252343,-0.005538403739729858,1.88027814086749,6.858862258609314,1,7.513071400342765,-2.1295740246014176,2024-08,2024-12,0.615010096369442,SOLUSDT,SOLUSDT,0.9999999999999999,0.75,1.0,1.0555555555555556,3,2.1499999999999986,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,BTCUSDT,3,2.9938524590163933,2.047610586560863,1.0250103751048112,1.0,0.0614283175968259,0.0,1.4170263340784437,2.5028226256259503,0,2.047610586560863,0.0,2024-08,2024-04,0.9645106061373181,BTCUSDT,BTCUSDT,1.0,1.0,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,ETHUSDT,5,4.989754098360656,0.6566440847385868,0.06344903676143612,0.6,0.03283220423692934,-0.014469940692378683,0.4991290646972956,2.9417257265695107,1,2.0390393165599585,-1.4169487629934707,2024-08,2024-12,1.8438204359454284,ETHUSDT,ETHUSDT,1.0,0.5,1.0,0.5,1,1.0,2024,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00
