symbol,timeframe,entry_mode,entry_time_semantic,exit_model,friction_case,friction_mode,event_time,signal_time,signal_close_time,entry_candle_open_time,entry_time,exit_time,signal_return,event_return_pct,entry_price,exit_price,realized_vol_96,realized_vol_regime_value,realized_vol_threshold,simultaneous_down_2pct_count,breadth_count,btc_return_24h,ema50_slope_24,ema50_slope,ema200_slope_24,ema200_slope,horizon_bars,exit_legs,gross_return,fee_return,net_return,net_return_pct,taker_fee_bps_per_side,slippage_bps_per_side,concurrent_positions
ADAUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 14:00:00+00:00,2021-05-19 14:00:00+00:00,2021-05-19 14:15:00+00:00,2021-05-19 14:15:00+00:00,2021-05-19 14:30:00+00:00,2021-05-19 17:30:00+00:00,-0.04011700793982442,-4.011700793982442,1.4379186,1.8182904,0.035588763669335506,0.035588763669335506,0.009337866533348336,9.0,9.0,-0.19133292187615203,-0.1099033991994337,-0.1099033991994337,-0.047397462844952276,-0.047397462844952276,12,horizon:1.0@2021-05-19T17:30:00+00:00,0.2645294385926993,0.0008,0.26372943859269926,26.372943859269927,4.0,5.0,41
BNBUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 14:00:00+00:00,2021-05-19 14:00:00+00:00,2021-05-19 14:15:00+00:00,2021-05-19 14:15:00+00:00,2021-05-19 14:30:00+00:00,2021-05-19 17:30:00+00:00,-0.05453615860932792,-5.453615860932793,338.85934499999996,405.55712,0.0391301422926748,0.0391301422926748,0.007529848489758878,9.0,9.0,-0.19133292187615203,-0.10563844800341282,-0.10563844800341282,-0.04791435061446292,-0.04791435061446292,12,horizon:1.0@2021-05-19T17:30:00+00:00,0.19683026596182573,0.0008,0.1960302659618257,19.60302659618257,4.0,5.0,41
LINKUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 14:00:00+00:00,2021-05-19 14:00:00+00:00,2021-05-19 14:15:00+00:00,2021-05-19 14:15:00+00:00,2021-05-19 14:30:00+00:00,2021-05-19 17:30:00+00:00,-0.05536307461513734,-5.536307461513735,28.505245499999997,32.52373,0.029191341478055036,0.029191341478055036,0.009602377922643963,9.0,9.0,-0.19133292187615203,-0.12150353794276958,-0.12150353794276958,-0.039960159576772236,-0.039960159576772236,12,horizon:1.0@2021-05-19T17:30:00+00:00,0.14097350959492716,0.0008,0.14017350959492714,14.017350959492713,4.0,5.0,41
SOLUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 14:00:00+00:00,2021-05-19 14:00:00+00:00,2021-05-19 14:15:00+00:00,2021-05-19 14:15:00+00:00,2021-05-19 14:30:00+00:00,2021-05-19 17:30:00+00:00,-0.036062544075091685,-3.6062544075091685,39.747864,45.697140000000005,0.03279412265668967,0.03279412265668967,0.012579261952163348,9.0,9.0,-0.19133292187615203,-0.11453814138646357,-0.11453814138646357,-0.03235872620828406,-0.03235872620828406,12,horizon:1.0@2021-05-19T17:30:00+00:00,0.1496753636874677,0.0008,0.14887536368746768,14.887536368746767,4.0,5.0,41
XRPUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 14:00:00+00:00,2021-05-19 14:00:00+00:00,2021-05-19 14:15:00+00:00,2021-05-19 14:15:00+00:00,2021-05-19 14:30:00+00:00,2021-05-19 17:30:00+00:00,-0.04075829383886265,-4.075829383886265,1.14767355,1.27526205,0.02460101859709638,0.02460101859709638,0.011036842478652267,9.0,9.0,-0.19133292187615203,-0.10173345339638151,-0.10173345339638151,-0.0332210496417108,-0.0332210496417108,12,horizon:1.0@2021-05-19T17:30:00+00:00,0.11117142152487536,0.0008,0.11037142152487536,11.037142152487537,4.0,5.0,41
ADAUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 14:30:00+00:00,2021-05-19 14:30:00+00:00,2021-05-19 14:45:00+00:00,2021-05-19 14:45:00+00:00,2021-05-19 15:00:00+00:00,2021-05-19 18:00:00+00:00,-0.03019760645699976,-3.019760645699976,1.53526725,1.7543224000000002,0.036073731027268546,0.036073731027268546,0.009343482860463135,6.0,6.0,-0.181161571027313,-0.11654643582608415,-0.11654643582608415,-0.050065168583179886,-0.050065168583179886,12,horizon:1.0@2021-05-19T18:00:00+00:00,0.14268209655354802,0.0008,0.141882096553548,14.1882096553548,4.0,5.0,36
AVAXUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 14:30:00+00:00,2021-05-19 14:30:00+00:00,2021-05-19 14:45:00+00:00,2021-05-19 14:45:00+00:00,2021-05-19 15:00:00+00:00,2021-05-19 18:00:00+00:00,-0.030171854032292944,-3.0171854032292944,25.068528,27.323331500000002,0.03643932387646497,0.03643932387646497,0.011920132379402261,6.0,6.0,-0.181161571027313,-0.13993410294091868,-0.13993410294091868,-0.047347471541580255,-0.047347471541580255,12,horizon:1.0@2021-05-19T18:00:00+00:00,0.08994558834886512,0.0008,0.08914558834886513,8.914558834886513,4.0,5.0,36
ETHUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 14:30:00+00:00,2021-05-19 14:30:00+00:00,2021-05-19 14:45:00+00:00,2021-05-19 14:45:00+00:00,2021-05-19 15:00:00+00:00,2021-05-19 18:00:00+00:00,-0.036706699276817134,-3.6706699276817134,2615.937315,2771.13374,0.02190619593505139,0.02190619593505139,0.0073772621460532015,6.0,6.0,-0.181161571027313,-0.10590072862456001,-0.10590072862456001,-0.04499123932891991,-0.04499123932891991,12,horizon:1.0@2021-05-19T18:00:00+00:00,0.05932727214451616,0.0008,0.05852727214451617,5.852727214451617,4.0,5.0,36
XRPUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 14:30:00+00:00,2021-05-19 14:30:00+00:00,2021-05-19 14:45:00+00:00,2021-05-19 14:45:00+00:00,2021-05-19 15:00:00+00:00,2021-05-19 18:00:00+00:00,-0.030598901577892024,-3.0598901577892024,1.2042017999999999,1.2488752500000002,0.025011802456463318,0.025011802456463318,0.011036842478652267,6.0,6.0,-0.181161571027313,-0.11121289306085558,-0.11121289306085558,-0.03693057499914687,-0.03693057499914687,12,horizon:1.0@2021-05-19T18:00:00+00:00,0.03709797643551127,0.0008,0.036297976435511276,3.6297976435511274,4.0,5.0,36
ADAUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 16:00:00+00:00,2021-05-19 16:00:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:30:00+00:00,2021-05-19 19:30:00+00:00,-0.03973348004156729,-3.9733480041567293,1.6432212,1.6297847,0.037986187332000716,0.037986187332000716,0.009354620804836906,9.0,9.0,-0.14554891606382958,-0.11373182604539467,-0.11373182604539467,-0.05285975692135081,-0.05285975692135081,12,horizon:1.0@2021-05-19T19:30:00+00:00,-0.008176927123384137,0.0008,-0.008976927123384135,-0.8976927123384135,4.0,5.0,24
AVAXUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 16:00:00+00:00,2021-05-19 16:00:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:30:00+00:00,2021-05-19 19:30:00+00:00,-0.059213960772615426,-5.921396077261543,25.9999935,26.445770500000002,0.03926524329629912,0.03926524329629912,0.011947747043673726,9.0,9.0,-0.14554891606382958,-0.15695300158613668,-0.15695300158613668,-0.05693789241496838,-0.05693789241496838,12,horizon:1.0@2021-05-19T19:30:00+00:00,0.017145273517087833,0.0008,0.01634527351708783,1.634527351708783,4.0,5.0,24
BNBUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 16:00:00+00:00,2021-05-19 16:00:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:30:00+00:00,2021-05-19 19:30:00+00:00,-0.049649702577660215,-4.964970257766021,371.375595,385.23728500000004,0.04087223116520647,0.04087223116520647,0.007529848489758878,9.0,9.0,-0.14554891606382958,-0.12356818755124821,-0.12356818755124821,-0.05648873632655638,-0.05648873632655638,12,horizon:1.0@2021-05-19T19:30:00+00:00,0.03732525827390476,0.0008,0.036525258273904765,3.6525258273904764,4.0,5.0,24
ETHUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 16:00:00+00:00,2021-05-19 16:00:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:30:00+00:00,2021-05-19 19:30:00+00:00,-0.039855309557567,-3.9855309557567,2692.295475,2618.9898500000004,0.024904448097734892,0.024904448097734892,0.007401705650778721,9.0,9.0,-0.14554891606382958,-0.10375346190442591,-0.10375346190442591,-0.04764085502651916,-0.04764085502651916,12,horizon:1.0@2021-05-19T19:30:00+00:00,-0.02722792712787203,0.0008,-0.028027927127872033,-2.802792712787203,4.0,5.0,24
LINKUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 16:00:00+00:00,2021-05-19 16:00:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:30:00+00:00,2021-05-19 19:30:00+00:00,-0.04638065264204072,-4.638065264204072,29.737861499999998,30.106939,0.031156125022682547,0.031156125022682547,0.009602377922643963,9.0,9.0,-0.14554891606382958,-0.14667952159155317,-0.14667952159155317,-0.05281380730779994,-0.05281380730779994,12,horizon:1.0@2021-05-19T19:30:00+00:00,0.012411030295504055,0.0008,0.011611030295504057,1.1611030295504057,4.0,5.0,24
LTCUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 16:00:00+00:00,2021-05-19 16:00:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:30:00+00:00,2021-05-19 19:30:00+00:00,-0.03400833252591795,-3.400833252591795,206.18304,202.22883500000003,0.03233618360450005,0.03233618360450005,0.010085352806956596,9.0,9.0,-0.14554891606382958,-0.1503090678897896,-0.1503090678897896,-0.05682691480267654,-0.05682691480267654,12,horizon:1.0@2021-05-19T19:30:00+00:00,-0.01917812929715257,0.0008,-0.01997812929715257,-1.9978129297152571,4.0,5.0,24
XRPUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 16:00:00+00:00,2021-05-19 16:00:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:15:00+00:00,2021-05-19 16:30:00+00:00,2021-05-19 19:30:00+00:00,-0.04195340353204546,-4.195340353204546,1.19769855,1.16931505,0.026718393732739987,0.026718393732739987,0.011036842478652267,9.0,9.0,-0.14554891606382958,-0.12436196968321445,-0.12436196968321445,-0.04456910339806819,-0.04456910339806819,12,horizon:1.0@2021-05-19T19:30:00+00:00,-0.02369836717260776,0.0008,-0.02449836717260776,-2.449836717260776,4.0,5.0,24
ADAUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 17:30:00+00:00,2021-05-19 17:30:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 21:00:00+00:00,-0.04243623570800348,-4.243623570800348,1.7560776,1.5064464000000002,0.03924639656754141,0.03924639656754141,0.009381297103772102,9.0,9.0,-0.10184569473610572,-0.07756872853658558,-0.07756872853658558,-0.04698497776178934,-0.04698497776178934,12,horizon:1.0@2021-05-19T21:00:00+00:00,-0.1421527158025362,0.0008,-0.1429527158025362,-14.29527158025362,4.0,5.0,18
AVAXUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 17:30:00+00:00,2021-05-19 17:30:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 21:00:00+00:00,-0.0479345687959416,-4.79345687959416,27.350668499999998,25.085451,0.04042960096769681,0.04042960096769681,0.011959729535226924,9.0,9.0,-0.10184569473610572,-0.143146571423047,-0.143146571423047,-0.058570469054618046,-0.058570469054618046,12,horizon:1.0@2021-05-19T21:00:00+00:00,-0.08282128460589544,0.0008,-0.08362128460589544,-8.362128460589544,4.0,5.0,18
BNBUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 17:30:00+00:00,2021-05-19 17:30:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 21:00:00+00:00,-0.03824921135646686,-3.824921135646686,392.89635,370.66457500000007,0.04167573056764416,0.04167573056764416,0.007529848489758878,9.0,9.0,-0.10184569473610572,-0.10819099786477349,-0.10819099786477349,-0.05607454726735572,-0.05607454726735572,12,horizon:1.0@2021-05-19T21:00:00+00:00,-0.05658432561157645,0.0008,-0.05738432561157644,-5.738432561157644,4.0,5.0,18
ETHUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 17:30:00+00:00,2021-05-19 17:30:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 21:00:00+00:00,-0.04419235204288341,-4.419235204288341,2773.9062599999997,2524.0173600000003,0.02580179349567078,0.02580179349567078,0.00741253067939208,9.0,9.0,-0.10184569473610572,-0.08144266703429404,-0.08144266703429404,-0.044908177779343084,-0.044908177779343084,12,horizon:1.0@2021-05-19T21:00:00+00:00,-0.09008556042553484,0.0008,-0.09088556042553483,-9.088556042553483,4.0,5.0,18
LINKUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 17:30:00+00:00,2021-05-19 17:30:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 21:00:00+00:00,-0.0341733251382913,-3.41733251382913,31.361673,28.0529665,0.03211619894793306,0.03211619894793306,0.009602377922643963,9.0,9.0,-0.10184569473610572,-0.13836216989627004,-0.13836216989627004,-0.05562366509787853,-0.05562366509787853,12,horizon:1.0@2021-05-19T21:00:00+00:00,-0.10550159425487282,0.0008,-0.10630159425487282,-10.630159425487282,4.0,5.0,18
LTCUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 17:30:00+00:00,2021-05-19 17:30:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 21:00:00+00:00,-0.04004333890117828,-4.004333890117828,209.82486,198.20085000000003,0.03345239688289221,0.03345239688289221,0.01009637405988158,9.0,9.0,-0.10184569473610572,-0.14925986065664731,-0.14925986065664731,-0.0614605966480305,-0.0614605966480305,12,horizon:1.0@2021-05-19T21:00:00+00:00,-0.05539863102970721,0.0008,-0.05619863102970721,-5.6198631029707204,4.0,5.0,18
SOLUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 17:30:00+00:00,2021-05-19 17:30:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 17:45:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 21:00:00+00:00,-0.051093613298337726,-5.109361329833773,43.8349065,38.5117345,0.035482878264338734,0.035482878264338734,0.012579261952163348,9.0,9.0,-0.10184569473610572,-0.08598065347042594,-0.08598065347042594,-0.03473825305274569,-0.03473825305274569,12,horizon:1.0@2021-05-19T21:00:00+00:00,-0.12143682797635258,0.0008,-0.12223682797635257,-12.223682797635258,4.0,5.0,18
ADAUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:00:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 18:15:00+00:00,2021-05-19 18:15:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 21:30:00+00:00,-0.057714220601640887,-5.771422060164088,1.6656324,1.4670661,0.0394838864978491,0.0394838864978491,0.009398251134075507,8.0,8.0,-0.10574187087699793,-0.06768514952173643,-0.06768514952173643,-0.04516703207058492,-0.04516703207058492,12,horizon:1.0@2021-05-19T21:30:00+00:00,-0.1192137592904653,0.0008,-0.12001375929046529,-12.001375929046528,4.0,5.0,20
AVAXUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:00:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 18:15:00+00:00,2021-05-19 18:15:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 21:30:00+00:00,-0.0329224128470571,-3.2922412847057103,26.595291,24.0449715,0.04070924922719629,0.04070924922719629,0.011960143216604734,8.0,8.0,-0.10574187087699793,-0.1373985459296373,-0.1373985459296373,-0.05853592900661719,-0.05853592900661719,12,horizon:1.0@2021-05-19T21:30:00+00:00,-0.09589364899222197,0.0008,-0.09669364899222196,-9.669364899222197,4.0,5.0,20
BNBUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:00:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 18:15:00+00:00,2021-05-19 18:15:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 21:30:00+00:00,-0.036541889483065915,-3.6541889483065915,378.88935,360.27977,0.041848347847980555,0.041848347847980555,0.007529848489758878,8.0,8.0,-0.10574187087699793,-0.10248070154573241,-0.10248070154573241,-0.05557722897617834,-0.05557722897617834,12,horizon:1.0@2021-05-19T21:30:00+00:00,-0.04911613377362023,0.0008,-0.049916133773620225,-4.991613377362023,4.0,5.0,20
ETHUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:00:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 18:15:00+00:00,2021-05-19 18:15:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 21:30:00+00:00,-0.04096634109041586,-4.096634109041586,2679.6491549999996,2470.734015,0.026171541282894836,0.026171541282894836,0.0074142319661627395,8.0,8.0,-0.10574187087699793,-0.07604575786188461,-0.07604575786188461,-0.04423097077190774,-0.04423097077190774,12,horizon:1.0@2021-05-19T21:30:00+00:00,-0.07796361684520581,0.0008,-0.0787636168452058,-7.87636168452058,4.0,5.0,20
LINKUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:00:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 18:15:00+00:00,2021-05-19 18:15:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 21:30:00+00:00,-0.03509219677151798,-3.509219677151798,30.398191499999996,27.2653605,0.032273928656759,0.032273928656759,0.009602377922643963,8.0,8.0,-0.10574187087699793,-0.13428709151423834,-0.13428709151423834,-0.05600751852204933,-0.05600751852204933,12,horizon:1.0@2021-05-19T21:30:00+00:00,-0.10305978235580215,0.0008,-0.10385978235580215,-10.385978235580215,4.0,5.0,20
XRPUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:00:00+00:00,2021-05-19 18:00:00+00:00,2021-05-19 18:15:00+00:00,2021-05-19 18:15:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 21:30:00+00:00,-0.04201680672268904,-4.201680672268903,1.2064028999999998,1.0953520500000002,0.02758159056476561,0.02758159056476561,0.011036842478652267,8.0,8.0,-0.10574187087699793,-0.11097075670605627,-0.11097075670605627,-0.04659072220825777,-0.04659072220825777,12,horizon:1.0@2021-05-19T21:30:00+00:00,-0.09205121274161365,0.0008,-0.09285121274161365,-9.285121274161364,4.0,5.0,20
ADAUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:30:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 19:00:00+00:00,2021-05-19 22:00:00+00:00,-0.045831331090821714,-4.583133109082171,1.61970945,1.55812055,0.0398985840654012,0.0398985840654012,0.009404595929774892,9.0,9.0,-0.11827814711970186,-0.05469812782175787,-0.05469812782175787,-0.04250763934735746,-0.04250763934735746,12,horizon:1.0@2021-05-19T22:00:00+00:00,-0.038024659299234265,0.0008,-0.03882465929923426,-3.882465929923426,4.0,5.0,28
AVAXUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:30:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 19:00:00+00:00,2021-05-19 22:00:00+00:00,-0.0376570611692123,-3.7657061169212303,25.892939999999996,25.014486500000004,0.040815974114241545,0.040815974114241545,0.011964763134176718,9.0,9.0,-0.11827814711970186,-0.12824103251128582,-0.12824103251128582,-0.057502877791507756,-0.057502877791507756,12,horizon:1.0@2021-05-19T22:00:00+00:00,-0.03392637143561106,0.0008,-0.03472637143561105,-3.4726371435611054,4.0,5.0,28
BNBUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:30:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 19:00:00+00:00,2021-05-19 22:00:00+00:00,-0.038500132030631073,-3.8500132030631073,369.434625,372.93344,0.0419939189630293,0.0419939189630293,0.007529848489758878,9.0,9.0,-0.11827814711970186,-0.09467545880257733,-0.09467545880257733,-0.05448801708745765,-0.05448801708745765,12,horizon:1.0@2021-05-19T22:00:00+00:00,0.00947072841372143,0.0008,0.008670728413721431,0.8670728413721431,4.0,5.0,28
ETHUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:30:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 19:00:00+00:00,2021-05-19 22:00:00+00:00,-0.0390208751040767,-3.90208751040767,2609.934315,2587.015845,0.02648932786485714,0.02648932786485714,0.007418932907533969,9.0,9.0,-0.11827814711970186,-0.06874104504386913,-0.06874104504386913,-0.043015290047419,-0.043015290047419,12,horizon:1.0@2021-05-19T22:00:00+00:00,-0.008781243983146059,0.0008,-0.009581243983146057,-0.9581243983146057,4.0,5.0,28
LINKUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:30:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 19:00:00+00:00,2021-05-19 22:00:00+00:00,-0.03330809992429984,-3.330809992429984,29.706846,28.7985935,0.032443858256559904,0.032443858256559904,0.009602377922643963,9.0,9.0,-0.11827814711970186,-0.12571937613745943,-0.12571937613745943,-0.05511765073194075,-0.05511765073194075,12,horizon:1.0@2021-05-19T22:00:00+00:00,-0.0305738448302455,0.0008,-0.0313738448302455,-3.13738448302455,4.0,5.0,28
LTCUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:30:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 19:00:00+00:00,2021-05-19 22:00:00+00:00,-0.03830449154190163,-3.830449154190163,200.310105,200.61964,0.03377868765326653,0.03377868765326653,0.010104289648186797,9.0,9.0,-0.11827814711970186,-0.14412766040714542,-0.14412766040714542,-0.06301775415646849,-0.06301775415646849,12,horizon:1.0@2021-05-19T22:00:00+00:00,0.0015452790062688848,0.0008,0.0007452790062688849,0.0745279006268885,4.0,5.0,28
SOLUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:30:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 19:00:00+00:00,2021-05-19 22:00:00+00:00,-0.03935411715364179,-3.9354117153641788,41.691835499999996,38.1479165,0.035688226321972556,0.035688226321972556,0.012579261952163348,9.0,9.0,-0.11827814711970186,-0.07012216179123953,-0.07012216179123953,-0.03236582169631741,-0.03236582169631741,12,horizon:1.0@2021-05-19T22:00:00+00:00,-0.08500270994305337,0.0008,-0.08580270994305336,-8.580270994305335,4.0,5.0,28
XRPUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 18:30:00+00:00,2021-05-19 18:30:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 18:45:00+00:00,2021-05-19 19:00:00+00:00,2021-05-19 22:00:00+00:00,-0.04503234367225084,-4.503234367225084,1.1649822,1.13733105,0.027870770203444688,0.027870770203444688,0.011036842478652267,9.0,9.0,-0.11827814711970186,-0.10392631919023798,-0.10392631919023798,-0.04587706199816122,-0.04587706199816122,12,horizon:1.0@2021-05-19T22:00:00+00:00,-0.023735255354116247,0.0008,-0.02453525535411625,-2.4535255354116248,4.0,5.0,28
LINKUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 20:45:00+00:00,2021-05-19 20:45:00+00:00,2021-05-19 21:00:00+00:00,2021-05-19 21:00:00+00:00,2021-05-19 21:15:00+00:00,2021-05-20 00:15:00+00:00,-0.03400447427293063,-3.400447427293063,27.795890999999997,27.4512675,0.03279399071164204,0.03279399071164204,0.009602377922643963,4.0,4.0,-0.11682264153384814,-0.06746484253902618,-0.06746484253902618,-0.04427142518484706,-0.04427142518484706,12,horizon:1.0@2021-05-20T00:15:00+00:00,-0.012398361326139806,0.0008,-0.013198361326139805,-1.3198361326139805,4.0,5.0,15
AVAXUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 21:00:00+00:00,2021-05-19 21:00:00+00:00,2021-05-19 21:15:00+00:00,2021-05-19 21:15:00+00:00,2021-05-19 21:30:00+00:00,2021-05-20 00:30:00+00:00,-0.04203522193003428,-4.203522193003428,24.069028499999998,22.982503,0.041144502824580154,0.041144502824580154,0.011981254362460303,4.0,4.0,-0.13082246316741442,-0.06118793097495001,-0.06118793097495001,-0.04474478038377838,-0.04474478038377838,12,horizon:1.0@2021-05-20T00:30:00+00:00,-0.04514205880806521,0.0008,-0.045942058808065206,-4.594205880806521,4.0,5.0,17
SOLUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 21:00:00+00:00,2021-05-19 21:00:00+00:00,2021-05-19 21:15:00+00:00,2021-05-19 21:15:00+00:00,2021-05-19 21:30:00+00:00,2021-05-20 00:30:00+00:00,-0.04510653759310679,-4.510653759310679,37.461721499999996,35.384299000000006,0.03599054281385415,0.03599054281385415,0.012579261952163348,4.0,4.0,-0.13082246316741442,-0.04272794753401121,-0.04272794753401121,-0.027119211547896538,-0.027119211547896538,12,horizon:1.0@2021-05-20T00:30:00+00:00,-0.055454539108673595,0.0008,-0.05625453910867359,-5.625453910867359,4.0,5.0,17
ADAUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 23:45:00+00:00,2021-05-19 23:45:00+00:00,2021-05-20 00:00:00+00:00,2021-05-20 00:00:00+00:00,2021-05-20 00:15:00+00:00,2021-05-20 03:15:00+00:00,-0.036299072795423104,-3.6299072795423104,1.54347135,1.5477257500000001,0.041658172629487525,0.041658172629487525,0.009480137106984034,9.0,9.0,-0.14442687966404966,-0.030007914096340627,-0.030007914096340627,-0.03336933284635235,-0.03336933284635235,12,horizon:1.0@2021-05-20T03:15:00+00:00,0.0027563841725990468,0.0008,0.0019563841725990464,0.19563841725990463,4.0,5.0,11
AVAXUSDT,15m,next_close,next_candle_close,pure_horizon_12,base,base,2021-05-19 23:45:00+00:00,2021-05-19 23:45:00+00:00,2021-05-20 00:00:00+00:00,2021-05-20 00:00:00+00:00,2021-05-20 00:15:00+00:00,2021-05-20 03:15:00+00:00,-0.04544509583801093,-4.5445095838010925,24.2351115,23.250369000000003,0.041570309972289436,0.041570309972289436,0.012013721506952606,9.0,9.0,-0.14442687966404966,-0.0696249626489055,-0.0696249626489055,-0.04791198000054053,-0.04791198000054053,12,horizon:1.0@2021-05-20T03:15:00+00:00,-0.04063288506017382,0.0008,-0.04143288506017381,-4.143288506017381,4.0,5.0,11
