entry_mode,exit_model,friction_case,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,average_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,return_volatility_pct,max_losing_streak,average_win_pct,average_loss_pct,best_month,worst_month,best_month_contribution,best_symbol,worst_symbol,best_symbol_contribution,positive_month_rate,positive_symbol_rate,window,window_start,window_end
next_close,pure_horizon_12,stress,12,8.0,10.0,2023-07,3,0.9997718978102189,-0.32511476540183026,-0.3598001998001819,0.0,-0.009753442962054909,-0.00554690316039332,-4.820768527233859,0.11681027387762172,3,0.0,-0.32511476540183026,2023-07,2023-07,,SOLUSDT,AVAXUSDT,,0.0,0.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2023-08,15,4.998859489051094,1.9917307270910172,1.7362177805430306,0.9333333333333333,0.29875960906365256,-0.004535218792476602,4.809854148999343,1.6037783469500693,1,2.1663916275437796,-0.45352187924766013,2023-08,2023-08,0.9999999999999998,XRPUSDT,BTCUSDT,0.19113138464389537,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2023-12,4,1.3330291970802919,-0.41676710862554417,-0.5151882973451104,0.25,-0.016670684345021766,-0.010303765946902209,-1.4886711619519328,0.5599182939489239,3,0.34743265431620884,-0.6715003629394618,2023-12,2023-12,,XRPUSDT,BTCUSDT,,0.0,0.25,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-01,6,1.9995437956204378,1.0691277500824334,1.2495228733517871,0.6666666666666666,0.06414766500494601,-0.004010638233014684,2.3272121941853907,1.1253023957570227,1,1.7178154939546264,-0.22824773766195278,2024-01,2024-01,1.0,LINKUSDT,AVAXUSDT,0.39602795796828266,1.0,0.6666666666666666,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-03,9,2.9993156934306566,2.387465726489864,2.1372122481583093,0.8888888888888888,0.21487191538408779,-0.00281831293706275,3.5830630126258036,1.9989593133671177,1,2.7211278540143815,-0.28183129370627596,2024-03,2024-03,1.0,AVAXUSDT,BNBUSDT,0.41866036984253296,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-04,40,13.330291970802918,4.73092518392877,5.294885618542226,0.875,1.8923700735715079,-0.2663959717317549,5.772383096543308,5.183474059448607,5,6.389022817697089,-6.875758252449452,2024-04,2024-04,1.0000000000000002,AVAXUSDT,ETHUSDT,0.24003328416133493,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-06,11,3.665830291970803,1.9320968870968458,1.846026318694776,1.0,0.21253065758065304,0.0,6.127523900728457,1.0457797532788229,0,1.9320968870968458,0.0,2024-06,2024-06,0.9999999999999998,SOLUSDT,ADAUSDT,0.21637126634313614,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-07,7,2.332801094890511,1.251555744746272,1.4862569998485278,0.8571428571428571,0.08760890213223904,-0.01829255609982778,2.128041573595373,1.556034098966566,1,1.7650243038677804,-1.829255609982778,2024-07,2024-07,1.0,XRPUSDT,ETHUSDT,0.3320425503792421,1.0,0.8571428571428571,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-08,23,7.664917883211678,3.0873986672517972,3.520142561016941,0.6086956521739131,0.7101016934679134,-0.1538569595365239,2.5960533292818395,5.703520681347439,4,6.500351915370272,-2.2216397187102737,2024-08,2024-08,1.0000000000000002,SOLUSDT,LINKUSDT,0.5335041381127986,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-11,2,0.6665145985401459,1.2759384682076924,1.2759384682076924,0.5,0.02551876936415385,0.0,0.33795343947821443,5.339343458906242,1,5.051424435084333,-2.4995474986689477,2024-11,2024-11,1.0,XRPUSDT,XRPUSDT,1.0,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-12,10,3.3325729927007295,2.124257666261237,0.48411378348371287,0.6,0.2124257666261237,-0.027608373308807433,1.6491470483372144,4.07331327381168,4,4.0005689989155195,-0.6902093327201857,2024-12,2024-12,1.0,XRPUSDT,ETHUSDT,0.47100054970997135,1.0,0.6666666666666666,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-01,8,2.6660583941605838,0.5340897703888103,0.5096022243185884,0.625,0.042727181631104824,-0.08900123740668639,0.4192119767028903,3.603508672386555,3,2.6345683807558244,-2.966707913556213,2025-01,2025-01,1.0000000000000002,XRPUSDT,LINKUSDT,1.1299547167161494,1.0,0.6666666666666666,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-02,24,7.998175182481751,-3.8304540955715853,-1.9185680373537024,0.2916666666666667,-0.9193089829371804,-0.9430060897712338,-2.836204511383453,6.616347995813397,8,2.292762848671473,-6.3517787196716675,2025-02,2025-02,,BNBUSDT,ADAUSDT,,0.0,0.25,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-03,20,6.665145985401459,1.9673851547518335,0.9941709649378173,0.75,0.3934770309503667,-0.010986973370227446,2.660682742751926,3.306825630325977,3,2.795181730600235,-0.5160045727933693,2025-03,2025-03,1.0000000000000002,ADAUSDT,XRPUSDT,0.4453419633363581,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-04,6,1.9995437956204378,-5.067188884014406,-6.805410572371567,0.16666666666666666,-0.3040313330408644,-0.2937670729762758,-2.1252743163636074,5.840200062914931,5,6.613086934786,-7.403244047774487,2025-04,2025-04,,XRPUSDT,ADAUSDT,,0.0,0.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-05,5,1.6662864963503647,0.19876129003971965,0.08576700859415545,1.0,0.009938064501985984,0.0,1.623015312091426,0.27383830116282304,0,0.19876129003971965,0.0,2025-05,2025-05,1.0,XRPUSDT,ADAUSDT,0.6853137065211152,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-06,4,1.3330291970802919,-1.0517283439069307,-1.0728499419584936,0.25,-0.04206913375627723,-0.02145699883916987,-1.4475724115406279,1.4530925507036891,3,0.7358732609924746,-1.647595545540066,2025-06,2025-06,,SOLUSDT,AVAXUSDT,,0.0,0.25,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-09,1,0.33325729927007297,0.17858815800893452,0.17858815800893452,1.0,0.001785881580089345,0.0,0.0,0.0,0,0.17858815800893452,0.0,2025-09,2025-09,1.0,LINKUSDT,LINKUSDT,1.0,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-10,27,8.99794708029197,5.955313950139656,3.02200010823857,0.7777777777777778,1.607934766537707,-0.099773748844118,2.8417033845606556,10.889496482329388,2,8.745338457413453,-3.8097718253186317,2025-10,2025-10,1.0000000000000002,ADAUSDT,LTCUSDT,0.3295946699159001,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-11,4,1.3330291970802919,1.2829872884117568,1.4122987571510248,0.75,0.05131949153647027,-0.0008019782792314037,2.518519881890113,1.0188422951411393,1,1.7373823271900557,-0.08019782792314065,2025-11,2025-11,1.0,AVAXUSDT,SOLUSDT,0.46523248687516755,1.0,0.75,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2026-01,15,4.998859489051094,-0.5201012701268478,-0.24297461863872033,0.4666666666666667,-0.07801519051902717,-0.10242558456735154,-1.6298928607508336,1.2358748271433437,5,0.46771630273658227,-1.3844416463823488,2026-01,2026-01,,XRPUSDT,SOLUSDT,,0.0,0.2857142857142857,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2026-02,15,4.998859489051094,3.4877865287567302,5.108355497713295,0.7333333333333333,0.5231679793135096,-0.07048676586540706,3.405201275988785,3.966913567268933,4,5.396861319808332,-1.7621691466351765,2026-02,2026-02,0.9999999999999998,XRPUSDT,AVAXUSDT,0.21799471619339467,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2023-05,5,1.6662864963503647,0.898243341088394,0.8182287929987809,0.8,0.044912167054419694,-0.0011311444798069543,2.2248957131760223,0.9027538500413632,1,1.1510827883556662,-0.11311444798069545,2023-05,2023-05,1.0000000000000002,SOLUSDT,AVAXUSDT,0.5193884059783979,1.0,0.8,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2023-06,11,3.665830291970803,1.2923545226995,0.7661150573083743,0.5454545454545454,0.142158997496945,-0.011559417833838695,1.5501510954334872,2.7650562971182273,2,3.066509754310166,-0.836631755233299,2023-06,2023-06,1.0000000000000002,AVAXUSDT,LTCUSDT,0.5517679715513095,1.0,0.5714285714285714,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2023-07,3,0.9997718978102189,0.8273388735320545,0.7629413755036164,1.0,0.024820166205961638,0.0,2.8512152486140505,0.5025902427853824,0,0.8273388735320545,0.0,2023-07,2023-07,1.0,AVAXUSDT,XRPUSDT,0.5475483207175463,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2023-08,15,4.998859489051094,6.9707567465623645,7.367341827224943,0.9333333333333333,1.0456135119843548,-0.0035980019980019276,4.3882628082654636,6.152235171295566,1,7.4943679570168324,-0.359800199800193,2023-08,2023-08,1.0,XRPUSDT,BNBUSDT,0.207827369975214,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2023-12,4,1.3330291970802919,1.001039809937836,1.0690495303395653,1.0,0.04004159239751344,0.0,3.3466705439701463,0.5982302690304886,0,1.001039809937836,0.0,2023-12,2023-12,1.0,XRPUSDT,BTCUSDT,0.41440061422331975,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2024-01,6,1.9995437956204378,5.29520057613165,5.46555813536022,1.0,0.31771203456789904,0.0,13.895332751024768,0.9334457641007184,0,5.29520057613165,0.0,2024-01,2024-01,1.0,XRPUSDT,SOLUSDT,0.19478248186540326,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2024-03,9,2.9993156934306566,4.429291416325131,4.469925423660497,1.0,0.3986362274692618,0.0,6.146077568577987,2.162008874881447,0,4.429291416325131,0.0,2024-03,2024-03,1.0000000000000002,AVAXUSDT,BNBUSDT,0.2812690345684429,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2024-04,40,13.330291970802918,4.075660863414011,3.881168958713814,0.75,1.6302643453656043,-0.2145288692602862,4.545867895238797,5.670367725509833,5,6.575873789921053,-3.4249779161071157,2024-04,2024-04,1.0,AVAXUSDT,ETHUSDT,0.2916808404083504,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2024-06,11,3.665830291970803,5.240685849965716,5.199544928331883,1.0,0.5764754434962287,0.0,7.393128513586714,2.3510194062660243,0,5.240685849965716,0.0,2024-06,2024-06,1.0000000000000002,AVAXUSDT,ADAUSDT,0.22217362965478754,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2024-07,7,2.332801094890511,0.2892260380093205,0.3564691767562512,0.7142857142857143,0.020245822660652436,-0.027892387064204178,0.5512736832872828,1.3880948655014993,2,0.9627641944971325,-1.394619353210209,2024-07,2024-07,1.0,AVAXUSDT,ETHUSDT,1.1061031103040122,1.0,0.7142857142857143,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2024-08,23,7.664917883211678,3.548128999542197,3.783070831655126,0.6521739130434783,0.8160696698947054,-0.11424909608369736,2.909271842253405,5.848964905116739,4,6.444492007844013,-1.8825516410237078,2024-08,2024-08,1.0000000000000002,SOLUSDT,LINKUSDT,0.5281199036089248,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2024-11,2,0.6665145985401459,2.7691489976137396,2.7691489976137396,1.0,0.05538297995227479,0.0,1.1178944103796413,3.5031645496172277,0,2.7691489976137396,0.0,2024-11,2024-11,1.0,XRPUSDT,XRPUSDT,1.0,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2024-12,10,3.3325729927007295,3.7347741242709813,2.8359836482261085,1.0,0.37347741242709814,0.0,3.7859983894111107,3.119492288213594,0,3.7347741242709813,0.0,2024-12,2024-12,0.9999999999999999,XRPUSDT,ETHUSDT,0.3776196077974804,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2025-01,8,2.6660583941605838,2.74349822084755,3.3753945736724784,0.75,0.21947985766780398,-0.007216179029848724,3.708971826564703,2.092166009178165,2,3.7782672782942126,-0.36080895149243714,2025-01,2025-01,1.0000000000000002,XRPUSDT,LINKUSDT,0.30160690571575954,1.0,0.8333333333333334,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2025-02,24,7.998175182481751,-2.8479870258450184,-1.5870631127533408,0.2916666666666667,-0.6835168862028045,-0.7114334896579155,-2.511324236705775,5.555726262203281,6,2.284461072695537,-4.961348007597012,2025-02,2025-02,,XRPUSDT,ADAUSDT,,0.0,0.25,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2025-03,20,6.665145985401459,2.2468759902243463,1.5503333382757936,0.8,0.44937519804486925,-0.010505437920450306,3.0307663449932893,3.3154436068313378,1,2.9133022100017936,-0.4188288888854457,2025-03,2025-03,0.9999999999999999,ADAUSDT,BTCUSDT,0.36030713964774586,1.0,0.875,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2025-04,6,1.9995437956204378,-4.3342708078963055,-5.861995595275378,0.16666666666666666,-0.26005624847377834,-0.24783895555086072,-2.2256428681513656,4.7701956312536815,5,5.0514829284865215,-6.211421555172871,2025-04,2025-04,,XRPUSDT,ADAUSDT,,0.0,0.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2025-05,5,1.6662864963503647,1.4691571894660838,1.3053866711708872,1.0,0.07345785947330419,0.0,7.042221436206139,0.46649134439153683,0,1.4691571894660838,0.0,2025-05,2025-05,1.0000000000000002,XRPUSDT,AVAXUSDT,0.2914745592588035,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2025-06,4,1.3330291970802919,-1.508458848450385,-1.2620161780485206,0.25,-0.0603383539380154,-0.025240323560970418,-1.6185715295369458,1.8639384431554127,3,0.49119109944269385,-2.1750088310814113,2025-06,2025-06,,SOLUSDT,AVAXUSDT,,0.0,0.25,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2025-09,1,0.33325729927007297,0.7564268694990651,0.7564268694990651,1.0,0.007564268694990651,0.0,0.0,0.0,0,0.7564268694990651,0.0,2025-09,2025-09,1.0,LINKUSDT,LINKUSDT,1.0,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2025-10,27,8.99794708029197,4.03786549957563,2.0523048392832526,0.6296296296296297,1.09022368488542,-0.4958414367795004,1.6860262174582235,12.444269478688168,9,10.0752484083699,-6.225685445374629,2025-10,2025-10,1.0000000000000002,ADAUSDT,AVAXUSDT,0.32799324623055887,1.0,0.875,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2025-11,4,1.3330291970802919,0.7228169834121824,0.7448729460457094,0.75,0.028912679336487293,-0.0008616312578166412,1.752103453131204,0.8250848226118472,1,0.992477019810131,-0.08616312578166405,2025-11,2025-11,1.0000000000000002,AVAXUSDT,SOLUSDT,0.5145442074133691,1.0,0.75,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2026-01,15,4.998859489051094,-0.027876213271259807,0.07499373007374036,0.5333333333333333,-0.004181431990688971,-0.059868559588440715,-0.1026252022231285,1.052023356993529,5,0.7354662084610765,-0.9002675523939296,2026-01,2026-01,,XRPUSDT,SOLUSDT,,0.0,0.42857142857142855,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2026-02,15,4.998859489051094,4.21239142915747,6.206171487840089,0.6666666666666666,0.6318587143736205,-0.057022566809608655,3.7455724579404412,4.355681817941528,5,7.029101874084939,-1.4210294606974696,2026-02,2026-02,1.0000000000000002,XRPUSDT,AVAXUSDT,0.24768493468273922,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2023-05,5,1.6662864963503647,0.019520275363125207,0.09443567840553788,0.8,0.0009760137681562604,-0.005678670760553927,0.12958147862852226,0.3368433754070069,1,0.1663671132177547,-0.5678670760553928,2023-05,2023-05,1.0000000000000009,AVAXUSDT,XRPUSDT,2.6126780517820714,1.0,0.8,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2023-06,11,3.665830291970803,-1.6130391417120225,-1.3847356889538174,0.09090909090909091,-0.17743430558832246,-0.16236569528434897,-3.8158775919463763,1.4019961270526182,10,0.12699400402217628,-1.7870424562854421,2023-06,2023-06,,XRPUSDT,SOLUSDT,,0.0,0.14285714285714285,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2023-07,3,0.9997718978102189,-0.20890309986892672,-0.2713220219158518,0.3333333333333333,-0.006267092996067801,-0.006664297871116087,-0.7358524365381781,0.4917164975818403,1,0.3110425094206804,-0.46887590451373024,2023-07,2023-07,,SOLUSDT,XRPUSDT,,0.0,0.3333333333333333,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2023-08,15,4.998859489051094,1.8049875262201462,1.2578550287673764,0.8666666666666667,0.2707481289330219,-0.006624294721434311,4.400790545251696,1.5885070096565863,1,2.1353918757503108,-0.3426407457259228,2023-08,2023-08,1.0,XRPUSDT,BTCUSDT,0.19295594280259679,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2023-12,4,1.3330291970802919,0.4265075656655593,0.4078653611960937,1.0,0.01706030262662237,0.0,2.301566483833984,0.3706237196807598,0,0.4265075656655593,0.0,2023-12,2023-12,1.0,XRPUSDT,BTCUSDT,0.5169665837656022,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2024-01,6,1.9995437956204378,1.4238422130495665,1.4014887873840112,1.0,0.085430532782974,0.0,3.6889103686717615,0.9454517859327655,0,1.4238422130495665,0.0,2024-01,2024-01,1.0,ADAUSDT,LTCUSDT,0.3090964145920199,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2024-03,9,2.9993156934306566,1.6222969722751364,1.4457690783978319,0.8888888888888888,0.14600672750476226,-0.009827182837152754,2.715092790603416,1.7925320761298058,1,1.9479238792739377,-0.9827182837152757,2024-03,2024-03,1.0000000000000002,AVAXUSDT,LTCUSDT,0.4655807585590746,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2024-04,40,13.330291970802918,1.8474400693787256,2.3033328913094975,0.7,0.7389760277514902,-0.3577988208025933,2.1432204019412806,5.451719715438137,5,4.553038336964823,-4.465622554988833,2024-04,2024-04,1.0,AVAXUSDT,ETHUSDT,0.3094718957684396,1.0,0.8888888888888888,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2024-06,11,3.665830291970803,1.2430843478120557,1.2891407535787016,0.9090909090909091,0.1367392782593261,-0.008561348706443844,4.371500804142982,0.943118747810572,1,1.4530062696576995,-0.8561348706443848,2024-06,2024-06,1.0,AVAXUSDT,ADAUSDT,0.24817581019188278,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2024-07,7,2.332801094890511,1.83696173426036,2.1904431828102666,0.8571428571428571,0.1285873213982252,-0.009272226775142473,3.3498465359589225,1.450855692827604,1,2.2976591362227947,-0.9272226775142476,2024-07,2024-07,1.0,AVAXUSDT,ETHUSDT,0.26970074232973423,1.0,0.8571428571428571,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2024-08,23,7.664917883211678,2.831354647823605,0.630608510509103,0.6521739130434783,0.6512115689994292,-0.0812810965165372,3.0312084250634075,4.4796325325027375,4,5.0277099369174465,-1.2868115192273466,2024-08,2024-08,1.0000000000000002,SOLUSDT,XRPUSDT,0.30246365089416966,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2024-11,2,0.6665145985401459,1.2216794901675732,1.2216794901675732,0.5,0.024433589803351464,0.0,0.987261247773237,1.7500086302028817,1,2.459122459719012,-0.01576347938386562,2024-11,2024-11,1.0,XRPUSDT,XRPUSDT,1.0,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2024-12,10,3.3325729927007295,-1.8592134684910298,-3.4794169837171123,0.2,-0.18592134684910297,-0.2978190689777932,-1.3204083787716367,4.4526748780273975,8,5.725696301354258,-3.755440910952351,2024-12,2024-12,,XRPUSDT,ADAUSDT,,0.0,0.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2025-01,8,2.6660583941605838,0.9628656692926199,0.8743697285341436,0.625,0.07702925354340959,-0.02255554994979117,1.6004030135059628,1.7016934819112013,3,1.9916960698640154,-0.7518516649930395,2025-01,2025-01,1.0,LTCUSDT,LINKUSDT,0.3329585845936793,1.0,0.8333333333333334,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2025-02,24,7.998175182481751,-2.649985375607909,-1.6600316851584398,0.4166666666666667,-0.6359964901458981,-0.808997288304232,-1.8495547222871882,7.019107807797099,8,3.058818695292329,-6.7277025691080805,2025-02,2025-02,,ETHUSDT,ADAUSDT,,0.0,0.375,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2025-03,20,6.665145985401459,1.4465720383483118,0.5858638704984176,0.75,0.2893144076696624,-0.002490722428529612,3.3901882790645574,1.9082323138641604,2,2.0084879208884443,-0.23917560927208423,2025-03,2025-03,1.0000000000000004,ADAUSDT,LINKUSDT,0.25312863202878305,1.0,0.875,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2025-04,6,1.9995437956204378,0.3923240992612453,0.3132396525797577,0.5,0.02353944595567472,-0.019979176308597427,0.6852206905115026,1.4024589016273112,2,1.492655817549958,-0.7080076190274672,2025-04,2025-04,1.0000000000000002,AVAXUSDT,LTCUSDT,0.6168938479357599,1.0,0.6,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2025-05,5,1.6662864963503647,0.8806206241014716,0.8012785721982187,1.0,0.04403103120507358,0.0,9.000500727495494,0.21877978098082054,0,0.8806206241014716,0.0,2025-05,2025-05,0.9999999999999999,XRPUSDT,LTCUSDT,0.28086624565275314,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2025-06,4,1.3330291970802919,-0.11007512096754303,0.6884032154708698,0.75,-0.004403004838701721,0.0,-0.10108864489387923,2.177793976427276,1,0.9392049706940692,-3.2579153959523794,2025-06,2025-06,,LINKUSDT,AVAXUSDT,,0.0,0.75,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,base,6,4.0,5.0,2025-09,1,0.33325729927007297,0.44879816007196377,0.44879816007196377,1.0,0.0044879816007196375,0.0,0.0,0.0,0,0.44879816007196377,0.0,2025-09,2025-09,1.0,LINKUSDT,LINKUSDT,1.0,1.0,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
