symbol,timeframe,event_type,event_threshold,entry_mode,exit_model,friction_case,signal_time,entry_time,exit_time,event_return,raw_entry,entry,raw_exit,exit,atr_at_signal,risk,stop,target,gross_return,fee_return,net_return,gross_r,fee_r,net_r,exit_reason,hold_bars,stop_atr_mult,target_r,taker_fee_bps_per_side,slippage_bps_per_side
LINKUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-18 14:15:00+00:00,2025-07-18 14:30:00+00:00,2025-07-18 14:30:00+00:00,-0.020939597315436265,18.235,18.244117499999998,18.090117499999998,18.08107244125,0.15399999999999991,0.15399999999999991,18.090117499999998,18.475117499999996,-0.00893685642783204,0.0007964252574288673,-0.009733281685260909,-1.0587341477272552,0.09435114270454552,-1.1530852904318007,stop,12,1.0,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-18 14:15:00+00:00,2025-07-18 14:30:00+00:00,2025-07-18 15:15:00+00:00,-0.02021359302753789,23.949,23.9609745,23.76890307142857,23.757018619892857,0.1920714285714286,0.1920714285714286,23.76890307142857,24.249081642857142,-0.008512002719553102,0.0007965951989121787,-0.009308597918465281,-1.0618751660468504,0.09937551560855334,-1.1612506816554038,stop,12,1.0,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-20 17:30:00+00:00,2025-07-20 17:45:00+00:00,2025-07-20 18:30:00+00:00,-0.028402074586317605,118.02,118.07900999999998,116.94258142857142,116.88411013785714,1.1364285714285702,1.1364285714285702,116.94258142857142,119.78365285714284,-0.010119494244936855,0.0007959522023020253,-0.01091544644723888,-1.051451795725951,0.08270229244324333,-1.1341540881691943,stop,12,1.0,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-23 13:30:00+00:00,2025-07-23 13:45:00+00:00,2025-07-23 13:45:00+00:00,-0.027989518818484993,0.816,0.8164079999999999,0.8085937142857142,0.8081894174285714,0.00781428571428571,0.00781428571428571,0.8085937142857142,0.8281294285714285,-0.010066758987452906,0.0007959732964050188,-0.010862732283857925,-1.0517381718464254,0.08316037968555763,-1.134898551531983,stop,12,1.0,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-23 13:30:00+00:00,2025-07-23 13:45:00+00:00,2025-07-23 13:45:00+00:00,-0.028085314229892577,23.877,23.8889385,23.6904385,23.67859328075,0.19849999999999973,0.19849999999999973,23.6904385,24.1866885,-0.008805130426787211,0.0007964779478292853,-0.009601608374616497,-1.0596736486146006,0.09585396832392962,-1.1555276169385302,stop,12,1.0,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-23 13:30:00+00:00,2025-07-23 13:45:00+00:00,2025-07-23 13:45:00+00:00,-0.024515086206896464,18.104,18.113052,17.969409142857142,17.960424438285713,0.1436428571428571,0.1436428571428571,17.969409142857142,18.328516285714286,-0.008426385664563107,0.0007966294457341747,-0.009223015110297283,-1.0625489129786232,0.10045324120059673,-1.16300215417922,stop,12,1.0,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-23 13:30:00+00:00,2025-07-23 13:45:00+00:00,2025-07-23 13:45:00+00:00,-0.023970818134445016,112.36,112.41618,111.50403714285714,111.44828512428572,0.9121428571428568,0.9121428571428568,111.50403714285714,113.78439428571428,-0.008609924974450123,0.00079655603001022,-0.009406481004460343,-1.0611220250587245,0.09817079128394679,-1.1592928163426715,stop,12,1.0,1.5,4.0,5.0
SOLUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-23 13:30:00+00:00,2025-07-23 13:45:00+00:00,2025-07-23 13:45:00+00:00,-0.02289013765015202,189.52,189.61476,188.25261714285713,188.15849083428571,1.3621428571428607,1.3621428571428607,188.25261714285713,191.6579742857143,-0.007680146660071552,0.0007969279413359713,-0.008477074601407524,-1.0691016423702044,0.11093498713539562,-1.1800366295056,stop,12,1.0,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-23 13:30:00+00:00,2025-07-23 13:45:00+00:00,2025-07-23 13:45:00+00:00,-0.025826752953749255,3.2815,3.28314075,3.2556478928571426,3.254020068910714,0.027492857142857176,0.027492857142857176,3.2556478928571426,3.3243800357142854,-0.008869763225742178,0.0007964520947097032,-0.009666215320451881,-1.0592089770070119,0.09511067962042077,-1.1543196566274327,stop,12,1.0,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-24 05:45:00+00:00,2025-07-24 06:00:00+00:00,2025-07-24 06:00:00+00:00,-0.020171929525917065,23.025,23.036512499999997,23.29986964285714,23.28821970803571,0.17557142857142846,0.17557142857142846,22.86094107142857,23.29986964285714,0.010926445920827366,0.0008043705783683311,0.010122075342459035,1.433645611269327,0.10554048021358835,1.3281051310557386,target,12,1.0,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-24 05:45:00+00:00,2025-07-24 06:00:00+00:00,2025-07-24 06:00:00+00:00,-0.022873441082713386,17.472,17.480736,17.705414571428573,17.69656186414286,0.14978571428571413,0.14978571428571413,17.330950285714287,17.705414571428573,0.012346497546948942,0.0008049385990187795,0.011541558947930164,1.4408975193133318,0.09394032810643788,1.3469571912068938,target,12,1.0,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-24 05:45:00+00:00,2025-07-24 06:00:00+00:00,2025-07-24 06:00:00+00:00,-0.02246757009044964,3.037,3.0385185,3.0868184999999997,3.0852750907499997,0.03219999999999997,0.03219999999999997,3.0063185,3.0868184999999997,0.015387956581472073,0.0008061551826325888,0.014581801398839484,1.4520680357142817,0.07607197007142863,1.3759960656428532,target,12,1.0,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-24 05:45:00+00:00,2025-07-24 06:00:00+00:00,2025-07-24 06:15:00+00:00,-0.02222501255650433,0.7788,0.7791894,0.7897215428571429,0.7893266820857144,0.0070214285714285595,0.0070214285714285595,0.7721679714285715,0.7897215428571429,0.013010035924146734,0.0008052040143696588,0.012204831909777076,1.4437634710071405,0.08935595177700932,1.3544075192301313,target,12,1.0,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-24 05:45:00+00:00,2025-07-24 06:00:00+00:00,2025-07-24 06:15:00+00:00,-0.022236226143320104,108.61,108.664305,109.92109071428571,109.86613016892858,0.8378571428571432,0.8378571428571432,107.82644785714285,109.92109071428571,0.011059981186357204,0.0008044239924745429,0.010255557193882662,1.4344034411764792,0.10432825549411763,1.3300751856823616,target,12,1.0,1.5,4.0,5.0
SOLUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-24 05:45:00+00:00,2025-07-24 06:00:00+00:00,2025-07-24 06:15:00+00:00,-0.020153033732083214,181.84,181.93092,183.9152057142857,183.82324811142857,1.3228571428571436,1.3228571428571436,180.60806285714284,183.9152057142857,0.010401355148583757,0.0008041605420594336,0.009597194606524324,1.4304856133909365,0.11059521281987035,1.319890400571066,target,12,1.0,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-24 06:30:00+00:00,2025-07-24 06:45:00+00:00,2025-07-24 06:45:00+00:00,-0.02317710564647424,22.8,22.8114,22.58297142857143,22.571679942857145,0.22842857142857095,0.22842857142857095,22.58297142857143,23.154042857142855,-0.010508783202383687,0.0007957964867190466,-0.011304579689102734,-1.04943114446528,0.07947005868667935,-1.1289012031519594,stop,12,1.0,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-24 06:30:00+00:00,2025-07-24 06:45:00+00:00,2025-07-24 06:45:00+00:00,-0.02589937350642646,3.0163,3.01780815,2.9772867214285714,2.9757980780678572,0.04052142857142856,0.04052142857142856,2.9772867214285714,3.0785902928571427,-0.013920723201752527,0.0007944317107192991,-0.014715154912471827,-1.0367371885245886,0.05916480676393445,-1.0959019952885232,stop,12,1.0,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-24 06:30:00+00:00,2025-07-24 06:45:00+00:00,2025-07-24 07:15:00+00:00,-0.025455927051671767,0.7695,0.7698847499999999,0.7833311785714284,0.7829395129821427,0.008964285714285694,0.008964285714285694,0.7609204642857142,0.7833311785714284,0.016956775650047273,0.0008067827102600189,0.016149992939787253,1.4563082211155358,0.0692893695035858,1.38701885161195,target,12,1.0,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-24 06:30:00+00:00,2025-07-24 06:45:00+00:00,2025-07-24 07:15:00+00:00,-0.0238135545398116,17.3,17.30865,17.5959,17.587102050000002,0.1914999999999998,0.1914999999999998,17.11715,17.5959,0.016087450494406186,0.0008064349801977623,0.015281015514208424,1.4540577023498817,0.0728892993211489,1.3811684030287328,target,12,1.0,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-07-24 06:30:00+00:00,2025-07-24 06:45:00+00:00,2025-07-24 07:15:00+00:00,-0.021584699453551792,107.43,107.483715,109.16157214285714,109.10699135678571,1.1185714285714272,1.1185714285714272,106.36514357142858,109.16157214285714,0.015102533037546273,0.0008060410132150185,0.014296492024331255,1.4512049166666638,0.0774526153000001,1.3737523013666637,target,12,1.0,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-05 12:00:00+00:00,2025-08-05 12:15:00+00:00,2025-08-05 12:30:00+00:00,-0.024137931034482696,124.52,124.58225999999999,123.43440285714284,123.37268565571428,1.1478571428571454,1.1478571428571454,123.43440285714284,126.3040457142857,-0.009709041594571421,0.0007961163833621715,-0.010505157977933593,-1.0537673192283723,0.08640620383770983,-1.140173523066082,stop,12,1.0,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-10 07:30:00+00:00,2025-08-10 07:45:00+00:00,2025-08-10 08:00:00+00:00,-0.020657451216872236,3.1669,3.16848345,3.1543763071428574,3.1527991189892863,0.01410714285714281,0.01410714285714281,3.1543763071428574,3.1896441642857143,-0.004950106654561748,0.0007980199573381753,-0.005748126611899923,-1.1118006792404727,0.17923636651311453,-1.2910370457535871,stop,12,1.0,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-14 12:30:00+00:00,2025-08-14 12:45:00+00:00,2025-08-14 12:45:00+00:00,-0.038244642674049034,0.9381,0.93856905,0.9279119071428572,0.9274479511892858,0.01065714285714285,0.01065714285714285,0.9279119071428572,0.9545547642857143,-0.011848993753538095,0.0007952604024985848,-0.01264425415603668,-1.0435347409517366,0.07003817162640756,-1.1135729125781442,stop,12,1.0,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-14 12:30:00+00:00,2025-08-14 12:45:00+00:00,2025-08-14 12:45:00+00:00,-0.03897448146821125,24.139,24.1510695,23.9680695,23.95608546525,0.18300000000000058,0.18300000000000058,23.9680695,24.425569499999998,-0.008073515533131959,0.0007967705937867472,-0.008870286126918706,-1.0654865286885213,0.1051522512901636,-1.170638779978685,stop,12,1.0,1.5,4.0,5.0
ETHUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-14 12:30:00+00:00,2025-08-14 12:45:00+00:00,2025-08-14 12:45:00+00:00,-0.020106067034365682,4619.23,4621.539615,4595.517472142857,4593.219713406786,26.022142857142757,26.022142857142757,4595.517472142857,4660.572829285714,-0.006127806738104535,0.0007975488773047582,-0.006925355615409293,-1.0883001353380344,0.14164489648672338,-1.2299450318247578,stop,12,1.0,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-14 12:30:00+00:00,2025-08-14 12:45:00+00:00,2025-08-14 12:45:00+00:00,-0.03488421499893779,22.715,22.7263575,22.541214642857142,22.529944035535713,0.18514285714285755,0.18514285714285755,22.541214642857142,23.004071785714284,-0.008642540471533344,0.0007965429838113868,-0.009439083455344732,-1.0608751938657368,0.09777596010763868,-1.1586511539733755,stop,12,1.0,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-14 12:30:00+00:00,2025-08-14 12:45:00+00:00,2025-08-14 12:45:00+00:00,-0.024859287054409096,124.75,124.81237499999999,123.97094642857141,123.90896095535713,0.8414285714285735,0.8414285714285735,123.97094642857141,126.07451785714285,-0.007238176860610679,0.0007971047292557558,-0.008035281589866435,-1.0736669460950747,0.1182376469736839,-1.1919045930687586,stop,12,1.0,1.5,4.0,5.0
SOLUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-14 12:30:00+00:00,2025-08-14 12:45:00+00:00,2025-08-14 12:45:00+00:00,-0.03559065867095712,197.81,197.908905,196.32961928571427,196.23145447607143,1.5792857142857173,1.5792857142857173,196.32961928571427,200.27783357142857,-0.008475871886252762,0.0007966096512454989,-0.00927248153749826,-1.0621577265942985,0.09982749946024405,-1.1619852260545427,stop,12,1.0,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-14 12:30:00+00:00,2025-08-14 12:45:00+00:00,2025-08-14 12:45:00+00:00,-0.028980565973406147,3.1328,3.1343663999999998,3.1193663999999997,3.1178067167999997,0.014999999999999998,0.014999999999999998,3.1193663999999997,3.1568663999999997,-0.005283263373420555,0.0007978866946506319,-0.006081150068071186,-1.103978880000008,0.16672461644800002,-1.2707034964480082,stop,12,1.0,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-14 16:00:00+00:00,2025-08-14 16:15:00+00:00,2025-08-14 19:15:00+00:00,-0.02194594594594601,0.9048,0.9052524,0.9081,0.90764595,0.02286428571428572,0.02286428571428572,0.8823881142857143,0.9395488285714285,0.0026440692120783815,0.0008010576276848314,0.0018430115843935501,0.10468509840675126,0.031715809934395496,0.07296928847235576,horizon,12,1.0,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-16 09:45:00+00:00,2025-08-16 10:00:00+00:00,2025-08-16 10:15:00+00:00,-0.030749789385004167,0.9204,0.9208601999999999,0.9131244857142856,0.9126679234714286,0.00773571428571429,0.00773571428571429,0.9131244857142856,0.9324637714285713,-0.008896330331760849,0.0007964414678672957,-0.009692771799628144,-1.0590200498614852,0.0948084717584487,-1.153828521619934,stop,12,1.0,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-18 02:15:00+00:00,2025-08-18 02:30:00+00:00,2025-08-18 02:30:00+00:00,-0.03150982982360717,24.929,24.9414645,24.680607357142854,24.668267053464284,0.26085714285714345,0.26085714285714345,24.680607357142854,25.332750214285713,-0.010953544710083696,0.0007956185821159666,-0.011749163292199662,-1.0473067501369107,0.07607187751900311,-1.1233786276559137,stop,12,1.0,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-19 15:45:00+00:00,2025-08-19 16:00:00+00:00,2025-08-19 18:00:00+00:00,-0.024108544516707853,0.8702,0.8706350999999999,0.8609493857142856,0.8605189110214285,0.009685714285714289,0.009685714285714289,0.8609493857142856,0.8851636714285713,-0.011619321319082276,0.0007953522714723671,-0.012414673590554643,-1.0444442898230015,0.07149308600088493,-1.1159373758238864,stop,12,1.0,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-24 19:30:00+00:00,2025-08-24 19:45:00+00:00,2025-08-24 19:45:00+00:00,-0.03155263980006251,0.93,0.930465,0.921915,0.9214540425000001,0.008549999999999993,0.008549999999999993,0.921915,0.94329,-0.009684359433186573,0.0007961262562267255,-0.010480485689413298,-1.0539131578947278,0.08663948736842113,-1.140552645263149,stop,12,1.0,1.5,4.0,5.0
SOLUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-08-28 16:45:00+00:00,2025-08-28 17:00:00+00:00,2025-08-28 18:15:00+00:00,-0.02266622685076103,207.4,207.50369999999998,210.70941428571427,210.60405957857142,2.1371428571428543,2.1371428571428543,205.36655714285712,210.70941428571427,0.014941225523069868,0.000805976490209228,0.01413524903286064,1.4507030113636448,0.07825546302272737,1.3724475483409173,target,12,1.0,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-09-01 20:30:00+00:00,2025-09-01 20:45:00+00:00,2025-09-01 20:45:00+00:00,-0.02182539682539686,0.7888,0.7891943999999999,0.7945193999999999,0.7941221403,0.0035499999999999816,0.0035499999999999816,0.7856443999999999,0.7945193999999999,0.0062440132621317535,0.0008024976053048528,0.005441515656826901,1.3880958591549633,0.17840186369577557,1.2096939954591877,target,12,1.0,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-09-11 12:30:00+00:00,2025-09-11 12:45:00+00:00,2025-09-11 13:00:00+00:00,-0.020324699467096363,23.715,23.726857499999998,23.608500357142855,23.596696106964284,0.11835714285714312,0.11835714285714312,23.608500357142855,23.90439321428571,-0.0054858252103429095,0.0007978056699158629,-0.006283630880258772,-1.0997341596258208,0.159934761737477,-1.2596689213632977,stop,12,1.0,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-09-22 00:30:00+00:00,2025-09-22 00:45:00+00:00,2025-09-22 00:45:00+00:00,-0.022345521799769674,32.246,32.262123,32.139551571428576,32.12348179564287,0.12257142857142915,0.12257142857142915,32.139551571428576,32.445980142857145,-0.00429733667425225,0.0007982810653302992,-0.005095617739582549,-1.131105396853081,0.2101161928062928,-1.3412215896593738,stop,12,1.0,1.5,4.0,5.0
SOLUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-09-22 05:45:00+00:00,2025-09-22 06:00:00+00:00,2025-09-22 06:00:00+00:00,-0.02471491132983561,224.93,225.042465,224.072465,223.96042876750002,0.9699999999999969,0.9699999999999969,224.072465,226.49746499999998,-0.004808142465467458,0.0007980767430138131,-0.00560621920848127,-1.115501270618533,0.18515583248144393,-1.300657103099977,stop,12,1.0,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-09-22 06:00:00+00:00,2025-09-22 06:15:00+00:00,2025-09-22 06:15:00+00:00,-0.030454042081949018,21.011,21.021505499999996,21.209755499999996,21.19915062225,0.12550000000000036,0.12550000000000036,20.896005499999998,21.209755499999996,0.008450637479318512,0.0008033802549917274,0.007647257224326785,1.4154989820717263,0.13456782827808725,1.280931153793639,target,12,1.0,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-09-22 06:00:00+00:00,2025-09-22 06:15:00+00:00,2025-09-22 06:15:00+00:00,-0.021227990018627185,2.7848,2.7861924,2.8071709714285715,2.8057673859428576,0.013985714285714237,0.013985714285714237,2.772206685714286,2.8071709714285715,0.007025712202379797,0.0008028102848809519,0.006222901917498845,1.3996414872319038,0.1599334770239025,1.2397080102080014,target,12,1.0,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-09-22 06:00:00+00:00,2025-09-22 06:15:00+00:00,2025-09-22 06:30:00+00:00,-0.023046453006841938,0.8139,0.8143069499999999,0.8220319499999998,0.8216209340249999,0.005150000000000011,0.005150000000000011,0.8091569499999999,0.8220319499999998,0.008981851407506847,0.0008035927405630028,0.008178258666943845,1.4201910728155411,0.12706235992427156,1.2931287128912696,target,12,1.0,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-09-22 06:00:00+00:00,2025-09-22 06:15:00+00:00,2025-09-22 07:15:00+00:00,-0.025622254758418728,106.48,106.53323999999999,105.95752571428571,105.90454695142857,0.5757142857142858,0.5757142857142858,105.95752571428571,107.39681142857143,-0.005901379218086533,0.0007976394483127654,-0.006699018666399299,-1.0920226650123932,0.14759945495384613,-1.2396221199662394,stop,12,1.0,1.5,4.0,5.0
SOLUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-09-24 03:15:00+00:00,2025-09-24 03:30:00+00:00,2025-09-24 04:00:00+00:00,-0.023333177154102103,208.45,208.55422499999997,207.1785107142857,207.07492145892857,1.375714285714287,1.375714285714287,207.1785107142857,210.6177964285714,-0.0070931362866007985,0.0007971627454853597,-0.007890299032086158,-1.0752985241432822,0.12084751921962604,-1.1961460433629083,stop,12,1.0,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-10-02 02:45:00+00:00,2025-10-02 03:00:00+00:00,2025-10-02 06:00:00+00:00,-0.02036761053154501,118.32,118.37915999999998,118.22,118.16089000000001,1.143571428571429,1.143571428571429,117.23558857142855,120.09451714285713,-0.001843821159061898,0.0007992624715363753,-0.0026430836305982733,-0.19086695815113408,0.08273730668332291,-0.273604264834457,horizon,12,1.0,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-10-10 06:30:00+00:00,2025-10-10 06:45:00+00:00,2025-10-10 08:00:00+00:00,-0.02429087554769771,126.92,126.98346,129.2720314285714,129.20739541285712,1.5257142857142827,1.5257142857142827,125.4577457142857,129.2720314285714,0.017513583366346452,0.0008070054333465385,0.016706577932999914,1.4576355702247141,0.06716614186853945,1.3904694283561747,target,12,1.0,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-10-10 15:15:00+00:00,2025-10-10 15:30:00+00:00,2025-10-10 15:30:00+00:00,-0.020433905146316822,27.18,27.193589999999997,27.019232857142853,27.005723240714282,0.17435714285714354,0.17435714285714354,27.019232857142853,27.455125714285714,-0.006908494218148986,0.0007972366023127404,-0.007705730820461726,-1.0774824375256031,0.12434090706595607,-1.2018233445915592,stop,12,1.0,1.5,4.0,5.0
ETHUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-10-10 15:15:00+00:00,2025-10-10 15:30:00+00:00,2025-10-10 15:30:00+00:00,-0.022608070383216328,4159.34,4161.41967,4137.50467,4135.4359176650005,23.914999999999964,23.914999999999964,4137.50467,4197.292170000001,-0.0062439634537027056,0.0007975024146185189,-0.007041465868321224,-1.0865043836504191,0.13877241208722582,-1.225276795737645,stop,12,1.0,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-10-10 15:15:00+00:00,2025-10-10 15:30:00+00:00,2025-10-10 15:30:00+00:00,-0.025447818436132308,21.598,21.608798999999998,21.44608471428571,21.43536167192857,0.16271428571428587,0.16271428571428587,21.44608471428571,21.852870428571425,-0.008026236352674188,0.0007967895054589304,-0.008823025858133118,-1.0659010504828839,0.10581532035241428,-1.1717163708352982,stop,12,1.0,1.5,4.0,5.0
SOLUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-10-10 15:15:00+00:00,2025-10-10 15:30:00+00:00,2025-10-10 15:30:00+00:00,-0.02400256515963539,213.07,213.17653499999997,211.6001064285714,211.49430637535713,1.5764285714285708,1.5764285714285708,211.6001064285714,215.54117785714283,-0.007891246682674713,0.0007968435013269302,-0.008688090184001643,-1.0671137628001748,0.10775517497516995,-1.1748689377753447,stop,12,1.0,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-10-10 15:15:00+00:00,2025-10-10 15:30:00+00:00,2025-10-10 16:45:00+00:00,-0.020291644163259126,126.97,127.033485,125.33491357142857,125.27224611464287,1.6985714285714326,1.6985714285714326,125.33491357142857,129.58134214285715,-0.013864367220635776,0.0007944542531117457,-0.014658821473747521,-1.0368942134146244,0.059415983778048645,-1.096310197192673,stop,12,1.0,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-10-10 19:15:00+00:00,2025-10-10 19:30:00+00:00,2025-10-10 19:30:00+00:00,-0.02057032526362701,2.6378,2.6391188999999997,2.667104614285714,2.6657710619785715,0.018657142857142865,0.018657142857142865,2.620461757142857,2.667104614285714,0.010098886404311669,0.0008040395545617247,0.009294846849749945,1.4285232300919022,0.11373424114502292,1.3147889889468793,target,12,1.0,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 21:00:00+00:00,-0.07241691452217758,0.7172,0.7175585999999999,0.7113871714285713,0.711031477842857,0.0061714285714285656,0.0061714285714285656,0.7113871714285713,0.7268157428571428,-0.009096291448730365,0.0007963614834205079,-0.009892652932150872,-1.0576355347222313,0.09259380134166675,-1.150229336063898,stop,12,1.0,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 21:00:00+00:00,-0.05940333320793045,25.002,25.014501,24.798143857142858,24.785744785214288,0.21635714285714286,0.21635714285714286,24.798143857142858,25.339036714285715,-0.00914494415801903,0.0007963420223367925,-0.009941286180355823,-1.057308354902596,0.09207044450221195,-1.149378799404808,stop,12,1.0,1.5,4.0,5.0
BNBUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 21:00:00+00:00,-0.028779425221271304,1199.51,1200.109755,1189.5454692857143,1188.9506965510714,10.56428571428572,10.56428571428572,1189.5454692857143,1215.9561835714285,-0.009298364922405433,0.0007962806540310378,-0.01009464557643647,-1.0563003264705895,0.09045800222235288,-1.1467583286929424,stop,12,1.0,1.5,4.0,5.0
BTCUSDT,15m,extreme_down_pct,-0.02,next_open,stop_1atr_tp_1_5r,base,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 21:00:00+00:00,-0.02369838420107717,114200.4,114257.5002,113742.80734285714,113685.93593918571,514.692857142859,514.692857142859,113742.80734285714,115029.53948571428,-0.005002422246362825,0.0007979990311014548,-0.00580042127746428,-1.1104958090678076,0.1771490961848863,-1.287644905252694,stop,12,1.0,1.5,4.0,5.0
