entry_mode,exit_model,friction_case,event_threshold,hold_bars,stop_atr_mult,target_r,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,avg_net_return_pct,median_net_return_pct,win_rate,total_net_return_units,ev_per_trade_r,total_ev_r,max_drawdown_return_units,max_drawdown_r,max_losing_streak,profit_factor,average_win_pct,average_loss_pct,best_symbol,worst_symbol,best_month,worst_month,best_symbol_contribution,best_month_contribution
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,BNBUSDT,19,51.33821376281112,0.24362711410279514,-0.4500751769603935,0.42105263157894735,0.04628915167953107,-0.18909513792421115,-3.592807620560012,-0.030537743702447932,-4.78222129766838,2,1.46185467063773,1.8314205984196474,-0.9111317835821882,BNBUSDT,BNBUSDT,2025-10,2025-12,1.0,1.0081805821716519
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,BTCUSDT,5,15.458954236839785,0.4099796756999964,-0.4143949798717002,0.4,0.02049898378499982,-0.213839757386907,-1.069198786934535,-0.015143895984639735,-2.588674870460876,2,1.9787372645509926,2.0721650523551918,-0.6981439087368005,BTCUSDT,BTCUSDT,2026-02,2026-01,1.0,0.7579820701490195
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,ADAUSDT,56,57.55272876487484,-0.21112943337356468,-0.776351177818754,0.35714285714285715,-0.11823248268919621,-0.5079073163900606,-28.442809717843392,-0.19601422753604048,-27.163426399804692,6,0.7011039018213231,1.3866566917488639,-1.098788391774914,ADAUSDT,ADAUSDT,2025-10,2025-05,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,AVAXUSDT,41,42.13681927428337,-0.15511440449908734,-0.7497275266996855,0.34146341463414637,-0.06359690584462581,-0.5586039353809147,-22.902761350617503,-0.10503541778988998,-21.596269668265688,6,0.7729565045021106,1.5465143090443894,-1.0374404041142233,AVAXUSDT,AVAXUSDT,2025-10,2025-05,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,LINKUSDT,49,52.996175200493525,-0.1276632827547486,-0.7800216126730428,0.3469387755102041,-0.06255500854982682,-0.5162013715399593,-25.293867205458003,-0.09039321116601118,-24.00291247468175,5,0.8209961841334708,1.687687430809991,-1.0920683493360166,LINKUSDT,LINKUSDT,2025-10,2025-05,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,LTCUSDT,44,54.495284518385084,-0.2657739028342766,-0.8069681156873201,0.38636363636363635,-0.11694051724708171,-0.437909432041577,-19.268015009829387,-0.14605246021115958,-21.118196605360282,6,0.6236490560800587,1.1398910633007824,-1.1508222148452396,LTCUSDT,LTCUSDT,2025-10,2025-07,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,XRPUSDT,36,48.00182530326653,-0.23013011049007193,-0.7422830721748186,0.3888888888888889,-0.08284683977642589,-0.4052832528128905,-14.590197101264058,-0.10215446689705009,-13.399263195306474,6,0.7003534044277939,1.3831070892196637,-1.2567356012144488,XRPUSDT,XRPUSDT,2025-10,2025-07,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,ETHUSDT,38,41.10161021654636,-0.26770726081479534,-0.6714135207408554,0.2894736842105263,-0.10172875910962223,-0.7230055860070131,-27.4742122682665,-0.1680970971957609,-28.826754273970543,10,0.5981513566203193,1.3765742688355187,-0.937599735857516,ETHUSDT,ETHUSDT,2026-02,2025-12,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,SOLUSDT,43,46.736059018629305,-0.15078862192549697,-0.7048746931686791,0.4186046511627907,-0.0648391074279637,-0.33924431803783545,-14.587505675626925,-0.1251438428202559,-16.96973083783052,4,0.769094206532134,1.1998010369564984,-1.1232131763205337,SOLUSDT,SOLUSDT,2026-02,2025-10,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,BNBUSDT,18,48.636202512136855,-0.5207951023070535,-0.7525936399784556,0.2222222222222222,-0.09374311841526962,-0.7071243931814869,-12.728239077266764,-0.11192451973740428,-12.36965234131203,10,0.4160900868940082,1.6700171298532365,-1.1467414543528507,BNBUSDT,BNBUSDT,2026-02,2025-10,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,BTCUSDT,4,12.367163389471829,0.6068897040770734,0.33793939436641096,0.5,0.024275588163082937,-0.22325449315373547,-0.8930179726149419,-0.005423996906228737,-1.9166822361835356,2,2.926604182776197,1.843789152244454,-0.6300097440903071,BTCUSDT,BTCUSDT,2026-02,2025-10,1.0,1.5190479751575234
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,ADAUSDT,57,58.58045606424761,-0.1540801308027758,-0.7683082724463893,0.38596491228070173,-0.08782567455758221,-0.4099719632590397,-23.36840190576526,-0.15331750199050098,-26.967505381235743,6,0.7879191853261963,1.4831296108121454,-1.1831833969607266,ADAUSDT,ADAUSDT,2025-10,2025-07,,
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,AVAXUSDT,41,42.13681927428337,-0.38846204464646017,-0.7994789034619781,0.2926829268292683,-0.15926943830504867,-0.6650270226755829,-27.266107929698897,-0.1955898836008896,-30.920110418019448,10,0.4833560155434614,1.2417293696282514,-1.0630240091739271,AVAXUSDT,AVAXUSDT,2025-10,2026-02,,
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,LINKUSDT,50,54.07772979642196,-0.026446515885031618,-0.7096465588849517,0.44,-0.013223257942515809,-0.27896040018514834,-13.948020009257418,-0.13390277495653008,-17.27238362793987,4,0.9591619341652803,1.411700468096871,-1.1564191461565263,LINKUSDT,LINKUSDT,2025-10,2026-02,,
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,LTCUSDT,45,55.733813711984745,-0.4328879323144984,-0.8336386371149702,0.3333333333333333,-0.19479956954152428,-0.4923671035883896,-22.15651966147753,-0.22888429152168216,-26.71138582958429,6,0.45153464929349146,1.0691499496689656,-1.1839068733062306,LTCUSDT,LTCUSDT,2025-05,2026-01,,
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,XRPUSDT,37,49.33520933946838,0.3167426477884955,0.4124055686657445,0.5405405405405406,0.11719477968174333,-0.021498631542442505,-0.7954493670703726,-0.061583749410696914,-7.76254714289967,4,1.6029089164161112,1.5578850485903035,-1.1434248825665725,XRPUSDT,XRPUSDT,2026-02,2025-07,0.9999999999999999,0.711681297160542
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,ETHUSDT,39,42.18323153803443,-0.49809619766939955,-0.7710907313505785,0.20512820512820512,-0.1942575170910658,-0.9269144814376913,-36.14966477606996,-0.21658226629773317,-37.48075668867703,13,0.3731700479488196,1.4455891651730761,-0.9996924203384251,ETHUSDT,ETHUSDT,2025-10,2025-06,,
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,SOLUSDT,43,46.736059018629305,-0.29894162226899185,-0.7852196863182395,0.3023255813953488,-0.1285448975756665,-0.5690554388789039,-24.469383871792868,-0.13743746830050851,-25.628026620260503,6,0.5893209791159205,1.4189296833808671,-1.0433525213839308,SOLUSDT,SOLUSDT,2025-10,2026-01,,
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,BNBUSDT,19,51.33821376281112,0.11054012030304185,-0.5795672803100093,0.42105263157894735,0.02100262285757795,-0.35941758695359904,-6.828934152118382,-0.03644756044539723,-7.095445308856064,2,1.1835931122146375,1.6925035648674667,-1.0399787484710856,BNBUSDT,BNBUSDT,2025-10,2025-12,1.0,1.637555129716121
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,BTCUSDT,5,15.458954236839785,0.27928413126352436,-0.5439370091243191,0.4,0.013964206563176217,-0.4278274078051517,-2.1391370390257585,-0.01772514324233856,-3.177758917083576,2,1.5626493387546874,1.9391436769905381,-0.8272888992211513,BTCUSDT,BTCUSDT,2026-02,2026-01,1.0000000000000002,0.924770273634863
next_close,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,ADAUSDT,54,55.497274166129316,-0.14997712063550686,-0.7972046029190546,0.4074074074074074,-0.0809876451431737,-0.3698535966182788,-19.972094217387056,-0.17863523469126752,-25.008502587265212,6,0.8111077222109111,1.5807399267738913,-1.3398450907294681,ADAUSDT,ADAUSDT,2025-10,2025-08,,
next_close,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,AVAXUSDT,39,40.08136467553784,0.0916027440174173,-0.6127137568771437,0.4358974358974359,0.035725070166792744,-0.21141094640343347,-8.245026909733905,-0.08815402125827436,-12.950103714561822,5,1.1392824567186413,1.71893383648738,-1.1658803728911904,AVAXUSDT,AVAXUSDT,2025-10,2025-05,1.0,1.978030446508427
next_close,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,LINKUSDT,48,51.91462060456508,0.15680909686948738,-0.5514853008844246,0.4583333333333333,0.07526836649735394,-0.14930022288869318,-7.166410698657273,-0.08047816216320532,-9.478660690308557,4,1.2135740280848692,1.944050959256836,-1.3554724789967307,LINKUSDT,LINKUSDT,2025-10,2025-05,0.9999999999999998,1.0957738883031845
next_close,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,XRPUSDT,33,44.00167319466099,0.11624779129009216,-0.7231130257388413,0.42424242424242425,0.038361771125730415,-0.17374868966171006,-5.733706758836432,-0.09307073721721058,-7.444898609986369,4,1.1524827734547636,2.0710199107336544,-1.3241106125104274,XRPUSDT,XRPUSDT,2025-10,2025-08,0.9999999999999992,1.8284959775856002
next_close,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,LTCUSDT,43,53.256755324785416,-0.21035602407936602,-0.6782415168905603,0.4186046511627907,-0.09045309035412738,-0.3519047277715506,-15.131903294176675,-0.16068796287412668,-20.233465021809398,5,0.7434171911472455,1.4559818082885367,-1.410119263384256,LTCUSDT,LTCUSDT,2025-10,2025-11,,
next_close,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,ETHUSDT,38,41.10161021654636,-0.019238114839099377,-0.7118041473142883,0.42105263157894735,-0.007310483638857764,-0.338178948103701,-12.85080002794064,-0.12554249234250653,-18.711026873157266,4,0.9702011057591864,1.4876053899719799,-1.115124300156248,ETHUSDT,ETHUSDT,2026-02,2025-12,,
next_close,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,SOLUSDT,41,44.562288831716316,-0.04133139391176981,-0.625575820211016,0.3902439024390244,-0.01694587150382562,-0.16949530823818867,-6.9493076377657355,-0.11825136991224433,-15.549355343226441,6,0.9452488361703867,1.8285074001728816,-1.2380282221259469,SOLUSDT,SOLUSDT,2026-02,2026-01,,
next_close,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,BNBUSDT,18,48.636202512136855,-0.3261220685059884,-0.7647693794439326,0.2777777777777778,-0.05870197233107791,-0.5691817970843633,-10.24527234751854,-0.10892754763688732,-11.565624604797357,5,0.6656485519514633,2.3373538895638046,-1.3505358985328317,BNBUSDT,BNBUSDT,2026-02,2025-10,,
next_close,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,BTCUSDT,4,12.367163389471829,1.1720564447420678,0.7680656917303599,0.5,0.04688225778968271,0.13834194889967943,0.5533677955987177,-0.005542932608697204,-1.957732265986003,2,4.4176098274491284,3.0300053721944162,-0.6858924827102805,BTCUSDT,BTCUSDT,2026-02,2025-10,1.0,1.292602154865171
next_open,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,AVAXUSDT,40,41.109091974910605,0.06242723901286873,-0.734670499441181,0.375,0.024970895605147495,-0.3435929622652911,-13.743718490611645,-0.10168812882719257,-22.433380743313403,7,1.0887160219835774,2.0429390708881523,-1.1258798601123015,AVAXUSDT,AVAXUSDT,2025-10,2025-11,1.0000000000000002,3.987325743815331
next_open,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,LTCUSDT,44,54.495284518385084,-0.34510561175309223,-0.9572389059691381,0.3181818181818182,-0.15184646917136058,-0.4777828132620476,-21.022443783530093,-0.20897737437740746,-28.935568699155958,10,0.6131815401875588,1.719327235455324,-1.3085076071170199,LTCUSDT,LTCUSDT,2025-10,2025-07,,
next_open,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,XRPUSDT,34,45.33505723086283,0.2497379289053459,-0.08536786130610577,0.5,0.0849108958278176,0.09360681412688639,3.1826316803141372,-0.11828356277182203,-9.512379645679651,5,1.3128091889554008,2.0962187779232644,-1.5967429201125725,XRPUSDT,XRPUSDT,2025-10,2025-07,0.9999999999999999,1.5593949658736765
next_open,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,ETHUSDT,39,42.18323153803443,-0.19519203574458122,-0.7589028160513744,0.3333333333333333,-0.07612489394038667,-0.49620552527799333,-19.35201548584174,-0.12009685240289757,-21.81124545522814,7,0.7594437954572056,1.848682898251901,-1.2171295027428224,ETHUSDT,ETHUSDT,2026-02,2025-06,,
next_open,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,LINKUSDT,49,52.996175200493525,-0.056358287843751,-0.8775546320388076,0.3877551020408163,-0.02761556104343799,-0.35388589122111636,-17.3404086698347,-0.11825653376572398,-19.262044048578765,7,0.9345121094235936,2.0740737816662635,-1.40563193186676,LINKUSDT,LINKUSDT,2025-10,2026-02,,
next_open,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,ADAUSDT,55,56.52500146550208,0.057574429311951274,-0.7283895943568204,0.43636363636363634,0.0316659361215732,-0.17775152522865473,-9.77633388757601,-0.16155015574689793,-20.460733226156464,5,1.0721624583507747,1.9603353261292165,-1.415530781127222,ADAUSDT,ADAUSDT,2025-10,2026-02,1.0,6.634846244272647
next_open,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,SOLUSDT,43,46.736059018629305,-0.16332079610508798,-0.8028916573788548,0.37209302325581395,-0.07022794232518784,-0.36787236774278376,-15.818511812939702,-0.135887367686241,-20.252334265895982,4,0.7983585909753591,1.7378338033665044,-1.2899309291252903,SOLUSDT,SOLUSDT,2025-10,2025-06,,
next_open,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,BNBUSDT,18,48.636202512136855,0.22693239842558488,-0.6640843146825969,0.3888888888888889,0.040847831716605276,-0.3500020220701878,-6.300036397263381,-0.04450681555367201,-7.235251324517439,3,1.3023631272850145,2.5134730422103035,-1.228138920346509,BNBUSDT,BNBUSDT,2025-10,2025-12,1.0000000000000002,0.8548027780839835
next_open,wide_1_5atr_tp_1_5r,base,-0.02,12,1.5,1.5,4.0,5.0,BTCUSDT,5,15.458954236839785,0.6799595135499819,-0.5566024698075698,0.4,0.03399797567749909,-0.21383975738691863,-1.0691987869345931,-0.021416043976959988,-3.5877750704609457,2,2.1537731783338767,3.173237578532774,-0.9822258631052128,BTCUSDT,BTCUSDT,2026-02,2026-01,1.0,0.7237664230768626
next_close,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,ADAUSDT,54,55.497274166129316,-0.37040105181653155,-0.9441607240306052,0.37037037037037035,-0.20001656798092704,-0.6288442170605002,-33.95758772126701,-0.24407274776609053,-36.73562610630964,8,0.5967911924981911,1.480227166468797,-1.4590058861020192,ADAUSDT,ADAUSDT,2025-10,2025-08,,
next_close,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,AVAXUSDT,39,40.08136467553784,-0.06307820346614702,-0.7839226023139723,0.4358974358974359,-0.02460049935179734,-0.4448375559203953,-17.348664680895418,-0.11134317992640236,-17.591019850547877,5,0.9154038941246545,1.5658760614562932,-1.3218155899971238,AVAXUSDT,AVAXUSDT,2025-10,2025-05,,
next_close,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,LINKUSDT,48,51.91462060456508,0.014002759158088861,-0.7057655949276013,0.4583333333333333,0.006721324395882654,-0.33550669408181055,-16.104321315926907,-0.09001525103259758,-14.333795650035722,4,1.0173786033966874,1.7885451308273075,-1.4875330937927878,LINKUSDT,LINKUSDT,2025-10,2025-05,0.9999999999999993,10.676075531395966
next_close,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,XRPUSDT,33,44.00167319466099,-0.0231022328592465,-0.85222307791525,0.3939393939393939,-0.007623736843551345,-0.34701313074453466,-11.451433314569643,-0.10335025705210696,-11.203298502873338,5,0.9726313316298628,2.084102779880799,-1.3927854911402762,XRPUSDT,XRPUSDT,2025-10,2026-01,,
next_close,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,LTCUSDT,43,53.256755324785416,-0.3540980258423751,-0.8503781785259316,0.4186046511627907,-0.15226215111222127,-0.5396271630763851,-23.20396801228456,-0.2073921519392029,-26.557300649674804,5,0.6050926194705062,1.296122534115553,-1.5422568290120833,LTCUSDT,LTCUSDT,2025-10,2025-11,,
next_close,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,ETHUSDT,38,41.10161021654636,-0.15851784159068458,-0.8409300235615612,0.42105263157894735,-0.06023677980446014,-0.5715801703663027,-21.720046473919503,-0.15795590625802455,-23.866131952439687,4,0.7802455463535919,1.3367043986266505,-1.2459521981123827,ETHUSDT,ETHUSDT,2026-02,2025-06,,
next_close,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,SOLUSDT,41,44.562288831716316,-0.18112425201062438,-0.7548223523808425,0.3902439024390244,-0.074260943324356,-0.37065701290702524,-15.196937529188036,-0.1562104226886466,-20.517721627802338,6,0.7841863030168484,1.6864781817062093,-1.376389809589398,SOLUSDT,SOLUSDT,2026-02,2026-01,,
next_close,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,BNBUSDT,18,48.636202512136855,-0.581090456378704,-0.9989304599676837,0.2222222222222222,-0.10459628214816674,-0.8734911931814792,-15.722841477266625,-0.14304060993931228,-16.112905341311926,10,0.5019122905969345,2.6349856947798496,-1.4999693567097194,BNBUSDT,BNBUSDT,2026-02,2025-10,,
next_close,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,BTCUSDT,4,12.367163389471829,1.0402945561156116,0.6368690915496137,0.5,0.041611782244624466,-0.09847939315374721,-0.39391757261498883,-0.006836395359343328,-2.4157826361836054,2,3.552699010645719,2.8956437283666867,-0.8150546161354633,BTCUSDT,BTCUSDT,2026-02,2025-10,1.0,1.3917422288446943
next_open,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,AVAXUSDT,40,41.109091974910605,-0.14134467514853646,-0.9076507720832251,0.35,-0.05653787005941459,-0.6529588176146065,-26.11835270458426,-0.11828323802215283,-31.664803791595958,7,0.8260568154313649,1.9178467879108734,-1.2501400783343726,AVAXUSDT,AVAXUSDT,2025-10,2026-01,,
next_open,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,LTCUSDT,44,54.495284518385084,-0.5210456772594793,-1.1027057348893317,0.29545454545454547,-0.22926009799417085,-0.7420981057909366,-32.65231665480121,-0.2805170526787477,-39.52739664227457,10,0.48199818995810156,1.640964748067481,-1.4276952104611078,LTCUSDT,LTCUSDT,2025-10,2025-07,,
next_open,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,ETHUSDT,39,42.18323153803443,-0.4038384169218539,-0.8879627889752489,0.28205128205128205,-0.15749698259952302,-0.912177370700847,-35.57491745733304,-0.16886553345212185,-35.54448526323805,7,0.5711259704554128,1.906697131947803,-1.3115488111206473,ETHUSDT,ETHUSDT,2026-02,2025-06,,
next_open,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,LINKUSDT,49,52.996175200493525,-0.2187548081591674,-1.0293074797562802,0.3673469387755102,-0.10718985599799204,-0.5699284158902483,-27.926492378622168,-0.15877686410525543,-28.39972875837013,7,0.7725948960557485,2.023172015652962,-1.5205187703726615,LINKUSDT,LINKUSDT,2025-10,2026-02,,
next_open,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,XRPUSDT,34,45.33505723086283,0.046148176843993624,-0.8686660016419326,0.47058823529411764,0.015690380126957833,-0.18295637236726983,-6.220516660487174,-0.1285278032869238,-10.775640795751816,5,1.051421585151599,2.00514097047971,-1.6951787508321985,XRPUSDT,XRPUSDT,2025-10,2025-07,1.0000000000000004,7.783024502890507
next_open,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,ADAUSDT,55,56.52500146550208,-0.08169349549884962,-0.869594713091598,0.41818181818181815,-0.04493142252436729,-0.35066762496582304,-19.286719373120267,-0.19073704568707472,-28.239062649098756,7,0.9064110180659622,1.892007203330649,-1.5002908727825521,ADAUSDT,ADAUSDT,2025-10,2026-02,,
next_open,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,SOLUSDT,43,46.736059018629305,-0.36383584490175563,-0.9338005816032585,0.32558139534883723,-0.15644941330775491,-0.6470824580439638,-27.824545695890443,-0.1902557576119951,-31.709602565780376,7,0.6077714741977228,1.7315978588344636,-1.375424529464068,SOLUSDT,SOLUSDT,2025-10,2026-02,,
next_open,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,BNBUSDT,18,48.636202512136855,0.0161209362236094,-0.7932769634235785,0.3888888888888889,0.002901768520249692,-0.581763833802514,-10.47174900844525,-0.07150730639818109,-10.887379955722858,3,1.017836246108001,2.365588396188373,-1.478994720117604,BNBUSDT,BNBUSDT,2025-10,2025-12,0.9999999999999976,3.4431634918633796
next_open,wide_1_5atr_tp_1_5r,stress,-0.02,12,1.5,1.5,8.0,10.0,BTCUSDT,5,15.458954236839785,0.5488861968952821,-0.6859455136865064,0.4,0.027444309844764106,-0.4278274078051664,-2.139137039025832,-0.023988514863508115,-4.175959717083639,2,1.8234313893495169,3.0386755154858123,-1.1109733488317382,BTCUSDT,BTCUSDT,2026-02,2026-01,1.0,0.8005202102385913
next_close,wide_1_5atr_tp_2r,base,-0.02,12,1.5,2.0,4.0,5.0,ADAUSDT,54,55.497274166129316,-0.14809935262703045,-0.8179310136504383,0.37037037037037035,-0.07997365041859644,-0.38918896184355484,-21.01620393955196,-0.175178467146394,-29.504453487265234,8,0.8238650170816414,1.8703692979247073,-1.335433852951582,ADAUSDT,ADAUSDT,2025-10,2025-08,,
next_close,wide_1_5atr_tp_2r,base,-0.02,12,1.5,2.0,4.0,5.0,AVAXUSDT,39,40.08136467553784,-0.003127658073941618,-0.6547168460408085,0.38461538461538464,-0.001219786648837231,-0.3031752233299455,-11.823833709867875,-0.1137335593205208,-16.0231169833704,7,0.9956043056818235,1.8418399941563142,-1.1562324407178513,AVAXUSDT,AVAXUSDT,2025-10,2025-05,,
next_close,wide_1_5atr_tp_2r,base,-0.02,12,1.5,2.0,4.0,5.0,LINKUSDT,48,51.91462060456508,0.17638445044692064,-0.7612773193576424,0.4166666666666667,0.0846645362145219,-0.12366101319320538,-5.935728633273858,-0.0804781621632053,-10.064096463998577,4,1.2286302623907082,2.27488282296314,-1.3225429584932364,LINKUSDT,LINKUSDT,2025-10,2025-05,0.9999999999999997,1.0565428030156132
next_close,wide_1_5atr_tp_2r,base,-0.02,12,1.5,2.0,4.0,5.0,XRPUSDT,33,44.00167319466099,0.12517224207240488,-0.7585254990453539,0.3939393939393939,0.04130683988389361,-0.25704886429113494,-8.482612521607454,-0.09995590987707256,-11.057966239462084,4,1.15655931214781,2.3472947319313597,-1.3192073763359158,XRPUSDT,XRPUSDT,2025-10,2025-08,1.0,1.8045682284690723
next_close,wide_1_5atr_tp_2r,base,-0.02,12,1.5,2.0,4.0,5.0,LTCUSDT,43,53.256755324785416,-0.19815451905381143,-0.7212655412367907,0.37209302325581395,-0.08520644319313891,-0.38614889576912836,-16.60440251807252,-0.1710459703261743,-21.49126410186272,10,0.765672066824488,1.740087934202582,-1.3467426395020445,LTCUSDT,LTCUSDT,2025-10,2025-07,,
next_close,wide_1_5atr_tp_2r,base,-0.02,12,1.5,2.0,4.0,5.0,ETHUSDT,38,41.10161021654636,-0.01876434527515677,-0.7304987216828901,0.39473684210526316,-0.007130451204559573,-0.35065863219492793,-13.325028023407262,-0.13077990667277145,-19.81399339467823,4,0.9719508513028795,1.647215320336812,-1.1052728228481798,ETHUSDT,ETHUSDT,2026-02,2025-12,,
next_close,wide_1_5atr_tp_2r,base,-0.02,12,1.5,2.0,4.0,5.0,SOLUSDT,41,44.562288831716316,-0.03881212939788945,-0.7810663545642352,0.34146341463414637,-0.015912973053134674,-0.22875559029333073,-9.37897920202656,-0.13508672893833096,-18.778083824463124,8,0.9510926936178354,2.2104077407035927,-1.2050742842653244,SOLUSDT,SOLUSDT,2026-02,2026-01,,
next_close,wide_1_5atr_tp_2r,base,-0.02,12,1.5,2.0,4.0,5.0,BNBUSDT,18,48.636202512136855,-0.11138413524972202,-0.7647693794439326,0.2777777777777778,-0.020049144344949962,-0.4026650970843627,-7.247971747518529,-0.10892754763688732,-10.816299454797353,5,0.885805192267463,3.110410449286364,-1.3505358985328317,BNBUSDT,BNBUSDT,2026-02,2025-10,,
next_close,wide_1_5atr_tp_2r,base,-0.02,12,1.5,2.0,4.0,5.0,BTCUSDT,4,12.367163389471829,0.588518351275919,-0.6858924827102805,0.25,0.02354073405103676,-0.6109832011003206,-2.4439328044012822,-0.021645430237566862,-3.5879765300578566,3,1.789418507691138,5.336108133411202,-0.994011576102509,BTCUSDT,BTCUSDT,2026-02,2025-10,1.0,1.5827282031420538
next_open,wide_1_5atr_tp_2r,base,-0.02,12,1.5,2.0,4.0,5.0,ETHUSDT,39,42.18323153803443,-0.3005082602828792,-0.7686191573885696,0.23076923076923078,-0.11719822151032289,-0.830461927765522,-32.388015182855355,-0.15412667569596092,-33.75197475398698,11,0.6619941604116555,2.5504009814003754,-1.1557810327878557,ETHUSDT,ETHUSDT,2025-10,2025-06,,
next_open,wide_1_5atr_tp_2r,base,-0.02,12,1.5,2.0,4.0,5.0,LINKUSDT,49,52.996175200493525,0.04504800936489212,-0.8775546320388076,0.3877551020408163,0.02207352458879714,-0.28414991375916143,-13.92334577419891,-0.12183284665119071,-15.54148050227613,7,1.0523454352650299,2.3355952849938166,-1.40563193186676,LINKUSDT,LINKUSDT,2025-10,2026-02,0.9999999999999992,8.758367089677105
next_open,wide_1_5atr_tp_2r,base,-0.02,12,1.5,2.0,4.0,5.0,AVAXUSDT,40,41.109091974910605,0.23911963345558707,-0.734670499441181,0.375,0.09564785338223483,-0.1924089412864886,-7.696357651459544,-0.10311691553712828,-18.691513266690954,7,1.3398154874986195,2.514118789402068,-1.1258798601123015,AVAXUSDT,AVAXUSDT,2025-10,2025-07,1.0,1.4200369836138942
