entry_mode,model,allow_stacking,friction_case,event_threshold,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,average_return_pct,median_return_pct,cumulative_return_units,win_rate,return_volatility_pct,sharpe_like,annualized_trade_sharpe_like,max_drawdown_units,max_drawdown_pct,worst_drawdown_start,worst_drawdown_end,max_losing_streak,average_win_pct,average_loss_pct,positive_month_rate,positive_symbol_rate,best_month,worst_month,best_symbol,worst_symbol,best_month_contribution,best_symbol_contribution,average_concurrent_positions,max_concurrent_positions
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-05,40,706.5793450881612,0.9469779321402267,1.1027904752724682,0.37879117285609065,0.825,0.9349585446661612,6.405860830008776,26.923280286599436,-0.026529557706943485,-2.6529557706943487,2025-05-11T03:30:00+00:00,2025-05-12T17:30:00+00:00,3,1.2848407263904287,-0.6458038121821553,1.0,1.0,2025-05,2025-05,AVAXUSDT,LINKUSDT,0.9999999999999999,0.21080127196742834,3.075,7
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-06,28,602.3263803680982,-0.5730203398410514,-0.9505275677060342,-0.1604456951554944,0.39285714285714285,1.9078818874068748,-1.5892695720925645,-7.3711372050827455,-0.2112434485192746,-21.12434485192746,2025-06-05T23:45:00+00:00,2025-06-22T16:30:00+00:00,6,1.3366625378603199,-1.808697496000762,0.0,0.0,2025-06,2025-06,ETHUSDT,AVAXUSDT,,,2.8214285714285716,8
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-07,29,838.990099009901,0.655089203326897,0.09804772417383771,0.18997586896480012,0.5172413793103449,2.1044713045060415,1.6763180926897059,9.016455660526354,-0.13537619060718173,-13.537619060718173,2025-07-11T19:00:00+00:00,2025-07-23T16:45:00+00:00,11,2.367998484885263,-1.1801707411999232,1.0,1.0,2025-07,2025-07,LTCUSDT,SOLUSDT,1.0,0.2924464457942532,3.5,11
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-08,15,236.174225415357,-1.1166194325355066,-1.5926486843085352,-0.16749291488032597,0.2,1.1268483179777475,-3.837826615406985,-15.228459431101163,-0.16492903761867525,-16.492903761867524,2025-08-10T10:45:00+00:00,2025-08-24T22:45:00+00:00,7,0.6129334290890992,-1.549007647941658,0.0,0.0,2025-08,2025-08,SOLUSDT,ADAUSDT,,,1.9,7
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-09,9,147.5343618513324,-0.4476123423653916,0.1797266205965144,-0.040285110812885244,0.5555555555555556,1.3479729367444306,-0.9961899015119251,-4.033364499708066,-0.06205157174763881,-6.205157174763881,2025-09-01T23:45:00+00:00,2025-09-22T09:15:00+00:00,3,0.6225599167141872,-1.7853276662148654,0.0,0.3333333333333333,2025-09,2025-09,ADAUSDT,SOLUSDT,,,1.6111111111111112,5
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-10,83,1096.1627118644067,1.4998036351729813,1.3852883600331811,1.2448370171935745,0.6506024096385542,8.286037517337634,1.6490223911504707,5.992734245373927,-1.2868488185578717,-128.68488185578718,2025-10-10T09:45:00+00:00,2025-10-11T00:15:00+00:00,18,4.941709363710634,-4.909262204172991,1.0,0.8888888888888888,2025-10,2025-10,ADAUSDT,LTCUSDT,1.0,0.3799211874783153,13.283132530120483,43
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-11,31,633.4405594405595,0.4383054655439706,-0.41063653555034146,0.1358746943186309,0.3870967741935484,3.159233358348077,0.7724600478279914,3.491789974662559,-0.20684553300912684,-20.684553300912683,2025-11-05T04:30:00+00:00,2025-11-21T10:45:00+00:00,11,3.749588284816451,-1.6530310518912805,1.0,0.625,2025-11,2025-11,XRPUSDT,LTCUSDT,0.9999999999999998,0.6021337448091555,2.0483870967741935,7
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-12,19,226.14256619144604,-2.4462272834535437,-3.1596491019505297,-0.4647831838561733,0.15789473684210525,2.570546280102914,-4.148090078766887,-14.31075466195217,-0.42272146520584,-42.272146520583995,2025-12-01T03:15:00+00:00,2025-12-18T20:15:00+00:00,10,2.6495992445526775,-3.4016947574547105,0.0,0.0,2025-12,2025-12,AVAXUSDT,ADAUSDT,,,2.5526315789473686,8
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2026-01,49,712.3283582089551,-0.19460651141595228,-0.15755715778408938,-0.09535719059381662,0.46938775510204084,2.744074744974312,-0.4964316596720176,-1.8927861423848307,-0.3859347378287238,-38.59347378287238,2026-01-21T19:45:00+00:00,2026-01-31T20:15:00+00:00,12,2.0183849115130355,-2.1522527701608265,0.0,0.5555555555555556,2026-01,2026-01,XRPUSDT,SOLUSDT,,,4.214285714285714,13
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2026-02,50,694.3366336633663,-0.06631414987026588,-1.2165198782377995,-0.03315707493513294,0.32,4.20019770416924,-0.11164042353373137,-0.4160269960891875,-0.6586431882372961,-65.8643188237296,2026-02-02T06:30:00+00:00,2026-02-05T23:30:00+00:00,21,5.085417397260779,-2.490658407343699,0.0,0.5555555555555556,2026-02,2026-02,BTCUSDT,XRPUSDT,,,4.74,16
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2026-03,7,139.69721115537848,0.3564797160117401,0.257989916252326,0.02495358012082181,0.7142857142857143,0.5610000234491277,1.6812061258167155,7.510447451910148,-0.0028216488295834223,-0.28216488295834224,2026-03-07T17:15:00+00:00,2026-03-22T03:00:00+00:00,1,0.5874833912880817,-0.22102947217911378,1.0,1.0,2026-03,2026-03,ADAUSDT,SOLUSDT,1.0000000000000002,0.45578911560496665,1.9285714285714286,5
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2026-04,7,112.17915904936015,-0.5841381388625938,-0.9818549356355132,-0.04088966972038156,0.2857142857142857,1.5876642078378478,-0.9734326938334442,-3.896843803690935,-0.04018708140966903,-4.018708140966902,2026-04-07T02:15:00+00:00,2026-04-12T04:45:00+00:00,5,1.4731233381130515,-1.407042729652852,0.0,0.2,2026-04,2026-04,ADAUSDT,AVAXUSDT,,,1.5,4
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-05,40,706.5793450881612,0.23881464361537805,0.27742257276725196,0.09552585744615122,0.55,0.9907162219069364,1.524550008825682,6.407552128867471,-0.08148579391715147,-8.148579391715147,2025-05-09T10:15:00+00:00,2025-05-12T16:00:00+00:00,5,0.9769759859693593,-0.6633825525950434,1.0,0.8571428571428571,2025-05,2025-05,ETHUSDT,LINKUSDT,0.9999999999999999,0.36066502934839934,3.075,7
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-06,28,602.3263803680982,-0.48521463439553936,-0.3254755042053003,-0.13586009763075102,0.39285714285714285,1.438461196307754,-1.7849035599915741,-8.278500557470082,-0.2256951791464582,-22.56951791464582,2025-06-05T22:15:00+00:00,2025-06-21T23:00:00+00:00,14,0.8889489518385625,-1.3743793078411348,0.0,0.0,2025-06,2025-06,XRPUSDT,ADAUSDT,,,2.8214285714285716,8
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-07,29,838.990099009901,0.39702939608577004,0.4097333188917052,0.1151385248648733,0.5517241379310345,1.489798653396145,1.4351393903632634,7.719221510711461,-0.07286282923112992,-7.286282923112992,2025-07-11T17:30:00+00:00,2025-07-20T19:15:00+00:00,7,1.3910388489052012,-0.8263668535381451,1.0,1.0,2025-07,2025-07,LTCUSDT,SOLUSDT,1.0,0.30300339941398424,3.5,11
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-08,15,236.174225415357,0.5494365801105214,0.6262866219128327,0.08241548701657822,0.7333333333333333,1.2676154682415812,1.6787099699225683,6.661105160645699,-0.039757897224489094,-3.9757897224489094,2025-08-14T17:45:00+00:00,2025-08-24T21:15:00+00:00,2,1.1567293244750922,-1.1206184668920487,1.0,0.8571428571428571,2025-08,2025-08,SOLUSDT,ADAUSDT,0.9999999999999997,0.2625979631319954,1.9,7
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-09,9,147.5343618513324,-0.6011342687637022,-0.5291256791392618,-0.0541020841887332,0.1111111111111111,0.5322361837333163,-3.3883506259219773,-13.718722812202397,-0.04651565244553161,-4.651565244553161,2025-09-01T22:15:00+00:00,2025-09-24T05:00:00+00:00,5,0.44879816007196377,-0.7323758223681605,0.0,0.0,2025-09,2025-09,XRPUSDT,LTCUSDT,,,1.6111111111111112,5
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-10,83,1096.1627118644067,1.312171780776681,0.4539808632451204,1.0891025780446453,0.5903614457831325,7.266109004805496,1.6452345877673014,5.978968938625591,-0.6772905467257399,-67.72905467257398,2025-10-10T08:15:00+00:00,2025-10-10T22:30:00+00:00,9,4.547611838885022,-3.3506683029676925,1.0,1.0,2025-10,2025-10,ADAUSDT,AVAXUSDT,0.9999999999999998,0.3509329978121969,9.765060240963855,35
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-11,31,633.4405594405595,0.6674557535745254,0.026043617135709313,0.20691128360810288,0.5161290322580645,2.306248853341419,1.6113769999858485,7.283988433800948,-0.12325650175395975,-12.325650175395975,2025-11-05T03:00:00+00:00,2025-11-21T14:00:00+00:00,9,2.300526728997999,-1.0744866202105134,1.0,0.75,2025-11,2025-11,XRPUSDT,LTCUSDT,0.9999999999999996,0.25847932602076773,2.0161290322580645,7
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-12,19,226.14256619144604,-0.7316469211194725,-0.6684385836254614,-0.13901291501269977,0.21052631578947367,1.1543986034361535,-2.762628941181701,-9.530965877918634,-0.12681136868577272,-12.681136868577273,2025-12-01T01:45:00+00:00,2025-12-18T18:45:00+00:00,10,0.8601605953207214,-1.156128925503524,0.0,0.125,2025-12,2025-12,SOLUSDT,ADAUSDT,,,2.1842105263157894,7
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2026-01,49,712.3283582089551,-0.1831662798350056,-0.1783649011848553,-0.08975147711915275,0.4489795918367347,0.8764685373801482,-1.4628750538810613,-5.5776249884141125,-0.11912554578796261,-11.91255457879626,2026-01-21T18:15:00+00:00,2026-01-31T20:15:00+00:00,8,0.5736480973422895,-0.7998298464239125,0.0,0.3333333333333333,2026-01,2026-01,AVAXUSDT,SOLUSDT,,,3.336734693877551,9
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2026-02,50,694.3366336633663,1.4624257991037857,-0.09788140787867267,0.7312128995518928,0.5,3.74501853929457,2.7612445403894554,10.289752002408044,-0.22637765442732102,-22.637765442732103,2026-02-05T16:45:00+00:00,2026-02-05T22:00:00+00:00,14,4.153350858589926,-1.2284992603823537,1.0,1.0,2026-02,2026-02,SOLUSDT,XRPUSDT,1.0000000000000002,0.16902177058340995,4.18,14
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2026-03,7,139.69721115537848,0.2926187176184876,0.2527148825860826,0.020483310233294135,0.8571428571428571,0.3323396140356949,2.3295337753446406,10.40671975821909,0.0,0.0,2026-03-03T18:15:00+00:00,2026-03-03T18:15:00+00:00,1,0.36162507258146775,-0.12141941215939359,1.0,1.0,2026-03,2026-03,ADAUSDT,SOLUSDT,0.9999999999999998,0.44219512345599205,1.9285714285714286,5
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2026-04,7,112.17915904936015,0.16466035631563863,0.13588184506970977,0.011526224942094704,0.7142857142857143,0.44922252233969456,0.9697874259141265,3.8822510744820504,-0.0015562733356508699,-0.15562733356508698,2026-04-12T03:15:00+00:00,2026-04-12T03:15:00+00:00,1,0.36314820004422116,-0.3315592530058175,1.0,0.8,2026-04,2026-04,ADAUSDT,ETHUSDT,1.0,0.5314632245898837,1.5,4
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-05,40,706.5793450881612,0.7068745159138196,0.4553510544477635,0.2827498063655278,0.7,0.9183178987579035,4.868321728760971,20.461136123151512,-0.011065973731901463,-1.1065973731901462,2025-05-11T02:00:00+00:00,2025-05-12T16:00:00+00:00,3,1.1283277235762124,-0.2765163019650977,1.0,1.0,2025-05,2025-05,LTCUSDT,LINKUSDT,1.0,0.2121617150734965,3.075,7
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-06,28,602.3263803680982,-0.8316656545703889,-0.17973082443457403,-0.2328663832797089,0.35714285714285715,1.7348084030374171,-2.5367418005290103,-11.765575956348144,-0.2763194869371156,-27.63194869371156,2025-06-05T22:15:00+00:00,2025-06-22T15:00:00+00:00,5,0.7349639238096017,-1.7020154203370508,0.0,0.0,2025-06,2025-06,XRPUSDT,ETHUSDT,,,2.8214285714285716,8
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-07,29,838.990099009901,0.5031446504786742,0.4702049999218883,0.14591194863881551,0.7241379310344828,1.7478651538312782,1.5501864424246639,8.338028077501823,-0.07152246593665625,-7.152246593665625,2025-07-11T23:15:00+00:00,2025-07-20T19:15:00+00:00,5,1.2660284420019692,-1.4994253022699748,1.0,0.8333333333333334,2025-07,2025-07,LTCUSDT,XRPUSDT,1.0,0.3666956635216543,3.5,11
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-08,15,236.174225415357,-0.18871756870712478,-0.3170702416922277,-0.028307635306068717,0.4666666666666667,1.078316050271244,-0.6778161194536562,-2.689567901636903,-0.06827429903363484,-6.827429903363484,2025-08-14T14:15:00+00:00,2025-08-24T21:15:00+00:00,4,0.7194022210045128,-0.9833223847048078,0.0,0.7142857142857143,2025-08,2025-08,SOLUSDT,ADAUSDT,,,1.9,7
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-09,9,147.5343618513324,-0.4855538786420313,-0.40040588005347594,-0.043699849077782814,0.3333333333333333,1.0232640953632886,-1.4235441686331587,-5.763632521085823,-0.04456676808921193,-4.456676808921193,2025-09-01T22:15:00+00:00,2025-09-22T07:30:00+00:00,4,0.5780257185827258,-1.0173436772544096,0.0,0.5,2025-09,2025-09,XRPUSDT,AVAXUSDT,,,1.6111111111111112,5
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-10,83,1096.1627118644067,0.7429737634350244,1.0426610639746061,0.6166682236510703,0.6265060240963856,8.270433173963122,0.8184351388185029,2.9742860438621315,-1.515139845810094,-151.5139845810094,2025-10-10T08:15:00+00:00,2025-10-10T22:45:00+00:00,18,4.581848152925494,-5.696428438290925,1.0,0.7777777777777778,2025-10,2025-10,ADAUSDT,LTCUSDT,1.0000000000000004,0.46064917875132283,9.765060240963855,35
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-11,31,633.4405594405595,0.7097429039226975,0.42221514592903026,0.22002030021603622,0.5161290322580645,2.483973784748026,1.5908707537479687,7.191293018377554,-0.14798343774386466,-14.798343774386465,2025-11-09T13:30:00+00:00,2025-11-21T09:15:00+00:00,11,2.652969227853906,-1.3630318416039244,1.0,0.75,2025-11,2025-11,XRPUSDT,LTCUSDT,0.9999999999999999,0.3959190447978025,2.0161290322580645,7
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2025-12,19,226.14256619144604,-1.5538532800761995,-1.8142074022917212,-0.2952321232144779,0.15789473684210525,1.4581596588951864,-4.644957347176351,-16.024928038793576,-0.2646075944662727,-26.460759446627268,2025-12-01T01:45:00+00:00,2025-12-18T18:45:00+00:00,10,1.184821938537482,-2.0673548835662645,0.0,0.0,2025-12,2025-12,SOLUSDT,ADAUSDT,,,2.1842105263157894,7
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2026-01,49,712.3283582089551,-0.05001558034204368,0.22981947691335328,-0.0245076343676014,0.5918367346938775,1.0224463637354144,-0.3424229131347431,-1.3055842273329124,-0.06650864521720529,-6.650864521720528,2026-01-30T03:15:00+00:00,2026-01-31T18:45:00+00:00,7,0.5914758817616484,-0.9801782003923969,0.0,0.5555555555555556,2026-01,2026-01,XRPUSDT,SOLUSDT,,,3.336734693877551,9
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2026-02,50,694.3366336633663,1.5157856070412266,0.2408037771938343,0.7578928035206133,0.54,3.9691655354762787,2.700371833786987,10.062910429525692,-0.13583373563721768,-13.583373563721768,2026-02-06T01:45:00+00:00,2026-02-28T08:00:00+00:00,8,3.844878750321362,-1.2183672133311059,1.0,1.0,2026-02,2026-02,ETHUSDT,LTCUSDT,1.0000000000000002,0.15159598271143915,4.18,14
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2026-03,7,139.69721115537848,-0.14412990171041756,-0.25924476926974854,-0.010089093119729229,0.2857142857142857,0.5605403626932647,-0.680293341556597,-3.039072553440243,-0.02211019881503762,-2.211019881503762,2026-03-07T15:45:00+00:00,2026-03-22T01:30:00+00:00,5,0.6010552847654194,-0.44220397630075237,0.0,0.2,2026-03,2026-03,ADAUSDT,AVAXUSDT,,,1.9285714285714286,5
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,2026-04,7,112.17915904936015,-0.22691278908448737,-0.36109245467927703,-0.015883895235914117,0.2857142857142857,0.6546920682384306,-0.9170033338466592,-3.6709459031953378,-0.017109827929241008,-1.7109827929241008,2026-04-07T00:45:00+00:00,2026-04-12T03:15:00+00:00,5,0.6393826405233471,-0.5734309609276211,0.0,0.2,2026-04,2026-04,ADAUSDT,AVAXUSDT,,,1.5,4
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-05,40,706.5793450881612,0.05854591320259905,0.09711525370034628,0.02341836528103962,0.525,0.9897260003007219,0.37412058157203676,1.5723965203027572,-0.11846535998468675,-11.846535998468676,2025-05-09T10:15:00+00:00,2025-05-21T19:00:00+00:00,6,0.8340620079318304,-0.7986034546560247,1.0,0.42857142857142855,2025-05,2025-05,ETHUSDT,LINKUSDT,1.0000000000000002,1.0853404363997223,3.075,7
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-06,28,602.3263803680982,-0.6647596970023698,-0.5051802261924597,-0.18613271516066354,0.32142857142857145,1.4370234532640962,-2.447822039218576,-11.353160232564159,-0.2566450155588354,-25.66450155588354,2025-06-05T22:15:00+00:00,2025-06-22T15:00:00+00:00,14,0.8859455842850648,-1.3993043039279964,0.0,0.0,2025-06,2025-06,XRPUSDT,ADAUSDT,,,2.8214285714285716,8
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-07,29,838.990099009901,0.21660252990933834,0.22929375513490075,0.06281473367370813,0.5172413793103449,1.488309598525654,0.7837349986585884,4.215495791535245,-0.0950430760356113,-9.504307603561129,2025-07-11T17:30:00+00:00,2025-07-24T07:30:00+00:00,7,1.301510962018887,-0.9457993616366062,1.0,0.6666666666666666,2025-07,2025-07,XRPUSDT,ADAUSDT,1.0000000000000004,0.40137332624160466,3.5,11
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-08,15,236.174225415357,0.36885738283944713,0.4456306129673671,0.05532860742591707,0.7333333333333333,1.2663484856311538,1.128108508102193,4.476323807997904,-0.04691936057632032,-4.691936057632032,2025-08-14T17:45:00+00:00,2025-08-24T21:15:00+00:00,2,0.9755431376509364,-1.2995284428921487,1.0,0.7142857142857143,2025-08,2025-08,SOLUSDT,ADAUSDT,1.0000000000000002,0.3256887860605012,1.9,7
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-09,9,147.5343618513324,-0.7805634696091195,-0.708626852623968,-0.07025071226482076,0.1111111111111111,0.5317042132688297,-4.404122349211853,-17.83137001160349,-0.060871562815856456,-6.087156281585646,2025-09-01T22:15:00+00:00,2025-09-24T05:00:00+00:00,5,0.26831955097712984,-0.9116738471824006,0.0,0.0,2025-09,2025-09,XRPUSDT,LTCUSDT,,,1.6111111111111112,5
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-10,83,1096.1627118644067,1.1308302291009646,0.2734970740345945,0.9385890901538007,0.5662650602409639,7.258846523410146,1.4192824794252448,5.157833370823391,-0.7000174988664201,-70.001749886642,2025-10-10T08:15:00+00:00,2025-10-10T22:30:00+00:00,9,4.550249711177152,-3.3334118724985013,1.0,0.7777777777777778,2025-10,2025-10,ADAUSDT,AVAXUSDT,0.9999999999999999,0.3876211877348756,9.765060240963855,35
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-11,31,633.4405594405595,0.486758596051135,-0.1540124484766546,0.15089516477585185,0.45161290322580644,2.3039437558842577,1.17631220704627,5.317343185821285,-0.14833751168774378,-14.833751168774379,2025-11-05T03:00:00+00:00,2025-11-21T14:00:00+00:00,12,2.4385417121521904,-1.1205922054438515,1.0,0.75,2025-11,2025-11,XRPUSDT,LTCUSDT,0.9999999999999998,0.30635595390889936,2.0161290322580645,7
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-12,19,226.14256619144604,-0.9109456744710535,-0.8478005137577526,-0.17307967814950015,0.15789473684210525,1.153244781166938,-3.4430852867653603,-11.878514661794387,-0.1554894262273449,-15.54894262273449,2025-12-01T01:45:00+00:00,2025-12-18T18:45:00+00:00,10,0.955760712245395,-1.2609531219803878,0.0,0.0,2025-12,2025-12,SOLUSDT,ADAUSDT,,,2.1842105263157894,7
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2026-01,49,712.3283582089551,-0.3630132399985684,-0.35821666032998617,-0.1778764875992985,0.3673469387755102,0.8755925064202361,-2.9021407348253323,-11.065232563445129,-0.17121518986495798,-17.121518986495797,2026-01-21T18:15:00+00:00,2026-01-31T20:15:00+00:00,11,0.4951405003820416,-0.861296056993761,0.0,0.2222222222222222,2026-01,2026-01,BNBUSDT,SOLUSDT,,,3.336734693877551,9
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2026-02,50,694.3366336633663,1.280934068424158,-0.2778136103356597,0.640467034212079,0.48,3.741275390458123,2.4209850158201913,9.021778060563262,-0.25495619539168224,-25.495619539168224,2026-02-05T16:45:00+00:00,2026-02-05T22:00:00+00:00,14,4.13831752728777,-1.3566506628345605,1.0,1.0,2026-02,2026-02,SOLUSDT,XRPUSDT,1.0000000000000002,0.17591157958398468,4.18,14
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2026-03,7,139.69721115537848,0.11229620999342624,0.07243225887401575,0.007860734699539837,0.5714285714285714,0.33200744034242646,0.8948830921116118,3.9977087495099024,-0.0016426689298161918,-0.16426689298161917,2026-03-07T15:45:00+00:00,2026-03-22T01:30:00+00:00,1,0.319441422137039,-0.1638974061980575,1.0,0.8,2026-03,2026-03,ADAUSDT,SOLUSDT,1.0000000000000002,0.6930606753453408,1.9285714285714286,5
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2026-04,7,112.17915904936015,-0.015534256831411505,-0.0442840039337876,-0.0010873979781988053,0.2857142857142857,0.4487735240919717,-0.09158245344638039,-0.36662269358748706,-0.005076818690462654,-0.5076818690462654,2026-04-07T00:45:00+00:00,2026-04-12T03:15:00+00:00,5,0.5429780204316438,-0.2389391677366336,0.0,0.2,2026-04,2026-04,ADAUSDT,ETHUSDT,,,1.5,4
next_open,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-05,40,706.5793450881612,0.5261379593079303,0.2748658957301077,0.21045518372317212,0.675,0.917400039329932,3.627194775577471,15.244786639679088,-0.01645581433278917,-1.6455814332789171,2025-05-11T02:00:00+00:00,2025-05-12T16:00:00+00:00,3,0.9848705289051065,-0.4266143006246662,1.0,1.0,2025-05,2025-05,LTCUSDT,LINKUSDT,1.0,0.23343175564404867,3.075,7
next_open,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-06,28,602.3263803680982,-1.0108644391229338,-0.35958121833839046,-0.2830420429544215,0.32142857142857145,1.7330744607385582,-3.0864177803166344,-14.315009442335052,-0.30879345522961243,-30.879345522961245,2025-06-05T22:15:00+00:00,2025-06-22T15:00:00+00:00,5,0.6326362207406464,-1.789364751689893,0.0,0.0,2025-06,2025-06,XRPUSDT,ETHUSDT,,,2.8214285714285716,8
next_open,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-07,29,838.990099009901,0.3226117220259588,0.2897049946745824,0.09355739938752805,0.7241379310344828,1.7461181613002124,0.9949597514807323,5.351615855222365,-0.0804524809282313,-8.04524809282313,2025-07-11T23:15:00+00:00,2025-07-20T19:15:00+00:00,5,1.0847330106279391,-1.67795666055424,1.0,0.8333333333333334,2025-07,2025-07,LTCUSDT,XRPUSDT,1.0,0.4558698556707042,3.5,11
next_open,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-08,15,236.174225415357,-0.3685589803532994,-0.4967833647455521,-0.05528384705299492,0.3333333333333333,1.077238272570937,-1.3250761965566151,-5.257889718459926,-0.08260846162038901,-8.2608461620389,2025-08-14T14:15:00+00:00,2025-08-24T21:15:00+00:00,8,0.8067820227809188,-0.9562294819204087,0.0,0.5714285714285714,2025-08,2025-08,SOLUSDT,ADAUSDT,,,1.9,7
next_open,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-09,9,147.5343618513324,-0.6650986021739861,-0.5800357090738183,-0.059858874195658746,0.2222222222222222,1.022241342133161,-1.9518833021938604,-7.902767139772522,-0.057146523057952835,-5.714652305795283,2025-09-01T22:15:00+00:00,2025-09-24T05:00:00+00:00,5,0.5982284083024748,-1.0260491765958322,0.0,0.16666666666666666,2025-09,2025-09,XRPUSDT,AVAXUSDT,,,1.6111111111111112,5
next_open,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-10,83,1096.1627118644067,0.5622011256041839,0.8615888884622881,0.4666269342514726,0.6265060240963856,8.262166869808086,0.6199216372225184,2.2528654824630987,-1.5514317697482776,-155.14317697482775,2025-10-10T08:15:00+00:00,2025-10-10T22:45:00+00:00,18,4.3972385572656005,-5.870764888795612,1.0,0.7777777777777778,2025-10,2025-10,ADAUSDT,LTCUSDT,0.9999999999999996,0.5695787402921568,9.765060240963855,35
next_open,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-11,31,633.4405594405595,0.5290034803608459,0.24176310657678018,0.16399107891186224,0.5161290322580645,2.4814910510887422,1.1869342524825564,5.365358551624507,-0.16763883203667182,-16.76388320366718,2025-11-09T13:30:00+00:00,2025-11-21T09:15:00+00:00,11,2.4702875481250803,-1.541699525254337,1.0,0.75,2025-11,2025-11,XRPUSDT,LTCUSDT,0.9999999999999998,0.48674573940328053,2.0161290322580645,7
next_open,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,2025-12,19,226.14256619144604,-1.732330237555858,-1.9924241356311274,-0.329142745135613,0.15789473684210525,1.4567022272234105,-5.18366231699851,-17.883439910982965,-0.2947606019057086,-29.47606019057086,2025-12-01T01:45:00+00:00,2025-12-31T18:15:00+00:00,10,1.0036076731245265,-2.24531859580843,0.0,0.0,2025-12,2025-12,XRPUSDT,ETHUSDT,,,2.1842105263157894,7
