entry_mode,model,allow_stacking,friction_case,event_threshold,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,average_return_pct,median_return_pct,cumulative_return_units,win_rate,return_volatility_pct,sharpe_like,annualized_trade_sharpe_like,max_drawdown_units,max_drawdown_pct,worst_drawdown_start,worst_drawdown_end,max_losing_streak,average_win_pct,average_loss_pct,positive_month_rate,positive_symbol_rate,best_month,worst_month,best_symbol,worst_symbol,best_month_contribution,best_symbol_contribution,average_concurrent_positions,max_concurrent_positions
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,SOLUSDT,47,51.08359939245529,0.33974133697787917,0.31908502272445466,0.15967842837960322,0.5957446808510638,2.471447862618531,0.9424229800789867,0.9825115934410568,-0.09967928056059078,-9.967928056059078,2025-05-30T02:30:00+00:00,2025-10-10T22:30:00+00:00,4,1.6551253575954499,-1.5987193249848577,0.5,1.0,2026-02,2025-06,SOLUSDT,SOLUSDT,0.5837379886424504,0.9999999999999998,0.6914893617021277,4
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,BNBUSDT,22,59.44424751483393,0.7099554783080079,0.5392570170072131,0.15619020522776172,0.5454545454545454,4.102724651356494,0.8116524132634294,1.3341776489198127,-0.05698630586851706,-5.6986305868517055,2025-10-11T03:00:00+00:00,2025-10-14T08:00:00+00:00,2,3.2963347025002143,-2.3936995907226413,0.8,1.0,2026-02,2025-12,BNBUSDT,BNBUSDT,0.49786744443565356,0.9999999999999998,0.9090909090909091,4
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,BTCUSDT,5,15.458954236839785,2.317371103444277,0.25999390008867534,0.11586855517221385,0.8,4.016204640504449,1.2902229294133405,2.26866206620739,0.0,0.0,2025-10-10T22:30:00+00:00,2025-10-10T22:30:00+00:00,1,3.1727741156030747,-1.1042409451909128,1.0,1.0,2026-02,2026-01,BTCUSDT,BTCUSDT,0.7899516933676062,1.0,0.7,2
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,ADAUSDT,60,61.663637962365904,0.5029920346237249,-0.21978113326634557,0.3017952207742349,0.4166666666666667,5.1057802307474605,0.7630879847280391,0.7735948355546862,-0.18408017578697283,-18.408017578697283,2025-05-30T02:30:00+00:00,2025-10-10T22:30:00+00:00,8,3.1715473563921024,-1.4031189094965453,0.4166666666666667,1.0,2025-10,2025-12,ADAUSDT,ADAUSDT,1.2055095404992329,0.9999999999999998,0.65,4
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,AVAXUSDT,46,47.27545577114719,0.10838450439469256,-0.036902323382210646,0.049856872021558585,0.4782608695652174,3.2924696461451637,0.2232668947223107,0.22634102510350404,-0.16450053154376587,-16.450053154376587,2025-06-05T22:15:00+00:00,2025-10-10T22:30:00+00:00,4,1.8859471195302746,-1.5210478928129239,0.5,1.0,2026-02,2025-06,AVAXUSDT,AVAXUSDT,1.5113238301894103,0.9999999999999999,0.8043478260869565,5
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,LINKUSDT,55,59.48550277606416,0.6873448890142954,-0.08712205826959071,0.37803968895786244,0.4727272727272727,4.721952458383629,1.0795293199046045,1.1226869275368947,-0.15656788114001952,-15.656788114001952,2025-05-09T10:15:00+00:00,2025-10-10T22:30:00+00:00,4,3.1185822241183048,-1.4923851355617133,0.5,1.0,2025-10,2025-06,LINKUSDT,LINKUSDT,0.9305218189163199,0.9999999999999999,0.7545454545454545,5
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,LTCUSDT,50,61.92645967998305,-0.049568659007894575,-0.3992240808336998,-0.024784329503947284,0.44,3.824683697482243,-0.0916424407641323,-0.10198816347635738,-0.20764275746167737,-20.764275746167737,2025-07-24T08:15:00+00:00,2025-10-10T22:30:00+00:00,5,2.220454961115151,-1.8331586462474299,0.3,0.0,2026-02,2025-11,LTCUSDT,LTCUSDT,,,0.82,5
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,XRPUSDT,41,54.66874548427577,0.31259321307372967,0.2699504942769206,0.12816321736022918,0.5121951219512195,4.618497778765458,0.4333818646166887,0.5004357871990489,-0.15453525757416187,-15.453525757416188,2025-08-14T14:15:00+00:00,2025-10-10T21:00:00+00:00,4,2.4530564217372612,-1.9348931560229776,0.5,1.0,2025-10,2026-01,XRPUSDT,XRPUSDT,0.6159767322926964,1.0,0.6951219512195121,3
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,ETHUSDT,41,44.34647418101055,0.24270834030139565,-0.2725489159060522,0.09951041952357222,0.43902439024390244,2.0468814753909053,0.7592484836544686,0.7896262058024269,-0.09985313240586015,-9.985313240586015,2025-10-10T22:45:00+00:00,2026-01-31T18:45:00+00:00,5,1.8183076517405705,-0.9903693816944799,0.5,1.0,2026-02,2025-12,ETHUSDT,ETHUSDT,1.0921294536825399,0.9999999999999999,0.6219512195121951,3
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,SOLUSDT,47,51.08359939245529,0.16656164535789633,-0.12814443354411495,0.07828397331821128,0.425531914893617,2.496822509221634,0.4573369176346478,0.47679103033648323,-0.09443102448093249,-9.44310244809325,2025-10-10T22:45:00+00:00,2026-01-31T20:15:00+00:00,7,1.885388956426725,-1.1066437702486431,0.4166666666666667,1.0,2026-02,2026-01,SOLUSDT,SOLUSDT,1.4391907166202467,1.0000000000000002,0.6914893617021277,4
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,BNBUSDT,22,59.44424751483393,0.7369684688195168,-0.15903917506856585,0.1621330631402937,0.5,3.6647162413294834,0.9432349718269015,1.5504703694911848,-0.07495628889349401,-7.495628889349401,2025-10-11T03:00:00+00:00,2025-11-04T07:00:00+00:00,3,3.1384875267041012,-1.6645505890650676,0.8,1.0,2026-02,2025-12,BNBUSDT,BNBUSDT,0.47436983644114794,0.9999999999999998,0.9090909090909091,4
next_close,pure_horizon_6_stacked,True,stress,-0.02,6,8.0,10.0,BTCUSDT,5,15.458954236839785,1.958972269548787,1.2121616575187,0.09794861347743934,0.8,2.7968358813704177,1.5661967117647908,2.7539202623031542,-0.004928514750282508,-0.49285147502825083,2025-10-10T23:00:00+00:00,2026-01-30T03:15:00+00:00,1,2.5719282056930464,-0.49285147502825083,0.6666666666666666,1.0,2026-02,2026-01,BTCUSDT,BTCUSDT,0.8718708084080996,1.0,0.7,2
