symbol,timeframe,entry_mode,model,allow_stacking,friction_case,event_threshold,signal_time,signal_return,entry_time,exit_time,entry_price,exit_price,atr_14_prior,stop,horizon_bars,exit_reason,exit_legs,gross_return,fee_return,net_return,net_return_pct,taker_fee_bps_per_side,slippage_bps_per_side
SOLUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-09-24 03:15:00+00:00,-0.023333177154102103,2025-09-24 03:30:00+00:00,2025-09-24 06:30:00+00:00,208.55422499999997,209.785055,1.375714285714287,,12,horizon,horizon:1.0@2025-09-24T06:30:00+00:00,0.005901726517408168,0.0008,0.0051017265174081675,0.5101726517408167,4.0,5.0
LTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-02 02:45:00+00:00,-0.02036761053154501,2025-10-02 03:00:00+00:00,2025-10-02 06:00:00+00:00,118.37915999999998,118.16089000000001,1.143571428571429,,12,horizon,horizon:1.0@2025-10-02T06:00:00+00:00,-0.001843821159061898,0.0008,-0.0026438211590618984,-0.2643821159061898,4.0,5.0
LTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 06:30:00+00:00,-0.02429087554769771,2025-10-10 06:45:00+00:00,2025-10-10 09:45:00+00:00,126.98346,129.71511,1.5257142857142827,,12,horizon,horizon:1.0@2025-10-10T09:45:00+00:00,0.021511856741027735,0.0008,0.020711856741027733,2.0711856741027734,4.0,5.0
AVAXUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 15:15:00+00:00,-0.020433905146316822,2025-10-10 15:30:00+00:00,2025-10-10 18:30:00+00:00,27.193589999999997,26.488749000000002,0.17435714285714354,,12,horizon,horizon:1.0@2025-10-10T18:30:00+00:00,-0.02591938026571683,0.0008,-0.02671938026571683,-2.671938026571683,4.0,5.0
ETHUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 15:15:00+00:00,-0.022608070383216328,2025-10-10 15:30:00+00:00,2025-10-10 18:30:00+00:00,4161.41967,4070.273845,23.914999999999964,,12,horizon,horizon:1.0@2025-10-10T18:30:00+00:00,-0.021902579462743765,0.0008,-0.022702579462743767,-2.2702579462743766,4.0,5.0
LINKUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 15:15:00+00:00,-0.025447818436132308,2025-10-10 15:30:00+00:00,2025-10-10 18:30:00+00:00,21.608798999999998,20.9785055,0.16271428571428587,,12,horizon,horizon:1.0@2025-10-10T18:30:00+00:00,-0.029168372568970535,0.0008,-0.029968372568970537,-2.9968372568970536,4.0,5.0
LTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 15:15:00+00:00,-0.020291644163259126,2025-10-10 15:30:00+00:00,2025-10-10 18:30:00+00:00,127.033485,126.46673500000001,1.6985714285714326,,12,horizon,horizon:1.0@2025-10-10T18:30:00+00:00,-0.004461422120317193,0.0008,-0.005261422120317194,-0.5261422120317194,4.0,5.0
SOLUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 15:15:00+00:00,-0.02400256515963539,2025-10-10 15:30:00+00:00,2025-10-10 18:30:00+00:00,213.17653499999997,208.16586500000003,1.5764285714285708,,12,horizon,horizon:1.0@2025-10-10T18:30:00+00:00,-0.02350479146309392,0.0008,-0.024304791463093924,-2.430479146309392,4.0,5.0
XRPUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 19:15:00+00:00,-0.02057032526362701,2025-10-10 19:30:00+00:00,2025-10-10 22:30:00+00:00,2.6391188999999997,2.30514685,0.018657142857142865,,12,horizon,horizon:1.0@2025-10-10T22:30:00+00:00,-0.1265467993882352,0.0008,-0.12734679938823523,-12.734679938823524,4.0,5.0
ADAUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 20:45:00+00:00,-0.07241691452217758,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,0.7175585999999999,0.6490753,0.0061714285714285656,,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,-0.09543931324911992,0.0008,-0.09623931324911991,-9.623931324911991,4.0,5.0
AVAXUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 20:45:00+00:00,-0.05940333320793045,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,25.014501,20.815587,0.21635714285714286,,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,-0.16785919495255963,0.0008,-0.16865919495255965,-16.865919495255966,4.0,5.0
BNBUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 20:45:00+00:00,-0.028779425221271304,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,1200.109755,1110.38453,10.56428571428572,,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,-0.07476418271427177,0.0008,-0.07556418271427176,-7.556418271427176,4.0,5.0
BTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 20:45:00+00:00,-0.02369838420107717,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,114257.5002,112257.94295000001,514.692857142859,,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,-0.017500446329561714,0.0008,-0.018300446329561716,-1.8300446329561717,4.0,5.0
ETHUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 20:45:00+00:00,-0.03718226910246858,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,3866.69238,3865.056505,35.57857142857146,,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,-0.00042306830728544575,0.0008,-0.0012230683072854457,-0.12230683072854456,4.0,5.0
LINKUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 20:45:00+00:00,-0.05279246930952497,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,19.5327615,17.4322795,0.20178571428571423,,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,-0.10753635629043024,0.0008,-0.10833635629043023,-10.833635629043023,4.0,5.0
LTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 20:45:00+00:00,-0.03745941237031747,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,121.59076499999999,97.75110000000001,1.4457142857142853,,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,-0.1960647669253498,0.0008,-0.19686476692534982,-19.68647669253498,4.0,5.0
SOLUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 20:45:00+00:00,-0.05049433325295394,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,196.948425,188.62564,1.9157142857142893,,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,-0.04225870300816059,0.0008,-0.04305870300816059,-4.305870300816059,4.0,5.0
XRPUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-10 23:45:00+00:00,-0.02741133440184107,2025-10-11 00:00:00+00:00,2025-10-11 03:00:00+00:00,2.3678833499999996,2.38270805,0.21995714285714282,,12,horizon,horizon:1.0@2025-10-11T03:00:00+00:00,0.006260739153387984,0.0008,0.005460739153387984,0.5460739153387983,4.0,5.0
BNBUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-11 01:15:00+00:00,-0.021614246732730047,2025-10-11 01:30:00+00:00,2025-10-11 04:30:00+00:00,1090.5449999999998,1135.93175,31.46000000000002,,12,horizon,horizon:1.0@2025-10-11T04:30:00+00:00,0.041618410977997344,0.0008,0.04081841097799735,4.081841097799735,4.0,5.0
ADAUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-11 03:00:00+00:00,-0.029159777543965038,2025-10-11 03:15:00+00:00,2025-10-11 06:15:00+00:00,0.646323,0.6558719000000001,0.01729285714285716,,12,horizon,horizon:1.0@2025-10-11T06:15:00+00:00,0.014774191851442797,0.0008,0.013974191851442799,1.3974191851442799,4.0,5.0
AVAXUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-11 03:00:00+00:00,-0.02588682245880647,2025-10-11 03:15:00+00:00,2025-10-11 06:15:00+00:00,22.063025999999997,22.582703000000002,0.5458571428571436,,12,horizon,horizon:1.0@2025-10-11T06:15:00+00:00,0.02355420330828628,0.0008,0.02275420330828628,2.275420330828628,4.0,5.0
LINKUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-11 03:00:00+00:00,-0.024987506246876512,2025-10-11 03:15:00+00:00,2025-10-11 06:15:00+00:00,17.568779999999997,17.748121500000003,0.4427142857142855,,12,horizon,horizon:1.0@2025-10-11T06:15:00+00:00,0.010207965493335802,0.0008,0.009407965493335804,0.9407965493335804,4.0,5.0
LTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-11 03:00:00+00:00,-0.022130013831258566,2025-10-11 03:15:00+00:00,2025-10-11 06:15:00+00:00,99.01948499999999,99.580185,2.232857142857142,,12,horizon,horizon:1.0@2025-10-11T06:15:00+00:00,0.00566252187637617,0.0008,0.004862521876376169,0.48625218763761696,4.0,5.0
BNBUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-11 05:15:00+00:00,-0.022364948090797032,2025-10-11 05:30:00+00:00,2025-10-11 08:30:00+00:00,1111.725585,1105.8468000000003,14.55928571428574,,12,horizon,horizon:1.0@2025-10-11T08:30:00+00:00,-0.0052879821057636445,0.0008,-0.006087982105763645,-0.6087982105763645,4.0,5.0
SOLUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-11 05:15:00+00:00,-0.023152656064048482,2025-10-11 05:30:00+00:00,2025-10-11 08:30:00+00:00,180.67029,184.437735,2.4657142857142844,,12,horizon,horizon:1.0@2025-10-11T08:30:00+00:00,0.020852598398995337,0.0008,0.020052598398995335,2.0052598398995336,4.0,5.0
XRPUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-11 05:15:00+00:00,-0.02006634178303779,2025-10-11 05:30:00+00:00,2025-10-11 08:30:00+00:00,2.3939964,2.45707085,0.03516428571428576,,12,horizon,horizon:1.0@2025-10-11T08:30:00+00:00,0.02634692767290714,0.0008,0.025546927672907137,2.554692767290714,4.0,5.0
ADAUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-13 11:15:00+00:00,-0.027793374508703006,2025-10-13 11:30:00+00:00,2025-10-13 14:30:00+00:00,0.6929462999999999,0.7099448500000001,0.006400000000000001,,12,horizon,horizon:1.0@2025-10-13T14:30:00+00:00,0.024530833053008738,0.0008,0.023730833053008736,2.3730833053008737,4.0,5.0
AVAXUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-13 11:15:00+00:00,-0.030992196209587486,2025-10-13 11:30:00+00:00,2025-10-13 14:30:00+00:00,21.7418655,22.5677105,0.17871428571428563,,12,horizon,horizon:1.0@2025-10-13T14:30:00+00:00,0.037984091107545526,0.0008,0.03718409110754553,3.718409110754553,4.0,5.0
BNBUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-13 11:15:00+00:00,-0.02618761803543168,2025-10-13 11:30:00+00:00,2025-10-13 14:30:00+00:00,1274.2368,1265.9667,16.56000000000001,,12,horizon,horizon:1.0@2025-10-13T14:30:00+00:00,-0.006490237921240372,0.0008,-0.007290237921240372,-0.7290237921240372,4.0,5.0
LINKUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-13 11:15:00+00:00,-0.03206863095542056,2025-10-13 11:30:00+00:00,2025-10-13 14:30:00+00:00,18.962476499999998,19.6391755,0.14428571428571427,,12,horizon,horizon:1.0@2025-10-13T14:30:00+00:00,0.03568621429801122,0.0008,0.034886214298011226,3.4886214298011224,4.0,5.0
LTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-13 11:15:00+00:00,-0.025770020533881,2025-10-13 11:30:00+00:00,2025-10-13 14:30:00+00:00,94.92743999999999,96.37179,0.7450000000000015,,12,horizon,horizon:1.0@2025-10-13T14:30:00+00:00,0.01521530550070671,0.0008,0.014415305500706712,1.4415305500706712,4.0,5.0
SOLUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-13 11:15:00+00:00,-0.022076986414162114,2025-10-13 11:30:00+00:00,2025-10-13 14:30:00+00:00,190.185045,194.432735,1.230714285714285,,12,horizon,horizon:1.0@2025-10-13T14:30:00+00:00,0.022334511107327204,0.0008,0.021534511107327202,2.1534511107327203,4.0,5.0
XRPUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-13 11:15:00+00:00,-0.020010816657652808,2025-10-13 11:30:00+00:00,2025-10-13 14:30:00+00:00,2.5382684999999996,2.5759114000000003,0.016221428571428515,,12,horizon,horizon:1.0@2025-10-13T14:30:00+00:00,0.014830148977541535,0.0008,0.014030148977541537,1.4030148977541537,4.0,5.0
BNBUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-14 04:45:00+00:00,-0.02170554854981077,2025-10-14 05:00:00+00:00,2025-10-14 08:00:00+00:00,1241.8806299999999,1199.969715,8.641428571428605,,12,horizon,horizon:1.0@2025-10-14T08:00:00+00:00,-0.03374794161979955,0.0008,-0.034547941619799544,-3.4547941619799545,4.0,5.0
ADAUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-14 19:30:00+00:00,-0.020303847792134122,2025-10-14 19:45:00+00:00,2025-10-14 22:45:00+00:00,0.6903449999999999,0.6950523000000001,0.007350000000000008,,12,horizon,horizon:1.0@2025-10-14T22:45:00+00:00,0.006818764530778454,0.0008,0.0060187645307784535,0.6018764530778453,4.0,5.0
BNBUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-14 19:30:00+00:00,-0.020515134115331013,2025-10-14 19:45:00+00:00,2025-10-14 22:45:00+00:00,1194.687045,1207.0661650000002,15.043571428571454,,12,horizon,horizon:1.0@2025-10-14T22:45:00+00:00,0.010361809857911686,0.0008,0.009561809857911687,0.9561809857911687,4.0,5.0
LINKUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-14 19:30:00+00:00,-0.020804947070537816,2025-10-14 19:45:00+00:00,2025-10-14 22:45:00+00:00,18.693342,19.045472500000002,0.20957142857142916,,12,horizon,horizon:1.0@2025-10-14T22:45:00+00:00,0.018837214875756292,0.0008,0.01803721487575629,1.803721487575629,4.0,5.0
SOLUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-14 19:30:00+00:00,-0.025665024630541877,2025-10-14 19:45:00+00:00,2025-10-14 22:45:00+00:00,197.888895,201.25932000000003,2.6478571428571382,,12,horizon,horizon:1.0@2025-10-14T22:45:00+00:00,0.01703190570648272,0.0008,0.016231905706482717,1.6231905706482717,4.0,5.0
BNBUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-17 08:00:00+00:00,-0.03728028905867742,2025-10-17 08:15:00+00:00,2025-10-17 11:15:00+00:00,1023.5615249999998,1071.274095,11.344999999999995,,12,horizon,horizon:1.0@2025-10-17T11:15:00+00:00,0.04661426678772451,0.0008,0.04581426678772452,4.581426678772452,4.0,5.0
ADAUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-29 18:30:00+00:00,-0.028348145878026254,2025-10-29 18:45:00+00:00,2025-10-29 21:45:00+00:00,0.6344170499999999,0.6526735,0.005035714285714294,,12,horizon,horizon:1.0@2025-10-29T21:45:00+00:00,0.028776732907793257,0.0008,0.027976732907793254,2.7976732907793256,4.0,5.0
AVAXUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-29 18:30:00+00:00,-0.021683609594872033,2025-10-29 18:45:00+00:00,2025-10-29 21:45:00+00:00,19.5467685,20.0209845,0.14857142857142921,,12,horizon,horizon:1.0@2025-10-29T21:45:00+00:00,0.024260583021689763,0.0008,0.02346058302168976,2.3460583021689763,4.0,5.0
ETHUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-29 18:30:00+00:00,-0.032441643382491114,2025-10-29 18:45:00+00:00,2025-10-29 21:45:00+00:00,3863.020545,3952.432795,24.440714285714325,,12,horizon,horizon:1.0@2025-10-29T21:45:00+00:00,0.023145683269981232,0.0008,0.02234568326998123,2.234568326998123,4.0,5.0
LINKUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-29 18:30:00+00:00,-0.030197127723474937,2025-10-29 18:45:00+00:00,2025-10-29 21:45:00+00:00,17.7698805,18.5077415,0.16892857142857182,,12,horizon,horizon:1.0@2025-10-29T21:45:00+00:00,0.04152312673121261,0.0008,0.04072312673121262,4.072312673121262,4.0,5.0
LTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-29 18:30:00+00:00,-0.020096950111088585,2025-10-29 18:45:00+00:00,2025-10-29 21:45:00+00:00,97.078515,99.500225,0.6614285714285698,,12,horizon,horizon:1.0@2025-10-29T21:45:00+00:00,0.024945890447541474,0.0008,0.024145890447541472,2.4145890447541474,4.0,5.0
SOLUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-29 18:30:00+00:00,-0.027310710282278494,2025-10-29 18:45:00+00:00,2025-10-29 21:45:00+00:00,190.99545,195.86202000000003,1.6000000000000025,,12,horizon,horizon:1.0@2025-10-29T21:45:00+00:00,0.025480031068803033,0.0008,0.02468003106880303,2.468003106880303,4.0,5.0
XRPUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-10-29 18:30:00+00:00,-0.030355725248554122,2025-10-29 18:45:00+00:00,2025-10-29 21:45:00+00:00,2.56638255,2.6016985000000004,0.015692857142857175,,12,horizon,horizon:1.0@2025-10-29T21:45:00+00:00,0.013760984308438529,0.0008,0.01296098430843853,1.296098430843853,4.0,5.0
ADAUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-03 15:15:00+00:00,-0.036525690318070625,2025-11-03 15:30:00+00:00,2025-11-03 18:30:00+00:00,0.55157565,0.56061955,0.0038142857142857145,,12,horizon,horizon:1.0@2025-11-03T18:30:00+00:00,0.016396481606829383,0.0008,0.015596481606829382,1.5596481606829382,4.0,5.0
AVAXUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-03 15:15:00+00:00,-0.03456876051273128,2025-11-03 15:30:00+00:00,2025-11-03 18:30:00+00:00,16.646319000000002,16.937527000000003,0.13835714285714243,,12,horizon,horizon:1.0@2025-11-03T18:30:00+00:00,0.017493837526482592,0.0008,0.01669383752648259,1.669383752648259,4.0,5.0
BNBUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-03 15:15:00+00:00,-0.0282754069944946,2025-11-03 15:30:00+00:00,2025-11-03 18:30:00+00:00,987.163335,996.991255,5.284999999999992,,12,horizon,horizon:1.0@2025-11-03T18:30:00+00:00,0.009955718219619714,0.0008,0.009155718219619715,0.9155718219619715,4.0,5.0
LINKUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-03 15:15:00+00:00,-0.04094546808114652,2025-11-03 15:30:00+00:00,2025-11-03 18:30:00+00:00,15.459726,15.517237500000002,0.12414285714285635,,12,horizon,horizon:1.0@2025-11-03T18:30:00+00:00,0.0037200853365708664,0.0008,0.002920085336570866,0.2920085336570866,4.0,5.0
LTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-03 15:15:00+00:00,-0.02888718678192359,2025-11-03 15:30:00+00:00,2025-11-03 18:30:00+00:00,88.774365,88.965495,0.5685714285714292,,12,horizon,horizon:1.0@2025-11-03T18:30:00+00:00,0.00215298639421424,0.0008,0.0013529863942142403,0.13529863942142403,4.0,5.0
SOLUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-03 15:15:00+00:00,-0.04196882315993833,2025-11-03 15:30:00+00:00,2025-11-03 18:30:00+00:00,167.853885,168.145885,0.9542857142857132,,12,horizon,horizon:1.0@2025-11-03T18:30:00+00:00,0.0017396082312899352,0.0008,0.0009396082312899353,0.09396082312899354,4.0,5.0
XRPUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-03 15:15:00+00:00,-0.021311952141581103,2025-11-03 15:30:00+00:00,2025-11-03 18:30:00+00:00,2.3569779,2.3534227000000003,0.011350000000000002,,12,horizon,horizon:1.0@2025-11-03T18:30:00+00:00,-0.0015083722252973164,0.0008,-0.0023083722252973163,-0.23083722252973163,4.0,5.0
BNBUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-04 05:15:00+00:00,-0.020503535266687578,2025-11-04 05:30:00+00:00,2025-11-04 08:30:00+00:00,968.814165,955.152185,4.317142857142861,,12,horizon,horizon:1.0@2025-11-04T08:30:00+00:00,-0.014101755004789718,0.0008,-0.014901755004789716,-1.4901755004789716,4.0,5.0
SOLUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-04 05:15:00+00:00,-0.0252987926955045,2025-11-04 05:30:00+00:00,2025-11-04 08:30:00+00:00,160.730325,159.710105,0.9742857142857133,,12,horizon,horizon:1.0@2025-11-04T08:30:00+00:00,-0.006347402084827425,0.0008,-0.007147402084827425,-0.7147402084827426,4.0,5.0
LINKUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-04 17:00:00+00:00,-0.02540994714730993,2025-11-04 17:15:00+00:00,2025-11-04 20:15:00+00:00,14.390191499999998,14.284854000000001,0.20135714285714293,,12,horizon,horizon:1.0@2025-11-04T20:15:00+00:00,-0.007320090215616526,0.0008,-0.008120090215616526,-0.8120090215616527,4.0,5.0
SOLUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-04 17:00:00+00:00,-0.022257350616503357,2025-11-04 17:15:00+00:00,2025-11-04 20:15:00+00:00,154.71731999999997,152.54369000000003,1.9085714285714346,,12,horizon,horizon:1.0@2025-11-04T20:15:00+00:00,-0.014049041180392408,0.0008,-0.014849041180392406,-1.4849041180392406,4.0,5.0
ADAUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-05 01:15:00+00:00,-0.02230046948356801,2025-11-05 01:30:00+00:00,2025-11-05 04:30:00+00:00,0.5000499,0.53443265,0.005971428571428568,,12,horizon,horizon:1.0@2025-11-05T04:30:00+00:00,0.06875863788793857,0.0008,0.06795863788793857,6.7958637887938576,4.0,5.0
BNBUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-05 01:15:00+00:00,-0.02139020093170063,2025-11-05 01:30:00+00:00,2025-11-05 04:30:00+00:00,905.8627049999999,949.64494,8.602857142857147,,12,horizon,horizon:1.0@2025-11-05T04:30:00+00:00,0.04833208692480628,0.0008,0.04753208692480629,4.753208692480629,4.0,5.0
LINKUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-05 01:15:00+00:00,-0.02497924162745646,2025-11-05 01:30:00+00:00,2025-11-05 04:30:00+00:00,14.097045,14.948522,0.18228571428571425,,12,horizon,horizon:1.0@2025-11-05T04:30:00+00:00,0.06040109824434836,0.0008,0.059601098244348366,5.960109824434837,4.0,5.0
SOLUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-05 01:15:00+00:00,-0.023092567079971205,2025-11-05 01:30:00+00:00,2025-11-05 04:30:00+00:00,148.984455,157.491215,1.6692857142857147,,12,horizon,horizon:1.0@2025-11-05T04:30:00+00:00,0.05709830599440746,0.0008,0.056298305994407466,5.629830599440747,4.0,5.0
XRPUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-05 01:15:00+00:00,-0.022222222222222254,2025-11-05 01:30:00+00:00,2025-11-05 04:30:00+00:00,2.113056,2.2511738500000003,0.025721428571428673,,12,horizon,horizon:1.0@2025-11-05T04:30:00+00:00,0.06536402726667001,0.0008,0.06456402726667002,6.456402726667002,4.0,5.0
LTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-09 00:15:00+00:00,-0.028502683694243913,2025-11-09 00:30:00+00:00,2025-11-09 03:30:00+00:00,105.03249,99.81007000000001,1.1107142857142855,,12,horizon,horizon:1.0@2025-11-09T03:30:00+00:00,-0.0497219479420129,0.0008,-0.050521947942012896,-5.05219479420129,4.0,5.0
LTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-09 11:45:00+00:00,-0.026348448687350867,2025-11-09 12:00:00+00:00,2025-11-09 15:00:00+00:00,102.03099,107.36629,1.2278571428571416,,12,horizon,horizon:1.0@2025-11-09T15:00:00+00:00,0.052290975516360305,0.0008,0.05149097551636031,5.149097551636031,4.0,5.0
LTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-12 16:00:00+00:00,-0.024604920984196865,2025-11-12 16:15:00+00:00,2025-11-12 19:15:00+00:00,97.56876,95.502225,0.991428571428567,,12,horizon,horizon:1.0@2025-11-12T19:15:00+00:00,-0.021180293774359815,0.0008,-0.021980293774359817,-2.1980293774359816,4.0,5.0
ETHUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-16 15:45:00+00:00,-0.020946900868160756,2025-11-16 16:00:00+00:00,2025-11-16 19:00:00+00:00,3105.07176,3104.8268100000005,15.596428571428532,,12,horizon,horizon:1.0@2025-11-16T19:00:00+00:00,-7.888706572090065e-05,0.0008,-0.0008788870657209007,-0.08788870657209007,4.0,5.0
ADAUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-20 16:00:00+00:00,-0.025027442371020947,2025-11-20 16:15:00+00:00,2025-11-20 19:15:00+00:00,0.44432204999999997,0.4343827,0.004885714285714291,,12,horizon,horizon:1.0@2025-11-20T19:15:00+00:00,-0.022369697835162516,0.0008,-0.02316969783516252,-2.3169697835162517,4.0,5.0
LINKUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-20 16:00:00+00:00,-0.02563911455616008,2025-11-20 16:15:00+00:00,2025-11-20 19:15:00+00:00,13.080537,12.9605165,0.1357857142857139,,12,horizon,horizon:1.0@2025-11-20T19:15:00+00:00,-0.009175502504216726,0.0008,-0.009975502504216725,-0.9975502504216724,4.0,5.0
LTCUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-20 16:00:00+00:00,-0.025791454505202593,2025-11-20 16:15:00+00:00,2025-11-20 19:15:00+00:00,88.054005,86.806575,0.7778571428571419,,12,horizon,horizon:1.0@2025-11-20T19:15:00+00:00,-0.014166646934458127,0.0008,-0.014966646934458126,-1.4966646934458125,4.0,5.0
SOLUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-20 16:00:00+00:00,-0.03191105335354838,2025-11-20 16:15:00+00:00,2025-11-20 19:15:00+00:00,134.16705,133.15339,1.4799999999999958,,12,horizon,horizon:1.0@2025-11-20T19:15:00+00:00,-0.007555208227355337,0.0008,-0.008355208227355335,-0.8355208227355335,4.0,5.0
XRPUSDT,15m,next_open,pure_horizon_12_single_position,False,base,-0.02,2025-11-20 16:00:00+00:00,-0.022783960092095157,2025-11-20 16:15:00+00:00,2025-11-20 19:15:00+00:00,2.0384187,1.99670115,0.020335714285714346,,12,horizon,horizon:1.0@2025-11-20T19:15:00+00:00,-0.02046564329497158,0.0008,-0.021265643294971583,-2.126564329497158,4.0,5.0
