timeframe,param_id,exit_model,friction_case,entry_mode,funding_z_min,reaction_atr_min,body_min,close_loc_long_min,close_loc_short_max,funding_z_lookback,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-03,28,411.82550335570477,0.35714285714285715,-0.11844649516630308,-3.316501864656486,,,0.7866603841982266,1.2229142821129604,-0.8636469269881162
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-04,34,452.95440729483283,0.23529411764705882,-0.41896475330427707,-14.24480161234542,,,0.4371317231683025,1.382840118039076,-0.9733662521791548
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-05,3,1095.75,0.3333333333333333,-0.050563858249422056,-0.15169157474826617,,,0.7922168646104047,0.5783560032894949,-0.36502378901888055
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-06,44,675.4886164623467,0.4772727272727273,-0.13276847832584268,-5.841813046337078,,,0.7647424408292484,0.9042738365784909,-1.0796332006297995
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-07,29,353.075,0.3448275862068966,-0.20893095569667577,-6.058997715203597,,,0.6734953977277548,1.2498160968126393,-0.9766925622805258
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-08,87,1098.907780979827,0.3793103448275862,-0.1397247646104192,-12.15605452110647,,,0.7656869024552958,1.2037418295999256,-0.9607321277389632
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-09,58,717.1057827926657,0.2413793103448276,-0.5615806097919986,-32.571675367935924,,,0.2845696978279184,0.9254082861602618,-1.0347134403222635
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-10,71,890.3948497854077,0.5211267605633803,0.14802408731471353,10.50971019934466,,,1.38603181986481,1.0198566055856855,-0.8007348296272268
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-11,35,526.2607204116638,0.2857142857142857,-0.512970125481478,-17.95395439185173,,,0.2829486869358418,0.7084636382258322,-1.0015436309644021
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-12,35,424.356846473029,0.45714285714285713,0.0781071090107481,2.7337488153761837,,,1.1329797933538193,1.4557109062451798,-1.081980299186668
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2026-01,55,656.8528610354224,0.32727272727272727,-0.2542593622041625,-13.984264921228938,,,0.5936570890317462,1.135037233782486,-0.9301333818733429
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2026-02,52,834.8571428571428,0.3076923076923077,-0.33869722356124743,-17.612255625184865,,,0.46593975970859425,0.9603610153424942,-0.9160564408517993
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2026-03,40,588.3221476510067,0.325,-0.28198484971934035,-11.279393988773615,,,0.5447268914855917,1.0381239997975127,-0.917592814301529
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2026-04,41,546.209726443769,0.34146341463414637,-0.22967681915594765,-9.416749585393854,,,0.6366736069200626,1.178671778753694,-0.9599316477016878
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2026-05,3,1095.75,0.6666666666666666,0.27050965096262247,0.8115289528878674,,,3.753721601673649,0.5531157831981529,-0.2947026135084384
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-06,42,644.7845884413309,0.47619047619047616,-0.15491703903177792,-6.506515639334673,,,0.7241094306368626,0.8538583515022429,-1.0719855758808878
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-07,23,281.5893854748603,0.34782608695652173,-0.10900212204860513,-2.507048807117918,,,0.8123141729091701,1.3563299569307323,-0.8905125641709185
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-08,83,1048.3832853025935,0.37349397590361444,-0.18469757678157087,-15.329898872870382,,,0.6934635767341297,1.118714238735204,-0.9617315437242637
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-09,55,681.9377652050919,0.2545454545454545,-0.5445776012284028,-29.951768067562156,,,0.30194536654627285,0.9254082861602618,-1.046524001800142
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-10,66,827.6909871244635,0.48484848484848486,0.09347478320775925,6.16933569171211,,,1.2340676124492667,1.0164500771544396,-0.7752078463891164
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-11,31,466.1166380789022,0.2903225806451613,-0.5355541070810532,-16.60217731951265,,,0.2389872271052113,0.5793023400772072,-0.991631744554887
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-12,34,444.8417910447761,0.35294117647058826,-0.10069843461633608,-3.4237467769554266,,,0.850608262513931,1.6245138152889806,-1.0417232982010542
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-01,51,609.0817438692098,0.35294117647058826,-0.21179961431616567,-10.80178033012445,,,0.6572781313553906,1.1508804207092793,-0.9550796334209539
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-02,44,706.4175824175824,0.3409090909090909,-0.256192072316822,-11.272451181940168,,,0.5700314953217459,0.9962981215707196,-0.9040318277758953
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-03,37,544.1979865771813,0.2972972972972973,-0.274910070733071,-10.171672617123626,,,0.5635142767027614,1.1938082303016861,-0.896290890401622
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-04,38,506.24316109422494,0.3157894736842105,-0.3193852923593642,-12.136641109655839,,,0.5393765143826694,1.1843040614950942,-1.0133957633691142
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-05,3,1095.75,0.3333333333333333,-0.050563858249422056,-0.15169157474826617,,,0.7922168646104047,0.5783560032894949,-0.36502378901888055
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-06,40,615.1578947368421,0.45,-0.2750803041390723,-11.003212165562893,,,0.5603267078140838,0.7790372429412744,-1.1375401153866287
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-07,22,271.24050632911394,0.4090909090909091,-0.05301918422196073,-1.1664220528831362,,,0.9029448589779282,1.2057461871194226,-0.9244721336121491
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-08,77,972.5965417867435,0.37662337662337664,-0.163020557015053,-12.55258289015908,,,0.7296870307243456,1.1684357709619018,-0.9674420885011298
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-09,50,635.2173913043479,0.3,-0.45592017837092286,-22.796008918546143,,,0.3919732067442176,0.9797183080179817,-1.0711938153947391
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-10,64,807.2287769784173,0.46875,0.0899029424533368,5.753788317013555,,,1.2255044821917551,1.0422990714787186,-0.7504465831572942
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-11,31,466.1166380789022,0.25806451612903225,-0.5734087924446368,-17.77567256578374,,,0.24887898391243926,0.7362314513538987,-1.0289358337658665
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2025-12,29,379.4238805970149,0.41379310344827586,-0.05051500934832094,-1.4649352711013073,,,0.9201015764041619,1.4058363019031488,-1.078527699643476
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2026-01,47,561.3106267029973,0.3617021276595745,-0.2099473711168477,-9.867526442491842,,,0.6514779606131347,1.0849978035923644,-0.9437496367854014
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2026-02,41,658.2527472527472,0.3170731707317073,-0.30365310449712574,-12.449777284382156,,,0.521384093413083,1.043251167389272,-0.9290015164443819
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2026-03,30,441.2416107382551,0.4,-0.1347812805668698,-4.043438417006094,,,0.7567111531795322,1.048039188578513,-0.923328259997125
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2026-04,38,506.24316109422494,0.2631578947368421,-0.3657116004557885,-13.897040817319962,,,0.48439839571288684,1.3056018874056377,-0.9626092746920121
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,2026-05,3,1095.75,0.3333333333333333,-0.050563858249422056,-0.15169157474826617,,,0.7922168646104047,0.5783560032894949,-0.36502378901888055
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-06,37,569.021052631579,0.4864864864864865,-0.20345508751957672,-7.527838238224339,,,0.6506886044293413,0.7790372429412744,-1.1342372953245936
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-07,19,234.25316455696205,0.3684210526315789,-0.0918290052402545,-1.7447510995648354,,,0.8406466536715705,1.3148849101991813,-0.9124121225799254
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-08,72,909.4409221902017,0.375,-0.16517311505220345,-11.892464283758649,,,0.7213572468163435,1.1402779811381336,-0.9484437727664057
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-09,48,609.8086956521739,0.3125,-0.43435974439076735,-20.849267730756832,,,0.4134409090061277,0.9797183080179817,-1.0771224954856533
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-10,59,744.1640287769785,0.4576271186440678,0.1150597771903319,6.788526854229582,,,1.30183665133803,1.084416948121272,-0.7028353357826487
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-11,27,405.97255574614064,0.25925925925925924,-0.6107677620646855,-16.49072957574651,,,0.19595327957649986,0.5741337556096759,-1.025483293250712
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2025-12,29,379.4238805970149,0.3793103448275862,-0.12487357352629289,-3.621333632262494,,,0.8136891106422616,1.4377921825046904,-1.0798359799896717
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-01,44,529.8131868131868,0.4090909090909091,-0.13189697486654148,-5.8034668941278245,,,0.7645505860460872,1.0469443993871153,-0.9480179262729193
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-02,38,610.0879120879121,0.34210526315789475,-0.2672323179329108,-10.15482808145061,,,0.5536857772177995,0.9690626696110526,-0.9101057114557718
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-03,28,411.82550335570477,0.35714285714285715,-0.11844649516630308,-3.316501864656486,,,0.7866603841982266,1.2229142821129604,-0.8636469269881162
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-04,36,479.5987841945289,0.2222222222222222,-0.4419108040851728,-15.90878894706622,,,0.41016320513256455,1.382840118039076,-0.9632682104063867
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,2026-05,3,1095.75,0.3333333333333333,-0.050563858249422056,-0.15169157474826617,,,0.7922168646104047,0.5783560032894949,-0.36502378901888055
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-06,75,1069.0243902439024,0.48,-0.1809520781817215,-13.571405863629112,,,0.6700138085005561,0.7654385381735859,-1.0545434163558514
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-07,68,816.558904109589,0.38235294117647056,-0.3359763806926963,-22.84639388710335,,,0.508600325250889,0.9094651899364521,-1.1069640196535977
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-08,130,1539.972972972973,0.33076923076923076,-0.22734493433148484,-29.55484146309303,,,0.645581730848927,1.251974000545734,-0.9585025688110298
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-09,99,1217.1584852734923,0.23232323232323232,-0.6772846652486609,-67.05118185961743,,,0.21849416427574633,0.8150536897416191,-1.1289133779430878
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-10,111,1313.1255060728745,0.36936936936936937,-0.20250721190560358,-22.478300521521998,,,0.6402126912177322,0.9755691440001724,-0.8925233632218438
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-11,79,1100.9761526232114,0.27848101265822783,-0.5394210085811282,-42.614259677909125,,,0.32044108823517486,0.913383901682928,-1.1001527283321675
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-12,85,1029.157458563536,0.38823529411764707,-0.1385552470863802,-11.777196002342317,,,0.7879992055123594,1.326527489135097,-1.068319291226933
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-01,106,1264.2122448979592,0.24528301886792453,-0.6739175480080698,-71.4352600888554,,,0.20168894578256477,0.6941434584787778,-1.1185373751162953
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-02,109,1441.1674208144796,0.3853211009174312,-0.2717825660643054,-29.62429970100929,,,0.5787111743134986,0.9689039591357178,-1.049526357980738
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-03,99,1207.0013908205842,0.2727272727272727,-0.484875311482858,-48.002655836802944,,,0.3616841276398979,1.0073846027532953,-1.0444727793214155
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-04,86,1121.8392857142858,0.3372093023255814,-0.2804606404505055,-24.119615078743475,,,0.5697581385108825,1.1014131271620606,-0.9835192239726883
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-05,5,1069.0243902439024,0.2,-0.5041702119958,-2.520851059979,,,0.2523547376667328,0.8508697105263521,-0.842930192626338
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-06,73,1038.827922077922,0.4794520547945205,-0.18481535399142202,-13.491520841373807,,,0.6629119844724601,0.7580632138896057,-1.0532561401976317
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-07,62,751.7178423236514,0.4032258064516129,-0.28321188510340956,-17.559136876411394,,,0.5714199962886334,0.9364545094836394,-1.1073108003649292
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-08,123,1457.0513513513513,0.34146341463414637,-0.24574945890098354,-30.227183444820977,,,0.6159108629381075,1.1540755246668144,-0.9715846355657676
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-09,90,1108.0617977528088,0.26666666666666666,-0.6082151149003207,-54.73936034102886,,,0.26193726304908904,0.8094545756379582,-1.1237313660051493
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-10,104,1230.3157894736844,0.36538461538461536,-0.22920968031618336,-23.83780675288307,,,0.6011503492494423,0.945489229091311,-0.9055514766417103
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-11,70,975.5484896661367,0.3142857142857143,-0.45790564887363944,-32.05339542115476,,,0.3847845493009089,0.911258833771729,-1.0854393700861
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-12,80,968.6187845303867,0.3875,-0.12058284448076007,-9.646627558460805,,,0.8142929471961898,1.3644766029363573,-1.0601102499895487
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-01,96,1146.506811989101,0.23958333333333334,-0.6653114999415591,-63.869903994389674,,,0.2027006483230755,0.7059958596896992,-1.0973672433870238
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-02,93,1229.6199095022623,0.43010752688172044,-0.16752918066389139,-15.580213801741898,,,0.7154779733406061,0.979475993999953,-1.033193463429057
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-03,88,1072.8901251738525,0.2840909090909091,-0.45354344160353893,-39.911822861111425,,,0.3871027143236862,1.0083239279543423,-1.0336495406344441
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-04,78,1017.4821428571429,0.3333333333333333,-0.31962170015802455,-24.930492612325914,,,0.5276236436808346,1.071010204771322,-1.0149376526226979
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-05,4,1461.0,0.25,-0.542944244471949,-2.171776977887796,,,0.28149823589629214,0.8508697105263521,-1.0075488961380494
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-06,70,997.7560975609756,0.4714285714285714,-0.22869391300393227,-16.00857391027526,,,0.6036009214920705,0.7386793586744892,-1.0914862904468485
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-07,58,696.4767123287671,0.41379310344827586,-0.19329874138252578,-11.211327000186495,,,0.6653983105269402,0.9289649802771692,-0.9854848978481928
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-08,116,1374.1297297297297,0.3620689655172414,-0.20611301643752375,-23.909109906752754,,,0.6635445231931012,1.12268154804193,-0.9602937151961326
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-09,85,1078.3068017366136,0.23529411764705882,-0.6973894420938931,-59.27810257798091,,,0.20106632738685926,0.7459211439187559,-1.141485007020862
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-10,97,1152.1707317073171,0.36082474226804123,-0.20818043491234642,-20.193502186497604,,,0.623620141127142,0.9559548029184646,-0.8653535530426429
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-11,69,961.6120826709061,0.2898550724637681,-0.5044216149468711,-34.805091431334105,,,0.36605677147463367,1.0048722682841782,-1.1204599346330137
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-12,76,920.1878453038674,0.34210526315789475,-0.253081865174413,-19.234221753255387,,,0.6312413133764023,1.266351957539,-1.0431874529853877
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-01,91,1085.3142857142857,0.25274725274725274,-0.6516163647969492,-59.29708919652238,,,0.20436062317579146,0.6621959020134885,-1.0959940432769502
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-02,94,1229.8567164179103,0.4148936170212766,-0.20152776733383573,-18.94361012938056,,,0.6656274696733558,0.9669383491781542,-1.0300764681332468
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-03,80,975.3546592489569,0.3,-0.4624526004587257,-36.99620803669806,,,0.3748260910766404,0.9242191016186574,-1.0567404727776042
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-04,70,914.4858420268256,0.4142857142857143,-0.1010044645712447,-7.070312519987129,,,0.8179362061386026,1.0953084982976948,-0.9471770480639093
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-05,4,876.5999999999999,0.25,-0.5844812391526972,-2.337924956610789,,,0.2668311382025272,0.8508697105263521,-1.0629315557123802
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-06,66,975.6424957841484,0.4696969696969697,-0.23842907120844578,-15.73631869975742,,,0.5866304173962442,0.7203897257121022,-1.0876685770523598
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-07,53,642.5975103734439,0.41509433962264153,-0.1780032001603554,-9.434169608498836,,,0.6967146540169675,0.9851095229114972,-1.0034380358887671
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-08,108,1279.3621621621621,0.3611111111111111,-0.21439244841736843,-23.15438442907579,,,0.6495303722577596,1.1003167111178016,-0.9574889298937689
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-09,79,1002.191027496382,0.25316455696202533,-0.6580821369231903,-51.98848881693203,,,0.2142538520427396,0.7087997834839184,-1.1214319404510238
