scenario_id,scenario_entry_mode,scenario_friction_mode,concurrent_cap,symbol_cap,selection_policy,account_allocation,trades_taken,trades_skipped,skip_rate,cumulative_return_units,average_trade_return_pct,median_trade_return_pct,win_rate,account_total_return_pct,cagr_pct,max_drawdown_pct,max_drawdown_units,sharpe_like,max_losing_streak,average_concurrent_positions,max_concurrent_positions,p95_concurrent_positions,average_exposure_pct,max_exposure_pct,p95_exposure_pct,worst_month,worst_month_return_pct,best_month,best_month_contribution,best_symbol,best_symbol_contribution,positive_symbol_rate,liquidation_margin_risk_proxy
next_close_stress_ccapunlimited_scap1_largest_drop_alloc0.005,next_close,stress,unlimited,1,largest_drop,0.005,588,378,0.391304347826087,4.022691908537787,0.6841312769622087,0.5679783568871549,0.5663265306122449,2.02834674845469,0.3366573860846822,-1.4040953106590925,-2.8267829593834324,2.4881014110029693,14,2.989795918367347,9,7.0,1.4948979591836735,4.5,3.5000000000000004,2021-05,-0.8937548805483142,2021-02,0.35267558135385785,BNBUSDT,0.22868292877298463,0.8888888888888888,low
next_close_stress_ccapunlimited_scap1_liquidity_priority_alloc0.005,next_close,stress,unlimited,1,liquidity_priority,0.005,588,378,0.391304347826087,4.022691908537787,0.6841312769622087,0.5679783568871549,0.5663265306122449,2.02834674845469,0.3366573860846822,-1.4040953106590925,-2.8267829593834324,2.4881014110029693,14,2.989795918367347,9,7.0,1.4948979591836735,4.5,3.5000000000000004,2021-05,-0.8937548805483142,2021-02,0.35267558135385785,BNBUSDT,0.22868292877298463,0.8888888888888888,low
next_close_stress_ccapunlimited_scap2_symbol_order_alloc0.005,next_close,stress,unlimited,2,symbol_order,0.005,781,185,0.1915113871635611,10.59262343990161,1.3562898130475813,0.93788980545593,0.5953905249679897,5.433272886414842,0.889467335215155,-1.1733249317336547,-2.359481036281149,5.128854166352208,14,5.007042253521127,18,13.0,2.5035211267605635,9.0,6.5,2025-02,-0.48621672129586235,2022-05,0.21067711645382378,XRPUSDT,0.17405318325495406,1.0,low
next_close_stress_ccapunlimited_scap2_largest_drop_alloc0.005,next_close,stress,unlimited,2,largest_drop,0.005,781,185,0.1915113871635611,10.59262343990161,1.3562898130475813,0.93788980545593,0.5953905249679897,5.433272886414842,0.889467335215155,-1.1733249317336547,-2.359481036281149,5.128854166352208,14,5.007042253521127,18,13.0,2.5035211267605635,9.0,6.5,2025-02,-0.48621672129586235,2022-05,0.21067711645382378,XRPUSDT,0.17405318325495406,1.0,low
next_close_stress_ccapunlimited_scap2_liquidity_priority_alloc0.005,next_close,stress,unlimited,2,liquidity_priority,0.005,781,185,0.1915113871635611,10.59262343990161,1.3562898130475813,0.93788980545593,0.5953905249679897,5.433272886414842,0.889467335215155,-1.1733249317336547,-2.359481036281149,5.128854166352208,14,5.007042253521127,18,13.0,2.5035211267605635,9.0,6.5,2025-02,-0.48621672129586235,2022-05,0.21067711645382378,XRPUSDT,0.17405318325495406,1.0,low
next_close_stress_ccapunlimited_scapunlimited_symbol_order_alloc0.005,next_close,stress,unlimited,unlimited,symbol_order,0.005,966,0,0.0,25.132100543783178,2.6016667229589214,1.5815843423164249,0.6325051759834368,13.378688073762234,2.123820076172045,-0.9893015423586893,-1.9874914183421735,9.407231047902135,17,8.796066252587991,41,27.0,4.398033126293996,20.5,13.5,2025-02,-0.46601174166233106,2021-05,0.29045511784693645,ADAUSDT,0.17208392805209635,1.0,low
next_close_stress_ccapunlimited_scapunlimited_largest_drop_alloc0.005,next_close,stress,unlimited,unlimited,largest_drop,0.005,966,0,0.0,25.132100543783178,2.6016667229589214,1.5815843423164249,0.6325051759834368,13.378688073762234,2.123820076172045,-0.9893015423586893,-1.9874914183421735,9.407231047902135,17,8.796066252587991,41,27.0,4.398033126293996,20.5,13.5,2025-02,-0.46601174166233106,2021-05,0.29045511784693645,ADAUSDT,0.17208392805209635,1.0,low
next_close_stress_ccapunlimited_scapunlimited_liquidity_priority_alloc0.005,next_close,stress,unlimited,unlimited,liquidity_priority,0.005,966,0,0.0,25.132100543783178,2.6016667229589214,1.5815843423164249,0.6325051759834368,13.378688073762234,2.123820076172045,-0.9893015423586893,-1.9874914183421735,9.407231047902135,17,8.796066252587991,41,27.0,4.398033126293996,20.5,13.5,2025-02,-0.46601174166233106,2021-05,0.29045511784693645,ADAUSDT,0.17208392805209635,1.0,low
next_open_base_ccap3_scap1_symbol_order_alloc0.005,next_open,base,3,1,symbol_order,0.005,358,608,0.629399585921325,2.810006979721518,0.7849181507602006,1.141707714788095,0.6089385474860335,1.4127374967648043,0.2350743617982598,-0.5711779811143458,-1.144707015851141,2.1524781043380807,6,1.3603351955307263,3,3.0,0.6801675977653632,1.5,1.5,2021-05,-0.37217392220060264,2021-02,0.3725986154438215,BNBUSDT,0.3047053866865935,0.7777777777777778,low
next_open_base_ccap3_scap1_largest_drop_alloc0.005,next_open,base,3,1,largest_drop,0.005,358,608,0.629399585921325,3.5643623109748024,0.995631930439889,1.3470673431166,0.6033519553072626,1.7957405559900108,0.2983346703402612,-0.46321456273914485,-0.927455001002025,2.6075723391413783,8,1.3603351955307263,3,3.0,0.6801675977653632,1.5,1.5,2021-05,-0.2576710634281332,2021-02,0.3172728867983921,ADAUSDT,0.23081497563338904,0.7777777777777778,low
next_open_base_ccap3_scap1_liquidity_priority_alloc0.005,next_open,base,3,1,liquidity_priority,0.005,358,608,0.629399585921325,2.810006979721518,0.7849181507602006,1.141707714788095,0.6089385474860335,1.4127374967648043,0.2350743617982598,-0.5711779811143458,-1.144707015851141,2.1524781043380807,6,1.3603351955307263,3,3.0,0.6801675977653632,1.5,1.5,2021-05,-0.37217392220060264,2021-02,0.3725986154438215,BNBUSDT,0.3047053866865935,0.7777777777777778,low
next_open_base_ccap3_scap2_symbol_order_alloc0.005,next_open,base,3,2,symbol_order,0.005,361,605,0.6262939958592133,3.3925418050372635,0.9397622728635079,1.19775274944565,0.6066481994459834,1.7082810200230947,0.28390653100485164,-0.5753231037577855,-1.1530206123709577,2.4567081462853877,6,1.3670360110803323,3,3.0,0.6835180055401662,1.5,1.5,2021-05,-0.37632734119333877,2021-02,0.28023437068662854,SOLUSDT,0.37621512536906704,0.7777777777777778,low
next_open_base_ccap3_scap2_largest_drop_alloc0.005,next_open,base,3,2,largest_drop,0.005,361,605,0.6262939958592133,4.124951689977707,1.1426458975007499,1.39147267253879,0.6038781163434903,2.08125844495064,0.3453646231902585,-0.46483445471957596,-0.9307084488414736,2.9006960909001753,8,1.3670360110803323,3,3.0,0.6835180055401662,1.5,1.5,2021-05,-0.25929430048610147,2021-02,0.250835861076014,BNBUSDT,0.19457132887453854,0.8888888888888888,low
next_open_base_ccap3_scap2_liquidity_priority_alloc0.005,next_open,base,3,2,liquidity_priority,0.005,361,605,0.6262939958592133,3.3925418050372635,0.9397622728635079,1.19775274944565,0.6066481994459834,1.7082810200230947,0.28390653100485164,-0.5753231037577855,-1.1530206123709577,2.4567081462853877,6,1.3670360110803323,3,3.0,0.6835180055401662,1.5,1.5,2021-05,-0.37632734119333877,2021-02,0.28023437068662854,SOLUSDT,0.37621512536906704,0.7777777777777778,low
next_open_base_ccap3_scapunlimited_symbol_order_alloc0.005,next_open,base,3,unlimited,symbol_order,0.005,361,605,0.6262939958592133,3.3925418050372635,0.9397622728635079,1.19775274944565,0.6066481994459834,1.7082810200230947,0.28390653100485164,-0.5753231037577855,-1.1530206123709577,2.4567081462853877,6,1.3670360110803323,3,3.0,0.6835180055401662,1.5,1.5,2021-05,-0.37632734119333877,2021-02,0.28023437068662854,SOLUSDT,0.37621512536906704,0.7777777777777778,low
next_open_base_ccap3_scapunlimited_largest_drop_alloc0.005,next_open,base,3,unlimited,largest_drop,0.005,361,605,0.6262939958592133,4.124951689977707,1.1426458975007499,1.39147267253879,0.6038781163434903,2.08125844495064,0.3453646231902585,-0.46483445471957596,-0.9307084488414736,2.9006960909001753,8,1.3670360110803323,3,3.0,0.6835180055401662,1.5,1.5,2021-05,-0.25929430048610147,2021-02,0.250835861076014,BNBUSDT,0.19457132887453854,0.8888888888888888,low
next_open_base_ccap3_scapunlimited_liquidity_priority_alloc0.005,next_open,base,3,unlimited,liquidity_priority,0.005,361,605,0.6262939958592133,3.3925418050372635,0.9397622728635079,1.19775274944565,0.6066481994459834,1.7082810200230947,0.28390653100485164,-0.5753231037577855,-1.1530206123709577,2.4567081462853877,6,1.3670360110803323,3,3.0,0.6835180055401662,1.5,1.5,2021-05,-0.37632734119333877,2021-02,0.28023437068662854,SOLUSDT,0.37621512536906704,0.7777777777777778,low
next_open_base_ccap5_scap1_symbol_order_alloc0.005,next_open,base,5,1,symbol_order,0.005,480,486,0.5031055900621118,4.148620840014098,0.8642960083362704,1.1886990711169652,0.6104166666666667,2.0931264242582515,0.34731712169837614,-0.7755602925829663,-1.5561616927618338,2.797242760648381,7,2.0791666666666666,5,5.0,1.0395833333333333,2.5,2.5,2021-05,-0.46650989285538236,2021-02,0.36293924174098524,XRPUSDT,0.195793817714426,1.0,low
next_open_base_ccap5_scap1_largest_drop_alloc0.005,next_open,base,5,1,largest_drop,0.005,479,487,0.5041407867494824,4.749826075549986,0.9916129594050076,1.3114663749301,0.6116910229645094,2.400265409934499,0.39778146015096993,-0.7638375700690592,-1.532812981848739,3.092732507667173,7,2.0741127348643005,5,5.0,1.0370563674321502,2.5,2.5,2020-03,-0.3929201672175475,2021-02,0.32092017447673143,ADAUSDT,0.22116040562382983,0.7777777777777778,low
next_open_base_ccap5_scap1_liquidity_priority_alloc0.005,next_open,base,5,1,liquidity_priority,0.005,480,486,0.5031055900621118,4.148620840014098,0.8642960083362704,1.1886990711169652,0.6104166666666667,2.0931264242582515,0.34731712169837614,-0.7755602925829663,-1.5561616927618338,2.797242760648381,7,2.0791666666666666,5,5.0,1.0395833333333333,2.5,2.5,2021-05,-0.46650989285538236,2021-02,0.36293924174098524,XRPUSDT,0.195793817714426,1.0,low
next_open_base_ccap5_scap2_symbol_order_alloc0.005,next_open,base,5,2,symbol_order,0.005,491,475,0.4917184265010352,4.812031930585531,0.9800472363717986,1.17964539278828,0.6089613034623218,2.4320283631583006,0.4029930650427671,-0.75101322174842,-1.5066557279308526,3.0868088391776833,7,2.1150712830957232,5,5.0,1.0575356415478616,2.5,2.5,2021-05,-0.44779133698339413,2021-02,0.33132617497823225,BNBUSDT,0.2442810203036734,0.8888888888888888,low
next_open_base_ccap5_scap2_largest_drop_alloc0.005,next_open,base,5,2,largest_drop,0.005,491,475,0.4917184265010352,5.2068021989971776,1.0604485130340484,1.35904217059067,0.6089613034623218,2.634250698481,0.43614180299116345,-0.74264302306154,-1.4901474426909265,3.2610569126383826,7,2.1150712830957232,5,5.0,1.0575356415478616,2.5,2.5,2020-03,-0.2787169287195246,2021-02,0.27873455674655573,AVAXUSDT,0.22170565473013162,0.8888888888888888,low
next_open_base_ccap5_scap2_liquidity_priority_alloc0.005,next_open,base,5,2,liquidity_priority,0.005,491,475,0.4917184265010352,4.812031930585531,0.9800472363717986,1.17964539278828,0.6089613034623218,2.4320283631583006,0.4029930650427671,-0.75101322174842,-1.5066557279308526,3.0868088391776833,7,2.1150712830957232,5,5.0,1.0575356415478616,2.5,2.5,2021-05,-0.44779133698339413,2021-02,0.33132617497823225,BNBUSDT,0.2442810203036734,0.8888888888888888,low
next_open_base_ccap5_scapunlimited_symbol_order_alloc0.005,next_open,base,5,unlimited,symbol_order,0.005,491,475,0.4917184265010352,4.740587782454862,0.9654964933716623,1.17169248759629,0.6069246435845214,2.3954520915548727,0.39699158259942635,-0.7376766440333915,-1.4797702853143557,3.044052381891745,7,2.1150712830957232,5,5.0,1.0575356415478616,2.5,2.5,2021-05,-0.4344140138425767,2021-02,0.32969761894190924,BNBUSDT,0.2730007142548365,0.8888888888888888,low
next_open_base_ccap5_scapunlimited_largest_drop_alloc0.005,next_open,base,5,unlimited,largest_drop,0.005,491,475,0.4917184265010352,5.339610933274332,1.087497135086422,1.35904217059067,0.6089613034623218,2.702387940755946,0.4472987637839543,-0.74264302306154,-1.4901474426909265,3.326269390335666,7,2.1150712830957232,5,5.0,1.0575356415478616,2.5,2.5,2020-03,-0.2787169287195246,2021-02,0.2717066227711965,AVAXUSDT,0.21619131150274207,0.8888888888888888,low
next_open_base_ccap5_scapunlimited_liquidity_priority_alloc0.005,next_open,base,5,unlimited,liquidity_priority,0.005,491,475,0.4917184265010352,4.740587782454862,0.9654964933716623,1.17169248759629,0.6069246435845214,2.3954520915548727,0.39699158259942635,-0.7376766440333915,-1.4797702853143557,3.044052381891745,7,2.1150712830957232,5,5.0,1.0575356415478616,2.5,2.5,2021-05,-0.4344140138425767,2021-02,0.32969761894190924,BNBUSDT,0.2730007142548365,0.8888888888888888,low
next_open_base_ccap10_scap1_symbol_order_alloc0.005,next_open,base,10,1,symbol_order,0.005,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,2.9497716695134457,0.48775424910776355,-1.056812302846566,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,1.5127551020408165,4.5,3.5000000000000004,2021-05,-0.5915820709100794,2021-02,0.30152155342910353,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap10_scap1_largest_drop_alloc0.005,next_open,base,10,1,largest_drop,0.005,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,2.9497716695134457,0.48775424910776355,-1.056812302846566,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,1.5127551020408165,4.5,3.5000000000000004,2021-05,-0.5915820709100794,2021-02,0.30152155342910353,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap10_scap1_liquidity_priority_alloc0.005,next_open,base,10,1,liquidity_priority,0.005,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,2.9497716695134457,0.48775424910776355,-1.056812302846566,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,1.5127551020408165,4.5,3.5000000000000004,2021-05,-0.5915820709100794,2021-02,0.30152155342910353,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap10_scap2_symbol_order_alloc0.005,next_open,base,10,2,symbol_order,0.005,676,290,0.3002070393374741,8.24783657185365,1.220094167433972,1.560772580450385,0.6331360946745562,4.20538056610642,0.6918488005027479,-1.3852394848327454,-2.7883706775251587,4.375764261789084,11,3.695266272189349,10,9.0,1.8476331360946747,5.0,4.5,2020-03,-0.5530500204249722,2021-02,0.2245155749574814,SOLUSDT,0.2332188818622125,1.0,low
next_open_base_ccap10_scap2_largest_drop_alloc0.005,next_open,base,10,2,largest_drop,0.005,676,290,0.3002070393374741,8.92932475483606,1.3209060288219023,1.560772580450385,0.628698224852071,4.560694741388871,0.7492319930952007,-1.4297236094900856,-2.8785937853968036,4.571413968074353,11,3.695266272189349,10,9.0,1.8476331360946747,5.0,4.5,2020-03,-0.6027734869243351,2022-05,0.2238581357452155,AVAXUSDT,0.21407506848928465,0.8888888888888888,low
next_open_base_ccap10_scap2_liquidity_priority_alloc0.005,next_open,base,10,2,liquidity_priority,0.005,676,290,0.3002070393374741,8.24783657185365,1.220094167433972,1.560772580450385,0.6331360946745562,4.20538056610642,0.6918488005027479,-1.3852394848327454,-2.7883706775251587,4.375764261789084,11,3.695266272189349,10,9.0,1.8476331360946747,5.0,4.5,2020-03,-0.5530500204249722,2021-02,0.2245155749574814,SOLUSDT,0.2332188818622125,1.0,low
next_open_base_ccap10_scapunlimited_symbol_order_alloc0.005,next_open,base,10,unlimited,symbol_order,0.005,678,288,0.2981366459627329,8.670991657541371,1.2789073241211462,1.5642256727114299,0.6327433628318584,4.425997828972861,0.7274975954545626,-1.3852394848327454,-2.7883706775251587,4.562025174796055,11,3.7094395280235988,10,9.0,1.8547197640117994,5.0,4.5,2020-03,-0.5530500204249722,2021-02,0.2268599560957837,SOLUSDT,0.2368614395331353,1.0,low
next_open_base_ccap10_scapunlimited_largest_drop_alloc0.005,next_open,base,10,unlimited,largest_drop,0.005,678,288,0.2981366459627329,9.420528621234805,1.3894584987071983,1.5813653564525902,0.6297935103244838,4.817719820237798,0.7906403916521976,-1.4297236094900856,-2.8785937853968036,4.786263197989977,11,3.7094395280235988,10,9.0,1.8547197640117994,5.0,4.5,2020-03,-0.6027734869243351,2021-02,0.21626316245806437,AVAXUSDT,0.21522004788573804,0.8888888888888888,low
next_open_base_ccap10_scapunlimited_liquidity_priority_alloc0.005,next_open,base,10,unlimited,liquidity_priority,0.005,678,288,0.2981366459627329,8.670991657541371,1.2789073241211462,1.5642256727114299,0.6327433628318584,4.425997828972861,0.7274975954545626,-1.3852394848327454,-2.7883706775251587,4.562025174796055,11,3.7094395280235988,10,9.0,1.8547197640117994,5.0,4.5,2020-03,-0.5530500204249722,2021-02,0.2268599560957837,SOLUSDT,0.2368614395331353,1.0,low
next_open_base_ccap15_scap1_symbol_order_alloc0.005,next_open,base,15,1,symbol_order,0.005,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,2.9497716695134457,0.48775424910776355,-1.056812302846566,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,1.5127551020408165,4.5,3.5000000000000004,2021-05,-0.5915820709100794,2021-02,0.30152155342910353,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap15_scap1_largest_drop_alloc0.005,next_open,base,15,1,largest_drop,0.005,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,2.9497716695134457,0.48775424910776355,-1.056812302846566,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,1.5127551020408165,4.5,3.5000000000000004,2021-05,-0.5915820709100794,2021-02,0.30152155342910353,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap15_scap1_liquidity_priority_alloc0.005,next_open,base,15,1,liquidity_priority,0.005,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,2.9497716695134457,0.48775424910776355,-1.056812302846566,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,1.5127551020408165,4.5,3.5000000000000004,2021-05,-0.5915820709100794,2021-02,0.30152155342910353,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap15_scap2_symbol_order_alloc0.005,next_open,base,15,2,symbol_order,0.005,768,198,0.20496894409937888,10.680790640698362,1.3907279480075994,1.6869917815539648,0.6354166666666666,5.480064973256882,0.896960132401392,-1.4464915239155829,-2.9125871659621256,5.3207254586527535,14,4.9296875,15,13.0,2.46484375,7.5,6.5,2020-03,-0.5716740647040974,2022-05,0.24012246650818145,AVAXUSDT,0.1907029628369143,1.0,low
next_open_base_ccap15_scap2_largest_drop_alloc0.005,next_open,base,15,2,largest_drop,0.005,768,198,0.20496894409937888,10.910091124954162,1.4205847818950732,1.6869917815539648,0.6354166666666666,5.600985018373383,0.9163101992792022,-1.4464915239155829,-2.9125871659621256,5.397484530952359,14,4.9296875,15,13.0,2.46484375,7.5,6.5,2020-03,-0.5716740647040974,2022-05,0.23493844630666208,AVAXUSDT,0.19162815058071087,1.0,low
next_open_base_ccap15_scap2_liquidity_priority_alloc0.005,next_open,base,15,2,liquidity_priority,0.005,768,198,0.20496894409937888,10.680790640698362,1.3907279480075994,1.6869917815539648,0.6354166666666666,5.480064973256882,0.896960132401392,-1.4464915239155829,-2.9125871659621256,5.3207254586527535,14,4.9296875,15,13.0,2.46484375,7.5,6.5,2020-03,-0.5716740647040974,2022-05,0.24012246650818145,AVAXUSDT,0.1907029628369143,1.0,low
next_open_base_ccap15_scapunlimited_symbol_order_alloc0.005,next_open,base,15,unlimited,symbol_order,0.005,790,176,0.18219461697722567,11.68462898654591,1.479066960322267,1.7649341965804997,0.640506329113924,6.0105761473037145,0.9817176773280645,-1.4395408115942088,-2.898457569363261,5.708381367788201,15,5.1936708860759495,15,14.0,2.5968354430379748,7.5,7.000000000000001,2020-03,-0.48103942521695586,2022-05,0.20701472961086007,SOLUSDT,0.22964524402171882,1.0,low
next_open_base_ccap15_scapunlimited_largest_drop_alloc0.005,next_open,base,15,unlimited,largest_drop,0.005,790,176,0.18219461697722567,12.79286700224038,1.6193502534481492,1.8204054359825799,0.6392405063291139,6.5991214511188945,1.0753348606069357,-1.3965884112881466,-2.8112731744116095,6.004565380980645,15,5.1936708860759495,15,14.0,2.5968354430379748,7.5,7.000000000000001,2020-03,-0.4324225873825194,2022-05,0.18855203759412453,SOLUSDT,0.18144891759882065,1.0,low
next_open_base_ccap15_scapunlimited_liquidity_priority_alloc0.005,next_open,base,15,unlimited,liquidity_priority,0.005,790,176,0.18219461697722567,11.68462898654591,1.479066960322267,1.7649341965804997,0.640506329113924,6.0105761473037145,0.9817176773280645,-1.4395408115942088,-2.898457569363261,5.708381367788201,15,5.1936708860759495,15,14.0,2.5968354430379748,7.5,7.000000000000001,2020-03,-0.48103942521695586,2022-05,0.20701472961086007,SOLUSDT,0.22964524402171882,1.0,low
next_open_base_ccap20_scap1_symbol_order_alloc0.005,next_open,base,20,1,symbol_order,0.005,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,2.9497716695134457,0.48775424910776355,-1.056812302846566,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,1.5127551020408165,4.5,3.5000000000000004,2021-05,-0.5915820709100794,2021-02,0.30152155342910353,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap20_scap1_largest_drop_alloc0.005,next_open,base,20,1,largest_drop,0.005,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,2.9497716695134457,0.48775424910776355,-1.056812302846566,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,1.5127551020408165,4.5,3.5000000000000004,2021-05,-0.5915820709100794,2021-02,0.30152155342910353,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap20_scap1_liquidity_priority_alloc0.005,next_open,base,20,1,liquidity_priority,0.005,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,2.9497716695134457,0.48775424910776355,-1.056812302846566,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,1.5127551020408165,4.5,3.5000000000000004,2021-05,-0.5915820709100794,2021-02,0.30152155342910353,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap20_scap2_symbol_order_alloc0.005,next_open,base,20,2,symbol_order,0.005,781,185,0.1915113871635611,11.66297243010542,1.4933383393220767,1.83008558260918,0.6402048655569782,5.9991500104704665,0.9798958965426374,-1.4464915239155829,-2.9125871659621256,5.725793812468069,14,5.13764404609475,18,13.949999999999818,2.568822023047375,9.0,6.974999999999909,2020-03,-0.5716740647040974,2022-05,0.22432341945494164,AVAXUSDT,0.19778534302932543,1.0,low
next_open_base_ccap20_scap2_largest_drop_alloc0.005,next_open,base,20,2,largest_drop,0.005,781,185,0.1915113871635611,11.66297243010542,1.4933383393220767,1.83008558260918,0.6402048655569782,5.9991500104704665,0.9798958965426374,-1.4464915239155829,-2.9125871659621256,5.725793812468069,14,5.13764404609475,18,13.949999999999818,2.568822023047375,9.0,6.974999999999909,2020-03,-0.5716740647040974,2022-05,0.22432341945494164,AVAXUSDT,0.19778534302932543,1.0,low
next_open_base_ccap20_scap2_liquidity_priority_alloc0.005,next_open,base,20,2,liquidity_priority,0.005,781,185,0.1915113871635611,11.66297243010542,1.4933383393220767,1.83008558260918,0.6402048655569782,5.9991500104704665,0.9798958965426374,-1.4464915239155829,-2.9125871659621256,5.725793812468069,14,5.13764404609475,18,13.949999999999818,2.568822023047375,9.0,6.974999999999909,2020-03,-0.5716740647040974,2022-05,0.22432341945494164,AVAXUSDT,0.19778534302932543,1.0,low
next_open_base_ccap20_scapunlimited_symbol_order_alloc0.005,next_open,base,20,unlimited,symbol_order,0.005,864,102,0.10559006211180125,16.510073569356702,1.9108881446014703,2.122580498048175,0.6504629629629629,8.598002188231524,1.3901076028155268,-1.2698653884849809,-2.5545191422705362,7.314672811776574,19,6.453703703703703,20,18.0,3.2268518518518516,10.0,9.0,2025-02,-0.3343206610231575,2022-05,0.17160339810868694,SOLUSDT,0.20988934789477512,1.0,low
next_open_base_ccap20_scapunlimited_largest_drop_alloc0.005,next_open,base,20,unlimited,largest_drop,0.005,864,102,0.10559006211180125,16.85481854819234,1.950789183818558,2.122580498048175,0.6493055555555556,8.785244721629692,1.419345786194004,-1.283715749872838,-2.5825820298830306,7.417230910380696,19,6.453703703703703,20,18.0,3.2268518518518516,10.0,9.0,2025-02,-0.3343206610231575,2022-05,0.1747499312838533,SOLUSDT,0.18422251189890987,1.0,low
next_open_base_ccap20_scapunlimited_liquidity_priority_alloc0.005,next_open,base,20,unlimited,liquidity_priority,0.005,864,102,0.10559006211180125,16.510073569356702,1.9108881446014703,2.122580498048175,0.6504629629629629,8.598002188231524,1.3901076028155268,-1.2698653884849809,-2.5545191422705362,7.314672811776574,19,6.453703703703703,20,18.0,3.2268518518518516,10.0,9.0,2025-02,-0.3343206610231575,2022-05,0.17160339810868694,SOLUSDT,0.20988934789477512,1.0,low
next_open_base_ccapunlimited_scap1_symbol_order_alloc0.005,next_open,base,unlimited,1,symbol_order,0.005,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,2.9497716695134457,0.48775424910776355,-1.056812302846566,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,1.5127551020408165,4.5,3.5000000000000004,2021-05,-0.5915820709100794,2021-02,0.30152155342910353,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccapunlimited_scap1_largest_drop_alloc0.005,next_open,base,unlimited,1,largest_drop,0.005,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,2.9497716695134457,0.48775424910776355,-1.056812302846566,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,1.5127551020408165,4.5,3.5000000000000004,2021-05,-0.5915820709100794,2021-02,0.30152155342910353,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccapunlimited_scap1_liquidity_priority_alloc0.005,next_open,base,unlimited,1,liquidity_priority,0.005,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,2.9497716695134457,0.48775424910776355,-1.056812302846566,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,1.5127551020408165,4.5,3.5000000000000004,2021-05,-0.5915820709100794,2021-02,0.30152155342910353,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccapunlimited_scap2_symbol_order_alloc0.005,next_open,base,unlimited,2,symbol_order,0.005,781,185,0.1915113871635611,11.66297243010542,1.4933383393220767,1.83008558260918,0.6402048655569782,5.9991500104704665,0.9798958965426374,-1.4464915239155829,-2.9125871659621256,5.725793812468069,14,5.13764404609475,18,13.949999999999818,2.568822023047375,9.0,6.974999999999909,2020-03,-0.5716740647040974,2022-05,0.22432341945494164,AVAXUSDT,0.19778534302932543,1.0,low
next_open_base_ccapunlimited_scap2_largest_drop_alloc0.005,next_open,base,unlimited,2,largest_drop,0.005,781,185,0.1915113871635611,11.66297243010542,1.4933383393220767,1.83008558260918,0.6402048655569782,5.9991500104704665,0.9798958965426374,-1.4464915239155829,-2.9125871659621256,5.725793812468069,14,5.13764404609475,18,13.949999999999818,2.568822023047375,9.0,6.974999999999909,2020-03,-0.5716740647040974,2022-05,0.22432341945494164,AVAXUSDT,0.19778534302932543,1.0,low
