scenario_id,scenario_entry_mode,scenario_friction_mode,concurrent_cap,symbol_cap,selection_policy,account_allocation,year,trades_taken,trades_skipped,skip_rate,cumulative_return_units,average_trade_return_pct,median_trade_return_pct,win_rate,account_total_return_pct,cagr_pct,max_drawdown_pct,max_drawdown_units,sharpe_like,max_losing_streak,average_concurrent_positions,max_concurrent_positions,p95_concurrent_positions,average_exposure_pct,max_exposure_pct,p95_exposure_pct,worst_month,worst_month_return_pct,best_month,best_month_contribution,best_symbol,best_symbol_contribution,positive_symbol_rate,liquidation_margin_risk_proxy
next_close_clusterstress_ccap5_scap1_symbol_order_alloc0.0025,next_close,cluster_stress,5,1,symbol_order,0.0025,2025,46,0,0.0,-0.519892073580814,-1.1302001599582914,0.12920761657405497,0.5217391304347826,-0.1299356057218981,-0.1649441887762504,-0.18816022870553617,-0.7531720617458176,-1.3515552366273005,10,1.934782608695652,5,4.0,0.483695652173913,1.25,1.0,2025-02,-0.1577271398069513,2025-03,,ETHUSDT,,0.375,low
next_close_clusterstress_ccap5_scap1_symbol_order_alloc0.0025,next_close,cluster_stress,5,1,symbol_order,0.0025,2026,21,0,0.0,0.168402649818729,0.8019173800891857,-0.14292415939092998,0.38095238095238093,0.042101263126914645,0.857783066568385,-0.04494870445167498,-0.17983027176836433,1.0376978574492706,13,1.9285714285714286,5,4.0,0.4821428571428572,1.25,1.0,2026-01,-0.02285014581754341,2026-02,1.543095123591662,XRPUSDT,0.6422011199473645,0.5555555555555556,low
next_close_clusterstress_ccap5_scap1_largest_drop_alloc0.0025,next_close,cluster_stress,5,1,largest_drop,0.0025,2020,57,0,0.0,-0.10103003937007174,-0.17724568310538902,-0.41012978438581,0.45614035087719296,-0.025389103459350082,-0.029704838640542963,-0.2847166218768016,-1.1402557060544931,-0.15248842415071467,10,2.1140350877192984,5,5.0,0.5285087719298246,1.25,1.25,2020-03,-0.1307611952365062,2020-12,,ADAUSDT,,0.5555555555555556,low
next_close_clusterstress_ccap5_scap1_largest_drop_alloc0.0025,next_close,cluster_stress,5,1,largest_drop,0.0025,2021,195,0,0.0,1.2199159421891226,0.625597919071345,1.0640543951588202,0.5743589743589743,0.3051336494765966,0.33123662248286667,-0.42262485830665275,-1.6935113957430956,1.226596138928304,11,2.1307692307692307,5,5.0,0.5326923076923077,1.25,1.25,2021-05,-0.22412805820044568,2021-02,0.9594150185434734,BNBUSDT,0.39195767825363975,0.7777777777777778,low
next_close_clusterstress_ccap5_scap1_largest_drop_alloc0.0025,next_close,cluster_stress,5,1,largest_drop,0.0025,2022,95,0,0.0,0.8347397152861711,0.878673384511759,-0.19112899396014002,0.4421052631578947,0.20877579658495904,0.23177646324337164,-0.11281040460229264,-0.45143261857555983,1.3155861812234277,7,1.9526315789473685,5,4.0,0.4881578947368422,1.25,1.0,2022-02,-0.03436634122074844,2022-05,0.9450418835816761,AVAXUSDT,0.30081778311122803,1.0,low
next_close_clusterstress_ccap5_scap1_largest_drop_alloc0.0025,next_close,cluster_stress,5,1,largest_drop,0.0025,2023,18,0,0.0,-0.012439776727462888,-0.06910987070812716,-0.8005891594678901,0.4444444444444444,-0.0031134453633452353,-0.005548026592783195,-0.037773642279193,-0.15111838511562842,-0.11347383688592308,7,1.7777777777777777,5,4.25,0.4444444444444444,1.25,1.0625,2023-06,-0.037773642279193,2023-08,,LTCUSDT,,0.42857142857142855,low
next_close_clusterstress_ccap5_scap1_largest_drop_alloc0.0025,next_close,cluster_stress,5,1,largest_drop,0.0025,2024,47,0,0.0,1.1527305927093274,2.452618282360271,1.9511630479854702,0.7872340425531915,0.2885685499933732,0.3640940602386289,-0.034751599165128155,-0.13902216799688638,4.41746087978602,4,2.24468085106383,5,5.0,0.5611702127659575,1.25,1.25,2024-11,-0.006248868746672187,2024-04,0.4602291429315801,AVAXUSDT,0.2975250498352029,1.0,low
next_close_clusterstress_ccap5_scap1_largest_drop_alloc0.0025,next_close,cluster_stress,5,1,largest_drop,0.0025,2025,46,0,0.0,-0.5269338528664822,-1.1455083757967004,0.12920761657405497,0.5217391304347826,-0.1316944444422763,-0.16717651509513543,-0.1899180420163349,-0.7602138410314858,-1.3601618459660376,10,1.934782608695652,5,4.0,0.483695652173913,1.25,1.0,2025-02,-0.16020648702121942,2025-03,,ETHUSDT,,0.25,low
next_close_clusterstress_ccap5_scap1_largest_drop_alloc0.0025,next_close,cluster_stress,5,1,largest_drop,0.0025,2026,21,0,0.0,0.16846018283752895,0.8021913468453759,-0.14292415939092998,0.38095238095238093,0.04211663038868885,0.8580974368362471,-0.04196729847155689,-0.16790008714141044,1.1095825317724923,13,1.9285714285714286,5,4.0,0.4821428571428572,1.25,1.0,2026-01,-0.01986808069338597,2026-02,1.4720320246323644,ADAUSDT,0.2920792952980505,0.8571428571428571,low
next_close_clusterstress_ccap5_scap1_liquidity_priority_alloc0.0025,next_close,cluster_stress,5,1,liquidity_priority,0.0025,2020,58,0,0.0,0.216782263559853,0.3737625233790569,0.04311852030764998,0.5,0.05403726827697408,0.06322699443095381,-0.2781459256872343,-1.1138894566620248,0.28910968407000043,10,2.1551724137931036,5,5.0,0.5387931034482759,1.25,1.25,2020-03,-0.05383652603624389,2020-12,1.9613613074564924,BNBUSDT,1.6223419361370923,0.6666666666666666,low
