scenario_id,scenario_entry_mode,scenario_friction_mode,concurrent_cap,symbol_cap,selection_policy,account_allocation,month,trades_taken,trades_skipped,skip_rate,cumulative_return_units,average_trade_return_pct,median_trade_return_pct,win_rate,account_total_return_pct,cagr_pct,max_drawdown_pct,max_drawdown_units,sharpe_like,max_losing_streak,average_concurrent_positions,max_concurrent_positions,p95_concurrent_positions,average_exposure_pct,max_exposure_pct,p95_exposure_pct,worst_month,worst_month_return_pct,best_month,best_month_contribution,best_symbol,best_symbol_contribution,positive_symbol_rate,liquidation_margin_risk_proxy
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2021-09,20,0,0.0,0.4388024672954465,2.194012336477232,3.0957442909508703,0.85,0.10974542498574102,2.403983432215351,-0.022284216434897974,-0.0891368657396074,2.1505527288081994,2,3.4,10,9.0,0.8500000000000001,2.5,2.25,2021-09,0.10974542498574102,2021-09,1.0,LINKUSDT,0.2666060966707028,0.8888888888888888,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2021-10,1,0,0.0,-0.017926516750092603,-1.7926516750092603,-1.7926516750092603,0.0,-0.004481629187524927,-1.6236264954037405,0.0,0.0,0.0,1,0.5,1,0.95,0.125,0.25,0.2375,2021-10,-0.004481629187524927,2021-10,,XRPUSDT,,0.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2021-11,9,0,0.0,0.0926388477222249,1.0293205302469433,1.25217944113401,0.7777777777777778,0.023161426982687416,0.548695428662116,-0.005549983364572242,-0.0221999334582728,1.8879166400563767,1,2.2777777777777777,6,5.149999999999999,0.5694444444444444,1.5,1.2874999999999996,2021-11,0.023161426982687416,2021-11,1.0,AVAXUSDT,0.30361774829479365,1.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2021-12,13,0,0.0,0.685530036071479,5.273307969780608,1.7162865358725399,0.6923076923076923,0.17149539263081603,10.245017082035668,-0.011824219959111204,-0.04729803435499709,2.443013923321772,3,3.9615384615384617,10,9.0,0.9903846153846154,2.5,2.25,2021-12,0.17149539263081603,2021-12,1.0,XRPUSDT,0.28929061687246066,0.8571428571428571,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2022-01,9,0,0.0,0.21469255127683742,2.3854727919648604,0.5974358241877,0.5555555555555556,0.05367798632931464,21.653450095122118,-0.006501797245150875,-0.02600722697884591,1.2686873147759758,3,2.5,6,5.149999999999999,0.625,1.5,1.2874999999999996,2022-01,0.05367798632931464,2022-01,1.0,ADAUSDT,0.7299049452140018,0.6666666666666666,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2022-02,11,0,0.0,-0.19531762311118356,-1.775614755556214,-1.21087552474467,0.18181818181818182,-0.04882217236410469,-7.655379233034365,-0.0479882161808054,-0.19198549537543871,-1.7340227183551966,6,2.409090909090909,6,5.0,0.6022727272727273,1.5,1.25,2022-02,-0.04882217236410469,2022-02,,SOLUSDT,,0.2,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2022-04,1,0,0.0,-0.0022029086248346,-0.22029086248345997,-0.22029086248345997,0.0,-0.0005507271562121829,-0.2009514693467218,0.0,0.0,0.0,1,0.5,1,0.95,0.125,0.25,0.2375,2022-04,-0.0005507271562121829,2022-04,,SOLUSDT,,0.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2022-05,45,0,0.0,1.918040581031867,4.262312402293038,4.026633217123759,0.7111111111111111,0.4805593340847514,83.86967309309277,-0.11281040460225933,-0.4514326185755597,3.838819862926076,5,4.055555555555555,10,9.0,1.0138888888888888,2.5,2.25,2022-05,0.4805593340847514,2022-05,1.0,AVAXUSDT,0.4296824397555519,1.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2022-06,16,0,0.0,0.13971386905822208,0.8732116816138881,-0.11003054305782499,0.5,0.03492883614095721,2.0828954515291764,-0.014250226246248499,-0.05700348262317831,1.0339746894746755,4,1.625,4,3.4499999999999993,0.40625,1.0,0.8624999999999999,2022-06,0.03492883614095721,2022-06,1.0,ETHUSDT,0.6004763832916101,0.7142857142857143,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2022-09,4,0,0.0,-0.0260829312166104,-0.65207328041526,-0.867323144793155,0.25,-0.006521320058361368,-0.8527887290534886,-0.01210716884104679,-0.0484296104736417,-0.46209247847921614,2,1.0,2,2.0,0.25,0.5,0.5,2022-09,-0.006521320058361368,2022-09,,XRPUSDT,,0.25,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2022-10,1,0,0.0,0.032667727809622904,3.2667727809622904,3.2667727809622904,1.0,0.008166931952402479,3.0277827118453837,0.0,0.0,0.0,0,0.5,1,0.95,0.125,0.25,0.2375,2022-10,0.008166931952402479,2022-10,1.0,SOLUSDT,1.0,1.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2022-11,33,0,0.0,0.13213705711232832,0.4004153245828131,0.24580776028650003,0.5151515151515151,0.03295712768436321,2.0623537275948456,-0.11268866620987028,-0.4509109027529732,0.2533913131232762,5,3.3181818181818183,10,8.0,0.8295454545454547,2.5,2.0,2022-11,0.03295712768436321,2022-11,1.0,LINKUSDT,0.4047288957160963,0.7777777777777778,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2022-12,6,0,0.0,-0.07802033663109847,-1.3003389438516413,-1.3254463500312448,0.16666666666666666,-0.019503794896946758,-6.876587720678218,-0.0162628874136872,-0.06505479242832099,-2.31452420036359,4,3.0,6,5.449999999999999,0.75,1.5,1.3624999999999998,2022-12,-0.019503794896946758,2022-12,,LTCUSDT,,0.16666666666666666,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2023-01,2,0,0.0,-0.05382857792505259,-2.6914288962526296,-2.6914288962526296,0.0,-0.013456712401327398,-4.796544670626901,-0.005291321199252241,-0.021165284796995497,-4.681556698792431,2,1.0,2,1.8499999999999996,0.25,0.5,0.4624999999999999,2023-01,-0.013456712401327398,2023-01,,LINKUSDT,,0.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2023-03,4,0,0.0,0.04095943702337561,1.0239859255843902,1.5688599337783855,0.75,0.01024008432144452,0.4543623596443558,-0.002365617302535483,-0.0094624692100796,1.52926026466084,1,0.75,2,1.6499999999999995,0.1875,0.5,0.41249999999999987,2023-03,0.01024008432144452,2023-03,1.0,LTCUSDT,0.5548587232656456,1.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2023-06,8,0,0.0,-0.1500530744280799,-1.875663430350999,-2.17708507495537,0.125,-0.037507415208959394,-2.9453153483380956,-0.03094014352751362,-0.1237759303141454,-4.509081778560161,7,2.5,6,5.25,0.625,1.5,1.3125,2023-06,-0.037507415208959394,2023-06,,XRPUSDT,,0.16666666666666666,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2023-08,8,0,0.0,0.2074384096001885,2.5929801200023563,2.4096900482967953,1.0,0.05187108998183643,20.85363941846854,0.0,0.0,6.4819678269440795,0,4.0,8,7.25,1.0,2.0,1.8124999999999998,2023-08,0.05187108998183643,2023-08,1.0,ETHUSDT,0.19943821338878362,1.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2024-03,9,0,0.0,0.1984380219050166,2.20486691005574,1.9548638105171097,0.8888888888888888,0.0496194478058154,1.227262808241103,-0.0011543986911610737,-0.004617594764680294,3.312336187507464,1,2.2777777777777777,6,5.149999999999999,0.5694444444444444,1.5,1.2874999999999996,2024-03,0.0496194478058154,2024-03,1.0,AVAXUSDT,0.43471582829447114,1.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2024-04,15,0,0.0,0.9985329758089799,6.6568865053931985,7.080504398676,1.0,0.24992049163168328,135.85962833227606,0.0,0.0,8.788030782096474,0,4.166666666666667,10,9.0,1.0416666666666667,2.5,2.25,2024-04,0.24992049163168328,2024-04,1.0,AVAXUSDT,0.24734833393922545,1.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2024-06,5,0,0.0,0.0773514785272259,1.547029570544518,1.6639692127945602,1.0,0.019339287650610437,7.318398704506746,0.0,0.0,4.383589637898107,0,2.5,5,4.549999999999999,0.625,1.25,1.1374999999999997,2024-06,0.019339287650610437,2024-06,1.0,SOLUSDT,0.33376791202437417,1.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2024-07,7,0,0.0,0.0749065384971073,1.070093407101533,1.30455984342189,0.8571428571428571,0.018727684487984675,7.078975312615898,-0.005019088983870823,-0.020076355935545603,1.8213202990337136,1,3.5,7,6.35,0.8750000000000001,1.7500000000000002,1.5875,2024-07,0.018727684487984675,2024-07,1.0,XRPUSDT,0.36390250897874105,0.8571428571428571,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2024-08,21,0,0.0,0.6932188565131867,3.3010421738723177,4.02782533571258,0.6666666666666666,0.17342632964159055,88.3046657534667,-0.04157304879204293,-0.166317736395805,2.582292120504572,4,4.119047619047619,10,8.949999999999996,1.0297619047619047,2.5,2.237499999999999,2024-08,0.17342632964159055,2024-08,1.0,SOLUSDT,0.5435681959767105,1.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2024-11,1,0,0.0,-0.0249954749866894,-2.49954749866894,-2.49954749866894,0.0,-0.006248868746672187,-2.2566193203388374,0.0,0.0,0.0,1,0.5,1,0.95,0.125,0.25,0.2375,2024-11,-0.006248868746672187,2024-11,,XRPUSDT,,0.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2024-12,8,0,0.0,0.16950124628353772,2.1187655785442217,0.07221812516751001,0.5,0.04237845171373156,1.0691273370683652,-0.00869704728583276,-0.0347891573178945,1.2907249708695259,4,3.125,7,6.25,0.78125,1.7500000000000002,1.5625,2024-12,0.04237845171373156,2024-12,1.0,XRPUSDT,0.5573603615018193,0.5,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2025-01,5,0,0.0,0.1225861168965316,2.451722337930632,1.3999296280249298,1.0,0.030649307199848153,11.843394409685427,0.0,0.0,1.9589842105211592,0,1.7,4,3.549999999999999,0.42500000000000004,1.0,0.8874999999999997,2025-01,0.030649307199848153,2025-01,1.0,XRPUSDT,0.5683013336601976,1.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2025-02,16,0,0.0,-0.98038488205815,-6.1274055128634375,-4.112777410280589,0.125,-0.24483873316015758,-3.9569502568786663,-0.25074815485414126,-1.0040819888922026,-3.42890224465739,8,3.6875,8,7.449999999999999,0.921875,2.0,1.8624999999999998,2025-02,-0.24483873316015758,2025-02,,ETHUSDT,,0.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2025-03,16,0,0.0,0.303386576594515,1.896166103715719,0.70553245606134,0.6875,0.07586709052143092,4.061127958865018,-0.004439718428705941,-0.017759142438615982,2.033393889904071,4,1.9375,6,5.0,0.484375,1.5,1.25,2025-03,0.07586709052143092,2025-03,1.0,ADAUSDT,0.5719075277575906,0.75,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2025-04,6,0,0.0,-0.3126714932386542,-5.21119155397757,-6.978811909168256,0.16666666666666666,-0.07814787072236706,-24.83967495005286,-0.07514941480838422,-0.30068156500656046,-2.160184511271514,5,3.0,6,5.449999999999999,0.75,1.5,1.3624999999999998,2025-04,-0.07814787072236706,2025-04,,XRPUSDT,,0.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2025-06,3,0,0.0,-0.0194904655587802,-0.6496821852926733,-1.03802097258247,0.3333333333333333,-0.004872608127914901,-1.7640192311342506,-0.002595052431453304,-0.0103802097258247,-1.056664565403394,2,1.5,3,2.75,0.375,0.75,0.6875,2025-06,-0.004872608127914901,2025-06,,SOLUSDT,,0.3333333333333333,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2025-10,10,0,0.0,1.2571657920509087,12.571657920509088,7.9722850629557644,0.8,0.3146751174156748,215.0453121149652,-0.008524908422935518,-0.034099633691738,2.698000728861251,1,5.0,10,9.05,1.25,2.5,2.2625,2025-10,0.3146751174156748,2025-10,1.0,ADAUSDT,0.3036981472232842,1.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2025-11,3,0,0.0,0.046663017590547,1.5554339196849,1.2648808403262501,1.0,0.011666188187242632,4.3529030038274685,0.0,0.0,4.78068124815359,0,1.5,3,2.75,0.375,0.75,0.6875,2025-11,0.011666188187242632,2025-11,1.0,AVAXUSDT,0.4725263561818897,1.0,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2026-01,11,0,0.0,-0.1063696382311335,-0.9669967111921227,-1.17066524565966,0.18181818181818182,-0.026589722344927402,-0.7614029230158637,-0.029292837213290568,-0.1171851946293811,-2.469663478340101,9,2.227272727272727,6,5.0,0.5568181818181818,1.5,1.25,2026-01,-0.026589722344927402,2026-01,,AVAXUSDT,,0.14285714285714285,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,2026-02,15,0,0.0,0.4973907527262818,3.3159383515085454,4.92303442902068,0.6666666666666666,0.12441305819850257,57.481255297803635,-0.018960413837776358,-0.0758469233643778,3.25606286862466,5,3.3,9,8.0,0.8250000000000001,2.25,2.0,2026-02,0.12441305819850257,2026-02,1.0,XRPUSDT,0.22181664314992935,1.0,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2020-02,2,0,0.0,0.050511189540183,2.52555947700915,2.52555947700915,1.0,0.01262815219873481,4.720154798521792,0.0,0.0,3.015538888751174,0,0.5,1,1.0,0.125,0.25,0.25,2020-02,0.01262815219873481,2020-02,1.0,XRPUSDT,0.665807843455491,1.0,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2020-03,51,0,0.0,-0.8372758012644823,-1.641717257381338,-0.9167318784910801,0.4117647058823529,-0.2093500351576294,-16.82048043758535,-0.5587217856757865,-2.2406470152706155,-0.9338991620016288,11,4.813725490196078,10,9.0,1.2034313725490196,2.5,2.25,2020-03,-0.2093500351576294,2020-03,,BNBUSDT,,0.42857142857142855,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2020-05,4,0,0.0,-0.03783084660324981,-0.9457711650812453,-0.7448135233081651,0.0,-0.009457409731561395,-3.3954961927492366,-0.004945424784719155,-0.01978201422445751,-3.1639362213295743,4,2.0,4,3.6499999999999995,0.5,1.0,0.9125,2020-05,-0.009457409731561395,2020-05,,XRPUSDT,,0.0,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2020-06,3,0,0.0,-0.039892998928649406,-1.3297666309549803,-1.2758343908341,0.0,-0.009972924157020113,-3.577240899101286,-0.00734531325011778,-0.029381783219327308,-7.449947420139481,3,1.5,3,2.75,0.375,0.75,0.6875,2020-06,-0.009972924157020113,2020-06,,BNBUSDT,,0.0,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2020-09,8,0,0.0,0.0008671686003250039,0.010839607504062548,0.26960282727701995,0.625,0.00021658440316763006,0.07913866572042405,-0.004153323820843546,-0.016613252569714798,0.031445045524718857,1,3.125,7,6.25,0.78125,1.7500000000000002,1.5625,2020-09,0.00021658440316763006,2020-09,1.0,LTCUSDT,13.486402478937967,0.7142857142857143,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2020-11,13,0,0.0,0.1217399380402156,0.9364610618478123,2.38651007182232,0.6923076923076923,0.030431935790775633,11.754658781382087,-0.037339059928742646,-0.1493694656739642,0.7641288228219474,2,4.038461538461538,10,9.0,1.0096153846153846,2.5,2.25,2020-11,0.030431935790775633,2020-11,1.0,ADAUSDT,0.752025175105502,0.6666666666666666,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2020-12,5,0,0.0,0.37085515444343503,7.417103088868701,12.21662331483059,0.8,0.09273782144951781,40.29370427948713,-0.013234758637936661,-0.0529390345517286,1.822614251755946,1,2.5,5,4.549999999999999,0.625,1.25,1.1374999999999997,2020-12,0.09273782144951781,2020-12,1.0,XRPUSDT,0.43273297869857036,1.0,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2021-01,28,0,0.0,-0.5666504765700133,-2.023751702035762,-2.4335523803537,0.21428571428571427,-0.14157473845071156,-3.6527362605012215,-0.17010940512123263,-0.6809741760560369,-3.307167857700389,17,4.142857142857143,10,9.25,1.0357142857142858,2.5,2.3125,2021-01,-0.14157473845071156,2021-01,,LTCUSDT,,0.0,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2021-02,49,0,0.0,1.584414045176083,3.2334980513797613,3.8139658940757095,0.7755102040816326,0.39681561586999425,11.690401235785064,-0.12193043873174325,-0.48795373732827546,3.667655925399618,5,4.642857142857143,10,9.0,1.1607142857142858,2.5,2.25,2021-02,0.39681561586999425,2021-02,1.0,BNBUSDT,0.2731695787672172,1.0,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2021-04,42,0,0.0,1.456308328507135,3.467400782159845,3.582596079460924,0.7380952380952381,0.3646733098108257,16.305372544062813,-0.03184761220853538,-0.1273999398559439,3.5503975644064885,3,3.7142857142857144,10,9.0,0.9285714285714286,2.5,2.25,2021-04,0.3646733098108257,2021-04,1.0,AVAXUSDT,0.30776201201027076,0.8888888888888888,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2021-05,121,0,0.0,-1.3691808717182086,-1.131554439436536,-1.25595829325605,0.4297520661157025,-0.34194386042121216,-7.660469048723062,-0.7291349520780144,-2.92648838323971,-1.590295880778868,13,4.731404958677686,10,9.0,1.1828512396694215,2.5,2.25,2021-05,-0.34194386042121216,2021-05,,ETHUSDT,,0.2222222222222222,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2021-06,8,0,0.0,-0.11221258191131729,-1.4026572738914662,-2.395125718437535,0.375,-0.028055702534279803,-2.3373544107212263,-0.043627560872616655,-0.17453322848703048,-0.7574415692513943,2,0.875,2,2.0,0.21875000000000003,0.5,0.5,2021-06,-0.028055702534279803,2021-06,,BNBUSDT,,0.4,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2021-08,2,0,0.0,0.0322942913144468,1.6147145657223398,1.6147145657223398,1.0,0.008073724470913923,2.9927167166497792,0.0,0.0,3.795114817003175,0,1.0,2,1.8499999999999996,0.25,0.5,0.4624999999999999,2021-08,0.008073724470913923,2021-08,1.0,LINKUSDT,0.6317483196449973,1.0,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2021-09,20,0,0.0,0.42415574037112314,2.1207787018556155,3.0957442909508703,0.8,0.10607985693213973,2.322806590887838,-0.022284216434897974,-0.0891368657396074,2.0677188473815735,2,3.4,10,9.0,0.8500000000000001,2.5,2.25,2021-09,0.10607985693213973,2021-09,1.0,LINKUSDT,0.2758124006827123,0.8888888888888888,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2021-10,1,0,0.0,-0.017926516750092603,-1.7926516750092603,-1.7926516750092603,0.0,-0.004481629187524927,-1.6236264954037405,0.0,0.0,0.0,1,0.5,1,0.95,0.125,0.25,0.2375,2021-10,-0.004481629187524927,2021-10,,XRPUSDT,,0.0,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2021-11,9,0,0.0,0.0926388477222249,1.0293205302469433,1.25217944113401,0.7777777777777778,0.023161426982687416,0.548695428662116,-0.005549983364572242,-0.0221999334582728,1.8879166400563767,1,2.2777777777777777,6,5.149999999999999,0.5694444444444444,1.5,1.2874999999999996,2021-11,0.023161426982687416,2021-11,1.0,AVAXUSDT,0.30361774829479365,1.0,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2021-12,13,0,0.0,0.5248298756692692,4.037152889763609,1.7162865358725399,0.6923076923076923,0.13127081315391642,7.753181936529585,-0.011824219959111204,-0.04729803435499709,2.2198159962591606,3,3.9615384615384617,10,9.0,0.9903846153846154,2.5,2.25,2021-12,0.13127081315391642,2021-12,1.0,XRPUSDT,0.3778698892985497,0.625,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2022-01,9,0,0.0,0.21469255127683742,2.3854727919648604,0.5974358241877,0.5555555555555556,0.05367798632931464,21.653450095122118,-0.006501797245150875,-0.02600722697884591,1.2686873147759758,3,2.5,6,5.149999999999999,0.625,1.5,1.2874999999999996,2022-01,0.05367798632931464,2022-01,1.0,ADAUSDT,0.7299049452140018,0.6666666666666666,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2022-02,11,0,0.0,-0.19531762311118356,-1.775614755556214,-1.21087552474467,0.18181818181818182,-0.04882217236410469,-7.655379233034365,-0.0479882161808054,-0.19198549537543871,-1.7340227183551966,6,2.409090909090909,6,5.0,0.6022727272727273,1.5,1.25,2022-02,-0.04882217236410469,2022-02,,SOLUSDT,,0.2,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2022-04,1,0,0.0,-0.0022029086248346,-0.22029086248345997,-0.22029086248345997,0.0,-0.0005507271562121829,-0.2009514693467218,0.0,0.0,0.0,1,0.5,1,0.95,0.125,0.25,0.2375,2022-04,-0.0005507271562121829,2022-04,,SOLUSDT,,0.0,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2022-05,45,0,0.0,1.7770606172056782,3.949023593790396,3.6261432539894405,0.7111111111111111,0.4451566249482841,75.81944616716854,-0.11281040460225933,-0.4514326185755595,3.5987562739817474,5,4.055555555555555,10,9.0,1.0138888888888888,2.5,2.25,2022-05,0.4451566249482841,2022-05,1.0,AVAXUSDT,0.3731092984302871,0.8888888888888888,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2022-06,16,0,0.0,0.13971386905822208,0.8732116816138881,-0.11003054305782499,0.5,0.03492883614095721,2.0828954515291764,-0.014250226246248499,-0.05700348262317831,1.0339746894746755,4,1.625,4,3.4499999999999993,0.40625,1.0,0.8624999999999999,2022-06,0.03492883614095721,2022-06,1.0,ETHUSDT,0.6004763832916101,0.7142857142857143,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2022-09,4,0,0.0,-0.0260829312166104,-0.65207328041526,-0.867323144793155,0.25,-0.006521320058361368,-0.8527887290534886,-0.01210716884104679,-0.0484296104736417,-0.46209247847921614,2,1.0,2,2.0,0.25,0.5,0.5,2022-09,-0.006521320058361368,2022-09,,XRPUSDT,,0.25,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2022-10,1,0,0.0,0.032667727809622904,3.2667727809622904,3.2667727809622904,1.0,0.008166931952402479,3.0277827118453837,0.0,0.0,0.0,0,0.5,1,0.95,0.125,0.25,0.2375,2022-10,0.008166931952402479,2022-10,1.0,SOLUSDT,1.0,1.0,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2022-11,33,0,0.0,0.16922100567132609,0.5127909262767457,0.38457071113808,0.5454545454545454,0.042231745525200814,2.6502370984311074,-0.11268866620988138,-0.4509109027529732,0.32500051540931624,5,3.3181818181818183,10,8.0,0.8295454545454547,2.5,2.0,2022-11,0.042231745525200814,2022-11,1.0,LTCUSDT,0.3539415768165849,0.7777777777777778,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,2022-12,6,0,0.0,-0.07802033663109847,-1.3003389438516413,-1.3254463500312448,0.16666666666666666,-0.019503794896946758,-6.876587720678218,-0.0162628874136872,-0.06505479242832099,-2.31452420036359,4,3.0,6,5.449999999999999,0.75,1.5,1.3624999999999998,2022-12,-0.019503794896946758,2022-12,,LTCUSDT,,0.16666666666666666,low
