entry_mode,filter_name,event_threshold,min_simultaneous_drops,exit_model,friction_case,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,average_return_pct,median_return_pct,cumulative_return_units,win_rate,return_volatility_pct,sharpe_like,annualized_trade_sharpe_like,max_drawdown_units,max_losing_streak,average_win_pct,average_loss_pct,best_month,worst_month,best_symbol,worst_symbol,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate,average_concurrent_positions,max_concurrent_positions
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,AVAXUSDT,12,17.395014262681382,1.6587416265429529,0.3551424630367329,0.19904899518515434,0.6666666666666666,5.592063283784537,1.0275365738913669,1.2371406026210297,-0.09446529445477111,3,3.940374687104863,-2.9045244945808686,2025-10,2025-06,AVAXUSDT,AVAXUSDT,0.7853297528885983,0.9999999999999997,0.8333333333333334,1.0,0.9166666666666666,3
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,LINKUSDT,13,18.8445987845715,2.5116862297517857,0.08576700859415545,0.32651920986773214,0.5384615384615384,9.811009758797185,0.9230460178807468,1.1113353391240521,-0.09078945134196008,3,6.644146540059481,-2.3095174656071924,2025-10,2026-01,LINKUSDT,LINKUSDT,0.8974885438789119,0.9999999999999998,0.7142857142857143,1.0,0.8846153846153846,3
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,LTCUSDT,7,10.147091653230806,0.47449136729255087,0.14379887773483996,0.03321439571047856,0.5714285714285714,2.729024313125412,0.46001281522676035,0.5538494160726555,-0.042096587325727866,2,1.9017915576598476,-1.4285755531971782,2026-02,2026-01,LTCUSDT,LTCUSDT,1.749742786348534,1.0,0.75,1.0,0.6428571428571429,2
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,XRPUSDT,9,13.046260697011038,2.484182528800496,0.6810691819501936,0.22357642759204466,0.5555555555555556,8.4186179150507,0.8852459704909421,1.0658245762031495,-0.08330956445458172,2,6.934088860247437,-3.07820038550818,2025-10,2026-01,XRPUSDT,XRPUSDT,0.6009456419861126,1.0,0.75,1.0,0.7222222222222222,2
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,SOLUSDT,9,14.38949432310428,0.22368282368528547,-1.1516657649655215,0.02013145413167569,0.3333333333333333,4.367150982144524,0.15365817985214994,0.19429301868115528,-0.07065566463078733,4,5.181686507493819,-2.2553190182189815,2026-02,2026-01,SOLUSDT,SOLUSDT,3.098005320611111,1.0000000000000007,0.6,1.0,0.7222222222222222,2
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,ETHUSDT,6,18.55074508420774,0.8059188322313735,-0.7650387559269065,0.04835512993388241,0.5,4.11645966010111,0.47956012595008846,0.8432340190259177,-0.05376500703396826,2,4.126484796799206,-2.5146471323364588,2025-10,2026-01,ETHUSDT,ETHUSDT,0.9009309130561746,1.0,0.6666666666666666,1.0,0.6666666666666666,2
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,BNBUSDT,3,9.276190476190477,6.461756869393985,5.126913355073941,0.19385270608181954,1.0,5.809654308246581,1.9264642283553512,3.387545605916316,0.0,0,6.461756869393985,0.0,2025-10,2026-02,BNBUSDT,BNBUSDT,0.7355253141057508,0.9999999999999999,1.0,1.0,0.8333333333333334,2
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,BTCUSDT,1,365.25,5.082222378914718,5.082222378914718,0.05082222378914718,1.0,0.0,0.0,0.0,0.0,0,5.082222378914718,0.0,2026-02,2026-02,BTCUSDT,BTCUSDT,1.0,1.0,1.0,1.0,0.5,1
next_open,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,ADAUSDT,11,15.945429740791267,4.016008991269263,-1.1557616199955945,0.44176098903961897,0.45454545454545453,12.243170533064378,1.087920399602571,1.3098419394172613,-0.07113244779176506,3,11.444735426815114,-2.174596371685612,2025-10,2026-01,ADAUSDT,ADAUSDT,0.9373611620154109,0.9999999999999999,0.5,1.0,0.5909090909090909,2
next_open,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,AVAXUSDT,12,17.395014262681382,1.7735445147981037,-0.21448227413409898,0.21282534177577245,0.5,5.432740121149939,1.1308728710053557,1.3615561534953688,-0.07268056119913388,3,5.495085846871238,-1.9479968172750302,2025-10,2025-11,AVAXUSDT,AVAXUSDT,0.9188491800309726,0.9999999999999998,0.6666666666666666,1.0,0.75,3
next_open,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,LINKUSDT,13,18.8445987845715,2.854230449718516,-0.17274789248235653,0.37104995846340705,0.46153846153846156,10.050790947748128,1.0239069036408976,1.2327705270878782,-0.07891341327607526,4,8.666641523355283,-2.127836184827284,2025-10,2026-01,LINKUSDT,LINKUSDT,0.9598091669783652,1.0,0.5714285714285714,1.0,0.7307692307692307,3
next_open,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,LTCUSDT,7,10.147091653230806,1.4186311638851836,1.1327252209405936,0.09930418147196285,0.7142857142857143,3.161007519947655,1.187388906252417,1.429600721133983,-0.04230392318353606,2,2.832162093109978,-2.115196159176803,2026-02,2026-01,LTCUSDT,LTCUSDT,0.6626338046862543,1.0,0.75,1.0,0.6428571428571429,2
next_open,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,XRPUSDT,9,13.046260697011038,3.3526383212389224,1.1482410371848761,0.301737448911503,0.5555555555555556,8.074748957044456,1.2456009489858118,1.4996872596152953,-0.06005433475428137,2,8.035711579337997,-2.501203251384921,2026-02,2026-01,XRPUSDT,XRPUSDT,0.5186690779116729,1.0,0.75,1.0,0.5,1
next_open,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,SOLUSDT,9,14.38949432310428,-0.7820074253315067,-1.3953389158036744,-0.0703806682798356,0.3333333333333333,3.910855214823644,-0.5998744896262572,-0.7585110374953601,-0.10286302986166762,3,2.9585628128757024,-2.6522925444351113,2025-10,2026-02,SOLUSDT,SOLUSDT,,,0.4,0.0,0.5,1
next_open,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,ETHUSDT,6,18.55074508420774,0.05902489602140279,-1.4740181602578903,0.0035414937612841674,0.3333333333333333,3.8666493329970195,0.037391773838773706,0.0657477843265453,-0.04543052523613637,2,4.523503443819238,-2.173214377877515,2026-02,2026-01,ETHUSDT,ETHUSDT,17.34908005096894,1.0,0.3333333333333333,1.0,0.5,1
next_open,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,BNBUSDT,3,9.276190476190477,5.574563416508554,6.227643462765369,0.16723690249525663,0.6666666666666666,7.919474501362416,1.2192004741913751,2.1438743311647173,0.0,1,9.687459714748986,-2.6512291799723093,2025-10,2026-02,BNBUSDT,BNBUSDT,0.6276154742257316,1.0,1.0,1.0,0.5,1
next_open,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,stress,12,8.0,10.0,BTCUSDT,1,365.25,7.035189579526807,7.035189579526807,0.07035189579526807,1.0,0.0,0.0,0.0,0.0,0,7.035189579526807,0.0,2026-02,2026-02,BTCUSDT,BTCUSDT,1.0,1.0,1.0,1.0,0.5,1
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,ADAUSDT,11,15.945429740791267,5.585251821766644,1.0139638574264833,0.6143777003943308,0.7272727272727273,11.680375164397775,1.5859237731431197,1.9094314910728656,-0.01472318285496361,2,7.973824963773814,-0.784276556919144,2025-10,2025-06,ADAUSDT,ADAUSDT,0.8752032611132803,1.0,0.8333333333333334,1.0,1.0454545454545454,4
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,AVAXUSDT,12,17.395014262681382,1.0605300576838428,0.5357079385202491,0.12726360692206112,0.6666666666666666,6.56355669660857,0.5597245602560273,0.6739010536184966,-0.1242682218520645,2,4.124527190119733,-5.067464207187938,2025-10,2025-06,AVAXUSDT,AVAXUSDT,0.6458943995833382,1.0,0.8333333333333334,1.0,1.3333333333333333,5
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,LINKUSDT,12,17.395014262681382,4.104773526402283,0.3810017153869439,0.492572823168274,0.5833333333333334,9.862675712979765,1.4417337664130514,1.7358286078758085,-0.03735331134301995,3,7.858299631702816,-1.1501630210184643,2025-10,2026-01,LINKUSDT,LINKUSDT,0.8684192930820737,1.0,0.6666666666666666,1.0,1.3333333333333333,5
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,LTCUSDT,7,10.147091653230806,0.9270095812511552,0.3241529038026237,0.06489067068758086,0.7142857142857143,2.3824613231416283,1.0294550392660797,1.2394504098532833,-0.01950616880281692,2,1.6879367898079558,-0.9753084401408461,2026-02,2026-01,LTCUSDT,LTCUSDT,0.9242761087979754,1.0,0.75,1.0,0.6428571428571429,2
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,XRPUSDT,9,13.046260697011038,4.704072330972664,1.9596310670900638,0.42336650978753976,1.0,7.1147510604784,1.9835152169005164,2.388126391892029,0.0,0,4.704072330972664,0.0,2025-10,2025-05,XRPUSDT,XRPUSDT,0.6659981749921858,1.0,1.0,1.0,0.8333333333333334,3
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,SOLUSDT,9,14.38949432310428,1.1741276008453119,0.09993208927249428,0.10567148407607807,0.5555555555555556,3.9706097635470496,0.8871138218804204,1.121710686230753,-0.07274884180484807,3,3.588392935473021,-1.8437040674393255,2026-02,2026-01,SOLUSDT,SOLUSDT,0.6248985170889076,1.0,0.8,1.0,0.8333333333333334,3
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,ETHUSDT,6,18.55074508420774,2.003757855803459,2.2502908620909894,0.12022547134820755,0.6666666666666666,3.8487553839836077,1.2752653325895786,2.2423613923144514,-0.04592294079433574,2,4.153710303563582,-2.296147039716787,2025-10,2026-01,ETHUSDT,ETHUSDT,0.8794494126091323,0.9999999999999999,0.6666666666666666,1.0,0.6666666666666666,2
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,BNBUSDT,3,9.276190476190477,6.648432017174842,5.312252990916747,0.19945296051524525,1.0,5.815466871742845,1.9801371580960263,3.481925503878346,0.0,0,6.648432017174842,0.0,2025-10,2026-02,BNBUSDT,BNBUSDT,0.7336588548400763,1.0,1.0,1.0,0.8333333333333334,2
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,BTCUSDT,1,365.25,5.26751730140235,5.26751730140235,0.052675173014023496,1.0,0.0,0.0,0.0,0.0,0,5.26751730140235,0.0,2026-02,2026-02,BTCUSDT,BTCUSDT,1.0,1.0,1.0,1.0,0.5,1
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,ADAUSDT,11,15.945429740791267,4.417320603740578,1.3350925156425355,0.4859052664114635,0.6363636363636364,12.461001926757096,1.1757156533179685,1.4155462771980554,-0.12235743158264159,3,8.725245845462943,-3.1215485692735663,2025-10,2025-06,ADAUSDT,ADAUSDT,0.7514884115045719,1.0000000000000002,0.8333333333333334,1.0,1.0454545454545454,4
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,AVAXUSDT,12,17.395014262681382,0.363931671867286,1.0250978236908261,0.04367180062407432,0.5833333333333334,8.116330944090965,0.15532834984175814,0.18701330269892524,-0.292447842572094,3,5.107735255722713,-6.277393345530315,2026-02,2025-06,AVAXUSDT,AVAXUSDT,0.9732615534678981,1.0,0.8333333333333334,1.0,1.3333333333333333,5
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,LINKUSDT,12,17.395014262681382,2.830799530797856,0.14964898098064566,0.33969594369574274,0.5833333333333334,11.045770026588176,0.8877766967050453,1.0688715374823257,-0.1487686225002899,3,7.499291441564808,-3.705089144275879,2025-10,2025-06,LINKUSDT,LINKUSDT,0.8284886608320088,1.0000000000000002,0.6666666666666666,1.0,1.3333333333333333,5
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,LTCUSDT,7,10.147091653230806,2.064621287737939,1.3140686685570693,0.14452349014165575,0.8571428571428571,2.544251685551396,2.146986679779157,2.5849438962375273,-0.006614789282927663,1,2.518971323743057,-0.6614789282927669,2026-02,2026-01,LTCUSDT,LTCUSDT,0.46823007342029177,0.9999999999999998,1.0,1.0,0.6428571428571429,2
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,XRPUSDT,9,13.046260697011038,4.530393738542737,2.323462058473771,0.40773543646884636,0.8888888888888888,7.652454509174987,1.7760551466634567,2.138347179322597,-0.05494932051621723,1,5.783559462313295,-5.494932051621723,2025-10,2025-05,XRPUSDT,XRPUSDT,0.4777166691065768,1.0,1.0,1.0,0.8333333333333334,3
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,SOLUSDT,9,14.38949432310428,1.1110583379556358,0.2552789165396386,0.09999525041600721,0.6666666666666666,3.859892691070052,0.8635408496143642,1.0919038517018906,-0.04305870300816059,2,2.738626925352138,-2.144078836837368,2026-02,2026-01,SOLUSDT,SOLUSDT,0.5758098201432063,1.0,0.8,1.0,0.8333333333333334,3
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,ETHUSDT,6,18.55074508420774,1.6469487235001306,1.0561307481347892,0.09881692341000783,0.5,3.2676109125399915,1.2345974208929151,2.1708530145955374,-0.02473938070984401,2,4.15931241423791,-0.8654149672376482,2026-02,2026-01,ETHUSDT,ETHUSDT,0.6588682590708886,1.0,0.6666666666666666,1.0,0.6666666666666666,2
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,BNBUSDT,3,9.276190476190477,6.509085985610636,6.414084379907151,0.19527257956831906,0.6666666666666666,6.78455206356822,1.6617261585258967,2.922023188230338,0.0,1,9.877362180647898,-0.2274664044638918,2025-10,2026-02,BNBUSDT,BNBUSDT,0.6715317432643897,1.0,1.0,1.0,0.8333333333333334,2
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,base,12,4.0,5.0,BTCUSDT,1,365.25,7.222438447164584,7.222438447164584,0.07222438447164584,1.0,0.0,0.0,0.0,0.0,0,7.222438447164584,0.0,2026-02,2026-02,BTCUSDT,BTCUSDT,1.0,1.0,1.0,1.0,0.5,1
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,ADAUSDT,11,15.945429740791267,5.399639323387822,0.8329203647936368,0.5939603255726604,0.7272727272727273,11.668700620667973,1.5347533732424044,1.8478229985110979,-0.01830906772261722,2,7.785825084749623,-0.9635227069103055,2025-10,2025-06,ADAUSDT,ADAUSDT,0.8922594756010576,1.0000000000000002,0.6666666666666666,1.0,1.0454545454545454,4
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,AVAXUSDT,12,17.395014262681382,0.8794400220989309,0.3551424630367329,0.1055328026518717,0.6666666666666666,6.556996416771738,0.4646135833134378,0.5593886807060461,-0.12774461637115012,2,3.940374687104863,-5.242429307912932,2025-10,2025-06,AVAXUSDT,AVAXUSDT,0.6928195744018562,1.0,0.8333333333333334,1.0,1.3333333333333333,5
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,LINKUSDT,12,17.395014262681382,3.920640767189116,0.2005908688893877,0.47047689206269394,0.5833333333333334,9.852817961213791,1.3784379319154298,1.6596212505676031,-0.040916577380291336,3,7.670415220334605,-1.329043467214568,2025-10,2026-01,LINKUSDT,LINKUSDT,0.8891631066506125,0.9999999999999999,0.6666666666666666,1.0,1.3333333333333333,5
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,LTCUSDT,7,10.147091653230806,0.7460529994824951,0.14379887773483996,0.05222370996377466,0.5714285714285714,2.3800800512637936,0.8293295431203588,0.9985019286095154,-0.023087273072431767,2,1.9017915576598476,-0.7949317447539749,2026-02,2026-01,LTCUSDT,LTCUSDT,1.1128403044833195,1.0,0.75,1.0,0.6428571428571429,2
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,XRPUSDT,9,13.046260697011038,4.519340572155227,1.7776423793725065,0.40674065149397043,1.0,7.107639861461841,1.9075279531224276,2.296638719637273,0.0,0,4.519340572155227,0.0,2025-10,2025-05,XRPUSDT,XRPUSDT,0.6792500337822235,1.0,1.0,1.0,0.8333333333333334,3
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,SOLUSDT,9,14.38949432310428,0.9929240244308903,-0.08019782792314065,0.08936316219878013,0.4444444444444444,3.966641136112905,0.7509557762040726,0.9495457045965906,-0.08167763103282366,5,4.276019830790094,-1.6335526206564734,2026-02,2026-01,SOLUSDT,SOLUSDT,0.6979089646899401,1.0,0.6,1.0,0.8333333333333334,3
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,ETHUSDT,6,18.55074508420774,1.8217250633275086,2.068011659690509,0.10930350379965051,0.6666666666666666,3.8449085500931526,1.1605729495656423,2.0406921670065086,-0.04947764148054847,2,3.9695286320049745,-2.4738820740274234,2025-10,2026-01,ETHUSDT,ETHUSDT,0.9169480958116497,1.0000000000000002,0.6666666666666666,1.0,0.6666666666666666,2
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,BNBUSDT,3,9.276190476190477,6.461756869393985,5.126913355073941,0.19385270608181954,1.0,5.809654308246581,1.9264642283553512,3.387545605916316,0.0,0,6.461756869393985,0.0,2025-10,2026-02,BNBUSDT,BNBUSDT,0.7355253141057508,0.9999999999999999,1.0,1.0,0.8333333333333334,2
next_close,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,BTCUSDT,1,365.25,5.082222378914718,5.082222378914718,0.05082222378914718,1.0,0.0,0.0,0.0,0.0,0,5.082222378914718,0.0,2026-02,2026-02,BTCUSDT,BTCUSDT,1.0,1.0,1.0,1.0,0.5,1
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,ADAUSDT,11,15.945429740791267,4.2328754534893855,1.153728054675156,0.4656162998838324,0.6363636363636364,12.448547145993333,1.1277508530823432,1.3577972847282536,-0.12763603628800865,3,8.536494920704397,-3.2984586141368877,2025-10,2025-06,ADAUSDT,ADAUSDT,0.7679842943905223,1.0,0.8333333333333334,1.0,1.0454545454545454,4
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,AVAXUSDT,12,17.395014262681382,0.1835378868910171,0.8440432026503509,0.022024546426922052,0.5833333333333334,8.108218665230158,0.07841351062034972,0.09440884173602748,-0.2975564417842151,3,4.922600035509485,-6.451149121174839,2026-02,2025-06,AVAXUSDT,AVAXUSDT,1.682699833426413,0.9999999999999981,0.6666666666666666,1.0,1.3333333333333333,5
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,LINKUSDT,12,17.395014262681382,2.647940109547971,-0.0305306282855032,0.31775281314575654,0.5,11.034729771169175,0.8312603752417292,1.0008266252430826,-0.15402082920054316,3,8.55918481775733,-3.2633045986613882,2025-10,2025-06,LINKUSDT,LINKUSDT,0.8564879073991785,0.9999999999999998,0.6666666666666666,1.0,1.3333333333333333,5
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,LTCUSDT,7,10.147091653230806,1.882527662216149,1.1327252209405936,0.13177693635513044,0.7142857142857143,2.541708704085092,1.9595872738755,2.3593174612849706,-0.009831168300368481,2,2.832162093109978,-0.49155841501842373,2026-02,2026-01,LTCUSDT,LTCUSDT,0.4993461633732929,1.0,0.75,1.0,0.6428571428571429,2
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,XRPUSDT,9,13.046260697011038,4.345835571608581,2.141109721407646,0.3911252014447723,0.8888888888888888,7.644805875158493,1.7054071650387654,2.0532879329834297,-0.056694698979158534,1,5.597748755299136,-5.669469897915853,2025-10,2025-05,XRPUSDT,XRPUSDT,0.4836978749216643,1.0000000000000002,1.0,1.0,0.8333333333333334,3
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,SOLUSDT,9,14.38949432310428,0.929917799316732,0.07499373007374036,0.08369260193850588,0.5555555555555556,3.856034725432823,0.7234772497120234,0.9148004937253736,-0.04481596615221191,2,3.0842641819848993,-1.7630151790184772,2026-02,2026-01,SOLUSDT,SOLUSDT,0.6442635992569873,1.0,0.6,1.0,0.8333333333333334,3
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,ETHUSDT,6,18.55074508420774,1.4652725620192923,0.8750451096630798,0.08791635372115754,0.5,3.264344932984232,1.0995070020883795,1.9333169255498466,-0.02831525438023565,2,3.9751251433654704,-1.044580019326886,2026-02,2026-01,ETHUSDT,ETHUSDT,0.6988649570181144,1.0,0.6666666666666666,1.0,0.6666666666666666,2
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,BNBUSDT,3,9.276190476190477,6.322550114292759,6.227643462765369,0.18967650342878278,0.6666666666666666,6.777770898696519,1.615719710068915,2.8411242335441593,0.0,1,9.687459714748986,-0.4072690866196947,2025-10,2026-02,BNBUSDT,BNBUSDT,0.6716702727966702,1.0,1.0,1.0,0.8333333333333334,2
next_open,drop3_breadth5,-0.03,5,pure_horizon_12,stress,12,8.0,10.0,BTCUSDT,1,365.25,7.035189579526807,7.035189579526807,0.07035189579526807,1.0,0.0,0.0,0.0,0.0,0,7.035189579526807,0.0,2026-02,2026-02,BTCUSDT,BTCUSDT,1.0,1.0,1.0,1.0,0.5,1
next_close,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,ADAUSDT,11,15.945429740791267,4.3333329321038,0.9273689885198302,0.476666622531418,0.7272727272727273,11.130712741629733,1.2912056721872238,1.5545947501877184,-0.1014538691920562,2,7.385749002738046,-3.8064432562541857,2025-10,2026-01,ADAUSDT,ADAUSDT,0.7788067283308417,1.0,0.8333333333333334,1.0,1.0454545454545454,4
next_close,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,AVAXUSDT,12,17.395014262681382,0.5851568979987847,0.5825740594077611,0.07021882775985416,0.6666666666666666,6.419349500599125,0.31577077323448455,0.3801838831001253,-0.1436111469143197,2,3.6219372195945225,-5.488403745192691,2026-02,2025-06,AVAXUSDT,AVAXUSDT,1.2260817263701433,1.0,0.6666666666666666,1.0,1.0833333333333333,4
next_close,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,LINKUSDT,12,17.395014262681382,3.3899774166573646,1.7575250641126214,0.40679728999888376,0.6666666666666666,9.27928448155034,1.265531439161275,1.523683309247697,-0.09748280905766069,2,6.820449505867798,-3.4709667617635,2025-10,2026-01,LINKUSDT,LINKUSDT,0.6438614088494851,1.0000000000000002,0.8333333333333334,1.0,1.0833333333333333,4
next_close,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,LTCUSDT,7,10.147091653230806,0.8569579271777759,0.19507182013961627,0.05998705490244432,0.5714285714285714,3.4528981731405146,0.6566360910943456,0.7905812698838877,-0.050574998553595506,2,2.8128192914358996,-1.7508572251663888,2026-02,2026-01,LTCUSDT,LTCUSDT,1.2643414807102376,1.0,0.75,1.0,0.6428571428571429,2
next_close,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,XRPUSDT,9,13.046260697011038,3.929120606383496,0.8841043372694781,0.35362085457451464,0.7777777777777778,7.215107883444174,1.633705553620041,1.966960130145691,-0.016258388098680604,1,5.335718318511911,-0.9939713860659595,2025-10,2025-05,XRPUSDT,XRPUSDT,0.671048760307538,1.0,1.0,1.0,0.8333333333333334,3
next_close,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,SOLUSDT,9,14.38949432310428,1.8591152986707327,0.7132907652039577,0.16732037688036594,0.5555555555555556,4.8366342009863175,1.1531461062064254,1.4580950924372915,-0.05299668313204485,3,4.548999353289008,-1.503239769602111,2026-02,2026-01,SOLUSDT,SOLUSDT,0.6754287551928072,1.0,0.8,1.0,0.8333333333333334,3
next_close,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,ETHUSDT,6,18.55074508420774,2.7995501869244794,1.9993642762097277,0.16797301121546876,0.8333333333333334,3.844990068537675,1.7834817112768957,3.1359831017638857,-0.01835293312030603,1,3.7265188867154957,-1.8352933120306039,2025-10,2026-01,ETHUSDT,ETHUSDT,0.6097338227717024,1.0,0.6666666666666666,1.0,0.6666666666666666,2
next_close,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,BNBUSDT,3,9.276190476190477,6.801872681272471,6.900850649410698,0.20405618043817414,1.0,6.024281229554708,1.9556173793449358,3.438809276987797,0.0,0,6.801872681272471,0.0,2025-10,2026-02,BNBUSDT,BNBUSDT,0.661816141290484,1.0,1.0,1.0,0.8333333333333334,2
next_close,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,BTCUSDT,1,365.25,6.9077043381831436,6.9077043381831436,0.06907704338183143,1.0,0.0,0.0,0.0,0.0,0,6.9077043381831436,0.0,2026-02,2026-02,BTCUSDT,BTCUSDT,1.0,1.0,1.0,1.0,0.5,1
next_open,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,ADAUSDT,11,15.945429740791267,3.273962704959448,0.7080504192348425,0.3601358975455393,0.6363636363636364,12.599096489121763,0.8618479808725105,1.0376537025698696,-0.23780515031100663,3,8.542543153719357,-5.946053080370393,2025-10,2025-06,ADAUSDT,ADAUSDT,0.5842254068183345,1.0000000000000002,0.8333333333333334,1.0,1.0454545454545454,4
next_open,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,AVAXUSDT,12,17.395014262681382,-0.08001046728107081,0.9725716896723882,-0.009601256073728498,0.6666666666666666,8.360682309522351,-0.03315092939491423,-0.03991328563007169,-0.32647575864853706,3,3.980448630530358,-8.20092866290393,2026-02,2025-10,AVAXUSDT,AVAXUSDT,,,0.6666666666666666,0.0,1.0833333333333333,4
next_open,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,LINKUSDT,12,17.395014262681382,2.1753227437066425,0.5247383061156597,0.2610387292447971,0.5833333333333334,10.890685853385987,0.6919251120972535,0.8330687898600468,-0.2369404206819959,2,7.528053375867014,-5.318500141317878,2025-10,2026-01,LINKUSDT,LINKUSDT,0.47248622493444437,1.0,0.8333333333333334,1.0,1.0833333333333333,4
next_open,drop3_breadth5,-0.03,5,pure_horizon_6,base,6,4.0,5.0,LTCUSDT,7,10.147091653230806,2.005141956366978,0.19507182013961627,0.14035993694568846,0.5714285714285714,3.9529504658227697,1.3420625949645801,1.6158258203908518,-0.0271922621844869,2,4.237572933289288,-0.971432679529436,2026-02,2026-01,LTCUSDT,LTCUSDT,0.5959859304392914,0.9999999999999998,0.75,1.0,0.6428571428571429,2
