symbol,timeframe,entry_mode,filter_name,event_threshold,min_simultaneous_drops,exit_model,friction_case,signal_time,entry_time,exit_time,signal_return,entry_price,exit_price,atr14_prior,realized_vol_96,realized_vol_threshold,simultaneous_down_2pct_count,btc_return_24h,ema50_slope_24,ema200_slope_24,horizon_bars,exit_reason,exit_legs,gross_return,fee_return,net_return,net_return_pct,taker_fee_bps_per_side,slippage_bps_per_side
ADAUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-05-30 00:45:00+00:00,2025-05-30 01:00:00+00:00,2025-05-30 02:30:00+00:00,-0.04249134948096889,0.6923916999999999,0.7107885,0.0037714285714285844,0.0054284806967438886,0.0049635391110473435,7.0,-0.030816975529353474,-0.014578020860349872,-0.0067787328183528395,6,horizon,horizon:1.0@2025-05-30T02:30:00+00:00,0.02656993144198605,0.0016,0.024969931441986053,2.4969931441986053,8.0,10.0
AVAXUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-05-30 00:45:00+00:00,2025-05-30 01:00:00+00:00,2025-05-30 02:30:00+00:00,-0.03331978870377894,21.433411999999997,21.796182,0.13307142857142779,0.005228130889232686,0.0050416837747304065,7.0,-0.030816975529353474,-0.01821541859817788,-0.007805309451130782,6,horizon,horizon:1.0@2025-05-30T02:30:00+00:00,0.01692544332185686,0.0016,0.01532544332185686,1.532544332185686,8.0,10.0
LINKUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-05-30 00:45:00+00:00,2025-05-30 01:00:00+00:00,2025-05-30 02:30:00+00:00,-0.040629795183134254,14.398383999999998,14.687298,0.07821428571428589,0.0055043745473284085,0.004891884555945384,7.0,-0.030816975529353474,-0.01775005741763236,-0.007729771936520247,6,horizon,horizon:1.0@2025-05-30T02:30:00+00:00,0.020065724042364952,0.0016,0.018465724042364955,1.8465724042364955,8.0,10.0
LTCUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-05-30 00:45:00+00:00,2025-05-30 01:00:00+00:00,2025-05-30 02:30:00+00:00,-0.031129240017174653,90.36026999999999,91.84806,0.4399999999999987,0.004718035733056556,0.004519827208214209,7.0,-0.030816975529353474,-0.014967660502737234,-0.005085776120285601,6,horizon,horizon:1.0@2025-05-30T02:30:00+00:00,0.01646509024375442,0.0016,0.014865090243754422,1.4865090243754422,8.0,10.0
XRPUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-05-30 00:45:00+00:00,2025-05-30 01:00:00+00:00,2025-05-30 02:30:00+00:00,-0.035754239942721755,2.1570549,2.2148828999999997,0.009685714285714297,0.004454540480351685,0.0038258221868818047,7.0,-0.030816975529353474,-0.008422966238170515,-0.0032402548231914574,6,horizon,horizon:1.0@2025-05-30T02:30:00+00:00,0.026808775242577187,0.0016,0.02520877524257719,2.520877524257719,8.0,10.0
AVAXUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-06-13 00:00:00+00:00,2025-06-13 00:15:00+00:00,2025-06-13 01:45:00+00:00,-0.03053774050320668,19.671651999999998,18.792189,0.1464285714285715,0.0049727511745309115,0.004753377949262742,5.0,-0.039579209539538196,-0.021099297526063987,-0.010243154996496862,6,horizon,horizon:1.0@2025-06-13T01:45:00+00:00,-0.04470712474986838,0.0016,-0.04630712474986838,-4.630712474986838,8.0,10.0
ADAUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-06-22 13:15:00+00:00,2025-06-22 13:30:00+00:00,2025-06-22 15:00:00+00:00,-0.03098643197653106,0.5289284,0.528471,0.004500000000000004,0.005753544555330099,0.003817322637360263,7.0,-0.02709876757239893,-0.014559955599899421,-0.011017267282333543,6,horizon,horizon:1.0@2025-06-22T15:00:00+00:00,-0.0008647673295666403,0.0016,-0.00246476732956664,-0.246476732956664,8.0,10.0
LINKUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-06-22 13:15:00+00:00,2025-06-22 13:30:00+00:00,2025-06-22 15:00:00+00:00,-0.03447984450266195,11.436425,11.576412,0.09150000000000004,0.006093866083807626,0.004266825048428107,7.0,-0.02709876757239893,-0.011087759282148557,-0.010028549291643318,6,horizon,horizon:1.0@2025-06-22T15:00:00+00:00,0.012240451015067988,0.0016,0.010640451015067987,1.0640451015067987,8.0,10.0
SOLUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-06-22 13:15:00+00:00,2025-06-22 13:30:00+00:00,2025-06-22 15:00:00+00:00,-0.03319972774710722,127.95782999999999,129.22065,0.9671428571428545,0.00589916540629187,0.0038176131576252944,7.0,-0.02709876757239893,-0.013813004301039045,-0.009780898703553143,6,horizon,horizon:1.0@2025-06-22T15:00:00+00:00,0.009869032633642139,0.0016,0.008269032633642138,0.8269032633642138,8.0,10.0
LINKUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-09-22 06:00:00+00:00,2025-09-22 06:15:00+00:00,2025-09-22 07:45:00+00:00,-0.030454042081949018,21.032010999999997,21.243735,0.12550000000000036,0.004518579832411243,0.0038021676655633422,4.0,-0.024218918075930462,-0.02667023315938377,-0.010731105440539235,6,horizon,horizon:1.0@2025-09-22T07:45:00+00:00,0.010066750155275361,0.0016,0.00846675015527536,0.8466750155275361,8.0,10.0
ADAUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 22:30:00+00:00,-0.07241691452217758,0.7179171999999999,0.5851143,0.0061714285714285656,0.008482307836338876,0.003426032599037933,9.0,-0.05656885763523434,-0.03202689663865621,-0.011285706547353058,6,horizon,horizon:1.0@2025-10-10T22:30:00+00:00,-0.18498358863668396,0.0016,-0.18658358863668395,-18.658358863668393,8.0,10.0
AVAXUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 22:30:00+00:00,-0.05940333320793045,25.027001999999996,20.506473,0.21635714285714286,0.007273888867493024,0.004565410309467719,9.0,-0.05656885763523434,-0.03672380274106746,-0.013181322004288232,6,horizon,horizon:1.0@2025-10-10T22:30:00+00:00,-0.18062606939496773,0.0016,-0.18222606939496772,-18.22260693949677,8.0,10.0
ETHUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 22:30:00+00:00,-0.03718226910246858,3868.6247599999997,3860.8952400000003,35.57857142857146,0.005965334954092415,0.0026914251964996277,9.0,-0.05656885763523434,-0.04125472492667104,-0.01584724606992738,6,horizon,horizon:1.0@2025-10-10T22:30:00+00:00,-0.0019980019980018193,0.0016,-0.003598001998001819,-0.3598001998001819,8.0,10.0
LINKUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 22:30:00+00:00,-0.05279246930952497,19.542523,16.221762,0.20178571428571423,0.00763259905576517,0.003644897095566316,9.0,-0.05656885763523434,-0.041410668298275666,-0.011556679114897883,6,horizon,horizon:1.0@2025-10-10T22:30:00+00:00,-0.1699248863619094,0.0016,-0.17152488636190938,-17.152488636190938,8.0,10.0
SOLUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 22:30:00+00:00,-0.05049433325295394,197.04684999999998,187.34247,1.9157142857142893,0.007114927568045738,0.003545703080535848,9.0,-0.05656885763523434,-0.03621930110109306,-0.012998622519316605,6,horizon,horizon:1.0@2025-10-10T22:30:00+00:00,-0.04924909989680115,0.0016,-0.050849099896801156,-5.084909989680115,8.0,10.0
XRPUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 22:30:00+00:00,-0.07304393033532619,2.4985961,2.3039937,0.022535714285714294,0.008472858078408767,0.002611941896434798,9.0,-0.05656885763523434,-0.025810284602338363,-0.009585790194195476,6,horizon,horizon:1.0@2025-10-10T22:30:00+00:00,-0.07788469693040823,0.0016,-0.07948469693040822,-7.948469693040821,8.0,10.0
ADAUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.0929875923602399,0.6511504999999999,0.6170823,0.011085714285714286,0.012630451669264752,0.0034263437789379923,8.0,-0.07562953168843412,-0.0381706938236972,-0.013040450673811543,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,-0.05232000896874056,0.0016,-0.053920008968740565,-5.392000896874056,8.0,10.0
AVAXUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.07819374450043992,23.071047999999994,20.731247999999997,0.3780000000000001,0.01070140488896238,0.004565410309467719,8.0,-0.07562953168843412,-0.0418369063014471,-0.014700045594266298,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,-0.1014171527882044,0.0016,-0.10301715278820439,-10.301715278820438,8.0,10.0
BNBUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.07141249155806784,1115.40429,1110.2886,13.349285714285722,0.008803682508787129,0.0031595941701452247,8.0,-0.07562953168843412,-0.019543666542514382,-0.007648826479558668,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,-0.00458639978872577,0.0016,-0.006186399788725771,-0.618639978872577,8.0,10.0
ETHUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.03666721866299594,3726.77305,3849.09705,47.191428571428624,0.006953349808944342,0.002691549720855135,8.0,-0.07562953168843412,-0.04448136553646831,-0.01690145167451318,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,0.03282303439432677,0.0016,0.031223034394326766,3.1223034394326765,8.0,10.0
LINKUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.08006761948670671,17.97796,16.770213,0.3032857142857142,0.011089376293696163,0.0036452140795922103,8.0,-0.07562953168843412,-0.0471660727012464,-0.013326400484967915,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,-0.06717931289200785,0.0016,-0.06877931289200784,-6.877931289200784,8.0,10.0
SOLUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.0595286468915075,185.34515999999996,188.27154000000002,2.866428571428575,0.009273025716983279,0.0035460615910989394,8.0,-0.07562953168843412,-0.040701924990060645,-0.014356333226628215,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,0.015788812613181102,0.0016,0.014188812613181102,1.41888126131811,8.0,10.0
XRPUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.08264562134444364,2.2921898999999994,2.3481495,0.042257142857142896,0.01187348947913065,0.0026123259858187964,8.0,-0.07562953168843412,-0.0318093240506887,-0.011257128430437136,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,0.024413160532641864,0.0016,0.022813160532641867,2.2813160532641867,8.0,10.0
ADAUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.2917307101137412,0.4613608999999999,0.6139854,0.017735714285714282,0.03213544639093022,0.003427550364392564,9.0,-0.09966050596732712,-0.052498709847497715,-0.016897485369519627,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.3308136862053115,0.0016,0.32921368620531144,32.92136862053114,8.0,10.0
AVAXUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.21560289842495772,18.096078,20.842137,0.5889999999999999,0.024285008331261678,0.004565410309467719,9.0,-0.09966050596732712,-0.052915182548823436,-0.01775034149661736,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.15174884856265547,0.0016,0.15014884856265548,15.014884856265548,8.0,10.0
BNBUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.11664511726466265,984.7938099999998,1106.0928000000001,22.528571428571436,0.0147086450274516,0.00315968675228822,9.0,-0.09966050596732712,-0.026274748976188866,-0.00945953374373043,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.12317196632257499,0.0016,0.121571966322575,12.1571966322575,8.0,10.0
LINKUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.2750863125069606,13.029015999999999,16.758225,0.4590714285714285,0.030001809704670885,0.0036453851574247773,9.0,-0.09966050596732712,-0.06042496907461359,-0.01704406173572659,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.28622338018465876,0.0016,0.2846233801846587,28.46233801846587,8.0,10.0
SOLUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.05994815294880096,174.23405999999997,188.25155999999998,4.362142857142863,0.011013488820940446,0.003546464587558157,9.0,-0.09966050596732712,-0.04609669598575128,-0.01596726653017755,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.08045212285129555,0.0016,0.07885212285129556,7.885212285129556,8.0,10.0
XRPUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.1510546312066029,1.9458438999999998,2.3457519000000002,0.06699285714285717,0.019295841831454368,0.002612502096066248,9.0,-0.09966050596732712,-0.04180184298105882,-0.013972817250185732,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.20551905525412417,0.0016,0.20391905525412418,20.39190552541242,8.0,10.0
ADAUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 00:00:00+00:00,-0.04692370795734224,0.5813807999999999,0.6487506,0.06514285714285714,0.04487700056948349,0.003428776616526958,6.0,-0.07537247090199695,-0.07860210986656746,-0.02509201145466089,6,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.11587895575498885,0.0016,0.11427895575498886,11.427895575498887,8.0,10.0
AVAXUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 00:00:00+00:00,-0.05076951951951958,20.258238,20.805174,2.2173571428571432,0.034542357848986266,0.004565410309467719,6.0,-0.07537247090199695,-0.0751225873504704,-0.024857234507023485,6,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.026998201916672127,0.0016,0.02539820191667213,2.539820191667213,8.0,10.0
LINKUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 00:00:00+00:00,-0.03325227963525834,15.920904999999998,17.423558999999997,1.7117142857142853,0.04017097249466098,0.0036460553767996614,6.0,-0.07537247090199695,-0.0853295530735162,-0.025303205259181505,6,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.09438244873642554,0.0016,0.09278244873642555,9.278244873642555,8.0,10.0
LTCUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 00:00:00+00:00,-0.04966233766233763,91.57148,97.70219999999999,9.802857142857139,0.03338392331839211,0.002938066362812895,6.0,-0.07537247090199695,-0.06418279769741386,-0.009504097658129762,6,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.06695010280493441,0.0016,0.06535010280493442,6.535010280493442,8.0,10.0
AVAXUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 23:45:00+00:00,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,-0.04420017624414452,20.633612999999997,20.866113000000002,2.442857142857143,0.03509566709956997,0.004565410309467719,7.0,-0.07291043787881657,-0.10435126808431217,-0.035497639698048644,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,0.011268021746846157,0.0016,0.009668021746846157,0.9668021746846157,8.0,10.0
LINKUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 23:45:00+00:00,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,-0.034970113401486036,17.296279,16.928055,1.8952857142857138,0.04098011476238629,0.003650555041176459,7.0,-0.07291043787881657,-0.10752658754101152,-0.034760151501452174,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,-0.021289203302051196,0.0016,-0.022889203302051193,-2.2889203302051193,8.0,10.0
LTCUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-10 23:45:00+00:00,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,-0.04036096786989296,96.88678999999999,95.14475999999999,10.865714285714287,0.03417195563432848,0.002938066362812895,7.0,-0.07291043787881657,-0.09940812549210154,-0.02277045689400825,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,-0.017980056930361754,0.0016,-0.01958005693036175,-1.958005693036175,8.0,10.0
ETHUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-10-29 18:30:00+00:00,2025-10-29 18:45:00+00:00,2025-10-29 20:15:00+00:00,-0.032441643382491114,3864.9510899999996,3929.98608,24.440714285714325,0.004522975594149298,0.003533123484650598,7.0,-0.04368617583799106,-0.005739998199159713,-0.00413765556990664,6,horizon,horizon:1.0@2025-10-29T20:15:00+00:00,0.0168268597675838,0.0016,0.015226859767583803,1.5226859767583802,8.0,10.0
ADAUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,-0.036525690318070625,0.5518512999999999,0.5603391,0.0038142857142857145,0.005458678785975622,0.004086686241671012,7.0,-0.04113152892187932,-0.011793122888412833,-0.009243662683770193,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.015380592561800688,0.0016,0.013780592561800687,1.3780592561800686,8.0,10.0
AVAXUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,-0.03456876051273128,16.654638,16.831152,0.13835714285714243,0.005894680786335987,0.004241530607881475,7.0,-0.04113152892187932,-0.014346795603414786,-0.010294683464027954,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.010598489141583345,0.0016,0.008998489141583344,0.8998489141583345,8.0,10.0
LINKUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,-0.04094546808114652,15.467451999999998,15.619365,0.12414285714285635,0.006442724911950641,0.004986847034020512,7.0,-0.04113152892187932,-0.018917752784838315,-0.01231063078535699,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.009821462513670776,0.0016,0.008221462513670775,0.8221462513670775,8.0,10.0
SOLUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,-0.04196882315993833,167.93777,169.09073999999998,0.9542857142857132,0.005661089601305677,0.0045284924240319045,7.0,-0.04113152892187932,-0.016230183778436214,-0.01016801478931384,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.006865459747381397,0.0016,0.0052654597473813965,0.5265459747381397,8.0,10.0
ADAUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 01:45:00+00:00,-0.04102290889717641,0.36035999999999996,0.3628368,0.0029714285714285654,0.00547022289586969,0.0038087309260518756,8.0,-0.028842808689629185,-0.00526412709069024,-0.002390360448714657,6,horizon,horizon:1.0@2026-01-19T01:45:00+00:00,0.006873126873127022,0.0016,0.005273126873127022,0.5273126873127022,8.0,10.0
AVAXUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 01:45:00+00:00,-0.03491329479768779,12.535522999999998,12.587399999999999,0.09207142857142855,0.004955525359639145,0.003292307691684378,8.0,-0.028842808689629185,-0.003105456007116869,-0.0019247717755804805,6,horizon,horizon:1.0@2026-01-19T01:45:00+00:00,0.004138399331244491,0.0016,0.0025383993312444912,0.25383993312444914,8.0,10.0
LINKUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 01:45:00+00:00,-0.03721804511278204,12.817804999999998,12.821166,0.06957142857142846,0.0046579560878297335,0.0032219271806786737,8.0,-0.028842808689629185,-0.0031744580624678553,-0.00045791187073707107,6,horizon,horizon:1.0@2026-01-19T01:45:00+00:00,0.00026221338208864964,0.0016,-0.0013377866179113504,-0.13377866179113504,8.0,10.0
LTCUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 01:45:00+00:00,-0.041118648760902654,69.32925999999999,69.45048,0.48285714285714015,0.005232624735239372,0.0027546409044022667,8.0,-0.028842808689629185,-0.005304616002086093,-0.000537560169596718,6,horizon,horizon:1.0@2026-01-19T01:45:00+00:00,0.0017484681071167074,0.0016,0.00014846810711670734,0.014846810711670735,8.0,10.0
SOLUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 01:45:00+00:00,-0.033819580521082804,133.26313,133.59626999999998,0.6435714285714299,0.004127001996402363,0.00301736024179925,8.0,-0.028842808689629185,-0.004351004755859811,-0.0021780225195175973,6,horizon,horizon:1.0@2026-01-19T01:45:00+00:00,0.00249986624207299,0.0016,0.00089986624207299,0.089986624207299,8.0,10.0
XRPUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 01:45:00+00:00,-0.03250602893890675,1.9277257999999997,1.9492488000000001,0.010150000000000057,0.003966883934892236,0.0028832123680466973,8.0,-0.028842808689629185,-0.004103772974161757,-0.0018864426436041581,6,horizon,horizon:1.0@2026-01-19T01:45:00+00:00,0.011164969623792098,0.0016,0.009564969623792097,0.9564969623792098,8.0,10.0
ADAUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-30 01:30:00+00:00,2026-01-30 01:45:00+00:00,2026-01-30 03:15:00+00:00,-0.031184407796101987,0.32342309999999996,0.32487479999999996,0.001449999999999991,0.005278354347553162,0.00397533549896011,8.0,-0.07668008671415294,-0.012287861636646857,-0.009926859178496561,6,horizon,horizon:1.0@2026-01-30T03:15:00+00:00,0.0044885476640350586,0.0016,0.0028885476640350587,0.2888547664035059,8.0,10.0
LTCUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-30 01:30:00+00:00,2026-01-30 01:45:00+00:00,2026-01-30 03:15:00+00:00,-0.0307785153892578,64.29423,64.06586999999999,0.25571428571428456,0.004996143650202841,0.003197181750739982,8.0,-0.07668008671415294,-0.00594977326056878,-0.007127041281515201,6,horizon,horizon:1.0@2026-01-30T03:15:00+00:00,-0.0035517961720672453,0.0016,-0.005151796172067246,-0.5151796172067246,8.0,10.0
XRPUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-30 01:30:00+00:00,2026-01-30 01:45:00+00:00,2026-01-30 03:15:00+00:00,-0.030144605116796508,1.7454436999999998,1.7500482,0.007364285714285712,0.004617702705084448,0.003352522930411023,8.0,-0.07668008671415294,-0.013089965541270954,-0.009101600729758741,6,horizon,horizon:1.0@2026-01-30T03:15:00+00:00,0.0026380111830590636,0.0016,0.0010380111830590637,0.10380111830590637,8.0,10.0
ADAUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-31 17:00:00+00:00,2026-01-31 17:15:00+00:00,2026-01-31 18:45:00+00:00,-0.030779753761969952,0.2836834,0.2836161,0.004085714285714276,0.005942305965989381,0.004207653355474787,7.0,-0.04706109939003367,-0.028984850915600213,-0.016224439152327963,6,horizon,horizon:1.0@2026-01-31T18:45:00+00:00,-0.00023723629933936063,0.0016,-0.0018372362993393605,-0.18372362993393604,8.0,10.0
ETHUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-31 17:00:00+00:00,2026-01-31 17:15:00+00:00,2026-01-31 18:45:00+00:00,-0.03030877136407617,2408.16576,2376.37125,32.47999999999998,0.0059508477375146114,0.0029959660425559038,7.0,-0.04706109939003367,-0.027784824450445056,-0.014437506225066676,6,horizon,horizon:1.0@2026-01-31T18:45:00+00:00,-0.01320279132280322,0.0016,-0.01480279132280322,-1.4802791322803222,8.0,10.0
LINKUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-31 17:00:00+00:00,2026-01-31 17:15:00+00:00,2026-01-31 18:45:00+00:00,-0.0351794150165845,9.606596999999999,9.556434000000001,0.1357857142857144,0.006013753477156333,0.003530385125773279,7.0,-0.04706109939003367,-0.028101598561389163,-0.014247020094284135,6,horizon,horizon:1.0@2026-01-31T18:45:00+00:00,-0.005221724196403543,0.0016,-0.006821724196403544,-0.6821724196403544,8.0,10.0
LTCUSDT,15m,next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,2026-01-31 17:00:00+00:00,2026-01-31 17:15:00+00:00,2026-01-31 18:45:00+00:00,-0.031192660550458773,58.148089999999996,57.67227,0.8485714285714282,0.0058379726197410504,0.0033367722382624744,7.0,-0.04706109939003367,-0.029501627647735562,-0.013080407706848485,6,horizon,horizon:1.0@2026-01-31T18:45:00+00:00,-0.008182899902645091,0.0016,-0.009782899902645092,-0.9782899902645091,8.0,10.0
