symbol,timeframe,entry_mode,signal_time,entry_time,exit_time,direction,entry,exit,stop,target,exit_reason,gross_r,net_r,fees_bps,slippage_bps,lookback,atr_period,expansion_mult,volume_max_mult,range_max_mult,max_same_dir,stop_atr_mult,target_r,max_hold_bars,fee_bps,stress_fee_bps,stress_slippage_bps,friction_case
ETHUSDT,1h,next_open,2025-01-03 18:00:00+00:00,2025-01-03 19:00:00+00:00,2025-01-04 10:00:00+00:00,long,3604.63,3579.0433333333335,3579.0433333333335,3643.01,stop,-0.9999999999999973,-1.1972309275664383,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-04 12:00:00+00:00,2025-01-04 13:00:00+00:00,2025-01-04 15:00:00+00:00,long,3634.46,3610.0375,3610.0375,3671.09375,stop,-1.0000000000000069,-1.2083424710820014,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-06 02:00:00+00:00,2025-01-06 03:00:00+00:00,2025-01-06 05:00:00+00:00,long,3657.59,3689.409375,3636.3770833333333,3689.409375,target,1.5000000000000013,1.258608112195794,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-07 21:00:00+00:00,2025-01-07 22:00:00+00:00,2025-01-08 00:00:00+00:00,short,3362.2,3396.4397916666667,3396.4397916666667,3310.8403125,stop,-1.0000000000000058,-1.1374739673016954,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-08 06:00:00+00:00,2025-01-08 07:00:00+00:00,2025-01-08 08:00:00+00:00,short,3307.61,3343.5368750000002,3343.5368750000002,3253.7196875,stop,-1.0000000000000033,-1.1288910877998746,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-09 19:00:00+00:00,2025-01-09 20:00:00+00:00,2025-01-09 22:00:00+00:00,short,3193.66,3234.5754166666666,3234.5754166666666,3132.286875,stop,-1.000000000000001,-1.109277244722345,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-13 08:00:00+00:00,2025-01-13 09:00:00+00:00,2025-01-13 10:00:00+00:00,short,3168.74,3135.2815625,3191.0456249999997,3135.2815625,target,1.499999999999999,1.3011158171985753,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-14 09:00:00+00:00,2025-01-14 10:00:00+00:00,2025-01-14 12:00:00+00:00,long,3242.52,3205.9354166666667,3205.9354166666667,3297.396875,stop,-0.9999999999999977,-1.124083085999337,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-15 13:00:00+00:00,2025-01-15 14:00:00+00:00,2025-01-15 15:00:00+00:00,long,3297.01,3350.2403125,3261.523125,3350.2403125,target,1.499999999999995,1.3699289807851445,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-15 19:00:00+00:00,2025-01-15 20:00:00+00:00,2025-01-16 00:00:00+00:00,long,3433.76,3400.4914583333334,3400.4914583333334,3483.6628125,stop,-1.0000000000000036,-1.144498789522137,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-17 20:00:00+00:00,2025-01-17 21:00:00+00:00,2025-01-17 22:00:00+00:00,long,3513.93,3480.3760416666664,3480.3760416666664,3564.2609374999997,stop,-1.0000000000000018,-1.1466146542571372,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-19 08:00:00+00:00,2025-01-19 09:00:00+00:00,2025-01-19 11:00:00+00:00,short,3221.2,3160.0584375,3261.9610416666665,3160.0584375,target,1.4999999999999998,1.3893629844673987,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-23 04:00:00+00:00,2025-01-23 05:00:00+00:00,2025-01-23 07:00:00+00:00,short,3196.0,3228.1972916666664,3228.1972916666664,3147.7040625,stop,-0.9999999999999938,-1.1389682103178909,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-23 22:00:00+00:00,2025-01-23 23:00:00+00:00,2025-01-24 00:00:00+00:00,long,3321.94,3288.4545833333336,3288.4545833333336,3372.168125,stop,-0.9999999999999951,-1.1388878043924548,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-24 05:00:00+00:00,2025-01-24 06:00:00+00:00,2025-01-24 07:00:00+00:00,long,3409.23,3372.76,3372.76,3463.935,stop,-0.9999999999999963,-1.130872552783106,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-26 22:00:00+00:00,2025-01-26 23:00:00+00:00,2025-01-27 00:00:00+00:00,short,3286.37,3257.4318749999998,3305.662083333333,3257.4318749999998,target,1.5000000000000087,1.2615126411956628,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-27 05:00:00+00:00,2025-01-27 06:00:00+00:00,2025-01-27 07:00:00+00:00,short,3139.76,3108.2790625000002,3160.747291666667,3108.2790625000002,target,1.5000000000000007,1.2905559197530256,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-28 21:00:00+00:00,2025-01-28 22:00:00+00:00,2025-01-28 23:00:00+00:00,short,3052.37,3092.5429166666663,3092.5429166666663,2992.110625,stop,-0.9999999999999949,-1.1063731079188872,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-30 13:00:00+00:00,2025-01-30 14:00:00+00:00,2025-01-30 20:00:00+00:00,long,3261.73,3227.4664583333333,3227.4664583333333,3313.1253125,stop,-1.0000000000000016,-1.1332734964886162,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-01-31 11:00:00+00:00,2025-01-31 12:00:00+00:00,2025-01-31 15:00:00+00:00,long,3334.22,3383.996875,3301.0354166666666,3383.996875,target,1.5000000000000027,1.3593350426277286,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-01 19:00:00+00:00,2025-02-01 20:00:00+00:00,2025-02-01 21:00:00+00:00,short,3195.18,3145.52875,3228.2808333333332,3145.52875,target,1.499999999999997,1.3648598373656222,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-02 03:00:00+00:00,2025-02-02 04:00:00+00:00,2025-02-02 05:00:00+00:00,short,3076.48,3111.6247916666666,3111.6247916666666,3023.7628125,stop,-0.9999999999999986,-1.122552213165771,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-02 11:00:00+00:00,2025-02-02 12:00:00+00:00,2025-02-02 14:00:00+00:00,short,3063.5,3099.4875,3099.4875,3009.51875,stop,-1.0000000000000053,-1.1191774921847917,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-02 16:00:00+00:00,2025-02-02 17:00:00+00:00,2025-02-02 18:00:00+00:00,short,3014.71,2963.0128125,3049.174791666667,2963.0128125,target,1.4999999999999987,1.3775389666991058,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-06 15:00:00+00:00,2025-02-06 16:00:00+00:00,2025-02-07 10:00:00+00:00,short,2704.26,2751.8183333333336,2751.8183333333336,2632.9225,stop,-1.0000000000000007,-1.0796067425968117,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-09 03:00:00+00:00,2025-02-09 04:00:00+00:00,2025-02-09 12:00:00+00:00,long,2677.12,2647.6954166666665,2647.6954166666665,2721.256875,stop,-1.0000000000000038,-1.1273753975559024,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-10 13:00:00+00:00,2025-02-10 14:00:00+00:00,2025-02-10 15:00:00+00:00,long,2676.38,2646.5939583333334,2646.5939583333334,2721.0590625,stop,-1.0000000000000033,-1.1257948955397208,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-11 00:00:00+00:00,2025-02-11 01:00:00+00:00,2025-02-11 02:00:00+00:00,long,2704.38,2673.7918750000003,2673.7918750000003,2750.2621875,stop,-0.9999999999999929,-1.1237778386220072,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-11 13:00:00+00:00,2025-02-11 14:00:00+00:00,2025-02-11 15:00:00+00:00,short,2632.8,2664.82875,2664.82875,2584.756875,stop,-0.9999999999999989,-1.1150816063692766,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-17 08:00:00+00:00,2025-02-17 09:00:00+00:00,2025-02-17 10:00:00+00:00,long,2713.91,2741.7078125,2695.3781249999997,2741.7078125,target,1.5,1.2949762773599538,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-18 16:00:00+00:00,2025-02-18 17:00:00+00:00,2025-02-18 22:00:00+00:00,short,2633.97,2663.9668749999996,2663.9668749999996,2588.9746874999996,stop,-0.9999999999999947,-1.1229314053547192,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-21 13:00:00+00:00,2025-02-21 14:00:00+00:00,2025-02-21 15:00:00+00:00,long,2835.2,2813.2529166666664,2813.2529166666664,2868.120625,stop,-1.000000000000006,-1.180856833671906,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-21 19:00:00+00:00,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,short,2638.48,2666.9685416666666,2666.9685416666666,2595.7471875,stop,-0.999999999999998,-1.1296616739186056,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-24 03:00:00+00:00,2025-02-24 04:00:00+00:00,2025-02-24 08:00:00+00:00,short,2716.57,2681.111875,2740.2087500000002,2681.111875,target,1.5000000000000053,1.3391117127597747,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-02-26 18:00:00+00:00,2025-02-26 19:00:00+00:00,2025-02-26 20:00:00+00:00,short,2291.64,2336.7081249999997,2336.7081249999997,2224.0378124999997,stop,-0.9999999999999958,-1.0711876964040508,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-03-02 09:00:00+00:00,2025-03-02 10:00:00+00:00,2025-03-02 13:00:00+00:00,long,2241.25,2213.1510416666665,2213.1510416666665,2283.3984375,stop,-1.0000000000000064,-1.1116678405931484,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-03-03 18:00:00+00:00,2025-03-03 19:00:00+00:00,2025-03-03 20:00:00+00:00,short,2192.34,2130.3653125,2233.6564583333334,2130.3653125,target,1.5000000000000022,1.4257129937121529,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-03-04 01:00:00+00:00,2025-03-04 02:00:00+00:00,2025-03-04 05:00:00+00:00,short,2055.65,2102.563125,2102.563125,1985.2803125,stop,-1.000000000000001,-1.061345518977899,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-03-09 13:00:00+00:00,2025-03-09 14:00:00+00:00,2025-03-09 16:00:00+00:00,short,2103.2,2061.8549999999996,2130.7633333333333,2061.8549999999996,target,1.5000000000000078,1.3931740234611278,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-03-09 17:00:00+00:00,2025-03-09 18:00:00+00:00,2025-03-09 20:00:00+00:00,short,2022.83,2048.5620833333332,2048.5620833333332,1984.231875,stop,-0.9999999999999984,-1.1100556827566088,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-03-18 13:00:00+00:00,2025-03-18 14:00:00+00:00,2025-03-18 15:00:00+00:00,short,1878.78,1895.3208333333332,1895.3208333333332,1853.96875,stop,-0.999999999999994,-1.1590181067056213,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-03-19 15:00:00+00:00,2025-03-19 16:00:00+00:00,2025-03-19 17:00:00+00:00,long,2047.88,2030.5525,2030.5525,2073.87125,stop,-1.000000000000006,-1.1654613764247643,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-03-24 04:00:00+00:00,2025-03-24 05:00:00+00:00,2025-03-24 06:00:00+00:00,long,2039.57,2057.2271875,2027.7985416666666,2057.2271875,target,1.5000000000000162,1.2574303948463075,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-03-26 13:00:00+00:00,2025-03-26 14:00:00+00:00,2025-03-26 17:00:00+00:00,short,2027.1,2003.2190624999998,2043.0206249999999,2003.2190624999998,target,1.5000000000000053,1.321744435284424,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-03-29 11:00:00+00:00,2025-03-29 12:00:00+00:00,2025-03-29 16:00:00+00:00,short,1843.72,1813.7325,1863.7116666666668,1813.7325,target,1.4999999999999964,1.3708858024176707,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-01 08:00:00+00:00,2025-04-01 09:00:00+00:00,2025-04-01 11:00:00+00:00,long,1883.41,1862.7064583333336,1862.7064583333336,1914.4653125,stop,-0.9999999999999946,-1.1273585960534076,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-01 15:00:00+00:00,2025-04-01 16:00:00+00:00,2025-04-01 20:00:00+00:00,long,1917.89,1896.6397916666667,1896.6397916666667,1949.7653125000002,stop,-1.000000000000003,-1.126353867118953,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-03 12:00:00+00:00,2025-04-03 13:00:00+00:00,2025-04-03 14:00:00+00:00,short,1758.57,1780.9768749999998,1780.9768749999998,1724.9596875,stop,-0.9999999999999949,-1.1098769016205912,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-09 01:00:00+00:00,2025-04-09 02:00:00+00:00,2025-04-09 06:00:00+00:00,short,1434.31,1469.1660416666666,1469.1660416666666,1382.0259374999998,stop,-0.9999999999999998,-1.057609352754484,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-12 13:00:00+00:00,2025-04-12 14:00:00+00:00,2025-04-13 01:00:00+00:00,long,1637.92,1616.86875,1616.86875,1669.496875,stop,-0.9999999999999974,-1.1089288284543646,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-13 13:00:00+00:00,2025-04-13 14:00:00+00:00,2025-04-13 16:00:00+00:00,short,1573.46,1591.2595833333335,1591.2595833333335,1546.760625,stop,-1.0000000000000042,-1.1237581778599728,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-14 10:00:00+00:00,2025-04-14 11:00:00+00:00,2025-04-14 13:00:00+00:00,long,1678.4,1656.6114583333333,1656.6114583333333,1711.0828125,stop,-1.000000000000005,-1.1078438399388109,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-16 05:00:00+00:00,2025-04-16 06:00:00+00:00,2025-04-16 14:00:00+00:00,short,1568.51,1588.2706249999999,1588.2706249999999,1538.8690625,stop,-0.9999999999999948,-1.1111257361545952,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-19 04:00:00+00:00,2025-04-19 05:00:00+00:00,2025-04-19 17:00:00+00:00,long,1602.84,1618.919375,1592.1204166666666,1618.919375,target,1.5000000000000013,1.2906657441598335,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-20 10:00:00+00:00,2025-04-20 11:00:00+00:00,2025-04-20 14:00:00+00:00,short,1573.8,1582.4645833333334,1582.4645833333334,1560.803125,stop,-1.0000000000000104,-1.2542903582592069,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-21 01:00:00+00:00,2025-04-21 02:00:00+00:00,2025-04-21 05:00:00+00:00,long,1627.99,1643.2746875,1617.8002083333333,1643.2746875,target,1.5000000000000009,1.2763265359530587,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-22 13:00:00+00:00,2025-04-22 14:00:00+00:00,2025-04-22 15:00:00+00:00,long,1642.31,1665.86,1626.61,1665.86,target,1.499999999999997,1.35355197452229,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-23 02:00:00+00:00,2025-04-23 03:00:00+00:00,2025-04-23 12:00:00+00:00,long,1791.31,1822.3799999999999,1770.5966666666666,1822.3799999999999,target,1.4999999999999973,1.378926585130348,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-24 08:00:00+00:00,2025-04-24 09:00:00+00:00,2025-04-24 13:00:00+00:00,short,1733.8,1757.9575,1757.9575,1697.56375,stop,-1.0000000000000007,-1.100478940287696,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-25 14:00:00+00:00,2025-04-25 15:00:00+00:00,2025-04-25 16:00:00+00:00,long,1807.59,1789.1722916666665,1789.1722916666665,1835.2165625,stop,-1.000000000000003,-1.1374017849669167,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-28 00:00:00+00:00,2025-04-28 01:00:00+00:00,2025-04-28 04:00:00+00:00,short,1772.79,1787.6329166666667,1787.6329166666667,1750.525625,stop,-1.0000000000000038,-1.1672114757319747,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-04-30 13:00:00+00:00,2025-04-30 14:00:00+00:00,2025-04-30 15:00:00+00:00,short,1740.14,1757.0558333333333,1757.0558333333333,1714.7662500000001,stop,-0.9999999999999951,-1.1440186807231836,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-01 10:00:00+00:00,2025-05-01 11:00:00+00:00,2025-05-01 13:00:00+00:00,long,1847.0,1831.3104166666667,1831.3104166666667,1870.534375,stop,-0.9999999999999967,-1.1648099853937024,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-04 22:00:00+00:00,2025-05-04 23:00:00+00:00,2025-05-05 01:00:00+00:00,short,1816.92,1801.974375,1826.88375,1801.974375,target,1.5000000000000058,1.2447057583741121,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-07 00:00:00+00:00,2025-05-07 01:00:00+00:00,2025-05-07 02:00:00+00:00,long,1841.62,1825.95375,1825.95375,1865.119375,stop,-0.9999999999999997,-1.1645746748583736,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-08 07:00:00+00:00,2025-05-08 08:00:00+00:00,2025-05-08 10:00:00+00:00,long,1927.81,1955.06375,1909.6408333333334,1955.06375,target,1.500000000000005,1.3514552676237266,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-08 14:00:00+00:00,2025-05-08 15:00:00+00:00,2025-05-08 16:00:00+00:00,long,1988.51,2017.2571874999999,1969.3452083333334,2017.2571874999999,target,1.4999999999999942,1.35473810264047,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-09 06:00:00+00:00,2025-05-09 07:00:00+00:00,2025-05-09 08:00:00+00:00,long,2255.94,2297.7953125,2228.0364583333335,2297.7953125,target,1.499999999999995,1.3868130777902992,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-12 18:00:00+00:00,2025-05-12 19:00:00+00:00,2025-05-12 20:00:00+00:00,short,2434.19,2475.74375,2475.74375,2371.859375,stop,-1.0000000000000009,-1.082011033901875,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-13 18:00:00+00:00,2025-05-13 19:00:00+00:00,2025-05-14 01:00:00+00:00,long,2668.82,2724.118125,2631.9545833333336,2724.118125,target,1.4999999999999951,1.3986489686585164,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-15 07:00:00+00:00,2025-05-15 08:00:00+00:00,2025-05-15 12:00:00+00:00,short,2529.59,2565.7112500000003,2565.7112500000003,2475.4081250000004,stop,-1.0000000000000049,-1.0980427310793557,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-15 14:00:00+00:00,2025-05-15 15:00:00+00:00,2025-05-15 16:00:00+00:00,short,2499.03,2536.5364583333335,2536.5364583333335,2442.7703125000003,stop,-0.9999999999999998,-1.0932810549294287,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-18 13:00:00+00:00,2025-05-18 14:00:00+00:00,2025-05-18 15:00:00+00:00,long,2541.19,2577.60625,2516.9125,2577.60625,target,1.4999999999999918,1.3534583050149231,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-18 19:00:00+00:00,2025-05-18 20:00:00+00:00,2025-05-18 22:00:00+00:00,short,2406.78,2434.0145833333336,2434.0145833333336,2365.9281250000004,stop,-1.0000000000000024,-1.123721077673916,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-20 18:00:00+00:00,2025-05-20 19:00:00+00:00,2025-05-20 20:00:00+00:00,short,2451.71,2491.2852083333332,2491.2852083333332,2392.3471875,stop,-0.9999999999999964,-1.086730914240288,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-22 03:00:00+00:00,2025-05-22 04:00:00+00:00,2025-05-22 09:00:00+00:00,long,2628.59,2683.99125,2591.6558333333337,2683.99125,target,1.4999999999999971,1.4003625549965,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-23 02:00:00+00:00,2025-05-23 03:00:00+00:00,2025-05-23 06:00:00+00:00,long,2704.94,2667.2635416666667,2667.2635416666667,2761.4546875,stop,-1.0000000000000013,-1.1005114643870246,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-23 12:00:00+00:00,2025-05-23 13:00:00+00:00,2025-05-23 14:00:00+00:00,short,2547.52,2587.471666666667,2587.471666666667,2487.5925,stop,-1.000000000000004,-1.0892710692086311,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-25 00:00:00+00:00,2025-05-25 01:00:00+00:00,2025-05-25 03:00:00+00:00,short,2485.57,2513.511875,2513.511875,2443.6571875,stop,-1.0,-1.1245370255217304,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-25 22:00:00+00:00,2025-05-25 23:00:00+00:00,2025-05-26 06:00:00+00:00,long,2547.96,2578.755,2527.4300000000003,2578.755,target,1.5000000000000056,1.3262472479298641,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-27 13:00:00+00:00,2025-05-27 14:00:00+00:00,2025-05-27 17:00:00+00:00,long,2654.84,2689.96625,2631.4225,2689.96625,target,1.4999999999999913,1.3412821180740813,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
ETHUSDT,1h,next_open,2025-05-29 00:00:00+00:00,2025-05-29 01:00:00+00:00,2025-05-29 02:00:00+00:00,long,2721.21,2761.324375,2694.4670833333334,2761.324375,target,1.5000000000000062,1.3575438106663817,4.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,base
