symbol,timeframe,event_type,direction,param_name,param_value,horizon,occurrences,avg_forward_return,median_forward_return,win_rate,std_forward_return,q05,q10,q25,q75,q90,q95,avg_positive_return,avg_negative_return,payoff_asymmetry
ETHUSDT,1h,funding_extreme,positive,funding_z_abs,1.5,6,316,-0.002868202422596362,-0.0011262090402803793,0.4588607594936709,0.016794690888663862,-0.02993987073865656,-0.0212860584633629,-0.010531960466860973,0.006240878362811841,0.014462267975955623,0.020268981799299146,0.009647289879059912,-0.013480754374293202,0.7156342747002777
ETHUSDT,1h,funding_extreme,positive,funding_z_abs,1.5,12,314,-0.005372730808107648,-0.004768677662769449,0.39171974522292996,0.02134831639924954,-0.03983649881714868,-0.027837482271785573,-0.014892966174206546,0.004537325288924199,0.017466867592579136,0.032552477003412836,0.01297835458962898,-0.017190445488325476,0.754974884068185
ETHUSDT,1h,funding_extreme,negative,funding_z_abs,1.5,1,785,-0.00014478465795873823,-1.0118385105672978e-05,0.4980891719745223,0.007808029203956756,-0.012563458494654922,-0.008046453196734136,-0.003370284868019935,0.00329315247130868,0.007533449667621996,0.012406404511341316,0.005090800521072168,-0.005340504975220375,0.9532432877964124
ETHUSDT,1h,funding_extreme,negative,funding_z_abs,1.5,3,785,-0.0005603449684586668,-0.00036086819911207435,0.4764331210191083,0.013179652799525352,-0.021802013427301835,-0.01425125798159259,-0.006617269825703764,0.005803783259325401,0.014465841493599552,0.020333630601420172,0.008976837915481421,-0.009238949344598795,0.971629736310806
ETHUSDT,1h,funding_extreme,negative,funding_z_abs,1.5,6,785,-0.0008720933088684624,-0.000750293319368156,0.4764331210191083,0.01823803181200132,-0.030635239752461605,-0.02324089892475265,-0.010117120022619774,0.007685291046346965,0.019536419517734327,0.029539887340746994,0.012922739309501215,-0.013425055350888558,0.9625836893585622
ETHUSDT,1h,funding_extreme,negative,funding_z_abs,1.5,12,785,-0.0020158494693571136,-0.0013213858033611636,0.4789808917197452,0.0276741256041465,-0.04223814060055522,-0.033605377894240875,-0.019060129557367023,0.012966011995766191,0.029386849829836196,0.044916571074198074,0.019628501760582843,-0.021913834952138105,0.8957127679136652
ETHUSDT,1h,funding_extreme,positive,funding_z_abs,2.0,1,24,-0.00015098726977752033,-5.242227216761819e-05,0.5,0.005196847319685044,-0.01173622426540724,-0.00470701610406371,-0.0007980565740779155,0.00231894191188875,0.004577179454929525,0.006912665067007257,0.003210177189034602,-0.003512151728589643,0.9140200757567204
ETHUSDT,1h,funding_extreme,positive,funding_z_abs,2.0,3,24,-0.0016292546060218498,-0.0009153222143194473,0.4583333333333333,0.008480152460650472,-0.019475533859937336,-0.008807803943387548,-0.0056882624042397245,0.005046904803364727,0.006608343661058668,0.006961636087176382,0.005359540020257473,-0.007542850059027431,0.7105457457480638
ETHUSDT,1h,funding_extreme,positive,funding_z_abs,2.0,6,24,-0.0036605111744972044,0.0019600616326210796,0.5833333333333334,0.01193843771250469,-0.024121593774499298,-0.017336254845305776,-0.014658235205645687,0.005904236788041639,0.00855450817341612,0.008658081186875366,0.0054313982864628695,-0.01638918441984131,0.3314013771110802
ETHUSDT,1h,funding_extreme,positive,funding_z_abs,2.0,12,24,-0.012972188681998958,-0.014037271192842982,0.125,0.01113783525615797,-0.027013565990660245,-0.026313651988659346,-0.022238585570237696,-0.005581124048287006,0.00037015269417687224,0.007440821360793387,0.006266299339174293,-0.015720544113595136,0.3986057539672048
