symbol,timeframe,entry_mode,friction,fee_bps_per_side,slippage_bps_per_side,signal_time,entry_time,exit_time,side,raw_entry,entry,raw_exit,exit,risk,result_r,exit_reason,breakout_lookback,atr_window,expansion_atr_mult,stop_atr_mult,target_r,max_hold_bars,max_signal_range_atr,max_close_extension_atr,max_volume_multiple,volume_window
LTCUSDT,1h,next_open,stress,6.0,10.0,2023-12-04 00:00:00+00:00,2023-12-04 01:00:00+00:00,2023-12-04 11:00:00+00:00,long,72.82,72.936512,74.69,74.57049599999999,0.654374999999999,2.4970147086915,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-04 06:00:00+00:00,2023-12-04 07:00:00+00:00,2023-12-04 12:00:00+00:00,long,0.4109,0.41155744,0.4041,0.40345344,0.005437500000000005,-1.4903908045977,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
XRPUSDT,1h,next_open,stress,6.0,10.0,2023-12-04 08:00:00+00:00,2023-12-04 09:00:00+00:00,2023-12-04 12:00:00+00:00,long,0.639,0.6400224,0.6201,0.61910784,0.0069875000000000215,-2.993139177101962,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BTCUSDT,1h,next_open,stress,6.0,10.0,2023-12-04 10:00:00+00:00,2023-12-04 11:00:00+00:00,2023-12-04 16:00:00+00:00,long,41991.3,42058.48608,41280.9,41214.85056,458.1437500000011,-1.8414209950479548,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
DOGEUSDT,1h,next_open,stress,6.0,10.0,2023-12-04 23:00:00+00:00,2023-12-05 00:00:00+00:00,2023-12-05 05:00:00+00:00,long,0.09198,0.09212716800000001,0.08972,0.08957644799999999,0.0021325000000000033,-1.1961172332942631,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ETHUSDT,1h,next_open,stress,6.0,10.0,2023-12-05 07:00:00+00:00,2023-12-05 08:00:00+00:00,2023-12-05 16:00:00+00:00,short,2200.19,2196.669696,2228.44,2232.005504,30.385625000000033,-1.1629120019746255,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
AVAXUSDT,1h,next_open,stress,6.0,10.0,2023-12-05 22:00:00+00:00,2023-12-05 23:00:00+00:00,2023-12-06 01:00:00+00:00,long,24.607,24.6463712,26.464,26.421657599999996,0.6315624999999996,2.8109433349826762,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
LTCUSDT,1h,next_open,stress,6.0,10.0,2023-12-05 23:00:00+00:00,2023-12-06 00:00:00+00:00,2023-12-06 03:00:00+00:00,long,74.39,74.50902400000001,73.32,73.202688,0.9856250000000015,-1.3253884590995701,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
LINKUSDT,1h,next_open,stress,6.0,10.0,2023-12-06 00:00:00+00:00,2023-12-06 01:00:00+00:00,2023-12-06 04:00:00+00:00,long,16.154,16.179846400000002,15.719,15.693849599999998,0.3396250000000004,-1.4309806404122298,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
DOGEUSDT,1h,next_open,stress,6.0,10.0,2023-12-06 04:00:00+00:00,2023-12-06 05:00:00+00:00,2023-12-06 07:00:00+00:00,long,0.09741,0.097565856,0.1042,0.10403327999999999,0.0025050000000000003,2.581805988023946,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-06 00:00:00+00:00,2023-12-06 01:00:00+00:00,2023-12-06 14:00:00+00:00,long,0.4288,0.42948608000000005,0.4468,0.44608511999999995,0.007587499999999987,2.18768237232289,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
AVAXUSDT,1h,next_open,stress,6.0,10.0,2023-12-06 17:00:00+00:00,2023-12-06 18:00:00+00:00,2023-12-07 01:00:00+00:00,long,27.264,27.3076224,26.107,26.0652288,1.1733749999999992,-1.0588205816554814,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-06 15:00:00+00:00,2023-12-06 16:00:00+00:00,2023-12-07 09:00:00+00:00,long,0.4507,0.45142112,0.4397,0.43899647999999997,0.011612499999999994,-1.069936706135634,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
XRPUSDT,1h,next_open,stress,6.0,10.0,2023-12-07 05:00:00+00:00,2023-12-07 06:00:00+00:00,2023-12-07 09:00:00+00:00,long,0.6512,0.65224192,0.6387,0.63767808,0.012300000000000012,-1.1840520325203236,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
SOLUSDT,1h,next_open,stress,6.0,10.0,2023-12-07 15:00:00+00:00,2023-12-07 16:00:00+00:00,2023-12-08 03:00:00+00:00,long,65.918,66.0234688,69.613,69.5016192,1.639374999999999,2.1216319634006813,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BNBUSDT,1h,next_open,stress,6.0,10.0,2023-12-08 03:00:00+00:00,2023-12-08 04:00:00+00:00,2023-12-08 08:00:00+00:00,long,235.73,236.107168,233.05,232.67712,2.4187500000000046,-1.418107700258395,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-08 03:00:00+00:00,2023-12-08 04:00:00+00:00,2023-12-08 09:00:00+00:00,long,0.464,0.46474240000000006,0.4834,0.48262656,0.0091,1.9652923076922995,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
LINKUSDT,1h,next_open,stress,6.0,10.0,2023-12-08 03:00:00+00:00,2023-12-08 04:00:00+00:00,2023-12-08 14:00:00+00:00,long,15.833,15.858332800000001,17.073,17.0456832,0.367625,3.229786875212507,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-08 15:00:00+00:00,2023-12-08 16:00:00+00:00,2023-12-08 20:00:00+00:00,long,0.5486,0.54947776,0.533,0.5321472,0.014449999999999998,-1.199346712802768,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
AVAXUSDT,1h,next_open,stress,6.0,10.0,2023-12-08 22:00:00+00:00,2023-12-08 23:00:00+00:00,2023-12-09 04:00:00+00:00,long,30.027,30.075043200000003,31.826,31.775078399999998,0.8623125000000007,1.9714838878016885,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
XRPUSDT,1h,next_open,stress,6.0,10.0,2023-12-08 15:00:00+00:00,2023-12-08 16:00:00+00:00,2023-12-09 05:00:00+00:00,long,0.6601,0.6611561600000001,0.6876,0.68649984,0.008374999999999994,3.026111044776106,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
DOGEUSDT,1h,next_open,stress,6.0,10.0,2023-12-08 19:00:00+00:00,2023-12-08 20:00:00+00:00,2023-12-09 08:00:00+00:00,long,0.10036,0.10052057600000001,0.10484,0.10467225599999999,0.0017856249999999982,2.325057052852632,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-09 04:00:00+00:00,2023-12-09 05:00:00+00:00,2023-12-09 18:00:00+00:00,long,0.5981,0.59905696,0.5697,0.5687884799999999,0.02181875000000001,-1.3872692065310812,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
AVAXUSDT,1h,next_open,stress,6.0,10.0,2023-12-09 07:00:00+00:00,2023-12-09 08:00:00+00:00,2023-12-09 18:00:00+00:00,long,32.876,32.9286016,31.556,31.5055104,1.082000000000001,-1.3152414048059153,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BNBUSDT,1h,next_open,stress,6.0,10.0,2023-12-09 00:00:00+00:00,2023-12-09 01:00:00+00:00,2023-12-09 18:00:00+00:00,long,241.05,241.43568000000002,238.04,237.659136,2.7618749999999945,-1.3673841140529666,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ETHUSDT,1h,next_open,stress,6.0,10.0,2023-12-07 21:00:00+00:00,2023-12-07 22:00:00+00:00,2023-12-09 23:00:00+00:00,long,2370.57,2374.362912,2354.73,2350.962432,30.243750000000006,-0.773729448233114,time,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
SOLUSDT,1h,next_open,stress,6.0,10.0,2023-12-08 23:00:00+00:00,2023-12-09 00:00:00+00:00,2023-12-10 00:00:00+00:00,long,74.979,75.09896640000001,72.37,72.254208,2.2568125000000014,-1.2605204907363823,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
XRPUSDT,1h,next_open,stress,6.0,10.0,2023-12-09 23:00:00+00:00,2023-12-10 00:00:00+00:00,2023-12-10 06:00:00+00:00,short,0.6587,0.6576460799999999,0.6711,0.6721737600000001,0.01346250000000001,-1.0791220055710413,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BTCUSDT,1h,next_open,stress,6.0,10.0,2023-12-08 14:00:00+00:00,2023-12-08 15:00:00+00:00,2023-12-10 10:00:00+00:00,long,43993.7,44064.08992,43625.0,43555.2,377.2062500000002,-1.3491025665667025,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
DOGEUSDT,1h,next_open,stress,6.0,10.0,2023-12-10 09:00:00+00:00,2023-12-10 10:00:00+00:00,2023-12-10 13:00:00+00:00,short,0.0967,0.09654527999999998,0.09997,0.10012995200000001,0.00226375,-1.5835105466593151,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ETHUSDT,1h,next_open,stress,6.0,10.0,2023-12-10 09:00:00+00:00,2023-12-10 10:00:00+00:00,2023-12-10 13:00:00+00:00,short,2324.52,2320.800768,2351.47,2355.232352,20.986874999999998,-1.64062462848804,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
SOLUSDT,1h,next_open,stress,6.0,10.0,2023-12-10 09:00:00+00:00,2023-12-10 10:00:00+00:00,2023-12-10 13:00:00+00:00,short,70.748,70.63480320000001,72.696,72.8123136,1.903312500000002,-1.1440635208353784,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
XRPUSDT,1h,next_open,stress,6.0,10.0,2023-12-10 09:00:00+00:00,2023-12-10 10:00:00+00:00,2023-12-10 13:00:00+00:00,short,0.6473,0.64626432,0.661,0.6620576,0.011768750000000015,-1.3419674986723313,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ETHUSDT,1h,next_open,stress,6.0,10.0,2023-12-10 20:00:00+00:00,2023-12-10 21:00:00+00:00,2023-12-10 23:00:00+00:00,long,2378.48,2382.2855680000002,2363.0,2359.2192,18.470624999999984,-1.24881361621495,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-10 20:00:00+00:00,2023-12-10 21:00:00+00:00,2023-12-11 00:00:00+00:00,long,0.6135,0.6144816000000001,0.5949,0.59394816,0.01863125000000003,-1.1020967460583746,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
SOLUSDT,1h,next_open,stress,6.0,10.0,2023-12-10 23:00:00+00:00,2023-12-11 00:00:00+00:00,2023-12-11 02:00:00+00:00,long,74.904,75.0238464,73.012,72.89518079999999,1.681750000000001,-1.2657443734205462,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
DOGEUSDT,1h,next_open,stress,6.0,10.0,2023-12-10 18:00:00+00:00,2023-12-10 19:00:00+00:00,2023-12-11 03:00:00+00:00,long,0.10186,0.10202297600000002,0.09756,0.09740390399999999,0.0019406250000000022,-2.380198132045101,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
LINKUSDT,1h,next_open,stress,6.0,10.0,2023-12-09 14:00:00+00:00,2023-12-09 15:00:00+00:00,2023-12-11 03:00:00+00:00,short,16.519,16.492569599999996,14.821,14.8447136,0.3783125000000003,4.355806377003124,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-12 06:00:00+00:00,2023-12-12 07:00:00+00:00,2023-12-12 18:00:00+00:00,long,0.5738,0.57471808,0.557,0.5561088000000001,0.016674999999999995,-1.1159988005996975,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
AVAXUSDT,1h,next_open,stress,6.0,10.0,2023-12-11 21:00:00+00:00,2023-12-11 22:00:00+00:00,2023-12-12 18:00:00+00:00,long,39.069,39.1315104,36.071,36.0132864,2.161562499999998,-1.4425786901836093,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
LTCUSDT,1h,next_open,stress,6.0,10.0,2023-12-12 17:00:00+00:00,2023-12-12 18:00:00+00:00,2023-12-12 23:00:00+00:00,short,71.09,70.976256,72.1,72.21536,1.0756249999999987,-1.151985124927367,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
LINKUSDT,1h,next_open,stress,6.0,10.0,2023-12-12 17:00:00+00:00,2023-12-12 18:00:00+00:00,2023-12-13 00:00:00+00:00,short,14.197,14.174284799999999,14.532,14.5552512,0.2954375,-1.2894991326422742,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
SOLUSDT,1h,next_open,stress,6.0,10.0,2023-12-12 17:00:00+00:00,2023-12-12 18:00:00+00:00,2023-12-13 00:00:00+00:00,short,66.003,65.89739519999999,68.635,68.74481600000001,2.002437499999999,-1.4219773650863132,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
LINKUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 01:00:00+00:00,2023-12-13 02:00:00+00:00,2023-12-13 09:00:00+00:00,short,14.029,14.0065536,14.344,14.3669504,0.3221875000000002,-1.1185933656644034,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
XRPUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 06:00:00+00:00,2023-12-13 07:00:00+00:00,2023-12-13 09:00:00+00:00,short,0.5982,0.5972428799999999,0.6089,0.60987424,0.009050000000000002,-1.3957303867403412,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BNBUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 03:00:00+00:00,2023-12-13 04:00:00+00:00,2023-12-13 10:00:00+00:00,short,246.34,245.945856,250.89,251.291424,4.641250000000001,-1.1517517910045814,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
AVAXUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 01:00:00+00:00,2023-12-13 02:00:00+00:00,2023-12-13 13:00:00+00:00,short,34.68,34.624511999999996,37.387,37.4468192,1.843875000000002,-1.5306391159921369,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
SOLUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 03:00:00+00:00,2023-12-13 04:00:00+00:00,2023-12-13 16:00:00+00:00,short,65.518,65.4131712,67.581,67.6891296,2.0331874999999995,-1.119404088407984,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
AVAXUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 19:00:00+00:00,2023-12-13 20:00:00+00:00,2023-12-14 00:00:00+00:00,long,41.052,41.1176832,39.022,38.959564799999995,1.7668749999999989,-1.221432415988685,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ETHUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 15:00:00+00:00,2023-12-13 16:00:00+00:00,2023-12-14 08:00:00+00:00,long,2218.78,2222.3300480000003,2283.2,2279.54688,29.809374999999903,1.9194240738022785,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BTCUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 15:00:00+00:00,2023-12-13 16:00:00+00:00,2023-12-14 12:00:00+00:00,long,41960.0,42027.136,43269.9,43200.66816,506.46249999999964,2.317115600858905,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ETHUSDT,1h,next_open,stress,6.0,10.0,2023-12-14 11:00:00+00:00,2023-12-14 12:00:00+00:00,2023-12-14 14:00:00+00:00,long,2308.57,2312.2637120000004,2280.02,2276.371968,25.524374999999935,-1.406175234457281,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
SOLUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 19:00:00+00:00,2023-12-13 20:00:00+00:00,2023-12-14 22:00:00+00:00,long,70.334,70.4465344,74.851,74.7312384,1.9144374999999973,2.23810074760863,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 19:00:00+00:00,2023-12-13 20:00:00+00:00,2023-12-15 15:00:00+00:00,long,0.6446,0.64563136,0.6223,0.6213043199999999,0.02280624999999998,-1.0666830364483464,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
AVAXUSDT,1h,next_open,stress,6.0,10.0,2023-12-15 09:00:00+00:00,2023-12-15 10:00:00+00:00,2023-12-15 17:00:00+00:00,long,40.742,40.8071872,39.299,39.2361216,1.4087499999999995,-1.115219591836738,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
SOLUSDT,1h,next_open,stress,6.0,10.0,2023-12-15 07:00:00+00:00,2023-12-15 08:00:00+00:00,2023-12-15 17:00:00+00:00,long,76.664,76.78666240000001,74.066,73.9474944,2.165187500000002,-1.3112804318332767,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
DOGEUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 19:00:00+00:00,2023-12-13 20:00:00+00:00,2023-12-15 21:00:00+00:00,long,0.0949,0.09505184,0.09486,0.094708224,0.0020112500000000018,-0.17084698570540938,time,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
LINKUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 19:00:00+00:00,2023-12-13 20:00:00+00:00,2023-12-15 21:00:00+00:00,long,14.79,14.813664,14.814,14.790297599999999,0.33587500000000015,-0.0695687383699306,time,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
XRPUSDT,1h,next_open,stress,6.0,10.0,2023-12-13 19:00:00+00:00,2023-12-13 20:00:00+00:00,2023-12-15 21:00:00+00:00,long,0.6256,0.6266009600000001,0.6247,0.62370048,0.00878749999999999,-0.3300688477951747,time,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-16 00:00:00+00:00,2023-12-16 01:00:00+00:00,2023-12-16 04:00:00+00:00,short,0.5954,0.59444736,0.6159,0.61688544,0.01605000000000001,-1.398011214953272,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ETHUSDT,1h,next_open,stress,6.0,10.0,2023-12-15 15:00:00+00:00,2023-12-15 16:00:00+00:00,2023-12-16 04:00:00+00:00,short,2233.18,2229.6069119999997,2255.57,2259.1789120000003,23.95625000000004,-1.234416905817919,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
DOGEUSDT,1h,next_open,stress,6.0,10.0,2023-12-15 23:00:00+00:00,2023-12-16 00:00:00+00:00,2023-12-16 06:00:00+00:00,short,0.09305,0.09290111999999999,0.09424,0.094390784,0.0013268749999999982,-1.1226860103627074,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
SOLUSDT,1h,next_open,stress,6.0,10.0,2023-12-15 23:00:00+00:00,2023-12-16 00:00:00+00:00,2023-12-16 12:00:00+00:00,short,72.558,72.4419072,75.133,75.2532128,2.307875,-1.218135990900719,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BTCUSDT,1h,next_open,stress,6.0,10.0,2023-12-15 14:00:00+00:00,2023-12-15 15:00:00+00:00,2023-12-16 16:00:00+00:00,short,42202.8,42135.27552,42631.6,42699.81056,429.9937499999983,-1.3128912687684355,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
LINKUSDT,1h,next_open,stress,6.0,10.0,2023-12-15 22:00:00+00:00,2023-12-15 23:00:00+00:00,2023-12-16 17:00:00+00:00,short,14.462,14.438860799999999,14.697,14.7205152,0.24224999999999985,-1.1626600619195084,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
DOGEUSDT,1h,next_open,stress,6.0,10.0,2023-12-16 23:00:00+00:00,2023-12-17 00:00:00+00:00,2023-12-17 02:00:00+00:00,long,0.09715,0.09730544,0.09588,0.095726592,0.0014081249999999997,-1.1212413670661399,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BNBUSDT,1h,next_open,stress,6.0,10.0,2023-12-15 14:00:00+00:00,2023-12-15 15:00:00+00:00,2023-12-17 06:00:00+00:00,short,246.68,246.285312,241.39,241.77622399999998,2.155624999999999,2.0917775587126806,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
AVAXUSDT,1h,next_open,stress,6.0,10.0,2023-12-16 11:00:00+00:00,2023-12-16 12:00:00+00:00,2023-12-17 08:00:00+00:00,long,43.673,43.742876800000005,41.474,41.4076416,1.834687500000002,-1.2728245000851666,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
LTCUSDT,1h,next_open,stress,6.0,10.0,2023-12-17 08:00:00+00:00,2023-12-17 09:00:00+00:00,2023-12-17 11:00:00+00:00,long,73.54,73.65766400000001,72.86,72.74342399999999,0.6893750000000027,-1.326186763372645,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BTCUSDT,1h,next_open,stress,6.0,10.0,2023-12-17 14:00:00+00:00,2023-12-17 15:00:00+00:00,2023-12-17 17:00:00+00:00,short,41646.4,41579.76576,42142.9,42210.32864000001,302.9249999999993,-2.0815808533465594,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ETHUSDT,1h,next_open,stress,6.0,10.0,2023-12-17 02:00:00+00:00,2023-12-17 03:00:00+00:00,2023-12-17 17:00:00+00:00,short,2215.19,2211.645696,2234.77,2238.345632,16.14999999999992,-1.6532468111455176,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-17 05:00:00+00:00,2023-12-17 06:00:00+00:00,2023-12-18 02:00:00+00:00,short,0.6011,0.6001382399999999,0.5698,0.57071168,0.012312500000000018,2.3899744162436414,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
LINKUSDT,1h,next_open,stress,6.0,10.0,2023-12-18 01:00:00+00:00,2023-12-18 02:00:00+00:00,2023-12-18 09:00:00+00:00,short,13.849,13.8268416,14.201,14.223721600000001,0.2204999999999998,-1.7999092970521613,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
LTCUSDT,1h,next_open,stress,6.0,10.0,2023-12-17 22:00:00+00:00,2023-12-17 23:00:00+00:00,2023-12-18 10:00:00+00:00,short,71.75,71.6352,69.63,69.74140799999999,0.8850000000000042,2.13987796610169,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
XRPUSDT,1h,next_open,stress,6.0,10.0,2023-12-17 23:00:00+00:00,2023-12-18 00:00:00+00:00,2023-12-18 10:00:00+00:00,short,0.6108,0.6098227199999999,0.596,0.5969536,0.005837499999999982,2.204560171306209,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BNBUSDT,1h,next_open,stress,6.0,10.0,2023-12-17 23:00:00+00:00,2023-12-18 00:00:00+00:00,2023-12-18 11:00:00+00:00,short,238.97,238.587648,234.26,234.634816,2.066874999999998,1.9124678560628994,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
DOGEUSDT,1h,next_open,stress,6.0,10.0,2023-12-18 01:00:00+00:00,2023-12-18 02:00:00+00:00,2023-12-18 11:00:00+00:00,short,0.092,0.0918528,0.08815,0.08829104000000002,0.0016275000000000013,2.18848540706604,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ETHUSDT,1h,next_open,stress,6.0,10.0,2023-12-17 23:00:00+00:00,2023-12-18 00:00:00+00:00,2023-12-18 11:00:00+00:00,short,2197.93,2194.4133119999997,2137.38,2140.799808,21.84499999999997,2.4542688944838424,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-18 09:00:00+00:00,2023-12-18 10:00:00+00:00,2023-12-18 17:00:00+00:00,short,0.5584,0.55750656,0.5722,0.5731155200000001,0.013168749999999993,-1.1853030849549215,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BTCUSDT,1h,next_open,stress,6.0,10.0,2023-12-17 23:00:00+00:00,2023-12-18 00:00:00+00:00,2023-12-18 20:00:00+00:00,short,41396.6,41330.365439999994,41714.7,41781.44352,378.63124999999945,-1.1913387497730503,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
SOLUSDT,1h,next_open,stress,6.0,10.0,2023-12-17 23:00:00+00:00,2023-12-18 00:00:00+00:00,2023-12-18 21:00:00+00:00,short,70.902,70.7885568,72.872,72.9885952,1.7416874999999985,-1.263164832956551,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
AVAXUSDT,1h,next_open,stress,6.0,10.0,2023-12-18 01:00:00+00:00,2023-12-18 02:00:00+00:00,2023-12-18 22:00:00+00:00,short,39.376,39.3129984,41.116,41.181785600000005,1.3255625000000002,-1.409806931019855,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
AVAXUSDT,1h,next_open,stress,6.0,10.0,2023-12-19 01:00:00+00:00,2023-12-19 02:00:00+00:00,2023-12-19 07:00:00+00:00,long,41.959,42.026134400000004,40.625,40.559999999999995,1.3867499999999997,-1.0572449251847909,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
XRPUSDT,1h,next_open,stress,6.0,10.0,2023-12-19 01:00:00+00:00,2023-12-19 02:00:00+00:00,2023-12-19 13:00:00+00:00,long,0.616,0.6169856,0.607,0.6060287999999999,0.008649999999999998,-1.2666820809248673,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ADAUSDT,1h,next_open,stress,6.0,10.0,2023-12-18 21:00:00+00:00,2023-12-18 22:00:00+00:00,2023-12-19 15:00:00+00:00,long,0.5986,0.59955776,0.5796,0.57867264,0.013824999999999948,-1.5106777576853647,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BTCUSDT,1h,next_open,stress,6.0,10.0,2023-12-19 01:00:00+00:00,2023-12-19 02:00:00+00:00,2023-12-19 15:00:00+00:00,long,43346.1,43415.453760000004,42386.6,42318.78144,536.7062500000011,-2.043338082983015,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
ETHUSDT,1h,next_open,stress,6.0,10.0,2023-12-19 01:00:00+00:00,2023-12-19 02:00:00+00:00,2023-12-19 15:00:00+00:00,long,2248.56,2252.157696,2189.0,2185.4975999999997,28.340000000000117,-2.3521558221595007,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
BNBUSDT,1h,next_open,stress,6.0,10.0,2023-12-19 01:00:00+00:00,2023-12-19 02:00:00+00:00,2023-12-19 17:00:00+00:00,long,245.83,246.22332800000004,253.18,252.774912,3.025624999999998,2.165365502995238,target,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
AVAXUSDT,1h,next_open,stress,6.0,10.0,2023-12-19 17:00:00+00:00,2023-12-19 18:00:00+00:00,2023-12-19 20:00:00+00:00,short,38.997,38.934604799999995,40.516,40.5808256,1.2013124999999985,-1.3703518443369265,stop,24,24,1.25,1.5,2.0,48,2.75,1.25,3.0,24
