timeframe,param_id,friction_case,entry_mode,n,atr_period,atr_mult,vol_z_min,close_loc_long_min,close_loc_short_max,taker_fee_bps_per_side,slippage_bps_per_side,max_hold_bars,use_room_filter,room_lookback,min_room_r,use_trend_filter,ema_period,ema_slope_lookback,use_overextension_filter,max_ema_distance_atr,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,n20_atr14_m2_vz2_cl0.7_cs0.3,stress,next_open,20,14,2.0,2.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.4371854990776871,1.4371854990776871,,,inf,1.4371854990776871,0.0
1h,n20_atr14_m2_vz2_cl0.7_cs0.3,stress,next_open,20,14,2.0,2.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,3,93.58718861209964,1.0,1.7346898675665219,5.204069602699565,,,inf,1.7346898675665219,0.0
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_open,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,1.0,0.3419488141338245,0.3419488141338245,,,inf,0.3419488141338245,0.0
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_open,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.4090909090909,0.5,0.7468225798522691,1.4936451597045382,,,6.777484655178705,1.7521737839849496,-0.25852862428041146
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_open,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,1,365.25,0.0,-1.1924191170200686,-1.1924191170200686,,,0.0,0.0,-1.1924191170200686
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_open,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,1,365.25,0.0,-1.2821067242484632,-1.2821067242484632,,,0.0,0.0,-1.2821067242484632
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_open,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.345688816441657,-2.691377632883314,,,0.0,0.0,-1.345688816441657
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_open,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.4371854990776871,1.4371854990776871,,,inf,1.4371854990776871,0.0
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_open,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,2,62.39145907473309,1.0,1.6825006326302283,3.3650012652604566,,,inf,1.6825006326302283,0.0
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,3,1095.75,0.6666666666666666,0.9383205989920987,2.8149617969762963,,,3.6769397405541207,1.9332607198138247,-1.051559642651353
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,3,1095.75,0.6666666666666666,0.9383205989920987,2.8149617969762963,,,3.6769397405541207,1.9332607198138247,-1.051559642651353
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,3,1095.75,0.6666666666666666,0.9383205989920987,2.8149617969762963,,,3.6769397405541207,1.9332607198138247,-1.051559642651353
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-07,1,365.25,0.0,-1.0619610935596375,-1.0619610935596375,,,0.0,0.0,-1.0619610935596375
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,2,60.875,0.0,-1.0534827755489875,-2.106965551097975,,,0.0,0.0,-1.0534827755489875
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,3,1095.75,0.6666666666666666,0.9383205989920987,2.8149617969762963,,,3.6769397405541207,1.9332607198138247,-1.051559642651353
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-04,1,365.25,0.0,-1.0443499799252034,-1.0443499799252034,,,0.0,0.0,-1.0443499799252034
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-06,1,365.25,0.0,-1.1152958733770024,-1.1152958733770024,,,0.0,0.0,-1.1152958733770024
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-07,1,365.25,0.0,-1.0619610935596375,-1.0619610935596375,,,0.0,0.0,-1.0619610935596375
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,2,60.875,0.0,-1.0534827755489875,-2.106965551097975,,,0.0,0.0,-1.0534827755489875
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,3,1095.75,0.6666666666666666,0.9383205989920987,2.8149617969762963,,,3.6769397405541207,1.9332607198138247,-1.051559642651353
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-04,1,365.25,0.0,-1.0443499799252034,-1.0443499799252034,,,0.0,0.0,-1.0443499799252034
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-07,1,365.25,0.0,-1.0619610935596375,-1.0619610935596375,,,0.0,0.0,-1.0619610935596375
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,3,1095.75,0.6666666666666666,0.9383205989920987,2.8149617969762963,,,3.6769397405541207,1.9332607198138247,-1.051559642651353
4h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_close,20,14,1.2,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_close,20,14,1.2,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_close,20,14,1.2,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,2,730.5,1.0,1.9332607198138247,3.8665214396276495,,,inf,1.9332607198138247,0.0
4h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,2,730.5,1.0,1.9332607198138247,3.8665214396276495,,,inf,1.9332607198138247,0.0
4h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,2,730.5,1.0,1.9332607198138247,3.8665214396276495,,,inf,1.9332607198138247,0.0
4h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,3,1095.75,0.6666666666666666,0.9383205989920987,2.8149617969762963,,,3.6769397405541207,1.9332607198138247,-1.051559642651353
4h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,3,1095.75,0.6666666666666666,0.9383205989920987,2.8149617969762963,,,3.6769397405541207,1.9332607198138247,-1.051559642651353
4h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,3,1095.75,0.6666666666666666,0.9383205989920987,2.8149617969762963,,,3.6769397405541207,1.9332607198138247,-1.051559642651353
4h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,2,60.875,0.0,-1.0534827755489875,-2.106965551097975,,,0.0,0.0,-1.0534827755489875
4h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,3,1095.75,0.6666666666666666,0.9383205989920987,2.8149617969762963,,,3.6769397405541207,1.9332607198138247,-1.051559642651353
4h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-06,1,365.25,0.0,-1.1152958733770024,-1.1152958733770024,,,0.0,0.0,-1.1152958733770024
4h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,2,60.875,0.0,-1.0534827755489875,-2.106965551097975,,,0.0,0.0,-1.0534827755489875
4h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,3,1095.75,0.6666666666666666,0.9383205989920987,2.8149617969762963,,,3.6769397405541207,1.9332607198138247,-1.051559642651353
4h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,3,1095.75,0.6666666666666666,0.9383205989920987,2.8149617969762963,,,3.6769397405541207,1.9332607198138247,-1.051559642651353
4h,n20_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,20,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,20,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,20,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,2,730.5,1.0,1.9332607198138247,3.8665214396276495,,,inf,1.9332607198138247,0.0
4h,n20_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,20,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,20,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,20,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,2,730.5,1.0,1.9332607198138247,3.8665214396276495,,,inf,1.9332607198138247,0.0
4h,n20_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,20,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,2,44.724489795918366,0.5,0.7152215074150527,1.4304430148301055,,,3.72140378453181,1.956069907450966,-0.5256268926208606
4h,n20_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,20,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,20,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2026-01,2,730.5,1.0,1.9332607198138247,3.8665214396276495,,,inf,1.9332607198138247,0.0
4h,n20_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,2.0,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,1,313.07142857142856,0.0,-0.5256268926208606,-0.5256268926208606,,,0.0,0.0,-0.5256268926208606
4h,n20_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,2.0,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,2.0,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,2.0,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,1,313.07142857142856,0.0,-0.5256268926208606,-0.5256268926208606,,,0.0,0.0,-0.5256268926208606
4h,n20_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,2.0,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,2.0,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,2.0,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,1,313.07142857142856,0.0,-0.5256268926208606,-0.5256268926208606,,,0.0,0.0,-0.5256268926208606
4h,n20_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,2.0,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,2.0,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
4h,n20_atr14_m2_vz1_cl0.75_cs0.25,base,next_close,20,14,2.0,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-08,1,313.07142857142856,0.0,-0.5256268926208606,-0.5256268926208606,,,0.0,0.0,-0.5256268926208606
4h,n20_atr14_m2_vz1_cl0.75_cs0.25,base,next_close,20,14,2.0,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-09,2,60.875,0.0,-1.0534827755489875,-2.106965551097975,,,0.0,0.0,-1.0534827755489875
4h,n20_atr14_m2_vz1_cl0.75_cs0.25,base,next_close,20,14,2.0,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2025-11,1,313.07142857142856,1.0,0.3589474567101127,0.3589474567101127,,,inf,0.3589474567101127,0.0
