event_definition,dislocation_definition,entry_mode,exit_model,friction_case,symbol,total_trades,trades_year,avg_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,profit_factor,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate
basket_return_le_3%,bottom_2_performer,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,0.232511890558631,0.232511890558631,1.0,0.00232511890558631,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_3%,bottom_3_performer,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,-8.615381057593531,-8.615381057593531,0.5,-0.17230762115187062,-0.17463274005745694,-0.9737212134096637,0.013314335586908326,,,0.5,0.0
btc_return_le_1%,rel_btc_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,9,1.4199784017278618,0.4421280967992023,0.870081173882822,0.6666666666666666,0.039791528711928204,-0.2742485342695308,0.1404362722965669,1.14509294942237,1.8925857777009403,1.0,0.6,1.0
basket_return_le_3%,rel_btc_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,6,0.9466522678185746,-0.27606007210879047,1.0496968754638705,0.6666666666666666,-0.016563604326527426,-0.2680621889567488,-0.0574831047529576,0.9382098445476774,,,0.75,0.0
basket_return_le_1%,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,AVAXUSDT,14,2.2088552915766737,-0.9555626637406432,-0.736441979502309,0.35714285714285715,-0.13377877292369006,-0.20016909678765235,-0.5342337811211247,0.5871350087153014,,,0.3,0.0
btc_return_le_1%,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,AVAXUSDT,9,1.4199784017278618,-0.6133026484957307,-0.6186345312781927,0.3333333333333333,-0.055197238364615764,-0.18081908537023886,-0.22206488947772363,0.7519029227576937,,,0.2857142857142857,0.0
basket_return_le_2%,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,AVAXUSDT,6,0.9466522678185746,-0.8333971737470981,-0.736441979502309,0.3333333333333333,-0.05000383042482588,-0.18081908537023886,-0.1954395889315782,0.7571396749241421,,,0.2,0.0
breadth_down_1pct_ge_4,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,AVAXUSDT,18,2.8399568034557237,-1.05306834444194,-0.736441979502309,0.3888888888888889,-0.1895523019995492,-0.22144439315234907,-0.7295105404432193,0.5407685297420538,,,0.36363636363636365,0.0
breadth_down_1pct_ge_5,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,AVAXUSDT,14,2.2088552915766737,-0.9555626637406432,-0.736441979502309,0.35714285714285715,-0.13377877292369006,-0.20016909678765235,-0.5342337811211247,0.5871350087153014,,,0.3,0.0
breadth_down_1pct_ge_6,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,AVAXUSDT,12,1.8933045356371492,-0.4298811255242791,-0.5555402983440128,0.4166666666666667,-0.05158573506291349,-0.20016909678765235,-0.209319271120655,0.7866881023059502,,,0.3333333333333333,0.0
breadth_down_2pct_ge_4,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,AVAXUSDT,7,1.1044276457883369,-0.78468987255606,-0.6186345312781927,0.2857142857142857,-0.05492829107892421,-0.18081908537023886,-0.21771227830825213,0.7394539405581295,,,0.16666666666666666,0.0
breadth_down_2pct_ge_5,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,AVAXUSDT,6,0.9466522678185746,-0.8333971737470981,-0.736441979502309,0.3333333333333333,-0.05000383042482588,-0.18081908537023886,-0.1954395889315782,0.7571396749241421,,,0.2,0.0
breadth_down_2pct_ge_6,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,AVAXUSDT,4,0.6311015118790497,-1.053929182341855,-1.1360096521993719,0.25,-0.0421571672936742,-0.17463274005745694,-0.15646042262326426,0.7863869230055762,,,0.0,0.0
basket_return_le_1%,rel_basket_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,7,1.1044276457883369,2.048797109632466,-1.1662532873372575,0.42857142857142855,0.14341579767427265,-0.04198620738013892,0.8342092860942886,2.788284275601133,1.4276810490351963,1.0,0.25,1.0
breadth_down_1pct_ge_4,rel_basket_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,8,1.2622030237580995,1.5756280854098321,-1.4514041857429305,0.375,0.12605024683278657,-0.059351758221624945,0.7231191358229527,2.2919885145207153,1.6243682310550422,1.0,0.25,1.0
breadth_down_1pct_ge_5,rel_basket_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,7,1.1044276457883369,2.048797109632466,-1.1662532873372575,0.42857142857142855,0.14341579767427265,-0.04198620738013892,0.8342092860942886,2.788284275601133,1.4276810490351963,1.0,0.25,1.0
breadth_down_1pct_ge_6,rel_basket_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,6,0.9466522678185746,2.8956578696839834,0.853437055902686,0.5,0.173739472181039,-0.01886120821726786,1.0615643160150259,4.483585321817974,1.178500279190848,1.0,0.3333333333333333,1.0
basket_return_le_1%,rel_btc_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,4,0.6311015118790497,-2.1033787289388086,-3.2349087453932808,0.5,-0.08413514915755235,-0.09342944889929189,-0.29176287058593975,0.6861357079676487,,,0.0,0.0
btc_return_le_1%,rel_btc_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,4,0.6311015118790497,-2.1033787289388086,-3.2349087453932808,0.5,-0.08413514915755235,-0.09342944889929189,-0.29176287058593975,0.6861357079676487,,,0.0,0.0
basket_return_le_2%,rel_btc_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,4,0.6311015118790497,-2.1033787289388086,-3.2349087453932808,0.5,-0.08413514915755235,-0.09342944889929189,-0.29176287058593975,0.6861357079676487,,,0.0,0.0
btc_return_le_2%,rel_btc_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,4,0.6311015118790497,1.351810170340305,3.675469053164948,0.5,0.054072406813612195,-0.0017995002498748837,0.19193442512994227,1.3064769042178577,1.3594619769134024,1.0,0.5,1.0
btc_return_le_2%,rel_btc_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,3,0.4733261339092873,1.8623969021162357,7.5308881313173845,0.6666666666666666,0.055871907063487075,0.0,0.18747295911428788,1.3199394743798003,1.3478845679564972,1.0,0.5,1.0
btc_return_le_2%,rel_btc_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,-0.9718487124843384,-0.9718487124843384,0.5,-0.019436974249686767,0.0,-0.05893054694802216,0.8886979941831543,,,0.0,0.0
btc_return_le_2%,symbol_zscore_le_-1,next_open,scaled_exit_6_12,base,AVAXUSDT,5,0.7888768898488121,1.2874497464139192,1.0300080507083778,0.6,0.06437248732069596,-0.0017995002498748854,0.23597261658266758,1.364856713311376,1.1419378700885687,1.0,0.6666666666666666,1.0
btc_return_le_2%,symbol_zscore_le_-2,next_open,scaled_exit_6_12,base,AVAXUSDT,5,0.7888768898488121,1.2874497464139192,1.0300080507083778,0.6,0.06437248732069596,-0.0017995002498748854,0.23597261658266758,1.364856713311376,1.1419378700885687,1.0,0.6666666666666666,1.0
btc_return_le_2%,rel_btc_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,-0.9718487124843384,-0.9718487124843384,0.5,-0.019436974249686767,0.0,-0.05893054694802216,0.8886979941831543,,,0.0,0.0
btc_return_le_2%,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,-0.9718487124843384,-0.9718487124843384,0.5,-0.019436974249686767,0.0,-0.05893054694802216,0.8886979941831543,,,0.0,0.0
btc_return_le_2%,bottom_3_performer,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,-8.821612015366592,-8.821612015366592,0.0,-0.17643224030733182,-0.0017995002498748802,-1.0208235435715758,0.0,,,0.0,0.0
basket_return_le_3%,rel_btc_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,3,0.4733261339092873,-3.762214104965955,-9.342944889929191,0.3333333333333333,-0.11286642314897866,-0.09342944889929189,-0.37918717681068226,0.5789543329917769,,,0.0,0.0
basket_return_le_3%,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,-0.9718487124843384,-0.9718487124843384,0.5,-0.019436974249686767,0.0,-0.05893054694802216,0.8886979941831543,,,0.0,0.0
breadth_down_1pct_ge_4,rel_btc_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,4,0.6311015118790497,-2.1033787289388086,-3.2349087453932808,0.5,-0.08413514915755235,-0.09342944889929189,-0.29176287058593975,0.6861357079676487,,,0.0,0.0
breadth_down_1pct_ge_5,rel_btc_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,4,0.6311015118790497,-2.1033787289388086,-3.2349087453932808,0.5,-0.08413514915755235,-0.09342944889929189,-0.29176287058593975,0.6861357079676487,,,0.0,0.0
breadth_down_1pct_ge_6,rel_btc_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,4,0.6311015118790497,-2.1033787289388086,-3.2349087453932808,0.5,-0.08413514915755235,-0.09342944889929189,-0.29176287058593975,0.6861357079676487,,,0.0,0.0
breadth_down_2pct_ge_4,rel_btc_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,4,0.6311015118790497,-2.1033787289388086,-3.2349087453932808,0.5,-0.08413514915755235,-0.09342944889929189,-0.29176287058593975,0.6861357079676487,,,0.0,0.0
breadth_down_2pct_ge_5,rel_btc_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,4,0.6311015118790497,-2.1033787289388086,-3.2349087453932808,0.5,-0.08413514915755235,-0.09342944889929189,-0.29176287058593975,0.6861357079676487,,,0.0,0.0
breadth_down_2pct_ge_6,rel_btc_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,4,0.6311015118790497,-2.1033787289388086,-3.2349087453932808,0.5,-0.08413514915755235,-0.09342944889929189,-0.29176287058593975,0.6861357079676487,,,0.0,0.0
basket_return_le_1%,rel_basket_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,9.196351989959824,9.196351989959824,1.0,0.18392703979919647,0.0,1.4543769334581418,inf,1.0,1.0,1.0,1.0
basket_return_le_1%,rel_basket_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_1%,rel_basket_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,4,0.6311015118790497,5.298767295393008,3.420872944066136,0.75,0.21195069181572032,-0.011662532873372572,1.4795367636597982,19.173641533704707,1.0550247454889767,1.0,0.5,1.0
btc_return_le_1%,rel_basket_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,9.196351989959824,9.196351989959824,1.0,0.18392703979919647,0.0,1.4543769334581418,inf,1.0,1.0,1.0,1.0
btc_return_le_1%,rel_basket_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_2%,rel_basket_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,3,0.4733261339092873,7.453774156303096,3.968618488989642,1.0,0.2236132246890929,0.0,1.842584891475459,inf,1.0,1.0,1.0,1.0
basket_return_le_2%,rel_basket_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,9.196351989959824,9.196351989959824,1.0,0.18392703979919647,0.0,1.4543769334581418,inf,1.0,1.0,1.0,1.0
basket_return_le_2%,rel_basket_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_2%,rel_basket_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_2%,rel_basket_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_2%,rel_basket_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_3%,rel_basket_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_3%,rel_basket_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_3%,rel_basket_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
breadth_down_1pct_ge_4,rel_basket_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,9.196351989959824,9.196351989959824,1.0,0.18392703979919647,0.0,1.4543769334581418,inf,1.0,1.0,1.0,1.0
breadth_down_1pct_ge_4,rel_basket_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
breadth_down_1pct_ge_5,rel_basket_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,9.196351989959824,9.196351989959824,1.0,0.18392703979919647,0.0,1.4543769334581418,inf,1.0,1.0,1.0,1.0
breadth_down_1pct_ge_5,rel_basket_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
breadth_down_1pct_ge_6,rel_basket_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,9.196351989959824,9.196351989959824,1.0,0.18392703979919647,0.0,1.4543769334581418,inf,1.0,1.0,1.0,1.0
breadth_down_1pct_ge_6,rel_basket_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_4,rel_basket_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,3,0.4733261339092873,7.453774156303096,3.968618488989642,1.0,0.2236132246890929,0.0,1.842584891475459,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_4,rel_basket_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,9.196351989959824,9.196351989959824,1.0,0.18392703979919647,0.0,1.4543769334581418,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_4,rel_basket_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_5,rel_basket_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,3,0.4733261339092873,7.453774156303096,3.968618488989642,1.0,0.2236132246890929,0.0,1.842584891475459,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_5,rel_basket_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,9.196351989959824,9.196351989959824,1.0,0.18392703979919647,0.0,1.4543769334581418,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_5,rel_basket_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_6,rel_basket_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,3,0.4733261339092873,7.453774156303096,3.968618488989642,1.0,0.2236132246890929,0.0,1.842584891475459,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_6,rel_basket_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,2,0.31555075593952486,9.196351989959824,9.196351989959824,1.0,0.18392703979919647,0.0,1.4543769334581418,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_6,rel_basket_le_3%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,15.519576580777017,15.519576580777017,1.0,0.15519576580777017,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_2%,bottom_1_performer,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,-0.1799500249874885,-0.1799500249874885,0.0,-0.001799500249874885,0.0,0.0,0.0,,,0.0,0.0
btc_return_le_2%,bottom_2_performer,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,-0.1799500249874885,-0.1799500249874885,0.0,-0.001799500249874885,0.0,0.0,0.0,,,0.0,0.0
btc_return_le_3%,rel_btc_le_1%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,7.5308881313173845,7.5308881313173845,1.0,0.07530888131317384,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_3%,rel_btc_le_2%,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,7.5308881313173845,7.5308881313173845,1.0,0.07530888131317384,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_3%,symbol_zscore_le_-1,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,7.5308881313173845,7.5308881313173845,1.0,0.07530888131317384,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_3%,symbol_zscore_le_-2,next_open,scaled_exit_6_12,base,AVAXUSDT,1,0.15777537796976243,7.5308881313173845,7.5308881313173845,1.0,0.07530888131317384,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_1%,rel_btc_le_1%,next_open,scaled_exit_6_12,base,ETHUSDT,45,7.099892008639309,0.09616756198449414,0.16118653410887257,0.5777777777777777,0.04327540289302236,-0.095452368592853,0.3398600376401999,1.1435191975430343,0.8359253091376788,1.0,0.6363636363636364,1.0
basket_return_le_1%,symbol_zscore_le_-1,next_open,scaled_exit_6_12,base,ETHUSDT,254,40.074946004319656,-0.13984113722605535,0.04321000445008335,0.5236220472440944,-0.3551964885541806,-0.5136788024802588,-1.245438764663864,0.8121450613398952,,,0.4166666666666667,0.0
basket_return_le_1%,symbol_zscore_le_-2,next_open,scaled_exit_6_12,base,ETHUSDT,218,34.39503239740821,-0.1564090671924806,0.04321000445008335,0.518348623853211,-0.34097176647960775,-0.5267217159646688,-1.2726655204958042,0.7945142372243966,,,0.4166666666666667,0.0
basket_return_le_2%,rel_btc_le_1%,next_open,scaled_exit_6_12,base,ETHUSDT,18,2.8399568034557237,-0.10453427452640333,0.13986067087407525,0.5555555555555556,-0.0188161694147526,-0.062308648315961265,-0.2546036403783045,0.8601851556279098,,,0.5714285714285714,0.0
basket_return_le_2%,symbol_zscore_le_-1,next_open,scaled_exit_6_12,base,ETHUSDT,37,5.8376889848812095,0.31566331114687657,0.16118653410887257,0.5405405405405406,0.11679542512434432,-0.10880913598626522,0.796424543816285,1.4412572330294224,0.788111756556389,1.0,0.7,1.0
basket_return_le_2%,symbol_zscore_le_-2,next_open,scaled_exit_6_12,base,ETHUSDT,33,5.20658747300216,0.2427158985091276,0.1185348076392779,0.5151515151515151,0.0800962465080121,-0.11046708374813713,0.5745521020321871,1.3214685716759749,1.2470051049206847,1.0,0.6,1.0
breadth_down_1pct_ge_4,rel_btc_le_1%,next_open,scaled_exit_6_12,base,ETHUSDT,45,7.099892008639309,0.09616756198449414,0.16118653410887257,0.5777777777777777,0.04327540289302236,-0.095452368592853,0.3398600376401999,1.1435191975430343,0.8359253091376788,1.0,0.6363636363636364,1.0
breadth_down_1pct_ge_4,symbol_zscore_le_-1,next_open,scaled_exit_6_12,base,ETHUSDT,326,51.43477321814255,-0.2581616405715358,-0.005009200376266328,0.5,-0.8416069482632067,-0.9451581211818373,-2.6571208153370636,0.6750272631764533,,,0.16666666666666666,0.0
breadth_down_1pct_ge_4,symbol_zscore_le_-2,next_open,scaled_exit_6_12,base,ETHUSDT,269,42.441576673866095,-0.2560539336249298,0.010749595883288238,0.5018587360594795,-0.6887850814510612,-0.8343689449579094,-2.3769543252372474,0.677640351331429,,,0.16666666666666666,0.0
breadth_down_1pct_ge_5,rel_btc_le_1%,next_open,scaled_exit_6_12,base,ETHUSDT,45,7.099892008639309,0.09616756198449414,0.16118653410887257,0.5777777777777777,0.04327540289302236,-0.095452368592853,0.3398600376401999,1.1435191975430343,0.8359253091376788,1.0,0.6363636363636364,1.0
breadth_down_1pct_ge_5,symbol_zscore_le_-1,next_open,scaled_exit_6_12,base,ETHUSDT,254,40.074946004319656,-0.13984113722605535,0.04321000445008335,0.5236220472440944,-0.3551964885541806,-0.5136788024802588,-1.245438764663864,0.8121450613398952,,,0.4166666666666667,0.0
breadth_down_1pct_ge_5,symbol_zscore_le_-2,next_open,scaled_exit_6_12,base,ETHUSDT,218,34.39503239740821,-0.1564090671924806,0.04321000445008335,0.518348623853211,-0.34097176647960775,-0.5267217159646688,-1.2726655204958042,0.7945142372243966,,,0.4166666666666667,0.0
