event_definition,dislocation_definition,entry_mode,exit_model,friction_case,month,total_trades,trades_year,avg_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,profit_factor,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate
breadth_down_1pct_ge_4,bottom_1_performer,next_close,fixed_horizon_6,stress,2025-12,28,4.417710583153347,-0.48961248308099625,-0.3771040922666234,0.35714285714285715,-0.13709149526267894,-0.12657097699322872,-2.0181151092808176,0.3830691901330169,,,0.0,0.0
breadth_down_1pct_ge_4,bottom_2_performer,next_close,fixed_horizon_6,stress,2025-12,56,8.835421166306695,-0.46341816088487653,-0.34757876950381,0.35714285714285715,-0.25951417009553085,-0.2530289366595977,-2.7639646937912867,0.4006694038592994,,,0.0,0.0
breadth_down_1pct_ge_4,bottom_3_performer,next_close,fixed_horizon_6,stress,2025-12,84,13.253131749460044,-0.49213022317080235,-0.34757876950381,0.34523809523809523,-0.413389387463474,-0.42007122602409297,-3.6410114720453115,0.3662729714267467,,,0.0,0.0
breadth_down_1pct_ge_5,rel_btc_le_1%,next_close,fixed_horizon_6,stress,2025-12,16,2.524406047516199,-0.5430477606611731,-0.2813358128729469,0.3125,-0.0868876417057877,-0.09171497980842395,-1.7016033960054433,0.32592431402372907,,,0.0,0.3333333333333333
breadth_down_1pct_ge_5,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,2025-12,192,30.292872570194387,-0.5209578554685538,-0.43198811735956727,0.3125,-1.0002390824996232,-1.0070727261782506,-6.548749953833862,0.29819329604460193,,,0.0,0.0
breadth_down_1pct_ge_5,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,2025-12,185,29.18844492440605,-0.523255233960069,-0.4361973928087635,0.3081081081081081,-0.9680221828261276,-0.9748558265047547,-6.442937634976897,0.2978846551482466,,,0.0,0.0
breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,36,5.679913606911447,-0.4964456310808704,-0.386140691306842,0.3333333333333333,-0.17872042718911335,-0.15578032757063473,-2.448368077411324,0.367210869975338,,,0.0,0.375
breadth_down_1pct_ge_5,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,10,1.5777537796976242,-0.19054153724812542,0.5691003372270732,0.6,-0.01905415372481254,-0.05942609135630458,-0.35809457159928293,0.7686653528673423,,,0.0,0.6
breadth_down_1pct_ge_5,bottom_1_performer,next_close,fixed_horizon_6,stress,2025-12,24,3.7866090712742984,-0.5447820948941691,-0.3771040922666234,0.3333333333333333,-0.13074770277460057,-0.1202271845051503,-2.199853428764601,0.31521326088525503,,,0.0,0.0
breadth_down_1pct_ge_5,bottom_2_performer,next_close,fixed_horizon_6,stress,2025-12,48,7.573218142548597,-0.5281429052974153,-0.3771040922666234,0.3125,-0.2535085945427593,-0.24702336110682618,-3.03226756417977,0.33411404228868463,,,0.0,0.0
breadth_down_1pct_ge_5,bottom_3_performer,next_close,fixed_horizon_6,stress,2025-12,72,11.359827213822895,-0.5522779683821961,-0.386140691306842,0.3055555555555556,-0.3976401372351812,-0.4043219757958003,-3.8946095153443627,0.31027824236528456,,,0.0,0.0
breadth_down_1pct_ge_6,rel_btc_le_1%,next_close,fixed_horizon_6,stress,2025-12,15,2.3666306695464363,-0.6859478258584267,-0.2873762521948218,0.26666666666666666,-0.10289217387876401,-0.09262036345467109,-2.2485630935459096,0.20176090261755114,,,0.0,0.3333333333333333
breadth_down_1pct_ge_6,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,2025-12,160,25.244060475161987,-0.5857769174980343,-0.41209676231954245,0.325,-0.9372430679968548,-0.9896150690940233,-6.802647969274343,0.243463565967202,,,0.0,0.0
breadth_down_1pct_ge_6,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,2025-12,153,24.13963282937365,-0.5915203714531759,-0.4218187181945397,0.3202614379084967,-0.9050261683233591,-0.9573981694205272,-6.705124515901556,0.24097174485704573,,,0.0,0.0
breadth_down_1pct_ge_6,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,27,4.259935205183585,-0.783227799878621,-0.4218187181945397,0.2962962962962963,-0.2114715059672277,-0.21424587266707587,-3.6683043322276494,0.16407277112210977,,,0.0,0.25
breadth_down_1pct_ge_6,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,7,1.1044276457883369,-0.8703516499224456,-1.0996865502690478,0.42857142857142855,-0.06092461549457119,-0.05942609135630458,-1.4783296930692256,0.26032010496608204,,,0.0,0.5
breadth_down_1pct_ge_6,bottom_1_performer,next_close,fixed_horizon_6,stress,2025-12,20,3.1555075593952484,-0.5798960446832212,-0.32358822599750187,0.35,-0.11597920893664425,-0.11810146862257849,-2.1546254483190497,0.2758494583058852,,,0.0,0.0
breadth_down_1pct_ge_6,bottom_2_performer,next_close,fixed_horizon_6,stress,2025-12,40,6.311015118790497,-0.5636380959400192,-0.31529768534021657,0.325,-0.2254552383760077,-0.24703440205581711,-2.9398308981520658,0.2992813863924608,,,0.0,0.0
breadth_down_1pct_ge_6,bottom_3_performer,next_close,fixed_horizon_6,stress,2025-12,60,9.466522678185745,-0.5976598498228867,-0.34757876950381,0.31666666666666665,-0.358595909893732,-0.39909887992689996,-3.8006028644017857,0.2764523166117885,,,0.0,0.0
breadth_down_2pct_ge_4,rel_btc_le_1%,next_close,fixed_horizon_6,stress,2025-12,5,0.7888768898488121,-0.8059708588568124,-0.3944079847330649,0.0,-0.04029854294284062,-0.01735844332436213,-2.0767479062114997,0.0,,,0.0,0.0
breadth_down_2pct_ge_4,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,2025-12,16,2.524406047516199,-1.1538656985521039,-1.0605404547028419,0.0625,-0.1846185117683366,-0.16167841214985798,-5.574332849743754,0.01627881023359028,,,0.0,0.0
breadth_down_2pct_ge_4,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,2025-12,16,2.524406047516199,-1.1538656985521039,-1.0605404547028419,0.0625,-0.1846185117683366,-0.16167841214985798,-5.574332849743754,0.01627881023359028,,,0.0,0.0
breadth_down_2pct_ge_4,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,7,1.1044276457883369,-1.4838574122144557,-1.7856012301907982,0.0,-0.1038700188550119,-0.08092991923653342,-4.830372622585182,0.0,,,0.0,0.0
breadth_down_2pct_ge_4,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,1,0.15777537796976243,-2.294009961847849,-2.294009961847849,0.0,-0.02294009961847849,0.0,0.0,0.0,,,0.0,0.0
breadth_down_2pct_ge_4,bottom_1_performer,next_close,fixed_horizon_6,stress,2025-12,2,0.31555075593952486,-1.344208973290457,-1.344208973290457,0.0,-0.02688417946580914,-0.00394407984733065,-1.4152532893570817,0.0,,,0.0,0.0
breadth_down_2pct_ge_4,bottom_2_performer,next_close,fixed_horizon_6,stress,2025-12,4,0.6311015118790497,-1.1961870898639184,-1.1077215120283765,0.0,-0.04784748359455673,-0.024907383976078244,-2.3585967040553046,0.0,,,0.0,0.0
breadth_down_2pct_ge_4,bottom_3_performer,next_close,fixed_horizon_6,stress,2025-12,6,0.9466522678185746,-1.2205867887685176,-1.2693861865777154,0.0,-0.07323520732611105,-0.05029510770763256,-3.599755251579485,0.0,,,0.0,0.0
breadth_down_2pct_ge_5,rel_btc_le_1%,next_close,fixed_horizon_6,stress,2025-12,5,0.7888768898488121,-0.8059708588568124,-0.3944079847330649,0.0,-0.04029854294284062,-0.01735844332436213,-2.0767479062114997,0.0,,,0.0,0.0
breadth_down_2pct_ge_5,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,2025-12,16,2.524406047516199,-1.1538656985521039,-1.0605404547028419,0.0625,-0.1846185117683366,-0.16167841214985798,-5.574332849743754,0.01627881023359028,,,0.0,0.0
breadth_down_2pct_ge_5,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,2025-12,16,2.524406047516199,-1.1538656985521039,-1.0605404547028419,0.0625,-0.1846185117683366,-0.16167841214985798,-5.574332849743754,0.01627881023359028,,,0.0,0.0
breadth_down_2pct_ge_5,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,7,1.1044276457883369,-1.4838574122144557,-1.7856012301907982,0.0,-0.1038700188550119,-0.08092991923653342,-4.830372622585182,0.0,,,0.0,0.0
breadth_down_2pct_ge_5,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,1,0.15777537796976243,-2.294009961847849,-2.294009961847849,0.0,-0.02294009961847849,0.0,0.0,0.0,,,0.0,0.0
breadth_down_2pct_ge_5,bottom_1_performer,next_close,fixed_horizon_6,stress,2025-12,2,0.31555075593952486,-1.344208973290457,-1.344208973290457,0.0,-0.02688417946580914,-0.00394407984733065,-1.4152532893570817,0.0,,,0.0,0.0
breadth_down_2pct_ge_5,bottom_2_performer,next_close,fixed_horizon_6,stress,2025-12,4,0.6311015118790497,-1.1961870898639184,-1.1077215120283765,0.0,-0.04784748359455673,-0.024907383976078244,-2.3585967040553046,0.0,,,0.0,0.0
breadth_down_2pct_ge_5,bottom_3_performer,next_close,fixed_horizon_6,stress,2025-12,6,0.9466522678185746,-1.2205867887685176,-1.2693861865777154,0.0,-0.07323520732611105,-0.05029510770763256,-3.599755251579485,0.0,,,0.0,0.0
breadth_down_2pct_ge_6,rel_btc_le_1%,next_close,fixed_horizon_6,stress,2025-12,4,0.6311015118790497,-0.4339610831090533,-0.3348516791420684,0.0,-0.017358443324362132,-0.014605489588851411,-3.0402324310388007,0.0,,,0.0,0.0
breadth_down_2pct_ge_6,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,2025-12,8,1.2622030237580995,-0.43257385843384727,-0.3636900869171465,0.125,-0.03460590867470778,-0.03185295493919706,-3.0166033928347726,0.0811211121056283,,,0.0,0.125
breadth_down_2pct_ge_6,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,2025-12,8,1.2622030237580995,-0.43257385843384727,-0.3636900869171465,0.125,-0.03460590867470778,-0.03185295493919706,-3.0166033928347726,0.0811211121056283,,,0.0,0.125
breadth_down_2pct_ge_6,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,2,0.31555075593952486,-0.3348516791420684,-0.3348516791420684,0.0,-0.006697033582841369,-0.003944079847330649,-5.62243872952204,0.0,,,0.0,0.0
breadth_down_2pct_ge_6,bottom_2_performer,next_close,fixed_horizon_6,stress,2025-12,2,0.31555075593952486,-0.3348516791420684,-0.3348516791420684,0.0,-0.006697033582841369,-0.003944079847330649,-5.62243872952204,0.0,,,0.0,0.0
breadth_down_2pct_ge_6,bottom_3_performer,next_close,fixed_horizon_6,stress,2025-12,3,0.4733261339092873,-0.5058346240139632,-0.3944079847330649,0.0,-0.015175038720418895,-0.012422084984908176,-2.9003265611699773,0.0,,,0.0,0.0
basket_return_le_1%,rel_btc_le_1%,next_close,fixed_horizon_6,stress,2026-01,32,5.048812095032398,-0.8433272127823698,-0.5695933661236229,0.3125,-0.26986470809035834,-0.24226141869102202,-3.2295349821580572,0.1582078642827118,,,0.0,0.0
basket_return_le_1%,rel_basket_le_1%,next_close,fixed_horizon_6,stress,2026-01,6,0.9466522678185746,-1.1669315763364116,-0.9675307963341605,0.0,-0.0700158945801847,-0.042412605180848655,-3.165216239096762,0.0,,,0.0,0.0
basket_return_le_1%,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,2026-01,142,22.404103671706263,-0.5172860557698022,-0.3116159203292677,0.352112676056338,-0.7345461991931193,-0.7069429097937874,-5.047021362789563,0.24691512588069198,,,0.0,0.0
basket_return_le_1%,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,2026-01,136,21.45745140388769,-0.5239681342966074,-0.3116159203292677,0.3602941176470588,-0.712596662643386,-0.6849933732440537,-4.919223286541774,0.24911789835747963,,,0.0,0.0
basket_return_le_1%,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2026-01,45,7.099892008639309,-0.8888475494329702,-0.5311501994571598,0.28888888888888886,-0.39998139724483656,-0.37237810784550013,-3.731872296375677,0.12695873026272766,,,0.0,0.0
basket_return_le_1%,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2026-01,12,1.8933045356371492,-1.5993472108367852,-0.9225851105613369,0.16666666666666666,-0.1919216653004142,-0.16431837590107812,-2.935894357225336,0.02747291684820265,,,0.0,0.0
basket_return_le_1%,bottom_1_performer,next_close,fixed_horizon_6,stress,2026-01,18,2.8399568034557237,-0.7808164613107926,-0.7217192964346263,0.2777777777777778,-0.14054696303594266,-0.11294367363660668,-2.4044557553179984,0.16426610957521684,,,0.0,0.14285714285714285
basket_return_le_1%,bottom_2_performer,next_close,fixed_horizon_6,stress,2026-01,36,5.679913606911447,-0.6938113165913756,-0.4029194273652624,0.3611111111111111,-0.24977207397289525,-0.222168784573559,-2.8501791055012298,0.227051288179725,,,0.0,0.0
basket_return_le_1%,bottom_3_performer,next_close,fixed_horizon_6,stress,2026-01,54,8.51987041036717,-0.5965488285212807,-0.3116159203292677,0.35185185185185186,-0.3221363674014916,-0.29453307800215517,-3.0428540707157903,0.2650919982142029,,,0.0,0.0
breadth_down_1pct_ge_4,rel_btc_le_1%,next_close,fixed_horizon_6,stress,2026-01,34,5.364362850971922,-0.8041745667264181,-0.5219074980562687,0.29411764705882354,-0.27341935268698214,-0.24581606328764583,-3.2547771227347138,0.15647288597481004,,,0.0,0.0
breadth_down_1pct_ge_4,rel_basket_le_1%,next_close,fixed_horizon_6,stress,2026-01,7,1.1044276457883369,-1.0125699172778233,-0.9366330055486548,0.0,-0.07087989420944762,-0.04327660481011158,-2.911976317038146,0.0,,,0.0,0.0
breadth_down_1pct_ge_4,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,2026-01,190,29.97732181425486,-0.6733080393776433,-0.3851748374646367,0.3157894736842105,-1.2792852748175223,-1.2516819854181898,-6.595818445208745,0.17248458693101976,,,0.0,0.0
breadth_down_1pct_ge_4,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,2026-01,179,28.241792656587474,-0.6811157949323189,-0.35821666032998617,0.329608938547486,-1.2191972729288507,-1.1915939835295182,-6.313552693161293,0.1770113052603013,,,0.0,0.0
breadth_down_1pct_ge_4,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2026-01,61,9.624298056155508,-1.2083334679966105,-0.3965022444457465,0.26229508196721313,-0.7370834154779324,-0.7094801260785979,-4.757462482919716,0.08295729216948221,,,0.0,0.0
breadth_down_1pct_ge_4,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2026-01,20,3.1555075593952484,-1.904025529639338,-0.8769211351222171,0.1,-0.38080510592786765,-0.3532018165285315,-3.762349677484264,0.014037338608377572,,,0.0,0.0
breadth_down_1pct_ge_4,bottom_1_performer,next_close,fixed_horizon_6,stress,2026-01,24,3.7866090712742984,-0.9029560407175827,-0.5109605855154363,0.25,-0.21670944977221984,-0.18910616037288364,-2.695122943913489,0.12375310924853201,,,0.0,0.0
breadth_down_1pct_ge_4,bottom_2_performer,next_close,fixed_horizon_6,stress,2026-01,48,7.573218142548597,-0.8595676899623453,-0.3906506297452493,0.3125,-0.41259249118192576,-0.38498920178258944,-3.4932973698003917,0.16134598443855497,,,0.0,0.0
breadth_down_1pct_ge_4,bottom_3_performer,next_close,fixed_horizon_6,stress,2026-01,72,11.359827213822895,-0.7549215904850705,-0.3364496145587102,0.3194444444444444,-0.5435435451492507,-0.5159402557499144,-3.882178590708632,0.19197338033859898,,,0.0,0.0
breadth_down_1pct_ge_5,rel_btc_le_1%,next_close,fixed_horizon_6,stress,2026-01,32,5.048812095032398,-0.8433272127823698,-0.5695933661236229,0.3125,-0.26986470809035834,-0.24226141869102202,-3.2295349821580572,0.1582078642827118,,,0.0,0.0
breadth_down_1pct_ge_5,rel_basket_le_1%,next_close,fixed_horizon_6,stress,2026-01,6,0.9466522678185746,-1.1669315763364116,-0.9675307963341605,0.0,-0.0700158945801847,-0.042412605180848655,-3.165216239096762,0.0,,,0.0,0.0
