symbol,signal_time,signal_close_time,entry_candle_open_time,entry_time,entry_time_semantic,exit_time,entry_mode,exit_model,horizon_bars,friction_case,taker_fee_bps_per_side,slippage_bps_per_side,event_definition,dislocation_definition,event_return,event_return_pct,btc_return,basket_median_return,rel_to_btc,rel_to_basket,symbol_return_zscore,underperformance_rank,breadth_down_1pct,breadth_down_2pct,entry_price,exit_price,gross_return,fee_return,net_return,net_return_pct,abs_dislocation
ADAUSDT,2025-07-29 00:30:00+00:00,2025-07-29 00:45:00+00:00,2025-07-29 00:45:00+00:00,2025-07-29 01:00:00+00:00,next_candle_close,2025-07-29 02:30:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,-0.01294295049007288,-1.294295049007288,-0.004536141082278178,-0.012359920896506393,-0.008406809407794702,-0.0005830295935664864,-3.015607589343599,4,7,0,0.79429695,0.785607,-0.010940429772517635,0.0008,-0.011740429772517633,-1.1740429772517633,0.0005830295935664864
ADAUSDT,2025-07-29 00:30:00+00:00,2025-07-29 00:45:00+00:00,2025-07-29 00:45:00+00:00,2025-07-29 01:00:00+00:00,next_candle_close,2025-07-29 02:30:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_6,symbol_zscore_le_-1,-0.01294295049007288,-1.294295049007288,-0.004536141082278178,-0.012359920896506393,-0.008406809407794702,-0.0005830295935664864,-3.015607589343599,4,7,0,0.79429695,0.785607,-0.010940429772517635,0.0008,-0.011740429772517633,-1.1740429772517633,0.0005830295935664864
ADAUSDT,2025-07-29 00:30:00+00:00,2025-07-29 00:45:00+00:00,2025-07-29 00:45:00+00:00,2025-07-29 01:00:00+00:00,next_candle_close,2025-07-29 02:30:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_6,symbol_zscore_le_-2,-0.01294295049007288,-1.294295049007288,-0.004536141082278178,-0.012359920896506393,-0.008406809407794702,-0.0005830295935664864,-3.015607589343599,4,7,0,0.79429695,0.785607,-0.010940429772517635,0.0008,-0.011740429772517633,-1.1740429772517633,0.0005830295935664864
ADAUSDT,2025-07-29 00:30:00+00:00,2025-07-29 00:45:00+00:00,2025-07-29 00:45:00+00:00,2025-07-29 01:00:00+00:00,next_candle_close,2025-07-29 02:30:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_6,rel_btc_le_-1_atr_equiv,-0.01294295049007288,-1.294295049007288,-0.004536141082278178,-0.012359920896506393,-0.008406809407794702,-0.0005830295935664864,-3.015607589343599,4,7,0,0.79429695,0.785607,-0.010940429772517635,0.0008,-0.011740429772517633,-1.1740429772517633,0.0005830295935664864
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,basket_return_le_1%,rel_btc_le_1%,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,basket_return_le_1%,symbol_zscore_le_-1,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,basket_return_le_1%,symbol_zscore_le_-2,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,basket_return_le_1%,rel_btc_le_-1_atr_equiv,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,basket_return_le_1%,bottom_2_performer,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,basket_return_le_1%,bottom_3_performer,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,rel_btc_le_1%,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,symbol_zscore_le_-1,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,symbol_zscore_le_-2,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,rel_btc_le_-1_atr_equiv,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,bottom_2_performer,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,bottom_3_performer,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_5,rel_btc_le_1%,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_5,symbol_zscore_le_-1,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_5,symbol_zscore_le_-2,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_5,bottom_2_performer,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_5,bottom_3_performer,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_6,rel_btc_le_1%,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_6,symbol_zscore_le_-1,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_6,symbol_zscore_le_-2,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_6,rel_btc_le_-1_atr_equiv,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_6,bottom_2_performer,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 18:45:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,next_candle_close,2025-07-30 20:45:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_6,bottom_3_performer,-0.01780608266181427,-1.780608266181427,-0.007676900546183751,-0.016130502141620484,-0.01012918211563052,-0.0016755805201937868,-4.467600627624757,2,7,0,0.74607285,0.76011975,0.01882778605333235,0.0008,0.01802778605333235,1.8027786053332349,0.0016755805201937868
ADAUSDT,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:30:00+00:00,next_candle_close,2025-07-30 21:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,rel_btc_le_1%,-0.013232764324467405,-1.3232764324467405,-0.0021643757995141177,-0.00806771760427194,-0.011068388524953288,-0.005165046720195465,-3.02908511323027,1,4,0,0.75007485,0.7586205,0.011393062972315349,0.0008,0.01059306297231535,1.059306297231535,0.005165046720195465
ADAUSDT,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:30:00+00:00,next_candle_close,2025-07-30 21:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,symbol_zscore_le_-1,-0.013232764324467405,-1.3232764324467405,-0.0021643757995141177,-0.00806771760427194,-0.011068388524953288,-0.005165046720195465,-3.02908511323027,1,4,0,0.75007485,0.7586205,0.011393062972315349,0.0008,0.01059306297231535,1.059306297231535,0.005165046720195465
ADAUSDT,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:30:00+00:00,next_candle_close,2025-07-30 21:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,symbol_zscore_le_-2,-0.013232764324467405,-1.3232764324467405,-0.0021643757995141177,-0.00806771760427194,-0.011068388524953288,-0.005165046720195465,-3.02908511323027,1,4,0,0.75007485,0.7586205,0.011393062972315349,0.0008,0.01059306297231535,1.059306297231535,0.005165046720195465
ADAUSDT,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:30:00+00:00,next_candle_close,2025-07-30 21:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,rel_btc_le_-1_atr_equiv,-0.013232764324467405,-1.3232764324467405,-0.0021643757995141177,-0.00806771760427194,-0.011068388524953288,-0.005165046720195465,-3.02908511323027,1,4,0,0.75007485,0.7586205,0.011393062972315349,0.0008,0.01059306297231535,1.059306297231535,0.005165046720195465
ADAUSDT,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:30:00+00:00,next_candle_close,2025-07-30 21:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,bottom_1_performer,-0.013232764324467405,-1.3232764324467405,-0.0021643757995141177,-0.00806771760427194,-0.011068388524953288,-0.005165046720195465,-3.02908511323027,1,4,0,0.75007485,0.7586205,0.011393062972315349,0.0008,0.01059306297231535,1.059306297231535,0.005165046720195465
ADAUSDT,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:30:00+00:00,next_candle_close,2025-07-30 21:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,bottom_2_performer,-0.013232764324467405,-1.3232764324467405,-0.0021643757995141177,-0.00806771760427194,-0.011068388524953288,-0.005165046720195465,-3.02908511323027,1,4,0,0.75007485,0.7586205,0.011393062972315349,0.0008,0.01059306297231535,1.059306297231535,0.005165046720195465
ADAUSDT,2025-07-30 19:00:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:15:00+00:00,2025-07-30 19:30:00+00:00,next_candle_close,2025-07-30 21:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,bottom_3_performer,-0.013232764324467405,-1.3232764324467405,-0.0021643757995141177,-0.00806771760427194,-0.011068388524953288,-0.005165046720195465,-3.02908511323027,1,4,0,0.75007485,0.7586205,0.011393062972315349,0.0008,0.01059306297231535,1.059306297231535,0.005165046720195465
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,basket_return_le_1%,symbol_zscore_le_-1,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,basket_return_le_1%,symbol_zscore_le_-2,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,basket_return_le_1%,bottom_1_performer,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,basket_return_le_1%,bottom_2_performer,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,basket_return_le_1%,bottom_3_performer,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,symbol_zscore_le_-1,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,symbol_zscore_le_-2,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,bottom_1_performer,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,bottom_2_performer,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_4,bottom_3_performer,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_5,symbol_zscore_le_-1,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_5,symbol_zscore_le_-2,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
ADAUSDT,2025-08-01 01:00:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:15:00+00:00,2025-08-01 01:30:00+00:00,next_candle_close,2025-08-01 03:00:00+00:00,next_close,fixed_horizon_6,6,base,4.0,5.0,breadth_down_1pct_ge_5,bottom_1_performer,-0.013104013104013212,-1.3104013104013212,-0.006778374039694279,-0.010514567669173025,-0.006325639064318933,-0.0025894454348401874,-3.678344951957635,1,5,0,0.7289643,0.7372312000000001,0.011340610232901671,0.0008,0.010540610232901673,1.0540610232901673,0.0025894454348401874
