event_definition,dislocation_definition,exit_model,friction_case,total_trades_next_open,avg_return_pct_next_open,median_return_pct_next_open,cumulative_return_units_next_open,total_trades_next_close,avg_return_pct_next_close,median_return_pct_next_close,cumulative_return_units_next_close,avg_return_delta_close_minus_open_pct,cum_return_delta_close_minus_open
breadth_down_1pct_ge_6,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,base,537,0.060574652309337014,0.1846993961129884,0.3252858829011398,537,0.20651832681883903,0.07419184989314828,1.1090034150171655,0.14594367450950202,0.7837175321160257
breadth_down_1pct_ge_6,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,stress,537,-0.11951592709855785,0.00448475393064376,-0.6418005285192556,537,0.0262818765989052,-0.10591233991394486,0.14113367733612092,0.14579780369746304,0.7829342058553765
breadth_down_1pct_ge_6,rel_btc_le_1%,fixed_horizon_12,base,372,0.6207160121756425,0.5759571791227458,2.30906356529339,372,0.7067183431349381,0.3508028014914811,2.62899223646197,0.08600233095929555,0.3199286711685798
breadth_down_1pct_ge_6,rel_btc_le_1%,fixed_horizon_12,stress,372,0.4400655710588053,0.3953514744930709,1.6370439243387556,372,0.5259819426238593,0.17042213883098806,1.9566528265607568,0.08591637156505405,0.3196089022220012
breadth_down_1pct_ge_6,rel_btc_le_1%,fixed_horizon_6,base,372,0.45700062648148765,0.45019657698133436,1.7000423305111338,372,0.5367087863786586,0.2473985474291807,1.99655668532861,0.07970815989717095,0.29651435481747623
breadth_down_1pct_ge_6,rel_btc_le_1%,fixed_horizon_6,stress,372,0.27651381901533584,0.2697165701677375,1.0286314067370492,372,0.3561423105469576,0.06712123739812018,1.3248493952346823,0.07962849153162177,0.29621798849763303
breadth_down_1pct_ge_6,rel_btc_le_1%,scaled_exit_6_12,base,372,0.538858319328565,0.41350631838201707,2.004552947902262,372,0.6217135647567984,0.18962049951744503,2.31277446089529,0.08285524542823341,0.30822151299302813
breadth_down_1pct_ge_6,rel_btc_le_1%,scaled_exit_6_12,stress,372,0.3582896950370706,0.23306298350941795,1.3328376655379026,372,0.44106212658540844,0.00940093868856864,1.6407511108977193,0.08277243154833785,0.3079134453598167
breadth_down_1pct_ge_6,rel_btc_le_2%,fixed_horizon_12,base,83,2.2877772771681197,1.2541392777497908,1.8988551400495395,83,2.9679845848289323,1.0139638574264833,2.463427205408014,0.6802073076608126,0.5645720653584745
breadth_down_1pct_ge_6,rel_btc_le_2%,fixed_horizon_12,stress,83,2.105460607067667,1.0728557296043428,1.7475323038661636,83,2.784988047014745,0.8329203647936368,2.311540079022238,0.6795274399470776,0.5640077751560744
breadth_down_1pct_ge_6,rel_btc_le_2%,fixed_horizon_6,base,83,1.9662600226318767,1.0277322696987803,1.6319958187844577,83,2.6180954098975056,0.9648081921414555,2.1730191902149296,0.6518353872656288,0.541023371430472
breadth_down_1pct_ge_6,rel_btc_le_2%,fixed_horizon_6,stress,83,1.7842647092682697,0.8466750155275361,1.480939708692664,83,2.435448586575856,0.7838138306328891,2.0214223268579605,0.6511838773075862,0.5404826181652966
breadth_down_1pct_ge_6,rel_btc_le_2%,scaled_exit_6_12,base,83,2.127018649899998,0.9825630500156304,1.7654254794169983,83,2.79303999736322,1.0061816786440938,2.3182231978114722,0.666021347463222,0.5527977183944739
breadth_down_1pct_ge_6,rel_btc_le_2%,scaled_exit_6_12,stress,83,1.9448626581679684,0.8015509425133006,1.6142360062794139,83,2.6102183167953,0.8251459643047566,2.166481202940099,0.6653556586273315,0.5522451966606852
breadth_down_1pct_ge_6,rel_btc_le_3%,fixed_horizon_12,base,27,4.69520195029902,3.023683359427145,1.2677045265807354,27,6.921122810959246,3.7518328536617322,1.8687031589589964,2.225920860660226,0.600998632378261
breadth_down_1pct_ge_6,rel_btc_le_3%,fixed_horizon_12,stress,27,4.510479057433708,2.840631150645994,1.217829345507101,27,6.734175108525656,3.568052858915442,1.818227279301927,2.223696051091948,0.600397933794826
breadth_down_1pct_ge_6,rel_btc_le_3%,fixed_horizon_6,base,27,3.831337357656386,2.679701542896331,1.0344610865672241,27,6.000310868211083,2.7969599616323304,1.6200839344169924,2.1689735105546974,0.5856228478497683
breadth_down_1pct_ge_6,rel_btc_le_3%,fixed_horizon_6,stress,27,3.6474778980987783,2.4969931441986053,0.9848190324866701,27,5.814283518004298,2.6141343630571794,1.5698565498611603,2.1668056199055195,0.5850375173744902
breadth_down_1pct_ge_6,rel_btc_le_3%,scaled_exit_6_12,base,27,4.2632696539777015,2.87312739914263,1.1510828065739795,27,6.460716839585164,4.68017047778724,1.7443935466879943,2.197447185607462,0.5933107401140147
breadth_down_1pct_ge_6,rel_btc_le_3%,scaled_exit_6_12,stress,27,4.078978477766243,2.6902256711566035,1.1013241889968857,27,6.274229313264977,4.49546260888997,1.6940419145815437,2.195250835498734,0.5927177255846581
breadth_down_1pct_ge_6,symbol_zscore_le_-1,fixed_horizon_12,base,1538,0.050548224968714445,0.22596546099862505,0.7774317000188282,1538,0.015566282255824064,0.099928845337074,0.23940942109457408,-0.03498194271289038,-0.5380222789242541
breadth_down_1pct_ge_6,symbol_zscore_le_-1,fixed_horizon_12,stress,1538,-0.12953233301754052,0.045709573353507484,-1.9922072818097731,1538,-0.16447931125247417,-0.0802010686162434,-2.5296918070630525,-0.034946978234933646,-0.5374845252532794
breadth_down_1pct_ge_6,symbol_zscore_le_-1,fixed_horizon_6,base,1538,0.02221469401161166,0.14039776754932962,0.3416619938985873,1538,-0.013945053609663242,-0.01372428534910146,-0.21447492451662065,-0.0361597476212749,-0.556136918415208
breadth_down_1pct_ge_6,symbol_zscore_le_-1,fixed_horizon_6,stress,1538,-0.15783754458921925,-0.03977259512206275,-2.4275414357821923,1538,-0.19396115051564908,-0.19374060291313483,-2.983122494930683,-0.036123605926429825,-0.5555810591484907
breadth_down_1pct_ge_6,symbol_zscore_le_-1,scaled_exit_6_12,base,1538,0.036381459490163075,0.16563188652207134,0.559546846958708,1538,0.0008106143230803964,-0.01133659940955094,0.012467248288976496,-0.03557084516708268,-0.5470795986697315
breadth_down_1pct_ge_6,symbol_zscore_le_-1,scaled_exit_6_12,stress,1538,-0.14368493880337987,-0.014563697670151175,-2.2098743587959824,1538,-0.1792202308840616,-0.19135530346746737,-2.7564071509968677,-0.035535292080681735,-0.5465327922008854
breadth_down_1pct_ge_6,symbol_zscore_le_-2,fixed_horizon_12,base,1356,0.008237271546525865,0.17892332728472132,0.11169740217089075,1356,0.0015484151743723347,0.04677120392761143,0.020996509764488858,-0.00668885637215353,-0.09070089240640189
breadth_down_1pct_ge_6,symbol_zscore_le_-2,fixed_horizon_12,stress,1356,-0.17180099661007672,-0.001285541712476722,-2.3296215140326404,1356,-0.17848316746527323,-0.13330557892327718,-2.420231750829105,-0.006682170855196512,-0.09061023679646452
breadth_down_1pct_ge_6,symbol_zscore_le_-2,fixed_horizon_6,base,1356,-0.002774520927892313,0.1426399910819854,-0.03762250378221976,1356,-0.01079582873159521,-0.020877165366692752,-0.14639143760043105,-0.008021307803702898,-0.10876893381821129
breadth_down_1pct_ge_6,symbol_zscore_le_-2,fixed_horizon_6,stress,1356,-0.1828017827896648,-0.037532612693487045,-2.4787921746278547,1356,-0.19081507329020667,-0.20088633362178682,-2.5874523938152025,-0.008013290500541864,-0.1086602191873478
breadth_down_1pct_ge_6,symbol_zscore_le_-2,scaled_exit_6_12,base,1356,0.0027313753093167357,0.16426768766859784,0.03703744919433494,1356,-0.0046237067786114505,-0.026274313378091763,-0.06269746391797126,-0.007355082087928186,-0.0997349131123062
breadth_down_1pct_ge_6,symbol_zscore_le_-2,scaled_exit_6_12,stress,1356,-0.17730138969987078,-0.01592653300583988,-2.404206844330248,1356,-0.18464912037773992,-0.2062780871797047,-2.5038420723221533,-0.0073477306778691465,-0.0996352279919055
breadth_down_2pct_ge_4,bottom_1_performer,fixed_horizon_12,base,43,1.5866549979180373,0.9883872617546221,0.6822616491047561,43,1.896043979724851,0.35897699077775075,0.8152989112816859,0.3093889818068136,0.1330372621769298
breadth_down_2pct_ge_4,bottom_1_performer,fixed_horizon_12,stress,43,1.4050391000610987,0.8073693329483201,0.6041668130262724,43,1.7141188473487494,0.17858815800893452,0.7370711043599623,0.30907974728765075,0.13290429133368986
breadth_down_2pct_ge_4,bottom_1_performer,fixed_horizon_6,base,43,1.1246739327302357,0.48602307001585304,0.48360979107400137,43,1.4319576809935115,0.4251246594631742,0.6157418028272099,0.30728374826327576,0.13213201175320854
breadth_down_2pct_ge_4,bottom_1_performer,fixed_horizon_6,stress,43,0.9435197852941499,0.30550725459566513,0.4057135076764845,43,1.250496403220764,0.2446697120499543,0.5377134533849285,0.306976617926614,0.13199994570844398
breadth_down_2pct_ge_4,bottom_1_performer,scaled_exit_6_12,base,43,1.3556644653241363,0.7876484859143964,0.5829357200893787,43,1.6640008303591813,0.5501166820964154,0.7155203570544479,0.308336365035045,0.13258463696506928
breadth_down_2pct_ge_4,bottom_1_performer,scaled_exit_6_12,stress,43,1.1742794426776244,0.6068311956649631,0.5049401603513785,43,1.482307625284757,0.36953680506287456,0.6373922788724454,0.3080281826071325,0.13245211852106697
breadth_down_2pct_ge_4,bottom_2_performer,fixed_horizon_12,base,86,1.2799006644959867,0.7182388678753115,1.1007145714665485,86,1.3842126605123897,0.32332294995586436,1.190422888040655,0.10431199601640295,0.0897083165741066
breadth_down_2pct_ge_4,bottom_2_performer,fixed_horizon_12,stress,86,1.0985913678251777,0.5374909525911177,0.9447885763296529,86,1.2027991039233952,0.1429697534275733,1.0344072293741198,0.10420773609821743,0.08961865304446692
breadth_down_2pct_ge_4,bottom_2_performer,fixed_horizon_6,base,86,0.8438737619631005,0.4303330830680597,0.7257314352882664,86,0.9486065075383326,0.33051639441448405,0.815801596482966,0.10473274557523216,0.09007016119469957
breadth_down_2pct_ge_4,bottom_2_performer,fixed_horizon_6,stress,86,0.6630002745081204,0.24987292983153403,0.5701802360769835,86,0.7676283396256652,0.1501560080330579,0.6601603720780721,0.10462806511754486,0.08998013600108856
breadth_down_2pct_ge_4,bottom_2_performer,scaled_exit_6_12,base,86,1.0618872132295438,0.6051623495995551,0.9132230033774077,86,1.166409584025361,0.39231619249486765,1.0031122422618104,0.10452237079581717,0.0898892388844027
breadth_down_2pct_ge_4,bottom_2_performer,scaled_exit_6_12,stress,86,0.8807958211666491,0.42452745438011813,0.7574844062033183,86,0.9852137217745301,0.21189403716895167,0.8472838007260959,0.10441790060788103,0.08979939452277763
breadth_down_2pct_ge_4,bottom_3_performer,fixed_horizon_12,base,129,1.059513809498955,0.7637291983421469,1.3667728142536517,129,1.3120939161916128,0.2660629737332965,1.6926011518871804,0.25258010669265785,0.3258283376335287
breadth_down_2pct_ge_4,bottom_3_performer,fixed_horizon_12,stress,129,0.8784247896548679,0.5829358154385612,1.1331679786547797,129,1.1307524423416104,0.08576700859415545,1.4586706506206777,0.2523276526867425,0.325502671965898
breadth_down_2pct_ge_4,bottom_3_performer,fixed_horizon_6,base,129,0.7274287495738839,0.35461400081750144,0.9383830869503103,129,0.9709309648249589,0.2527148825860826,1.252500944624197,0.24350221525107496,0.3141178576738868
breadth_down_2pct_ge_4,bottom_3_performer,fixed_horizon_6,stress,129,0.5466716489960479,0.17422952886041915,0.7052064272049018,129,0.7899304836005042,0.07243225887401575,1.0190103238446504,0.2432588346044563,0.3138038966397486
breadth_down_2pct_ge_4,bottom_3_performer,scaled_exit_6_12,base,129,0.8934712795364192,0.5791688957952701,1.1525779506019809,129,1.141512440508286,0.34815845427205955,1.472551048255689,0.24804116097186668,0.31997309765370807
breadth_down_2pct_ge_4,bottom_3_performer,scaled_exit_6_12,stress,129,0.7125482193254581,0.3985599810523866,0.9191872029298409,129,0.9603414629710573,0.16778043463858044,1.238840487232664,0.24779324364559918,0.319653284302823
breadth_down_2pct_ge_4,rel_basket_le_-1_atr_equiv,fixed_horizon_12,base,31,2.30278183075814,0.43845819053986107,0.7138623675350234,31,1.4528243851372993,0.2660629737332965,0.4503755593925628,-0.8499574456208407,-0.2634868081424606
breadth_down_2pct_ge_4,rel_basket_le_-1_atr_equiv,fixed_horizon_12,stress,31,2.1204501635951263,0.257989916252326,0.6573395507144892,31,1.271342251078128,0.08576700859415545,0.3941160978342197,-0.8491079125169982,-0.26322345288026955
breadth_down_2pct_ge_4,rel_basket_le_-1_atr_equiv,fixed_horizon_6,base,31,1.4693744877785146,0.19507182013961627,0.45550609121133956,31,0.6175004210004266,0.4320620960715305,0.19142513051013224,-0.8518740667780881,-0.26408096070120735
breadth_down_2pct_ge_4,rel_basket_le_-1_atr_equiv,fixed_horizon_6,stress,31,1.2878758118793485,0.014846810711670735,0.39924150168259803,31,0.4368531938693786,0.2516002146852038,0.13542449009950736,-0.8510226180099699,-0.2638170115830907
breadth_down_2pct_ge_4,rel_basket_le_-1_atr_equiv,scaled_exit_6_12,base,31,1.886078159268328,0.28158008296718334,0.5846842293731818,31,1.0351624030688626,0.5336707729657575,0.32090034495134745,-0.8509157561994654,-0.2637838844218343
breadth_down_2pct_ge_4,rel_basket_le_-1_atr_equiv,scaled_exit_6_12,stress,31,1.704162987737238,0.1012686084657201,0.5282905261985438,31,0.8540977224737529,0.35310733363074676,0.2647702939668634,-0.850065265263485,-0.26352023223168036
breadth_down_2pct_ge_4,rel_basket_le_1%,fixed_horizon_12,base,24,5.455984035863016,2.004550425781817,1.3094361686071239,24,4.3225549684709685,1.298736379663059,1.0374131924330325,-1.133429067392047,-0.2720229761740913
breadth_down_2pct_ge_4,rel_basket_le_1%,fixed_horizon_12,stress,24,5.270500740733067,1.8225168411315544,1.2649201777759362,24,4.138204536543252,1.117408256680823,0.9931690887703803,-1.1322962041898155,-0.2717510890055559
breadth_down_2pct_ge_4,rel_basket_le_1%,fixed_horizon_6,base,24,4.495105631981162,1.6257941472925717,1.0788253516754789,24,3.3538383135338137,1.0730861272253003,0.8049211952481152,-1.1412673184473485,-0.27390415642736365
breadth_down_2pct_ge_4,rel_basket_le_1%,fixed_horizon_6,stress,24,4.310582735535955,1.4441391298265096,1.0345398565286292,24,3.1704561146286356,0.891983541839474,0.7609094675108725,-1.1401266209073193,-0.2736303890177567
breadth_down_2pct_ge_4,rel_basket_le_1%,scaled_exit_6_12,base,24,4.975544833922089,1.6433773955343198,1.1941307601413014,24,3.8381966410023916,1.4370807598457072,0.921167193840574,-1.1373481929196974,-0.2729635663007274
breadth_down_2pct_ge_4,rel_basket_le_1%,scaled_exit_6_12,stress,24,4.790541738134512,1.4617048035984506,1.1497300171522828,24,3.654330325585944,1.255614361551809,0.8770392781406264,-1.136211412548568,-0.2726907390116564
breadth_down_2pct_ge_4,rel_basket_le_2%,fixed_horizon_12,base,11,9.430624028815702,3.9261298602994015,1.0373686431697273,11,5.588314632229682,2.3814034038368703,0.614714609545265,-3.8423093965860193,-0.4226540336244623
breadth_down_2pct_ge_4,rel_basket_le_2%,fixed_horizon_12,stress,11,9.2411680780343,3.7421756555643655,1.016528488583773,11,5.402699072569512,2.1989931543526624,0.5942968979826464,-3.8384690054647885,-0.4222315906011267
breadth_down_2pct_ge_4,rel_basket_le_2%,fixed_horizon_6,base,11,7.275132489408217,6.721758718367102,0.8002645738349039,11,3.4232575130411105,1.2752121975744404,0.3765583264345222,-3.8518749763671067,-0.4237062474003817
breadth_down_2pct_ge_4,rel_basket_le_2%,fixed_horizon_6,stress,11,7.087830954035722,6.535010280493442,0.7796614049439294,11,3.239805929594006,1.0939075870298343,0.3563786522553406,-3.848025024441716,-0.42328275268858884
breadth_down_2pct_ge_4,rel_basket_le_2%,scaled_exit_6_12,base,11,8.35287825911196,5.323944289333252,0.9188166085023156,11,4.505786072635396,1.7788744843264668,0.4956364679898936,-3.847092186476565,-0.42318014051242203
breadth_down_2pct_ge_4,rel_basket_le_2%,scaled_exit_6_12,stress,11,8.164499516035011,5.138592968028903,0.8980949467638513,11,4.3212525010817595,1.5970664629488422,0.4753377751189935,-3.843247014953252,-0.42275717164485777
breadth_down_2pct_ge_4,rel_basket_le_3%,fixed_horizon_12,base,4,25.885520957775356,25.093681800831224,1.0354208383110142,4,2.000887188781833,3.15150356713175,0.08003548755127332,-23.884633768993524,-0.9553853507597408
breadth_down_2pct_ge_4,rel_basket_le_3%,fixed_horizon_12,stress,4,25.679618325182552,24.888570612069174,1.027184733007302,4,1.818857265539727,2.9683236019572337,0.07275429062158908,-23.860761059642826,-0.954430442385713
breadth_down_2pct_ge_4,rel_basket_le_3%,fixed_horizon_6,base,4,22.56016912758761,21.94057108960904,0.9024067651035044,4,-0.6364574305177345,0.40499550478611746,-0.02545829722070938,-23.196626558105343,-0.9278650623242137
breadth_down_2pct_ge_4,rel_basket_le_3%,fixed_horizon_6,stress,4,22.35759018664102,21.73861143736571,0.8943036074656407,4,-0.8158513258364952,0.22456067647807984,-0.03263405303345981,-23.173441512477513,-0.9269376604991005
breadth_down_2pct_ge_4,rel_basket_le_3%,scaled_exit_6_12,base,4,24.22284504268148,23.517126445220132,0.9689138017072593,4,0.6822148791320495,1.7782495359589339,0.027288595165281978,-23.54063016354943,-0.9416252065419773
breadth_down_2pct_ge_4,rel_basket_le_3%,scaled_exit_6_12,stress,4,24.018604255911786,23.313591024717443,0.9607441702364714,4,0.5015029698516154,1.5964421392176564,0.020060118794064614,-23.51710128606017,-0.9406840514424067
breadth_down_2pct_ge_4,rel_btc_le_-1_atr_equiv,fixed_horizon_12,base,208,0.5547807127208177,0.46853727137057494,1.153943882459301,208,0.9060650871460753,0.2635743664011226,1.8846153812638367,0.3512843744252575,0.7306714988045357
breadth_down_2pct_ge_4,rel_btc_le_-1_atr_equiv,fixed_horizon_12,stress,208,0.3741961739851958,0.2880389330192014,0.7783280418892072,208,0.7251294394149728,0.08328088862687336,1.5082692339831434,0.350933265429777,0.7299411920939362
breadth_down_2pct_ge_4,rel_btc_le_-1_atr_equiv,fixed_horizon_6,base,208,0.3210667841315675,0.37024354242078067,0.6678189109936603,208,0.6649070738723307,0.1910878482547585,1.383006713654448,0.34384028974076325,0.7151878026607876
breadth_down_2pct_ge_4,rel_btc_le_-1_atr_equiv,fixed_horizon_6,stress,208,0.14071584264270928,0.1898434487251512,0.2926889526968353,208,0.4842124637562102,0.01086682080970083,1.007161924612917,0.3434966211135009,0.7144729719160818
breadth_down_2pct_ge_4,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,base,208,0.4379237484261926,0.31532432827398543,0.9108813967264806,208,0.7854860805092031,0.2569469213397924,1.6338110474591425,0.3475623320830105,0.7229296507326619
breadth_down_2pct_ge_4,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,stress,208,0.25745600831395254,0.13497912637405923,0.5355084972930213,208,0.6046709515855915,0.07666006770184378,1.2577155792980304,0.34721494327163893,0.722207082005009
breadth_down_2pct_ge_4,rel_btc_le_1%,fixed_horizon_12,base,207,0.992370840056171,0.9362176693828241,2.054207638916274,207,1.2000796552895403,0.49594045704059125,2.4841648864493484,0.20770881523336926,0.4299572475330744
breadth_down_2pct_ge_4,rel_btc_le_1%,fixed_horizon_12,stress,207,0.8113489296603577,0.7552518841231805,1.6794922843969402,207,1.018850139777251,0.31541472918462,2.1090197893389098,0.20750121011689326,0.42952750494196956
breadth_down_2pct_ge_4,rel_btc_le_1%,fixed_horizon_6,base,207,0.7650221992663654,0.5303419132146292,1.5835959524813763,207,0.9650604815592742,0.381286210827172,1.9976751968276973,0.20003828229290876,0.41407924434632104
breadth_down_2pct_ge_4,rel_btc_le_1%,fixed_horizon_6,stress,207,0.58422752400739,0.3497818010774135,1.209350974695297,207,0.7840658678872429,0.2008750799762195,1.623016346526593,0.1998383438798529,0.4136653718312959
breadth_down_2pct_ge_4,rel_btc_le_1%,scaled_exit_6_12,base,207,0.8786965196612682,0.6675457405872798,1.8189017956988252,207,1.082570068424407,0.406611427238226,2.240920041638523,0.2038735487631389,0.4220182459396977
breadth_down_2pct_ge_4,rel_btc_le_1%,scaled_exit_6_12,stress,207,0.6977882268338739,0.4868484931218043,1.444421629546119,207,0.9014580038322472,0.22617498381448015,1.8660180679327516,0.2036697769983733,0.42159643838663263
breadth_down_2pct_ge_4,rel_btc_le_2%,fixed_horizon_12,base,77,2.453444186140182,1.2541392777497908,1.8891520233279402,77,3.0691430325775984,0.9883872617546221,2.3632401350847507,0.6156988464374162,0.47408811175681054
breadth_down_2pct_ge_4,rel_btc_le_2%,fixed_horizon_12,stress,77,2.2709619318400636,1.0728557296043428,1.748640687516849,77,2.8860453868190796,0.8073693329483201,2.222254947850691,0.6150834549790161,0.47361426033384224
breadth_down_2pct_ge_4,rel_btc_le_2%,fixed_horizon_6,base,77,2.056295341279633,1.1479796161687397,1.5833474127853175,77,2.6457426948705445,0.9648081921414555,2.0372218750503195,0.5894473535909115,0.45387446226500194
breadth_down_2pct_ge_4,rel_btc_le_2%,fixed_horizon_6,stress,77,1.874210037547566,0.9668021746846157,1.443141728911626,77,2.4630682380668447,0.7838138306328891,1.8965625433114703,0.5888582005192786,0.4534208143998444
breadth_down_2pct_ge_4,rel_btc_le_2%,scaled_exit_6_12,base,77,2.254869763709907,0.9825630500156304,1.7362497180566285,77,2.857442863724071,0.9727428593395728,2.200231005067535,0.6025731000141641,0.46398128701090635
breadth_down_2pct_ge_4,rel_btc_le_2%,scaled_exit_6_12,stress,77,2.0725859846938155,0.8015509425133006,1.5958912082142378,77,2.674556812442962,0.7917405671252032,2.059408745581081,0.6019708277491467,0.463517537366843
breadth_down_2pct_ge_4,rel_btc_le_3%,fixed_horizon_12,base,25,4.9581419795940915,3.023683359427145,1.2395354948985229,25,7.011061101050102,3.205233776797925,1.7527652752625256,2.0529191214560107,0.5132297803640027
breadth_down_2pct_ge_4,rel_btc_le_3%,fixed_horizon_12,stress,25,4.77315627797246,2.840631150645994,1.193289069493115,25,6.82402350522817,3.02200010823857,1.7060058763070425,2.0508672272557096,0.5127168068139274
breadth_down_2pct_ge_4,rel_btc_le_3%,fixed_horizon_6,base,25,3.9315192799622785,2.679701542896331,0.9828798199905695,25,5.91844621326865,2.7479529637291744,1.4796115533171625,1.9869269333063717,0.49673173332659304
breadth_down_2pct_ge_4,rel_btc_le_3%,fixed_horizon_6,stress,25,3.747559688498251,2.4969931441986053,0.9368899221245628,25,5.732500686845827,2.5651763476851657,1.4331251717114568,1.984940998347576,0.496235249586894
breadth_down_2pct_ge_4,rel_btc_le_3%,scaled_exit_6_12,base,25,4.444830629778185,2.87312739914263,1.1112076574445462,25,6.464753657159377,2.8448755011240023,1.6161884142898442,2.019923027381192,0.504980756845298
breadth_down_2pct_ge_4,rel_btc_le_3%,scaled_exit_6_12,stress,25,4.260357983235355,2.6902256711566035,1.0650894958088388,25,6.278262096036999,2.662002010931224,1.5695655240092496,2.0179041128016433,0.5044760282004108
breadth_down_2pct_ge_4,symbol_zscore_le_-1,fixed_horizon_12,base,327,0.5471553825892835,0.2953928731252687,1.7891981010669573,327,0.7142049346200953,0.13177920584496414,2.3354501362077116,0.16704955203081173,0.5462520351407543
breadth_down_2pct_ge_4,symbol_zscore_le_-1,fixed_horizon_12,stress,327,0.36657846537684213,0.11506759272970528,1.1987115817822738,327,0.5334610512552175,-0.048382542567555344,1.7444176376045613,0.16688258587837534,0.5457060558222875
breadth_down_2pct_ge_4,symbol_zscore_le_-1,fixed_horizon_6,base,327,0.46034008796029247,0.2602736016701713,1.5053120876301564,327,0.6236201265244669,0.11648929244577841,2.0392378137350065,0.1632800385641744,0.53392572610485
breadth_down_2pct_ge_4,symbol_zscore_le_-1,fixed_horizon_6,stress,327,0.27984994269988933,0.07998342301274622,0.915109312628638,327,0.4429667827431603,-0.06365717368683285,1.4485013795701343,0.16311684004327098,0.5333920669414962
breadth_down_2pct_ge_4,symbol_zscore_le_-1,scaled_exit_6_12,base,327,0.5037477352747881,0.20861654044569636,1.647255094348557,327,0.6689125305722812,0.10618031150787752,2.1873439749713595,0.16516479529749306,0.5400888806228024
breadth_down_2pct_ge_4,symbol_zscore_le_-1,scaled_exit_6_12,stress,327,0.3232142040383657,0.02837799305967407,1.0569104472054558,327,0.4882139169991889,-0.07395585079056452,1.5964595085873476,0.16499971296082322,0.5395490613818918
breadth_down_2pct_ge_4,symbol_zscore_le_-2,fixed_horizon_12,base,308,0.48443746920745423,0.2736437250983626,1.4920674051589589,308,0.7222112629646759,0.12074381778616425,2.2244106899312017,0.23777379375722163,0.7323432847722429
breadth_down_2pct_ge_4,symbol_zscore_le_-2,fixed_horizon_12,stress,308,0.3039232385964371,0.09334018299254525,0.9360835748770262,308,0.5414593772686178,-0.05940690074771147,1.6676948819873427,0.2375361386721807,0.7316113071103165
breadth_down_2pct_ge_4,symbol_zscore_le_-2,fixed_horizon_6,base,308,0.4167621318401177,0.24911263568803357,1.2836273660675623,308,0.6511007719897901,0.1253117422099904,2.0053903777285536,0.23433864014967243,0.7217630116609912
breadth_down_2pct_ge_4,symbol_zscore_le_-2,fixed_horizon_6,stress,308,0.2363155427795129,0.06883361242446165,0.7278518717608997,308,0.4704199612827474,-0.054843541967770505,1.448893480750862,0.2341044185032345,0.7210416089899623
breadth_down_2pct_ge_4,symbol_zscore_le_-2,scaled_exit_6_12,base,308,0.4505998005237858,0.18831414293577436,1.3878473856132603,308,0.6866560174772327,0.10893825685497024,2.1149005338298767,0.23605621695344692,0.7270531482166165
breadth_down_2pct_ge_4,symbol_zscore_le_-2,scaled_exit_6_12,stress,308,0.27011939068797497,0.008095887811281479,0.831967723318963,308,0.5059396692756827,-0.07120066201191474,1.5582941813691027,0.2358202785877077,0.7263264580501397
breadth_down_2pct_ge_5,bottom_1_performer,fixed_horizon_12,base,38,1.656006334999828,0.922004718127958,0.6292824072999347,38,2.00118831998006,0.32332294995586436,0.7604515615924229,0.3451819849802322,0.1311691542924882
breadth_down_2pct_ge_5,bottom_1_performer,fixed_horizon_12,stress,38,1.474321120429507,0.7410531387237286,0.5602420257632127,38,1.819158095757081,0.1429697534275733,0.6912800763876907,0.34483697532757396,0.13103805062447804
breadth_down_2pct_ge_5,bottom_1_performer,fixed_horizon_6,base,38,1.1764487603102298,0.48010050391674947,0.4470505289178873,38,1.5194378974665552,0.3357981581004111,0.577386401037291,0.3429891371563254,0.13033587211940367
breadth_down_2pct_ge_5,bottom_1_performer,fixed_horizon_6,stress,38,0.9952428638951781,0.2995906081057977,0.3781922882801677,38,1.337889183151887,0.15543249259223807,0.5083978895977171,0.34264631925670896,0.13020560131754944
breadth_down_2pct_ge_5,bottom_1_performer,scaled_exit_6_12,base,38,1.416227547655029,0.6662228983733748,0.538166468108911,38,1.760313108723308,0.47836405466732074,0.668918981314857,0.3440855610682789,0.13075251320594605
breadth_down_2pct_ge_5,bottom_1_performer,scaled_exit_6_12,stress,38,1.234781992162343,0.4855269730896689,0.4692171570216903,38,1.5785236394544842,0.2978558944386774,0.599838982992704,0.3437416472921411,0.13062182597101368
breadth_down_2pct_ge_5,bottom_2_performer,fixed_horizon_12,base,76,1.3511431931668394,0.6723206145487626,1.026868826806798,76,1.4682880629500508,0.2635743664011226,1.1158989278420386,0.11714486978321137,0.08903010103524056
breadth_down_2pct_ge_5,bottom_2_performer,fixed_horizon_12,stress,76,1.169762689535237,0.49161859459318397,0.8890196440467802,76,1.2867904729333157,0.08328088862687336,0.9779607594293199,0.11702778339807862,0.08894111538253968
breadth_down_2pct_ge_5,bottom_2_performer,fixed_horizon_6,base,76,0.9094472248095629,0.4303330830680597,0.6911798908552678,76,1.0271694064264203,0.33051639441448405,0.7806487488840794,0.11772218161685744,0.08946885802881166
breadth_down_2pct_ge_5,bottom_2_performer,fixed_horizon_6,stress,76,0.7285081966293281,0.24987292983153403,0.5536662294382894,76,0.8461127148374414,0.1501560080330579,0.6430456632764554,0.11760451820811335,0.08937943383816604
