event_definition,dislocation_definition,occurrences,symbols,first_signal,last_signal,avg_event_return_pct,avg_rel_to_btc_pct,avg_rel_to_basket_pct,avg_forward_1_pct,median_forward_1_pct,win_rate_forward_1,avg_forward_3_pct,median_forward_3_pct,win_rate_forward_3,avg_forward_6_pct,median_forward_6_pct,win_rate_forward_6,avg_forward_12_pct,median_forward_12_pct,win_rate_forward_12
breadth_down_1pct_ge_6,bottom_2_performer,394,8,2025-05-09T08:30:00+00:00,2026-04-29T18:00:00+00:00,-2.222960376543985,-1.2430494071574019,-0.5408991853007379,0.07352889567588941,0.06741441871497278,0.5152284263959391,0.2673849939014463,0.1397787057331623,0.5685279187817259,0.3323514579549286,0.24907233345771163,0.5862944162436549,0.4804693933443475,0.517433267592815,0.5989847715736041
breadth_down_1pct_ge_6,bottom_3_performer,591,8,2025-05-09T08:30:00+00:00,2026-04-29T18:00:00+00:00,-2.131827799226191,-1.151916829839608,-0.4497666079829443,0.041915468686318784,0.06936476992922547,0.5245346869712352,0.2363797512364313,0.14552863275849592,0.5736040609137056,0.3049947074477961,0.3032053133121382,0.5888324873096447,0.4413043983739393,0.5082384384640593,0.6023688663282571
breadth_down_2pct_ge_4,rel_btc_le_1%,207,8,2025-05-09T08:30:00+00:00,2026-03-21T23:45:00+00:00,-3.7642096676512313,-2.467106865026548,-0.455181425568329,-0.06912992352038516,0.09386586567794453,0.5458937198067633,0.8203316742516469,0.4963503649635159,0.6473429951690821,0.6353588098207099,0.43230157357772026,0.6280193236714976,1.26676953919485,1.137090145218722,0.6763285024154589
breadth_down_2pct_ge_4,rel_btc_le_2%,77,8,2025-05-09T08:30:00+00:00,2026-02-06T00:00:00+00:00,-5.642208494045951,-4.182575378654948,-1.0584169460298256,-0.23222320346481737,0.2858999350227487,0.5584415584415584,1.8098540353797563,1.211596711380336,0.7402597402597403,1.7023204352565502,0.9289363678588014,0.7142857142857143,2.7855502139675656,1.6858149067605632,0.8051948051948052
breadth_down_2pct_ge_4,symbol_zscore_le_-1,327,8,2025-05-09T08:30:00+00:00,2026-04-12T01:30:00+00:00,-3.105259510510096,-1.7000976212046863,-0.061335784396134366,-0.07953988992407306,0.006081122169754316,0.5015290519877675,0.49705124478280577,0.1925298421255217,0.5902140672782875,0.48326749152612597,0.26820836810108606,0.5932721712538226,0.8393381255522654,0.7151568253667584,0.617737003058104
breadth_down_2pct_ge_4,symbol_zscore_le_-2,308,8,2025-05-09T08:30:00+00:00,2026-04-12T01:30:00+00:00,-3.1361355350284876,-1.7192216568488208,-0.050090289625180584,-0.1454067852806728,-0.03686589423210762,0.4837662337662338,0.42864637413535417,0.15720165829287147,0.5714285714285714,0.42320493485636057,0.2571197642620926,0.5876623376623377,0.7325225835628616,0.6664665753535859,0.6038961038961039
breadth_down_2pct_ge_4,rel_btc_le_-1_atr_equiv,208,8,2025-05-09T08:30:00+00:00,2026-04-12T01:30:00+00:00,-3.5541997463136257,-2.2855159957821543,-0.31476413378125095,-0.21389178802353678,-0.008275107944938354,0.4855769230769231,0.43189260768569043,0.2770574673350845,0.5769230769230769,0.28641713874116276,0.33976723316251345,0.6009615384615384,0.7960580656752845,0.8379800954939842,0.6346153846153846
breadth_down_2pct_ge_4,bottom_1_performer,43,7,2025-05-09T08:30:00+00:00,2026-04-12T01:30:00+00:00,-4.180609434830085,-2.8022310250629885,-1.1792569740233148,-0.0874288346611185,-0.1292931971886957,0.4186046511627907,0.8989343620590513,0.29135487215425915,0.627906976744186,1.0513475923097086,0.4550280600637002,0.6744186046511628,1.9577728142190585,1.0708166761850269,0.6744186046511628
breadth_down_2pct_ge_4,bottom_2_performer,86,8,2025-05-09T08:30:00+00:00,2026-04-12T01:30:00+00:00,-4.051600639229959,-2.673222229462863,-1.0502481784231892,0.023071105787541867,-0.058261766617812016,0.45348837209302323,0.797576605170236,0.306095042782617,0.627906976744186,0.8222889225281244,0.272581746845435,0.5930232558139535,1.5420731751552643,0.8957066490136056,0.6627906976744186
breadth_down_2pct_ge_4,bottom_3_performer,129,8,2025-05-09T08:30:00+00:00,2026-04-12T01:30:00+00:00,-3.906848573103519,-2.5284701633364226,-0.9054961122967485,-0.10127327457596068,-0.04666355576296022,0.46511627906976744,0.7011555198839807,0.29675907848496497,0.6124031007751938,0.6993591352692339,0.3032053133121382,0.5891472868217055,1.3447062553665732,0.879746426030148,0.6434108527131783
breadth_down_2pct_ge_5,rel_btc_le_1%,191,8,2025-05-09T08:30:00+00:00,2026-03-21T23:45:00+00:00,-3.8758757568163813,-2.5306685356117855,-0.44125205182719135,-0.09261966949927657,0.056811725940231206,0.5340314136125655,0.8158988426654223,0.4431758431608257,0.6335078534031413,0.5861383130349342,0.375586854460086,0.612565445026178,1.2704861068980282,1.0456154641436122,0.6544502617801047
breadth_down_2pct_ge_5,rel_btc_le_2%,74,8,2025-05-09T08:30:00+00:00,2026-02-06T00:00:00+00:00,-5.733026863167989,-4.23403681287157,-1.0306783417713568,-0.2267666982319388,0.36261584415164805,0.5675675675675675,1.8838360548869515,1.2244119983303214,0.7567567567567568,1.7507877536656415,0.970992909204127,0.7162162162162162,2.844646441809675,1.7242460662299397,0.7972972972972973
breadth_down_2pct_ge_5,symbol_zscore_le_-1,287,8,2025-05-09T08:30:00+00:00,2026-03-21T23:45:00+00:00,-3.2602692730833147,-1.7968207174482669,-0.050270890828054866,-0.11293375022109449,-0.004629843974268688,0.4912891986062718,0.46916139735965706,0.15495867768595684,0.5644599303135889,0.41600288606105235,0.18115727529985914,0.5679442508710801,0.8460728590226195,0.5766871165644005,0.5993031358885017
breadth_down_2pct_ge_5,symbol_zscore_le_-2,269,8,2025-05-09T08:30:00+00:00,2026-03-21T23:45:00+00:00,-3.2965679125861915,-1.8187015769914112,-0.031249030388278413,-0.189926090304335,-0.060967977680070895,0.4721189591078067,0.3910287582595788,0.0966297349435985,0.5427509293680297,0.3448385399484438,0.17376194613378804,0.5613382899628253,0.72547433386508,0.5364167362021721,0.5836431226765799
breadth_down_2pct_ge_5,rel_btc_le_-1_atr_equiv,188,8,2025-05-09T08:30:00+00:00,2026-03-21T23:45:00+00:00,-3.691399523890378,-2.37767118918182,-0.2987486243158028,-0.24410845035300957,-0.03686589423210762,0.4734042553191489,0.42162096500484253,0.25947191926186663,0.5691489361702128,0.23437432176863604,0.3076290822048189,0.5957446808510638,0.798974055956108,0.7503959290058315,0.6223404255319149
breadth_down_2pct_ge_5,bottom_1_performer,38,7,2025-05-09T08:30:00+00:00,2026-03-21T23:45:00+00:00,-4.342155897222253,-2.9122744149055726,-1.1896173321382957,-0.09415268508596893,-0.15468764055766027,0.39473684210526316,0.9171537709884933,0.27487640248540224,0.631578947368421,1.0382684709303924,0.3677534434449292,0.6578947368421053,2.0686161682101942,1.018240461596498,0.6578947368421053
breadth_down_2pct_ge_5,bottom_2_performer,76,8,2025-05-09T08:30:00+00:00,2026-03-21T23:45:00+00:00,-4.224433445340774,-2.7945519630240936,-1.0718948802568158,0.026833056506019096,-0.058261766617812016,0.4473684210526316,0.8332875786132246,0.2943007151759991,0.631578947368421,0.8251510708681344,0.26334671046096547,0.5921052631578947,1.6424154149728718,0.8665857028752555,0.6578947368421053
breadth_down_2pct_ge_5,bottom_3_performer,114,8,2025-05-09T08:30:00+00:00,2026-03-21T23:45:00+00:00,-4.083154369427133,-2.653272887110451,-0.9306158043431739,-0.12482387747604039,-0.05110955565925668,0.45614035087719296,0.7057583253531909,0.21562166279639472,0.6052631578947368,0.6655633588085569,0.2645044561902399,0.5789473684210527,1.4145435432055948,0.8292524603783824,0.631578947368421
breadth_down_2pct_ge_6,rel_btc_le_1%,142,8,2025-05-11T00:15:00+00:00,2026-02-23T01:00:00+00:00,-4.3563035398723455,-2.8673293925752867,-0.49828860190645274,-0.13040539744746213,0.24736544055287135,0.5422535211267606,1.0501824997280131,0.4997241634517091,0.6619718309859155,0.7728191783364696,0.42097661333013736,0.6549295774647887,1.5589695730642263,1.2459522505508414,0.6830985915492958
breadth_down_2pct_ge_6,rel_btc_le_2%,66,7,2025-05-11T00:15:00+00:00,2026-02-06T00:00:00+00:00,-6.081932613748122,-4.473413770721986,-1.0795388581872816,-0.2883745135966509,0.44651278471080635,0.5454545454545454,2.003306300547714,1.23752880258452,0.7424242424242424,1.726043398933501,0.9509691697191736,0.696969696969697,2.8813050503067825,1.6648252615994563,0.7727272727272727
breadth_down_2pct_ge_6,symbol_zscore_le_-1,203,8,2025-05-11T00:15:00+00:00,2026-02-23T01:00:00+00:00,-3.702500043597069,-2.122563405121005,-0.09889429141779767,-0.1642615282300833,0.0,0.49261083743842365,0.6650318325047563,0.17029328287607726,0.5763546798029556,0.5168379956230189,0.3120528510974996,0.6108374384236454,1.1513238307538776,0.9116668719970633,0.645320197044335
breadth_down_2pct_ge_6,symbol_zscore_le_-2,192,8,2025-05-11T00:15:00+00:00,2026-02-23T01:00:00+00:00,-3.7190078297395823,-2.128700376372526,-0.05642917415670922,-0.2559570031762668,-0.058261766617812016,0.46875,0.5800542652458667,0.15015639832914873,0.5572916666666666,0.4575922591828047,0.3076290822048189,0.6145833333333334,1.001174553747198,0.8692217721123163,0.6302083333333334
breadth_down_2pct_ge_6,rel_btc_le_-1_atr_equiv,135,8,2025-05-11T00:15:00+00:00,2026-02-23T01:00:00+00:00,-4.1876827007707105,-2.781952927745016,-0.3570246929141747,-0.2940474644447031,-0.048157431019946184,0.4666666666666667,0.7200818330672581,0.29675907848496497,0.6148148148148148,0.5038543774320297,0.4308071039212269,0.674074074074074,1.138845112343564,1.1711011634397694,0.674074074074074
breadth_down_2pct_ge_6,bottom_2_performer,52,7,2025-05-11T00:15:00+00:00,2026-02-23T01:00:00+00:00,-4.890145533491996,-3.31613704613454,-1.3125672946439872,0.09789120228784519,-0.0059601859578040095,0.4807692307692308,1.2148955398812904,0.3730655902171587,0.6730769230769231,1.1834344288332284,0.3172946644533381,0.6538461538461539,2.407204398821807,1.2175169483597537,0.6923076923076923
breadth_down_2pct_ge_6,bottom_3_performer,78,7,2025-05-11T00:15:00+00:00,2026-02-23T01:00:00+00:00,-4.73268939441094,-3.1586809070534856,-1.1551111555629316,-0.12406820760798476,0.03514252245216953,0.5,1.0185853423603604,0.3192206692580912,0.6538461538461539,0.9178521430705513,0.3500765449285015,0.6282051282051282,2.0069058488200926,1.2175169483597537,0.6666666666666666
btc_return_le_1%,rel_btc_le_1%,143,8,2025-05-21T17:15:00+00:00,2026-03-21T23:45:00+00:00,-4.3418173954926536,-2.6850555132595337,-0.6444754340718796,-0.40186117498932916,-0.1912338407404568,0.4195804195804196,0.7542880406226036,0.26054590570718794,0.6013986013986014,0.39156914174188145,0.04991680532446807,0.5174825174825175,0.9514746020436251,0.5117707267144223,0.5594405594405595
btc_return_le_1%,symbol_zscore_le_-1,779,8,2025-05-21T17:15:00+00:00,2026-04-29T18:00:00+00:00,-1.9491372755001097,-0.552951548091933,-0.047174698162704136,-0.02928619024833627,0.011814744801519339,0.503209242618742,0.042441574103362516,0.03574894029927389,0.5160462130937099,0.06229636600499168,0.05019716618883674,0.5198973042362003,0.10966030754385797,0.07721155967350679,0.5173299101412067
btc_return_le_1%,symbol_zscore_le_-2,687,8,2025-05-21T17:15:00+00:00,2026-04-29T18:00:00+00:00,-2.0317561829706348,-0.6185132376002541,-0.05374941312937785,-0.10072775893074794,-0.03416856492027831,0.48034934497816595,0.09585119738296446,0.04463638088223476,0.5211062590975255,0.08068293318949259,0.05771621381636116,0.5283842794759825,0.09014474054735362,0.023385644199858113,0.5080058224163028
btc_return_le_1%,rel_btc_le_-1_atr_equiv,160,8,2025-05-21T17:15:00+00:00,2026-04-29T18:00:00+00:00,-3.8498049441090565,-2.2703135564817662,-0.4627596448732362,-0.5894228291277581,-0.42817739980213765,0.3,0.17299283797543474,0.017749049031901,0.50625,-0.13184094154459758,-0.062312043014217666,0.475,0.26240682292499146,0.06325693347840611,0.51875
basket_return_le_3%,rel_btc_le_1%,53,8,2025-05-21T17:15:00+00:00,2026-02-06T00:00:00+00:00,-6.717321752056975,-4.620476424868125,-0.7658136985186057,-0.7166845009818991,0.46133145383482344,0.6226415094339622,1.6705297009986682,0.6082400994494863,0.7547169811320755,1.0729853264746148,0.6567484251440936,0.660377358490566,2.4073144313437216,1.5942254764501174,0.6792452830188679
