event_definition,dislocation_definition,entry_mode,exit_model,friction_case,total_trades,trades_year,avg_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,profit_factor,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate
breadth_down_1pct_ge_4,rel_basket_le_3%,next_close,fixed_horizon_12,base,4,0.6311015118790497,2.000887188781833,3.15150356713175,0.5,0.08003548755127332,-0.05849503609934456,0.6058875695457048,2.1550963224313247,1.0,0.943337194761447,1.0,0.5
breadth_down_1pct_ge_5,rel_basket_le_3%,next_close,fixed_horizon_12,base,4,0.6311015118790497,2.000887188781833,3.15150356713175,0.5,0.08003548755127332,-0.05849503609934456,0.6058875695457048,2.1550963224313247,1.0,0.943337194761447,1.0,0.5
breadth_down_1pct_ge_6,rel_basket_le_3%,next_close,fixed_horizon_12,base,4,0.6311015118790497,2.000887188781833,3.15150356713175,0.5,0.08003548755127332,-0.05849503609934456,0.6058875695457048,2.1550963224313247,1.0,0.943337194761447,1.0,0.5
breadth_down_2pct_ge_4,rel_basket_le_3%,next_close,fixed_horizon_12,base,4,0.6311015118790497,2.000887188781833,3.15150356713175,0.5,0.08003548755127332,-0.05849503609934456,0.6058875695457048,2.1550963224313247,1.0,0.943337194761447,1.0,0.5
breadth_down_2pct_ge_5,rel_basket_le_3%,next_close,fixed_horizon_12,base,4,0.6311015118790497,2.000887188781833,3.15150356713175,0.5,0.08003548755127332,-0.05849503609934456,0.6058875695457048,2.1550963224313247,1.0,0.943337194761447,1.0,0.5
breadth_down_2pct_ge_6,rel_basket_le_3%,next_close,fixed_horizon_12,base,4,0.6311015118790497,2.000887188781833,3.15150356713175,0.5,0.08003548755127332,-0.05849503609934456,0.6058875695457048,2.1550963224313247,1.0,0.943337194761447,1.0,0.5
btc_return_le_3%,rel_btc_le_1%,next_close,fixed_horizon_12,base,6,0.9466522678185746,7.106953327868205,6.978682630903446,1.0,0.42641719967209235,0.0,11.099444668537895,inf,1.0,0.23022019900902302,1.0,1.0
btc_return_le_3%,rel_btc_le_2%,next_close,fixed_horizon_12,base,5,0.7888768898488121,6.5649469420542585,6.675513050552842,1.0,0.32824734710271297,0.0,15.72397948964072,inf,1.0,0.23080165883707998,1.0,1.0
btc_return_le_3%,symbol_zscore_le_-1,next_close,fixed_horizon_12,base,8,1.2622030237580995,6.749449019574574,6.358566124511725,1.0,0.539955921565966,0.0,12.774476141632165,inf,1.0,0.18181086390287152,1.0,1.0
btc_return_le_3%,symbol_zscore_le_-2,next_close,fixed_horizon_12,base,8,1.2622030237580995,6.749449019574574,6.358566124511725,1.0,0.539955921565966,0.0,12.774476141632165,inf,1.0,0.18181086390287152,1.0,1.0
btc_return_le_3%,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_12,base,3,0.4733261339092873,6.749735310870449,6.675513050552842,1.0,0.20249205932611344,0.0,14.765501049662786,inf,1.0,0.3741382870632246,1.0,1.0
btc_return_le_3%,bottom_3_performer,next_close,fixed_horizon_12,base,3,0.4733261339092873,6.749735310870449,6.675513050552842,1.0,0.20249205932611344,0.0,14.765501049662786,inf,1.0,0.3741382870632246,1.0,1.0
btc_return_le_3%,rel_basket_le_1%,next_close,fixed_horizon_12,base,2,0.31555075593952486,6.786846441029251,6.786846441029251,1.0,0.13573692882058502,0.0,8.600124340981424,inf,1.0,0.5581386942997316,1.0,1.0
