friction_mode,allocation,month,monthly_return,monthly_return_pct
stress,0.02,2025-04,-0.006068634690587937,-0.6068634690587937
stress,0.02,2025-06,-0.00028198427124903613,-0.028198427124903613
stress,0.02,2025-10,0.025784651612476006,2.5784651612476006
stress,0.02,2025-11,0.0010427789256577391,0.10427789256577391
stress,0.02,2026-01,-0.0017316375170716158,-0.17316375170716158
stress,0.02,2026-02,0.010510158936968494,1.0510158936968494
stress,0.03,2020-02,0.0014608013271837361,0.1460801327183736
stress,0.03,2020-03,-0.031996497512857935,-3.1996497512857935
stress,0.03,2020-05,-0.0009193245252169246,-0.09193245252169246
stress,0.03,2020-06,-0.001035288126832512,-0.1035288126832512
stress,0.03,2020-09,0.00040490384040747784,0.040490384040747784
stress,0.03,2020-11,0.005385981402812545,0.5385981402812545
stress,0.03,2020-12,0.011338191181720969,1.133819118172097
stress,0.03,2021-01,-0.013575342583092898,-1.3575342583092898
stress,0.03,2021-02,0.05021508607716041,5.021508607716041
stress,0.03,2021-04,0.05096242482275226,5.096242482275226
stress,0.03,2021-05,-0.03173837382806344,-3.1738373828063438
stress,0.03,2021-06,-0.0030993603034747963,-0.30993603034747963
stress,0.03,2021-08,0.0010783076197631303,0.10783076197631303
stress,0.03,2021-09,0.012735231188464535,1.2735231188464535
stress,0.03,2021-10,-0.0004842169153352893,-0.04842169153352893
stress,0.03,2021-11,0.0031639223985859832,0.3163922398585983
stress,0.03,2021-12,0.021355999487692845,2.1355999487692845
stress,0.03,2022-01,0.006603766026838098,0.6603766026838098
stress,0.03,2022-02,-0.005315292499205704,-0.5315292499205704
stress,0.03,2022-04,-0.0001200302149796384,-0.01200302149796384
stress,0.03,2022-05,0.06095025109451546,6.095025109451546
stress,0.03,2022-06,0.004955741820690696,0.49557418206906956
stress,0.03,2022-09,-0.0008389298287672098,-0.08389298287672098
stress,0.03,2022-10,0.0010351305297153779,0.10351305297153779
stress,0.03,2022-11,0.0036653914568656187,0.3665391456865619
stress,0.03,2022-12,-0.0020169809981754883,-0.20169809981754883
stress,0.03,2023-01,-0.0015077013485339519,-0.1507701348533952
stress,0.03,2023-03,0.0012837480632357234,0.12837480632357234
stress,0.03,2023-06,-0.004174088510404017,-0.4174088510404017
stress,0.03,2023-08,0.006681367742449096,0.6681367742449096
stress,0.03,2024-03,0.006463211185466333,0.6463211185466333
stress,0.03,2024-04,0.03123876503129064,3.123876503129064
stress,0.03,2024-06,0.0025960336438035636,0.25960336438035636
stress,0.03,2024-07,0.0026305742361922846,0.26305742361922846
stress,0.03,2024-08,0.021925220345796914,2.1925220345796914
stress,0.03,2024-11,-0.0007498642496006624,-0.07498642496006624
stress,0.03,2024-12,0.005415362935436763,0.5415362935436763
stress,0.03,2025-01,0.003956689141177305,0.39566891411773053
stress,0.03,2025-02,-0.03010835942071466,-3.010835942071466
stress,0.03,2025-03,0.009897316189445338,0.9897316189445338
stress,0.03,2025-04,-0.00909396155286557,-0.909396155286557
stress,0.03,2025-06,-0.00042299060955297563,-0.04229906095529756
stress,0.03,2025-10,0.03886991737443579,3.886991737443579
stress,0.03,2025-11,0.0015644305783297785,0.15644305783297785
stress,0.03,2026-01,-0.0025966866760119833,-0.25966866760119833
stress,0.03,2026-02,0.015800466428031568,1.5800466428031568
stress,0.05,2020-02,0.0024352056232588293,0.24352056232588293
stress,0.05,2020-03,-0.053075448972289885,-5.307544897228988
stress,0.05,2020-05,-0.0015319089986849388,-0.15319089986849388
stress,0.05,2020-06,-0.0017250926634877484,-0.17250926634877484
stress,0.05,2020-09,0.0006745670020542605,0.06745670020542605
stress,0.05,2020-11,0.008978486366155725,0.8978486366155725
stress,0.05,2020-12,0.018936710634162024,1.8936710634162024
stress,0.05,2021-01,-0.022539771517623874,-2.2539771517623874
stress,0.05,2021-02,0.08494571063151546,8.494571063151547
stress,0.05,2021-04,0.08624748865589793,8.624748865589794
stress,0.05,2021-05,-0.05272506126858423,-5.272506126858422
stress,0.05,2021-06,-0.005170690589712756,-0.5170690589712756
stress,0.05,2021-08,0.001797484048481346,0.1797484048481346
stress,0.05,2021-09,0.021290336750961814,2.1290336750961814
stress,0.05,2021-10,-0.0008070281922254452,-0.08070281922254452
stress,0.05,2021-11,0.005277045738024233,0.5277045738024233
stress,0.05,2021-12,0.03578885465515502,3.5788854655155022
stress,0.05,2022-01,0.011015638971895836,1.1015638971895836
stress,0.05,2022-02,-0.00885032209612302,-0.885032209612302
stress,0.05,2022-04,-0.00020005035829939732,-0.020005035829939732
stress,0.05,2022-05,0.10345201996330422,10.345201996330422
stress,0.05,2022-06,0.008263777266308114,0.8263777266308114
stress,0.05,2022-09,-0.0013989995053156346,-0.13989995053156346
stress,0.05,2022-10,0.0017252175495257038,0.17252175495257038
stress,0.05,2022-11,0.005984868457197479,0.5984868457197479
stress,0.05,2022-12,-0.0033602241180138437,-0.33602241180138437
stress,0.05,2023-01,-0.0025122368124451677,-0.25122368124451677
stress,0.05,2023-03,0.0021399887216213553,0.21399887216213553
stress,0.05,2023-06,-0.006948754831135218,-0.6948754831135218
stress,0.05,2023-08,0.011156830838493947,1.1156830838493947
stress,0.05,2024-03,0.010791012194062866,1.0791012194062866
stress,0.05,2024-04,0.05256176443221938,5.256176443221938
stress,0.05,2024-06,0.004329590887465651,0.4329590887465651
stress,0.05,2024-07,0.004386854707737031,0.4386854707737031
stress,0.05,2024-08,0.03676034050433041,3.6760340504330413
stress,0.05,2024-11,-0.0012497737493344374,-0.12497737493344374
stress,0.05,2024-12,0.009032535997318902,0.9032535997318902
stress,0.05,2025-01,0.006599859996181179,0.6599859996181179
stress,0.05,2025-02,-0.049737374571623416,-4.973737457162342
stress,0.05,2025-03,0.016536325579404876,1.6536325579404876
stress,0.05,2025-04,-0.01512664613691117,-1.512664613691117
stress,0.05,2025-06,-0.0007050316671212142,-0.07050316671212142
stress,0.05,2025-10,0.06543105762594914,6.543105762594914
stress,0.05,2025-11,0.0026082584061390968,0.2608258406139097
stress,0.05,2026-01,-0.004325246557252305,-0.43252465572523047
stress,0.05,2026-02,0.026451967307798308,2.6451967307798308
cluster_stress,0.005,2020-02,0.000252570140248487,0.0252570140248487
cluster_stress,0.005,2020-03,-0.00567130672982219,-0.567130672982219
cluster_stress,0.005,2020-05,-0.00018914215640497556,-0.018914215640497556
cluster_stress,0.005,2020-06,-0.00019945197177650975,-0.019945197177650975
cluster_stress,0.005,2020-09,4.327533056569521e-06,0.00043275330565695214
cluster_stress,0.005,2020-11,0.000868776102584734,0.0868776102584734
cluster_stress,0.005,2020-12,0.001855237081706429,0.1855237081706429
cluster_stress,0.005,2021-01,-0.0024325505410442982,-0.24325505410442982
cluster_stress,0.005,2021-02,0.007874744093938624,0.7874744093938624
cluster_stress,0.005,2021-04,0.008127585620125055,0.8127585620125055
cluster_stress,0.005,2021-05,-0.006235823600007184,-0.6235823600007184
cluster_stress,0.005,2021-06,-0.0005611651447368082,-0.05611651447368082
cluster_stress,0.005,2021-08,0.00016147752226425283,0.016147752226425283
cluster_stress,0.005,2021-09,0.0019594159641309616,0.19594159641309616
cluster_stress,0.005,2021-10,-8.963258375049854e-05,-0.008963258375049854
cluster_stress,0.005,2021-11,0.0004632628410652373,0.04632628410652373
cluster_stress,0.005,2021-12,0.0034321669035610736,0.34321669035610736
cluster_stress,0.005,2022-01,0.0010736566808171588,0.10736566808171588
cluster_stress,0.005,2022-02,-0.0009762987783173971,-0.09762987783173971
cluster_stress,0.005,2022-04,-1.1014543124132636e-05,-0.0011014543124132636
cluster_stress,0.005,2022-05,0.009632225216293033,0.9632225216293033
cluster_stress,0.005,2022-06,0.0006985840697080192,0.06985840697080192
cluster_stress,0.005,2022-09,-0.00013043814502811113,-0.013043814502811113
cluster_stress,0.005,2022-10,0.00016333863904804957,0.016333863904804957
cluster_stress,0.005,2022-11,0.0003987641099765238,0.03987641099765238
cluster_stress,0.005,2022-12,-0.0003900501139049162,-0.03900501139049162
cluster_stress,0.005,2023-01,-0.00026912560642766703,-0.026912560642766703
cluster_stress,0.005,2023-03,0.00020480618753082602,0.020480618753082602
cluster_stress,0.005,2023-06,-0.0007500312557852107,-0.07500312557852107
cluster_stress,0.005,2023-08,0.0010376516080090603,0.10376516080090603
cluster_stress,0.005,2024-03,0.0009925878449354997,0.09925878449354997
cluster_stress,0.005,2024-04,0.005004162861954153,0.5004162861954153
cluster_stress,0.005,2024-06,0.00038681411533580956,0.038681411533580956
cluster_stress,0.005,2024-07,0.00037457468683288475,0.037457468683288475
cluster_stress,0.005,2024-08,0.0034709605901435125,0.34709605901435125
cluster_stress,0.005,2024-11,-0.00012497737493344374,-0.012497737493344374
cluster_stress,0.005,2024-12,0.0008476318248911152,0.08476318248911152
cluster_stress,0.005,2025-01,0.0006130417069989402,0.06130417069989402
cluster_stress,0.005,2025-02,-0.0052034331849458715,-0.5203433184945871
cluster_stress,0.005,2025-03,0.001517750833145648,0.1517750833145648
cluster_stress,0.005,2025-04,-0.0015625573940313275,-0.15625573940313275
cluster_stress,0.005,2025-06,-9.74519972701815e-05,-0.00974519972701815
cluster_stress,0.005,2025-10,0.00630118488383169,0.630118488383169
cluster_stress,0.005,2025-11,0.00023333243974521523,0.023333243974521523
cluster_stress,0.005,2026-01,-0.0005317407076699254,-0.05317407076699254
cluster_stress,0.005,2026-02,0.0024895693032875865,0.24895693032875865
cluster_stress,0.01,2020-02,0.0005051686655923593,0.05051686655923593
cluster_stress,0.01,2020-03,-0.011327149521483948,-1.1327149521483948
cluster_stress,0.01,2020-05,-0.0003782601608549596,-0.03782601608549596
cluster_stress,0.01,2020-06,-0.0003988778989340025,-0.03988778989340025
cluster_stress,0.01,2020-09,8.638445679665097e-06,0.0008638445679665097
cluster_stress,0.01,2020-11,0.0017376272851972185,0.17376272851972185
cluster_stress,0.01,2020-12,0.0037123967494139265,0.37123967494139265
cluster_stress,0.01,2021-01,-0.00486008192628451,-0.48600819262845096
cluster_stress,0.01,2021-02,0.01580505367352658,1.5805053673526581
cluster_stress,0.01,2021-04,0.01631547942574163,1.631547942574163
cluster_stress,0.01,2021-05,-0.012453056446829258,-1.2453056446829258
cluster_stress,0.01,2021-06,-0.0011225343832481638,-0.11225343832481638
cluster_stress,0.01,2021-08,0.0003229671759128472,0.03229671759128472
cluster_stress,0.01,2021-09,0.003921468851800114,0.3921468851800114
cluster_stress,0.01,2021-10,-0.00017926516750088606,-0.017926516750088606
cluster_stress,0.01,2021-11,0.0009266628899688989,0.09266628899688989
cluster_stress,0.01,2021-12,0.00687337828690926,0.687337828690926
cluster_stress,0.01,2022-01,0.0021477010827044563,0.21477010827044563
cluster_stress,0.01,2022-02,-0.0019520188767194746,-0.19520188767194746
cluster_stress,0.01,2022-04,-2.2029086248376295e-05,-0.0022029086248376295
cluster_stress,0.01,2022-05,0.019348934232300996,1.9348934232300996
cluster_stress,0.01,2022-06,0.0013971973431470275,0.13971973431470275
cluster_stress,0.01,2022-09,-0.00026092325816196027,-0.026092325816196027
cluster_stress,0.01,2022-10,0.0003266772780963212,0.03266772780963212
cluster_stress,0.01,2022-11,0.0007911768952972853,0.07911768952972853
cluster_stress,0.01,2022-12,-0.0007799970987681926,-0.07799970987681926
cluster_stress,0.01,2023-01,-0.0005382166464603655,-0.05382166464603655
cluster_stress,0.01,2023-03,0.00040963037821062365,0.040963037821062365
cluster_stress,0.01,2023-06,-0.0014995944353726198,-0.14995944353726198
cluster_stress,0.01,2023-08,0.0020762227900248398,0.20762227900248398
cluster_stress,0.01,2024-03,0.001985971498572825,0.1985971498572825
cluster_stress,0.01,2024-04,0.01003138638860901,1.003138638860901
cluster_stress,0.01,2024-06,0.0007737416916395734,0.07737416916395734
cluster_stress,0.01,2024-07,0.0007492333607557189,0.07492333607557189
cluster_stress,0.01,2024-08,0.006951667297558473,0.6951667297558473
cluster_stress,0.01,2024-11,-0.0002499547498668875,-0.024995474986688748
cluster_stress,0.01,2024-12,0.0016955147388031389,0.16955147388031389
cluster_stress,0.01,2025-01,0.0012263056869259437,0.12263056869259437
cluster_stress,0.01,2025-02,-0.010383090653967031,-1.038309065396703
cluster_stress,0.01,2025-03,0.0030371383288334552,0.3037138328833455
cluster_stress,0.01,2025-04,-0.003123514894840085,-0.3123514894840085
cluster_stress,0.01,2025-06,-0.00019490333307059515,-0.019490333307059515
cluster_stress,0.01,2025-10,0.01263315485955574,1.263315485955574
cluster_stress,0.01,2025-11,0.0004666995847435462,0.04666995847435462
cluster_stress,0.01,2026-01,-0.0010632664886077725,-0.10632664886077725
cluster_stress,0.01,2026-02,0.004984375600460389,0.4984375600460389
cluster_stress,0.015,2020-02,0.0007577955760316168,0.07577955760316168
cluster_stress,0.015,2020-03,-0.016967430091600844,-1.6967430091600844
cluster_stress,0.015,2020-05,-0.000567354015250987,-0.056735401525098705
cluster_stress,0.015,2020-06,-0.0005982777831446962,-0.059827778314469615
cluster_stress,0.015,2020-09,1.2932737056159382e-05,0.0012932737056159382
cluster_stress,0.015,2020-11,0.002606552380038707,0.2606552380038707
cluster_stress,0.015,2020-12,0.005571478952081099,0.5571478952081099
cluster_stress,0.015,2021-01,-0.007282602323832821,-0.7282602323832821
cluster_stress,0.015,2021-02,0.023791268973210267,2.3791268973210267
cluster_stress,0.015,2021-04,0.024564084791718566,2.4564084791718566
cluster_stress,0.015,2021-05,-0.01865157922398919,-1.865157922398919
cluster_stress,0.015,2021-06,-0.0016841071507855965,-0.16841071507855965
cluster_stress,0.015,2021-08,0.000484468960945339,0.0484468960945339
cluster_stress,0.015,2021-09,0.005886159233574384,0.5886159233574384
cluster_stress,0.015,2021-10,-0.0002688977512513846,-0.02688977512513846
cluster_stress,0.015,2021-11,0.0013902001510965878,0.13902001510965878
cluster_stress,0.015,2021-12,0.010323650711799637,1.0323650711799637
cluster_stress,0.015,2022-01,0.0032221330138881843,0.32221330138881843
cluster_stress,0.015,2022-02,-0.0029271602873311986,-0.29271602873311986
cluster_stress,0.015,2022-04,-3.304362937250893e-05,-0.003304362937250893
cluster_stress,0.015,2022-05,0.02915078916218028,2.915078916218028
cluster_stress,0.015,2022-06,0.0020958394526100488,0.20958394526100488
cluster_stress,0.015,2022-09,-0.00039145532472850686,-0.039145532472850686
cluster_stress,0.015,2022-10,0.0004900159171443708,0.049001591714437076
cluster_stress,0.015,2022-11,0.0011772324478911411,0.11772324478911411
cluster_stress,0.015,2022-12,-0.0011698409687789235,-0.11698409687789235
cluster_stress,0.015,2023-01,-0.0008072731200978733,-0.08072731200978733
cluster_stress,0.015,2023-03,0.0006144725695196307,0.06144725695196307
cluster_stress,0.015,2023-06,-0.0022486897734662614,-0.22486897734662614
cluster_stress,0.015,2023-08,0.0031157142273352534,0.31157142273352534
cluster_stress,0.015,2024-03,0.0029801514679137497,0.298015146791375
cluster_stress,0.015,2024-04,0.015081767907885624,1.5081767907885624
cluster_stress,0.015,2024-06,0.0011607827522692737,0.11607827522692737
cluster_stress,0.015,2024-07,0.0011239760193559878,0.11239760193559878
cluster_stress,0.015,2024-08,0.010442140392663779,1.044214039266378
cluster_stress,0.015,2024-11,-0.0003749321248003312,-0.03749321248003312
cluster_stress,0.015,2024-12,0.002543648594844461,0.2543648594844461
cluster_stress,0.015,2025-01,0.001839791981629313,0.1839791981629313
cluster_stress,0.015,2025-02,-0.01553906669574412,-1.553906669574412
cluster_stress,0.015,2025-03,0.004558163630644874,0.45581636306448736
cluster_stress,0.015,2025-04,-0.004682872880461875,-0.46828728804618747
cluster_stress,0.015,2025-06,-0.0002923540067681918,-0.02923540067681918
cluster_stress,0.015,2025-10,0.018996019989581336,1.8996019989581336
cluster_stress,0.015,2025-11,0.0007001014374981018,0.07001014374981018
cluster_stress,0.015,2026-01,-0.0015945774031652649,-0.1594577403165265
cluster_stress,0.015,2026-02,0.007484427771614621,0.7484427771614621
cluster_stress,0.02,2020-02,0.0010104508715662597,0.10104508715662597
cluster_stress,0.02,2020-03,-0.022592051554763737,-2.2592051554763737
cluster_stress,0.02,2020-05,-0.0007564237214940928,-0.07564237214940928
cluster_stress,0.02,2020-06,-0.0007976516260805866,-0.07976516260805866
cluster_stress,0.02,2020-09,1.7210406371592768e-05,0.0017210406371592768
cluster_stress,0.02,2020-11,0.003475550217546086,0.3475550217546086
cluster_stress,0.02,2020-12,0.007432483636563125,0.7432483636563125
cluster_stress,0.02,2021-01,-0.0097001198934622,-0.97001198934622
cluster_stress,0.02,2021-02,0.03183373191683314,3.183373191683314
cluster_stress,0.02,2021-04,0.03287380747410462,3.287380747410462
cluster_stress,0.02,2021-05,-0.024831274291600702,-2.4831274291600702
cluster_stress,0.02,2021-06,-0.0022458828827679467,-0.22458828827679467
cluster_stress,0.02,2021-08,0.0006459828773617282,0.06459828773617282
cluster_stress,0.02,2021-09,0.00785348767130345,0.785348767130345
cluster_stress,0.02,2021-10,-0.00035853033500188314,-0.035853033500188314
cluster_stress,0.02,2021-11,0.0018538746288117025,0.18538746288117025
cluster_stress,0.02,2021-12,0.013783000755564156,1.3783000755564156
cluster_stress,0.02,2022-01,0.00429695228249094,0.429695228249094
cluster_stress,0.02,2022-02,-0.0039017230026577865,-0.39017230026577865
cluster_stress,0.02,2022-04,-4.405817249664157e-05,-0.004405817249664157
cluster_stress,0.02,2022-05,0.039038456603496696,3.9038456603496696
cluster_stress,0.02,2022-06,0.0027945100303332637,0.2794510030333264
cluster_stress,0.02,2022-09,-0.0005220343300540442,-0.05220343300540442
cluster_stress,0.02,2022-10,0.0006533545561924203,0.06533545561924203
cluster_stress,0.02,2022-11,0.0015569249453939449,0.1556924945393945
cluster_stress,0.02,2022-12,-0.0015595817381263144,-0.15595817381263144
cluster_stress,0.02,2023-01,-0.0010762950273404126,-0.10762950273404126
cluster_stress,0.02,2023-03,0.0008193327589385291,0.08193327589385291
cluster_stress,0.02,2023-06,-0.002997317504678687,-0.2997317504678687
cluster_stress,0.02,2023-08,0.004156126601641663,0.4156126601641663
cluster_stress,0.02,2024-03,0.003975128260208738,0.3975128260208738
cluster_stress,0.02,2024-04,0.020155405121524694,2.0155405121524694
cluster_stress,0.02,2024-06,0.0015479373205828928,0.15479373205828928
cluster_stress,0.02,2024-07,0.001498802660207188,0.1498802660207188
cluster_stress,0.02,2024-08,0.013942400168853064,1.3942400168853064
cluster_stress,0.02,2024-11,-0.000499909499733775,-0.049990949973377496
cluster_stress,0.02,2024-12,0.0033920332461234715,0.33920332461234715
cluster_stress,0.02,2025-01,0.002453500632958683,0.24535006329586828
cluster_stress,0.02,2025-02,-0.020671455279295814,-2.0671455279295814
cluster_stress,0.02,2025-03,0.006080827882543716,0.6080827882543716
cluster_stress,0.02,2025-04,-0.006240631730778157,-0.6240631730778157
cluster_stress,0.02,2025-06,-0.0003898040177293671,-0.03898040177293671
cluster_stress,0.02,2025-10,0.025389890596982267,2.5389890596982267
cluster_stress,0.02,2025-11,0.0009335380005117688,0.09335380005117688
cluster_stress,0.02,2026-01,-0.0021256735116849113,-0.21256735116849113
cluster_stress,0.02,2026-02,0.009989734707843256,0.9989734707843256
cluster_stress,0.03,2020-02,0.001515846617920813,0.1515846617920813
cluster_stress,0.03,2020-03,-0.03379393658463048,-3.379393658463048
cluster_stress,0.03,2020-05,-0.0011344906971256785,-0.11344906971256785
cluster_stress,0.03,2020-06,-0.0011963211948151642,-0.11963211948151642
cluster_stress,0.03,2020-09,2.571587556787769e-05,0.002571587556787769
cluster_stress,0.03,2020-11,0.005213759433521981,0.5213759433521981
cluster_stress,0.03,2020-12,0.011160260227887076,1.1160260227887076
cluster_stress,0.03,2021-01,-0.014520179146357948,-1.4520179146357948
cluster_stress,0.03,2021-02,0.048088776911238806,4.808877691123881
cluster_stress,0.03,2021-04,0.049678239789772816,4.967823978977282
cluster_stress,0.03,2021-05,-0.03713371911242347,-3.713371911242347
cluster_stress,0.03,2021-06,-0.0033700409825948574,-0.33700409825948574
cluster_stress,0.03,2021-08,0.0009690471043475313,0.09690471043475313
cluster_stress,0.03,2021-09,0.011796060918268791,1.1796060918268791
cluster_stress,0.03,2021-10,-0.0005377955025027692,-0.05377955025027692
cluster_stress,0.03,2021-11,0.0027816352513718723,0.27816352513718723
cluster_stress,0.03,2021-12,0.020729000086857408,2.0729000086857408
cluster_stress,0.03,2022-01,0.006447752063915235,0.6447752063915235
cluster_stress,0.03,2022-02,-0.0058491123193621375,-0.5849112319362137
cluster_stress,0.03,2022-04,-6.608725874501786e-05,-0.006608725874501786
cluster_stress,0.03,2022-05,0.059073917974047374,5.907391797404737
cluster_stress,0.03,2022-06,0.004191935119197465,0.4191935119197465
cluster_stress,0.03,2022-09,-0.0007833330982983666,-0.07833330982983666
cluster_stress,0.03,2022-10,0.0009800318342887415,0.09800318342887415
cluster_stress,0.03,2022-11,0.002297197914852722,0.22971979148527222
cluster_stress,0.03,2022-12,-0.0023387540315893407,-0.23387540315893407
cluster_stress,0.03,2023-01,-0.0016142351426402524,-0.16142351426402524
cluster_stress,0.03,2023-03,0.0012291071220194016,0.12291071220194016
cluster_stress,0.03,2023-06,-0.0044931710844645645,-0.44931710844645645
cluster_stress,0.03,2023-08,0.006239716890089841,0.6239716890089841
cluster_stress,0.03,2024-03,0.005967474343895773,0.5967474343895773
cluster_stress,0.03,2024-04,0.030372839315761402,3.03728393157614
cluster_stress,0.03,2024-06,0.0023225870737153542,0.23225870737153542
cluster_stress,0.03,2024-07,0.0022487078789210635,0.22487078789210635
cluster_stress,0.03,2024-08,0.020972361052777888,2.097236105277789
cluster_stress,0.03,2024-11,-0.0007498642496006624,-0.07498642496006624
cluster_stress,0.03,2024-12,0.005089554346824121,0.5089554346824121
cluster_stress,0.03,2025-01,0.003681585172912172,0.3681585172912172
cluster_stress,0.03,2025-02,-0.030865844354943883,-3.0865844354943883
cluster_stress,0.03,2025-03,0.00913107781437672,0.913107781437672
cluster_stress,0.03,2025-04,-0.009351353554220787,-0.9351353554220787
cluster_stress,0.03,2025-06,-0.0005847020489098131,-0.058470204890981314
cluster_stress,0.03,2025-10,0.038271090841441646,3.8271090841441646
cluster_stress,0.03,2025-11,0.0014005152673259857,0.14005152673259857
cluster_stress,0.03,2026-01,-0.0031872215519380687,-0.31872215519380687
cluster_stress,0.03,2026-02,0.015016148494892745,1.5016148494892745
cluster_stress,0.05,2020-02,0.002526978731774543,0.2526978731774543
cluster_stress,0.05,2020-03,-0.05600568863744915,-5.600568863744915
cluster_stress,0.05,2020-05,-0.0018903349541926628,-0.18903349541926628
cluster_stress,0.05,2020-06,-0.001993347910552168,-0.1993347910552168
cluster_stress,0.05,2020-09,4.252731347920147e-05,0.004252731347920147
cluster_stress,0.05,2020-11,0.008690999121467868,0.8690999121467868
cluster_stress,0.05,2020-12,0.01863888062055996,1.863888062055996
cluster_stress,0.05,2021-01,-0.02410062182107786,-2.410062182107786
cluster_stress,0.05,2021-02,0.08128907208609881,8.128907208609881
cluster_stress,0.05,2021-04,0.08403863259481303,8.403863259481303
cluster_stress,0.05,2021-05,-0.06150768580613164,-6.150768580613164
cluster_stress,0.05,2021-06,-0.005620767932932869,-0.5620767932932869
cluster_stress,0.05,2021-08,0.0016153211349281271,0.1615321134928127
cluster_stress,0.05,2021-09,0.019712887831137227,1.9712887831137227
cluster_stress,0.05,2021-10,-0.0008963258375046523,-0.08963258375046523
cluster_stress,0.05,2021-11,0.004638803285494264,0.4638803285494264
cluster_stress,0.05,2021-12,0.034730661305272026,3.4730661305272026
cluster_stress,0.05,2022-01,0.010753991221515324,1.0753991221515324
cluster_stress,0.05,2022-02,-0.00973694632148392,-0.9736946321483919
cluster_stress,0.05,2022-04,-0.00011014543124177045,-0.011014543124177045
cluster_stress,0.05,2022-05,0.10020442452330425,10.020442452330425
cluster_stress,0.05,2022-06,0.006987110727643353,0.6987110727643353
cluster_stress,0.05,2022-09,-0.0013064932544404328,-0.13064932544404328
cluster_stress,0.05,2022-10,0.0016333863904811619,0.16333863904811619
cluster_stress,0.05,2022-11,0.003701140547037074,0.3701140547037074
cluster_stress,0.05,2022-12,-0.003895862034912545,-0.3895862034912545
cluster_stress,0.05,2023-01,-0.0026897005764989768,-0.2689700576498977
cluster_stress,0.05,2023-03,0.002048871714534828,0.20488717145348279
cluster_stress,0.05,2023-06,-0.007479277274476059,-0.7479277274476059
cluster_stress,0.05,2023-08,0.010417978751281698,1.0417978751281698
cluster_stress,0.05,2024-03,0.009961750733116226,0.9961750733116226
cluster_stress,0.05,2024-04,0.051091116711929896,5.10911167119299
cluster_stress,0.05,2024-06,0.003873249700332204,0.3873249700332204
cluster_stress,0.05,2024-07,0.003749525995593972,0.3749525995593972
cluster_stress,0.05,2024-08,0.035150618447426174,3.5150618447426174
cluster_stress,0.05,2024-11,-0.0012497737493344374,-0.12497737493344374
cluster_stress,0.05,2024-12,0.008487599627709619,0.8487599627709619
cluster_stress,0.05,2025-01,0.006140424374089681,0.6140424374089681
cluster_stress,0.05,2025-02,-0.05097567237410283,-5.097567237410283
cluster_stress,0.05,2025-03,0.015251295455997349,1.525129545599735
cluster_stress,0.05,2025-04,-0.015553624496215446,-1.5553624496215446
cluster_stress,0.05,2025-06,-0.000974490130568717,-0.0974490130568717
cluster_stress,0.05,2025-10,0.06441044028253651,6.441044028253651
cluster_stress,0.05,2025-11,0.0023348864341794506,0.23348864341794506
cluster_stress,0.05,2026-01,-0.005307742614079514,-0.5307742614079514
cluster_stress,0.05,2026-02,0.02513242567973517,2.513242567973517
